,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,782,South Dakota,Highmore,4/25/1997,Bounty,7/12/2001,0.65,214134.19,2151.68,1.886336225,12.92289585,2,0.899910256,0.432750437,1.92530835,0.754575699,1.465874337,1.603934663
1,776,South Dakota,Beresford,5/22/1996,Ciba 2444,8/6/2001,0.74,295478.22,952.14,1.780211685,12.92289585,2,0.899910256,0.432750437,1.999049959,,1.465137308,1.232434777
2,323,South Dakota,Beresford,4/28/2000,Frontier 2000,8/6/2001,0.58,313872.49,1931.46,2.120822988,12.92289585,1,0.899910256,0.432750437,1.999049959,,1.468765052,1.359716266
3,196,South Dakota,Watertown,5/5/1998,Riley,7/12/2001,0.6,146151.1,1772.88,1.780211685,12.92289585,1,0.899910256,0.432750437,1.386816767,,1.468529373,1.19
4,274,South Dakota,Watertown,5/22/1996,TMF Multiplier II,10/1/1999,0.71,310020.74,1053.53,4.743483146,13.90962261,2,0.899910256,0.432750437,1.439570906,0.705806452,1.464551906,1.366307309
5,699,South Dakota,Beresford,4/3/1999,Husky Supreme,9/25/2001,0.74,370757.16,1719.61,1.780211685,13.04826862,2,0.899910256,0.432750437,1.409129586,,1.468765052,1.515376174
6,317,South Dakota,Beresford,5/5/1998,Garst 620,8/6/2001,0.89,298754.02,1953.77,4.728174745,16.61208662,2,0.899910256,0.432750437,1.002244869,,1.466548148,1.422571087
7,808,South Dakota,Beresford,5/5/1998,ABT 350,8/16/1999,0.97,296198.66,1261.53,2.186545492,16.93433825,1,0.899910256,0.432750437,1.587500791,0.705806452,1.468765052,1.321132386
8,717,South Dakota,Watertown,5/22/1996,CW 54033,8/3/1999,0.5,370757.16,1419.19,4.743483146,16.44399157,1,0.899910256,0.432750437,1.778418721,,1.451522221,1.456805569
9,758,South Dakota,Beresford,5/5/1998,CW5321,10/1/1999,0.63,370757.16,2151.68,4.743483146,17.27402591,1,0.899910256,0.432750437,1.934423142,0.774793438,1.449344103,1.40981441
10,837,South Dakota,Highmore,5/5/1998,Riley,10/1/1999,0.84,313511.67,2143.37,4.743483146,14.79232046,2,0.899910256,0.432750437,0.670339574,0.769319936,1.449092338,1.280094547
11,789,South Dakota,Beresford,5/22/1996,CW 64004,9/25/2001,0.5,313926.08,2151.68,2.00998091,12.92289585,1,0.899910256,0.432750437,1.999049959,,1.467302833,1.636679137
12,358,South Dakota,Highmore,5/5/1998,WL 325HQ,10/1/1999,0.94,182708.09,1913.54,2.375385603,12.92289585,0,0.899910256,0.432750437,1.103636052,0.708403947,1.468765052,1.275611951
13,258,South Dakota,Watertown,4/28/2000,Columbia 2000,10/1/1999,0.82,322067.5,1407.72,1.869445513,13.78890349,2,0.899910256,0.432750437,1.519143818,0.758510336,1.468765052,1.518047116
14,646,South Dakota,Beresford,4/28/2000,Vernal,8/16/1999,1.02,370757.16,1282.56,4.743483146,12.92289585,2,0.899910256,0.432750437,1.908909743,,1.467805778,1.439713673
15,102,South Dakota,Highmore,5/22/1996,Goldrush 747,9/25/2001,0.64,370757.16,1604.08,1.780211685,12.92289585,1,0.899910256,0.432750437,1.963390933,0.745268063,1.468765052,1.437395919
16,758,South Dakota,Watertown,4/25/1997,Excalibur II,8/6/2001,0.67,370757.16,2052.48,2.228418803,16.32739335,1,0.899910256,0.432750437,1.532675024,0.777441067,1.45061362,1.417159521
17,843,South Dakota,Watertown,5/5/1998,Frontier 2000,8/3/1999,1.02,360456.67,2027.75,4.743483146,12.92289585,2,0.899910256,0.432750437,1.110890456,0.717819271,1.447891584,1.490941438
18,155,South Dakota,Beresford,5/5/1998,CW 5236,9/25/2001,0.69,311111.44,2151.68,4.423866039,16.51070561,1,0.899910256,0.432750437,0.887094538,0.763189665,1.468765052,1.236736151
19,843,South Dakota,Highmore,5/22/1996,TMF 421,9/25/2001,0.59,370757.16,1849.93,1.862917739,17.03897239,1,0.899910256,0.432750437,1.274584111,0.705806452,1.466566884,1.248963429
20,213,South Dakota,Beresford,5/22/1996,SDFB,8/3/1999,1.37,301972.4,1447.89,2.063529122,13.82814811,1,0.899910256,0.432750437,1.285298415,0.828333459,1.466987254,1.238495615
21,754,South Dakota,Watertown,5/5/1998,Riley,10/1/1999,0.53,316923.91,1300.12,1.982078985,16.80604571,1,0.899910256,0.432750437,1.127529187,,1.468765052,1.523224466
22,743,South Dakota,Beresford,5/5/1998,CW5321,10/1/1999,0.6,295178.7,2151.68,1.780211685,14.76515427,2,0.899910256,0.432750437,1.343003168,0.76100744,1.468765052,1.374978123
23,843,South Dakota,Beresford,4/25/1997,TMF Multiplier II,8/16/1999,0.81,370757.16,2151.68,4.419335728,17.34763158,1,0.899910256,0.432750437,1.269318324,,1.450263982,1.488251064
24,221,South Dakota,Beresford,4/25/1997,ICI 631,8/3/1999,0.8,317463.46,939.8,4.241647141,12.92289585,1,0.899910256,0.432750437,1.999049959,,1.468765052,1.311231609
25,747,South Dakota,Watertown,4/28/2000,WL 252HQ,10/1/1999,0.79,284991.06,1825.67,4.743483146,12.92289585,1,0.899910256,0.432750437,1.999049959,0.767108196,1.468765052,1.312736438
26,382,South Dakota,Beresford,4/28/2000,CW 94008,8/6/2001,0.74,370757.16,2151.68,2.114716222,16.77851233,1,0.899910256,0.432750437,0.838725551,,1.468765052,1.348738713
27,295,South Dakota,Highmore,5/5/1998,Ciba 2888,8/16/1999,0.88,296512.79,2151.68,3.941300041,16.37976538,1,0.899910256,0.432750437,1.91225774,0.768448651,1.447891584,1.216535343
28,632,South Dakota,Beresford,5/5/1998,Ciba 2888,7/12/2001,0.63,370757.16,1762.02,4.218927128,13.46305243,1,0.899910256,0.432750437,1.837486668,,1.468765052,1.762304808
29,359,South Dakota,Watertown,5/5/1998,CW 5236,10/1/1999,0.61,370757.16,924.63,4.586585337,16.18572216,1,0.899910256,0.432750437,1.698966295,,1.468765052,1.636601
30,843,South Dakota,Beresford,5/5/1998,Amerigraze 401+Z,10/1/1999,0.83,209252.12,2151.68,4.333706635,12.92289585,1,0.899910256,0.432750437,1.856468024,0.773413822,1.468765052,1.309402465
31,193,South Dakota,Watertown,5/5/1998,WinterStar,8/3/1999,0.65,370757.16,1745.54,4.061937389,12.92289585,1,0.899910256,0.432750437,1.255956524,,1.45237652,1.646336507
32,772,South Dakota,Beresford,4/25/1997,Avalanche +Z,8/6/2001,0.68,370757.16,2151.68,4.743483146,14.4984553,2,0.899910256,0.432750437,1.169911264,,1.464036178,1.400939
33,97,South Dakota,Beresford,5/22/1996,CW 64049,8/16/1999,0.77,217515.59,1141.94,4.743483146,14.26845258,1,0.899910256,0.432750437,1.965383171,,1.468765052,1.386159832
34,206,South Dakota,Highmore,5/22/1996,Rainier,10/1/1999,0.81,370757.16,1199.4,2.013827269,12.92289585,1,0.899910256,0.432750437,1.379001604,0.748479158,1.447891584,1.598645199
35,159,South Dakota,Highmore,5/5/1998,Alfastar,8/6/2001,0.63,370757.16,1983.46,4.665938953,16.2458088,1,0.899910256,0.432750437,1.822787914,,1.468718865,1.358462967
36,196,South Dakota,Watertown,4/3/1999,Legend Gold,8/3/1999,0.87,370757.16,1949.39,4.361091129,16.26445758,1,0.899910256,0.432750437,1.90159424,0.763659483,1.449051371,1.424722348
37,380,South Dakota,Beresford,4/25/1997,FQ 314,8/16/1999,0.68,370757.16,1980.06,2.047596707,12.92289585,1,0.899910256,0.432750437,0.954787397,0.771907604,1.468611405,1.624778547
38,843,South Dakota,Watertown,5/22/1996,CW72008,7/12/2001,1.01,370757.16,2151.68,1.866184171,12.92289585,1,0.899910256,0.432750437,1.256190033,0.705806452,1.468765052,1.765
39,801,South Dakota,Watertown,4/25/1997,TMF 421,8/6/2001,0.66,236040.15,2022.31,4.351677575,17.34763158,1,0.899910256,0.432750437,1.327577694,0.992976355,1.468765052,1.64465291
40,716,South Dakota,Watertown,4/28/2000,CW 54033,9/25/2001,0.5,321419.45,1686.26,4.473179577,12.92289585,2,0.899910256,0.432750437,1.888109308,,1.468765052,1.215306828
41,843,South Dakota,Beresford,5/22/1996,WL 252HQ,7/12/2001,0.95,370757.16,1978.08,2.537689045,14.20130964,1,0.899910256,0.432750437,1.530998249,,1.449509967,1.537760061
42,94,South Dakota,Beresford,4/3/1999,AlfaStar,8/6/2001,0.61,282351.47,2151.68,4.743483146,13.98450497,2,0.899910256,0.432750437,1.901938049,0.746285663,1.447891584,1.206860888
43,843,South Dakota,Beresford,5/5/1998,Innovator +Z,8/6/2001,0.73,320282.15,2151.68,4.743483146,17.1704502,1,0.899910256,0.432750437,1.158447413,,1.45026597,1.586767788
44,266,South Dakota,Watertown,4/3/1999,CW 72005,8/3/1999,0.5,318931.7,1336.84,4.450593881,17.13007368,1,0.899910256,0.432750437,1.641478303,,1.465039259,1.305691315
45,681,South Dakota,Beresford,5/5/1998,Ace,9/25/2001,0.67,370757.16,1658.03,4.666764396,16.13530432,1,0.899910256,0.432750437,1.255548877,0.825079066,1.468482451,1.423161131
46,313,South Dakota,Beresford,5/5/1998,TMF 421,8/6/2001,0.81,370757.16,1450.41,2.566830361,12.92289585,1,0.899910256,0.432750437,1.148007304,,1.468765052,1.437080182
47,116,South Dakota,Beresford,4/28/2000,Abound,8/6/2001,0.78,319542.18,2127.48,2.111764062,13.09256151,1,0.899910256,0.432750437,1.030481506,0.763333821,1.468765052,1.411681863
48,780,South Dakota,Watertown,4/25/1997,Pioneer Brand 53Q60,10/1/1999,0.8,213375.15,1888.02,4.743483146,13.83405364,1,0.899910256,0.432750437,1.797079212,0.757678709,1.447891584,1.441353551
49,191,South Dakota,Beresford,4/28/2000,Goldrush 747,7/12/2001,0.63,370757.16,1542.35,4.255482381,12.92289585,1,0.899910256,0.432750437,1.710281871,0.756551759,1.454437491,1.655790937
50,794,South Dakota,Watertown,4/25/1997,Garst 6410,8/3/1999,0.53,370757.16,1961.24,1.822279204,12.92289585,2,0.899910256,0.432750437,1.385920565,1.113888889,1.451299511,1.447429634
51,788,South Dakota,Highmore,5/22/1996,Avalanche +Z,8/16/1999,0.61,297519.86,2040.48,4.686930254,12.92289585,2,0.899910256,0.432750437,1.074536897,0.794632255,1.468765052,1.264636225
52,843,South Dakota,Beresford,4/3/1999,CW72005,8/16/1999,0.74,370757.16,1138.13,2.134581953,16.42082279,2,0.899910256,0.432750437,1.422895643,1.005137438,1.468765052,1.280367697
53,727,South Dakota,Beresford,5/22/1996,Pioneer Brand 53V08,8/6/2001,0.81,179315.15,2125.96,2.318855405,12.92289585,2,0.899910256,0.432750437,0.854243794,,1.468138735,1.452132393
54,116,South Dakota,Watertown,5/22/1996,Rainier,10/1/1999,0.53,292572.64,2132.73,4.743483146,13.4446576,1,0.899910256,0.432750437,1.227670523,,1.468745042,1.582880115
55,422,South Dakota,Watertown,4/25/1997,Garst 620,10/1/1999,0.67,303033.88,1675.15,4.095373514,12.92289585,1,0.899910256,0.432750437,1.993952339,,1.468765052,1.305519358
56,838,South Dakota,Beresford,4/28/2000,DK124,8/16/1999,0.77,172497.5,1193.38,1.780211685,13.06447485,1,0.899910256,0.432750437,1.693632876,0.767082639,1.468765052,1.459082731
57,819,South Dakota,Beresford,4/25/1997,Ciba 2888,9/25/2001,1.07,312356.37,2151.68,1.87741991,15.14279712,2,0.899910256,0.432750437,1.093497843,0.806225509,1.466726654,1.584255198
58,843,South Dakota,Beresford,5/5/1998,ICI 631,10/1/1999,0.63,307163.71,2001.74,2.210692486,14.09093177,2,0.899910256,0.432750437,1.966713968,,1.468765052,1.748593035
59,341,South Dakota,Watertown,5/5/1998,Alfastar,9/25/2001,0.59,283257.42,2151.68,2.495171321,12.92289585,2,0.899910256,0.432750437,0.937100967,0.756873291,1.468765052,1.318945565
60,268,South Dakota,Beresford,5/22/1996,Excalibur II,8/6/2001,0.71,302772.86,2151.68,1.988572951,14.71671692,1,0.899910256,0.432750437,1.595298504,,1.465640032,1.552362744
61,175,South Dakota,Beresford,5/22/1996,DK124,9/25/2001,0.57,196094.09,1709.44,1.780211685,12.92289585,1,0.899910256,0.432750437,1.999049959,,1.468765052,1.530184044
62,133,South Dakota,Beresford,4/25/1997,CW 64026,8/3/1999,0.76,298481.94,2146.73,1.780211685,12.92289585,1,0.899910256,0.432750437,1.999049959,0.753979444,1.447906697,1.353016144
63,249,South Dakota,Beresford,4/28/2000,DK 122,10/1/1999,0.5,240895.8,2024.5,2.643854609,14.17704756,2,0.899910256,0.432750437,1.839415504,0.774985033,1.447891584,1.468848672
