,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,118,South Dakota,Beresford,4/25/1997,ABT 205,8/3/1999,0.8,312691.44,2041.1,4.743483146,16.92067965,1,0.899910256,0.432750437,0.760979282,,1.451876295,1.521618115
1,843,South Dakota,Beresford,4/25/1997,CW72008,10/1/1999,1.0,279049.88,2151.68,1.780211685,16.48362714,1,0.899910256,0.432750437,0.732841198,0.775383835,1.447891584,1.553250834
2,633,South Dakota,Beresford,4/3/1999,WL 325HQ,10/1/1999,0.64,296258.72,1322.98,4.743483146,12.92289585,1,0.899910256,0.432750437,0.849139468,0.712970272,1.447891584,1.402828124
3,216,South Dakota,Watertown,4/3/1999,TMF Multiplier II,10/1/1999,1.03,146151.1,2137.36,4.343965391,17.03636316,1,0.899910256,0.432750437,1.206195783,0.837687636,1.463909991,1.743627944
4,273,South Dakota,Highmore,5/22/1996,Shaw,9/25/2001,0.72,350058.91,1533.96,3.977509516,12.92289585,1,0.899910256,0.432750437,1.885050774,0.707625008,1.447891584,1.409129496
5,114,South Dakota,Highmore,4/25/1997,ABT 350,10/1/1999,1.1,370757.16,930.62,4.587617551,15.41411839,1,0.899910256,0.432750437,1.02760203,0.778304423,1.467257018,1.550402273
6,168,South Dakota,Beresford,4/28/2000,FQ 314,8/3/1999,0.87,201278.1,2026.87,4.743483146,12.92289585,2,0.899910256,0.432750437,1.027206644,0.780302543,1.447891584,1.401887697
7,235,South Dakota,Watertown,4/25/1997,Vernal,9/25/2001,0.9,259319.11,2151.68,1.780211685,12.92289585,1,0.899910256,0.432750437,0.720310585,,1.447891584,1.642731699
8,254,South Dakota,Highmore,4/3/1999,MagnumV,10/1/1999,0.53,314161.83,1243.62,4.743483146,14.13580611,1,0.899910256,0.432750437,1.124081763,0.779063287,1.447891584,1.389930098
9,287,South Dakota,Beresford,5/22/1996,Macon,9/25/2001,0.73,253737.79,1611.14,4.262508703,12.97974357,1,0.899910256,0.432750437,1.083207253,0.772855504,1.447891584,1.499349492
10,94,South Dakota,Watertown,5/22/1996,CW 64004,9/25/2001,0.52,183697.32,1464.37,4.743483146,14.52782713,1,0.899910256,0.432750437,0.787950727,0.763223643,1.447891584,1.502431603
11,94,South Dakota,Watertown,4/28/2000,CW 72008,8/6/2001,0.64,370757.16,1941.82,4.588956885,13.29016942,1,0.899910256,0.432750437,1.247978591,0.769372358,1.465084605,1.436956527
12,134,South Dakota,Highmore,4/3/1999,ICI 631,7/12/2001,0.86,273645.64,1379.36,4.743483146,13.01048025,1,0.899910256,0.432750437,0.670339574,0.770152716,1.447891584,1.609165348
13,196,South Dakota,Beresford,4/28/2000,DK 142,8/3/1999,0.72,302983.15,924.63,4.736004472,17.34763158,1,0.899910256,0.432750437,1.263589342,0.76411475,1.468688286,1.520720979
14,296,South Dakota,Highmore,5/5/1998,TMF Multiplier II,8/6/2001,0.87,305448.68,1946.41,4.330932222,16.64180969,1,0.899910256,0.432750437,1.287272276,0.778921509,1.447891584,1.465232884
15,799,South Dakota,Beresford,4/25/1997,Innovator +Z,8/3/1999,1.03,307292.85,2028.86,4.196707396,15.14200566,1,0.899910256,0.432750437,0.763539018,0.758047855,1.447891584,1.361835547
