,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,203,South Dakota,Beresford,4/3/1999,ICI 620,9/25/2001,0.88,276486.72,1792.58,4.456693107,17.3166429,2,0.899910256,0.432750437,0.851065485,,1.447891584,1.412493074
1,726,South Dakota,Watertown,5/22/1996,Pioneer Brand 53Q60,10/1/1999,0.89,370757.16,2151.68,2.141068989,13.20588535,1,0.899910256,0.432750437,1.32531385,0.772527131,1.464333516,1.246720926
2,245,South Dakota,Beresford,4/28/2000,WL 324,8/3/1999,0.97,290600.8,2064.11,2.068574221,12.92289585,1,0.899910256,0.432750437,1.017447439,,1.447891584,1.357769265
3,126,South Dakota,Watertown,5/22/1996,CW 72005,8/3/1999,0.7,370757.16,1726.25,4.127909692,17.34763158,1,0.899910256,0.432750437,0.928325872,,1.449800737,1.711217123
4,124,South Dakota,Beresford,4/3/1999,Travois,7/12/2001,0.92,281015.89,1156.59,2.127328735,17.34763158,1,0.899910256,0.432750437,1.246359233,0.765536307,1.447891584,1.325225966
5,843,South Dakota,Beresford,5/5/1998,AlfaStar,8/6/2001,0.7,167993.28,1889.71,1.780211685,17.23616498,1,0.899910256,0.432750437,0.698268782,,1.466036029,1.398460435
6,94,South Dakota,Beresford,4/28/2000,CW 5321,8/3/1999,0.7,352198.95,1515.97,1.780211685,16.83652309,1,0.899910256,0.432750437,1.602973517,0.749088615,1.464287793,1.319961488
7,94,South Dakota,Watertown,5/5/1998,DK124,8/6/2001,0.95,370757.16,2098.08,1.780211685,16.58978789,2,0.899910256,0.432750437,1.206180162,,1.447891584,1.302306262
8,841,South Dakota,Beresford,5/22/1996,CW 5321,7/12/2001,1.02,345373.61,2028.87,4.743483146,13.3443266,1,0.899910256,0.432750437,1.15079105,0.766642661,1.466998385,1.193463621
9,244,South Dakota,Highmore,4/25/1997,CW5321,10/1/1999,0.72,288196.31,2125.11,1.780211685,17.34763158,1,0.899910256,0.432750437,0.732537155,0.769681414,1.450203241,1.32910831
10,187,South Dakota,Highmore,4/3/1999,Husky Supreme,9/25/2001,0.86,195667.16,2139.9,1.780211685,13.61870307,1,0.899910256,0.432750437,0.733299176,,1.466119174,1.22837008
11,843,South Dakota,Watertown,5/22/1996,Vernal,9/25/2001,0.95,370757.16,1659.86,1.780211685,16.62974663,1,0.899910256,0.432750437,0.874386611,0.83024495,1.447891584,1.279871773
12,810,South Dakota,Beresford,4/3/1999,5347LH,9/25/2001,0.62,146151.1,2106.44,1.92991731,13.19427182,1,0.899910256,0.432750437,1.16673826,0.781172388,1.466875979,1.405242427
13,290,South Dakota,Beresford,5/22/1996,Pioneer Brand 53Q60,8/16/1999,0.88,287581.18,1058.22,1.780211685,16.40029266,2,0.899910256,0.432750437,1.313490035,0.732896775,1.447891584,1.291464736
14,144,South Dakota,Beresford,4/3/1999,TMF Multiplier II,7/12/2001,1.09,252011.9,1835.08,4.743483146,15.67151401,1,0.899910256,0.432750437,1.189498637,0.75820089,1.462204237,1.348558858
15,94,South Dakota,Watertown,5/22/1996,CW5321,9/25/2001,1.05,362778.48,1947.26,1.780211685,15.87081643,1,0.899910256,0.432750437,1.09653313,,1.4485708,1.750034906
16,843,South Dakota,Watertown,4/3/1999,645-11,7/12/2001,1.17,336952.82,1619.27,1.780211685,16.8338609,2,0.899910256,0.432750437,1.065871364,,1.467396698,1.243623611
