,yield,radiation,rain,avg_max_temp,avg_min_temp,class
2,-0.727272727,259801.52,2627.47,17.95650964,6.807773019,0
3,0.073636364,273619.11,2756.71,18.14455594,6.818754325,0
15,-0.506,279780.39,2534.37,16.39226697,5.179332566,0
19,0.036,398400.57,3469.17,16.91188845,5.5192749,0
0,-0.46616164145954503,373204.6353534905,2772.3412181102285,16.735279098919076,5.221715326913249,0
1,-0.7855987117901994,272411.9729475363,3008.4663210084877,17.658172296316348,6.716281853646489,0
2,-0.229905997750942,295396.2765998912,3137.8616246952943,16.642836324603657,5.786008469630878,0
3,-0.198222315605735,354816.43454319827,2593.368647356554,18.171916500182434,6.917935106456797,0
4,0.01967900617466034,257245.2341155292,3121.3725847688247,16.200064292152422,4.844042121727708,0
1,0.066363636,247409.88,2548.6,17.1282936,5.983312422,1
5,0.149090909,358088.32,3598.84,16.77893562,5.649347639,1
6,0.638181818,371244.15,3780.14,17.08483764,5.976935887,1
7,0.19,384907.74,3832.34,17.36054207,6.210857605,1
10,0.038272727,156602.97,1542.63,17.02663883,5.71302714,1
11,0.149818182,165651.16,1614.6,17.5355754,6.197003968,1
13,-0.383,250673.04,2332.16,15.3531195,4.242540881,1
14,0.107,264792.31,2452.18,15.84166265,4.71713253,1
18,-0.644666667,384510.74,3379.62,16.56509046,5.242376645,1
21,-0.841333333,133530.36,1212.91,18.44625293,7.061194379,1
23,0.224666667,161171.53,1423.56,19.630501,8.210921844,1
0,0.4890687914717208,406263.38907304837,1070.8512503440436,17.027956473312493,4.93866961957538,1
1,0.35069869130128695,346808.0006148296,2789.5835212075826,16.255907823118733,5.169307345832307,1
2,0.5102290868738942,217927.1992295099,1674.4791834448856,18.688819906784556,6.4353648811423945,1
3,0.14538202694397628,224091.58233442693,1837.3034867279907,15.627489500121962,5.036472742529343,1
4,-0.38028026583102476,193443.34178050357,3163.6083482952426,16.169447400016164,5.789093158245468,1
5,-0.5428589621815453,373482.9453497513,3870.2836948867493,17.208663986707585,6.9426960453582165,1
6,0.18529247358969947,237951.72553554556,3125.8312767570897,15.565295180937325,5.28379482305362,1
7,0.09206427109095328,168195.865064365,2171.2769536681067,18.669051161648113,5.8039480716474845,1
8,0.27095432966258237,202224.29597058453,2002.0856345926122,16.95258520185886,4.563170871012279,1
9,-0.2544890474074269,300355.4718991083,3884.7721917013623,17.73578985269609,5.999079658886411,1
10,-0.10923247195400632,237922.1680066178,2012.2168939995918,18.068383589888086,5.008870332939155,1
11,0.112424195539921,397780.1958736011,1058.013855151687,18.2812856866648,6.591421386560536,1
12,-0.004423822042907033,275601.7563691806,3225.902547764769,15.64442606576281,6.173699012884462,1
13,0.4908973603564809,307659.33282484417,3389.1233227126604,16.108386208374196,7.400020807618716,1
0,0.647272727,234032.19,2480.13,16.6852356,5.634646597,2
4,0.13,346264.32,3416.84,16.49879752,5.371927498,2
8,-0.112454545,127496.57,1237.04,15.27359801,3.987419355,2
9,0.368636364,140010.34,1414.61,16.1710984,4.872036613,2
12,0.395666667,240727.78,2155.61,14.94236292,3.807428198,2
16,0.092666667,352217.36,3199.81,15.6335689,4.384876325,2
17,0.750666667,372121.27,3289.44,16.15087214,4.840364098,2
20,0.354,120654.92,1108.86,17.81994924,6.444035533,2
22,0.954666667,146726.56,1378.02,19.1375974,7.778311688,2
0,0.26280562969228005,360860.20998557063,3435.1935129529666,14.880339117668766,5.525240596735875,2
1,0.6500264727757032,286564.30132349755,3198.2882734385885,14.555363756978611,5.449189763018238,2
2,-0.06313158206731055,115205.80659662044,1350.438731411099,14.837697713116093,5.692520445596192,2
3,0.7840727033120873,337799.3421804337,1374.1239504278265,17.207975494082184,4.790234212671892,2
4,0.4717321806447403,364028.07160795864,3352.8961888789927,17.02622684796339,6.916433971209729,2
5,0.417072521769305,374065.02123854717,1647.6745773594928,18.31524309281973,4.824214629910413,2
6,-0.051310676503922306,252707.23737971912,1380.2248667212339,16.18066098112741,3.9316503399388925,2
7,0.7785878946962345,206374.2348907318,1029.5931179210806,17.13850903531507,3.4743318541585633,2
8,-0.057279524024029714,133197.5222319718,2002.5486139220384,14.977278173801183,3.7409694889669707,2
9,0.05072435051050339,306080.52907287935,2299.451006857214,17.883434805166893,6.885791738612014,2
10,0.3571611638956675,118892.04391528053,2868.8428831767387,14.662314898625604,3.9555480942599672,2
