,yield,radiation,rain,avg_max_temp,avg_min_temp,class
2,-0.727272727,259801.52,2627.47,17.95650964,6.807773019,0
3,0.073636364,273619.11,2756.71,18.14455594,6.818754325,0
15,-0.506,279780.39,2534.37,16.39226697,5.179332566,0
19,0.036,398400.57,3469.17,16.91188845,5.5192749,0
0,-0.6929557292048307,354540.0835597174,3018.4645305235476,18.342355133550203,6.325089360061309,0
1,-0.5744486503583277,385637.8667002672,3060.928815837864,18.407602067631224,4.867493187458346,0
2,-0.6716992578662154,396471.3692084129,2455.699583225744,17.199065759287596,5.762371675421066,0
3,0.1254388783518149,300580.87305311294,3170.7601337220717,16.273802173612168,6.519008605399248,0
4,-0.5933924853234476,303038.22195247904,3474.600578005032,17.428704253772143,4.959633116845307,0
1,0.066363636,247409.88,2548.6,17.1282936,5.983312422,1
5,0.149090909,358088.32,3598.84,16.77893562,5.649347639,1
6,0.638181818,371244.15,3780.14,17.08483764,5.976935887,1
7,0.19,384907.74,3832.34,17.36054207,6.210857605,1
10,0.038272727,156602.97,1542.63,17.02663883,5.71302714,1
11,0.149818182,165651.16,1614.6,17.5355754,6.197003968,1
13,-0.383,250673.04,2332.16,15.3531195,4.242540881,1
14,0.107,264792.31,2452.18,15.84166265,4.71713253,1
18,-0.644666667,384510.74,3379.62,16.56509046,5.242376645,1
21,-0.841333333,133530.36,1212.91,18.44625293,7.061194379,1
23,0.224666667,161171.53,1423.56,19.630501,8.210921844,1
0,0.5269562485610818,125049.78293793507,1564.4676841820428,17.61730623836508,6.021408906416659,1
1,0.5512642685873862,320985.43117529317,2751.234220517782,15.677031345285394,7.14708818058388,1
2,-0.038951274407630354,226711.06800167297,3200.611871362948,18.34964572290107,5.51072416487624,1
3,-0.21870358695089143,168437.10028872392,1570.5819196543023,16.078759847669318,7.479106507947627,1
4,0.4661714579321258,228651.83193391043,1369.6904656214645,17.587517567916617,6.392247372315375,1
5,-0.52763237467719,173062.9280005692,1477.59401845491,17.148863597369974,4.663687827887716,1
6,0.555246988791629,345976.2611002581,3269.7747554025573,17.629278971076083,6.439075841063872,1
7,0.09753241405032209,324488.59459987364,1665.9356976615968,15.4829495440665,5.107733919098072,1
8,-0.28545709615190873,206494.29010564456,2919.45180302007,17.77017078951346,5.970053437044257,1
9,0.5396454127722147,365242.51597129315,2791.451704106839,16.551642937701484,4.7652852508144745,1
10,0.5011469901830895,218235.0685297958,3019.5964138109575,17.70776488495389,6.635858069312778,1
11,-0.5315341432134807,139964.0247830676,1324.6265836784512,17.81906184581922,4.713548107398763,1
12,0.05298869319551913,124173.72694270594,2460.640463208751,18.504108186395367,6.740273176406783,1
13,0.6021416526387923,294088.16462147003,2156.342258710258,17.290104986284277,4.458790877159415,1
0,0.647272727,234032.19,2480.13,16.6852356,5.634646597,2
4,0.13,346264.32,3416.84,16.49879752,5.371927498,2
8,-0.112454545,127496.57,1237.04,15.27359801,3.987419355,2
9,0.368636364,140010.34,1414.61,16.1710984,4.872036613,2
12,0.395666667,240727.78,2155.61,14.94236292,3.807428198,2
16,0.092666667,352217.36,3199.81,15.6335689,4.384876325,2
17,0.750666667,372121.27,3289.44,16.15087214,4.840364098,2
20,0.354,120654.92,1108.86,17.81994924,6.444035533,2
22,0.954666667,146726.56,1378.02,19.1375974,7.778311688,2
0,0.5617369444626708,78595.16872384476,1469.8752654980615,18.19979212416368,5.765949452941579,2
1,0.4923277128549226,87147.48663957641,2257.382322286057,18.229268804319265,4.972394536251715,2
2,0.8306361435676228,373635.31248527137,3458.068047868005,18.395284668222878,4.276393174572187,2
3,0.18575826176877613,164155.59626606258,866.7506982754661,18.155091469565285,3.8717676465954236,2
4,0.6707807994714654,295734.78769278375,2738.5966462083875,17.758186182147384,4.590806421234462,2
5,0.3654774448797366,238397.0320458363,2850.253698222361,14.715681495730175,6.105675724137571,2
6,0.5043366973755437,248929.0934477614,1076.3668191596776,17.322526395666756,7.10661239436144,2
7,0.20579376962191276,123927.13356017535,1117.432439459843,15.91039305474655,6.115472406533053,2
8,0.616999982627329,276730.56443349423,2082.619884762009,16.56118664629444,4.769967232451874,2
9,0.7899650396332655,103853.42904597396,2687.876648638593,17.18698197208662,6.809886370095809,2
10,0.6953645174184356,230709.84862996457,2273.7051261871757,15.87677449296526,4.550155510973215,2
