,yield,radiation,rain,avg_max_temp,avg_min_temp,class
2,-0.727272727,259801.52,2627.47,17.95650964,6.807773019,0
3,0.073636364,273619.11,2756.71,18.14455594,6.818754325,0
15,-0.506,279780.39,2534.37,16.39226697,5.179332566,0
19,0.036,398400.57,3469.17,16.91188845,5.5192749,0
0,-0.18197651556013672,273580.1408280422,2897.488991541755,18.33590965152951,4.954804649012194,0
1,0.3126112026569926,208382.462237591,2290.2323764331086,17.299551758108805,7.092578973047246,0
2,-0.016433801605355902,239325.2153278115,2787.099186574717,16.849109150747655,6.792996166805388,0
3,-0.7747975464741885,230682.76956743863,3012.126422364948,16.634394944431737,5.737728003332116,0
4,-0.03086722904127559,371411.2780982284,3134.071111012295,17.900729365693486,6.547218166584759,0
1,0.066363636,247409.88,2548.6,17.1282936,5.983312422,1
5,0.149090909,358088.32,3598.84,16.77893562,5.649347639,1
6,0.638181818,371244.15,3780.14,17.08483764,5.976935887,1
7,0.19,384907.74,3832.34,17.36054207,6.210857605,1
10,0.038272727,156602.97,1542.63,17.02663883,5.71302714,1
11,0.149818182,165651.16,1614.6,17.5355754,6.197003968,1
13,-0.383,250673.04,2332.16,15.3531195,4.242540881,1
14,0.107,264792.31,2452.18,15.84166265,4.71713253,1
18,-0.644666667,384510.74,3379.62,16.56509046,5.242376645,1
21,-0.841333333,133530.36,1212.91,18.44625293,7.061194379,1
23,0.224666667,161171.53,1423.56,19.630501,8.210921844,1
0,0.027610070800599185,266374.9997919413,2177.744747708671,17.681176906904152,7.248079858344294,1
1,0.5618465250645192,126066.67062895492,2735.1954245585157,16.03151501997815,7.502370511188141,1
2,-0.5208130703209254,352259.81405468174,2491.997772189175,16.397315635742455,6.752879393085937,1
3,-0.043555700227179805,400683.178414108,3636.660157120467,17.417872577503758,4.671343974079135,1
4,-0.5415956364108497,117984.02606284294,1776.3043647036375,16.230990464937978,5.089510401967543,1
5,0.15468197530117467,241029.37826535193,1737.2362464016574,17.67505648914172,6.336129993726991,1
6,-0.13512133296129425,380561.12716055935,1652.7864388216851,17.364268017928122,6.353030088471522,1
7,-0.370090199100015,157062.38451204088,3902.9514859433116,16.062245647437315,7.507513891377988,1
8,0.3177536368005296,256815.21351154876,3161.4094970247315,18.2051283827937,5.543731100819103,1
9,-0.5617731286090506,137907.41426299492,3994.2140579109096,16.579570167293312,6.157133471334845,1
10,-0.10411796620823954,155182.94801267335,1763.464860474748,16.511417740121626,6.1245250693000255,1
11,-0.3700486283041576,337570.20619476377,3515.7969355925675,18.635777787257908,7.510799783295183,1
12,-0.35474729477330086,159118.38296176321,2221.2660562367864,15.746642892848302,6.46234246531257,1
13,-0.6244131380728539,297825.625958615,2555.4164767565676,17.819047828572096,4.677985327717739,1
0,0.647272727,234032.19,2480.13,16.6852356,5.634646597,2
4,0.13,346264.32,3416.84,16.49879752,5.371927498,2
8,-0.112454545,127496.57,1237.04,15.27359801,3.987419355,2
9,0.368636364,140010.34,1414.61,16.1710984,4.872036613,2
12,0.395666667,240727.78,2155.61,14.94236292,3.807428198,2
16,0.092666667,352217.36,3199.81,15.6335689,4.384876325,2
17,0.750666667,372121.27,3289.44,16.15087214,4.840364098,2
20,0.354,120654.92,1108.86,17.81994924,6.444035533,2
22,0.954666667,146726.56,1378.02,19.1375974,7.778311688,2
0,0.47396701822884635,258966.24429975825,1717.2156520718945,18.120775344677785,6.366693646951973,2
1,0.6542874897035569,156524.77922776027,3014.74980333197,17.114797932702704,5.357927744458047,2
2,0.8971578971079277,331842.91953890293,3155.977368668413,16.826861591232774,3.803748916540291,2
3,0.8567372599269191,301581.02254617715,3220.2150936841317,18.24624007017353,6.419817960661648,2
4,0.48931398610690036,371443.0639770286,2815.421712636584,17.643494706675796,4.76313642194221,2
5,0.5073050352587416,136459.6661702587,3138.2362401551654,16.99840181239028,6.87193565139445,2
6,0.48407265403989064,250048.58224334285,2378.294623899218,15.896691865962273,4.06425011421281,2
7,0.5484904880489326,364361.32488202245,2243.304062685075,18.304581664640352,5.25288728021043,2
8,0.08438875706174603,289173.84066368314,1443.2234034023732,16.59208216041798,6.356111958499731,2
9,0.09656808789822852,308121.0875171982,3246.9612314228452,15.69114448600199,4.609191181856308,2
10,-0.07900796803862534,354402.26704822783,2701.6631912325174,15.931009915465165,3.977480033499954,2
