,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,94,South Dakota,Highmore,4/25/1997,Pioneer Brand 53Q60,10/1/1999,1.01,370757.16,1949.81,3.971162311,12.92289585,2,0.899910256,0.432750437,1.507646863,0.772753733,1.447891584,1.261270319
1,233,South Dakota,Beresford,5/22/1996,DK124,8/6/2001,0.7,306892.08,1871.18,1.780211685,13.30262844,1,0.899910256,0.432750437,1.507380667,0.813992234,1.462741583,1.256038397
2,701,South Dakota,Beresford,5/5/1998,Saranac AR,8/6/2001,0.73,370757.16,1884.37,4.627674063,16.1536999,2,0.899910256,0.432750437,1.773910445,,1.46310972,1.295123708
3,568,South Dakota,Highmore,5/22/1996,TMF Multiplier II,8/16/1999,0.79,316917.07,1853.86,4.453044989,12.97250949,2,0.899910256,0.432750437,1.926759965,,1.448146104,1.315594855
4,94,South Dakota,Highmore,5/5/1998,HayGrazer,8/3/1999,0.86,370757.16,924.63,2.190074496,15.9487833,2,0.899910256,0.432750437,1.238996772,,1.464666309,1.301626964
5,634,South Dakota,Watertown,5/5/1998,ICI 631,8/3/1999,0.7,317207.63,924.63,2.124173774,15.7190433,1,0.899910256,0.432750437,0.963548529,0.767568513,1.467985195,1.19
6,682,South Dakota,Beresford,5/22/1996,Maverick,10/1/1999,1.37,311033.78,924.63,4.743483146,12.92289585,2,0.899910256,0.432750437,1.112659445,0.771467198,1.468765052,1.241781115
7,94,South Dakota,Watertown,4/28/2000,CW72005,8/16/1999,0.93,278244.4,1851.9,4.691868506,12.92289585,2,0.899910256,0.432750437,1.999049959,1.113888889,1.463242588,1.357855389
8,564,South Dakota,Watertown,4/25/1997,Macon,8/3/1999,1.02,213597.32,1371.59,4.400323761,12.92289585,1,0.899910256,0.432750437,1.513513627,0.750598505,1.451099836,1.19
9,94,South Dakota,Beresford,5/5/1998,CW 54033,8/6/2001,0.7,315139.22,2151.68,4.094101432,13.30072179,1,0.899910256,0.432750437,1.231042621,,1.466160926,1.287086007
10,736,South Dakota,Watertown,5/5/1998,DK 127,8/3/1999,0.79,309589.39,1907.08,4.532600038,16.38348048,1,0.899910256,0.432750437,1.22090483,0.832666766,1.450589564,1.209950978
11,100,South Dakota,Highmore,4/25/1997,Vernal,10/1/1999,1.01,293435.86,1392.05,4.186620058,13.45152513,1,0.899910256,0.432750437,1.547892963,,1.447891584,1.278327215
12,529,South Dakota,Highmore,4/28/2000,CW5236,10/1/1999,0.79,339551.52,924.63,3.967698761,13.32010853,2,0.899910256,0.432750437,1.450504503,,1.467361925,1.19
13,94,South Dakota,Watertown,5/22/1996,Alfastar,8/16/1999,0.72,370757.16,924.63,1.780211685,13.92334928,2,0.899910256,0.432750437,1.422031712,,1.447891584,1.432973569
14,778,South Dakota,Highmore,4/25/1997,Pioneer Brand 5454,10/1/1999,0.83,164847.88,924.63,4.743483146,13.22971835,2,0.899910256,0.432750437,1.424887931,0.77057376,1.46326284,1.296756974
15,159,South Dakota,Watertown,4/25/1997,Husky Supreme,8/3/1999,1.37,284621.55,2014.02,1.780211685,17.17052277,1,0.899910256,0.432750437,1.352623539,,1.466782868,1.588454544
16,631,South Dakota,Beresford,4/25/1997,CW 64026,8/6/2001,0.87,293262.78,924.63,2.269572365,17.34763158,1,0.899910256,0.432750437,1.886757958,,1.44935263,1.217379966
17,308,South Dakota,Beresford,4/28/2000,WL 325HQ,9/25/2001,1.04,302807.67,924.63,4.743483146,17.26536251,1,0.899910256,0.432750437,1.478344161,,1.465035664,1.276673843
18,741,South Dakota,Beresford,5/5/1998,Viking I,9/25/2001,0.56,270880.89,1870.59,4.171761275,17.01868054,2,0.899910256,0.432750437,1.307845279,,1.464198783,1.306879464
19,142,South Dakota,Watertown,4/3/1999,Spirit,7/12/2001,1.0,181026.95,924.63,4.455105049,17.22919749,2,0.899910256,0.432750437,1.424308309,0.761995296,1.447891584,1.308900813
20,124,South Dakota,Highmore,5/22/1996,TMF Multiplier II,7/12/2001,0.62,365985.88,1631.56,4.229705209,12.92289585,2,0.899910256,0.432750437,1.414450257,,1.449324912,1.238654002
21,548,South Dakota,Beresford,5/5/1998,CW 5236,8/6/2001,0.73,370757.16,1941.89,4.095048697,17.1425125,2,0.899910256,0.432750437,1.190217176,0.705806452,1.447891584,1.326115397
22,94,South Dakota,Beresford,4/25/1997,BigHorn,8/6/2001,0.94,311544.45,924.63,1.780211685,13.54200398,2,0.899910256,0.432750437,0.79393251,0.830705436,1.463970298,1.295896256
23,626,South Dakota,Highmore,4/3/1999,Goldrush 747,10/1/1999,0.89,319568.73,924.63,1.899896619,14.11506695,1,0.899910256,0.432750437,1.482010429,,1.447891584,1.213128543
24,664,South Dakota,Watertown,4/28/2000,CW72008,10/1/1999,0.73,370757.16,924.63,1.780211685,16.45732363,1,0.899910256,0.432750437,1.50712723,0.773471211,1.447891584,1.220924774
25,664,South Dakota,Highmore,4/25/1997,ICI 631,8/6/2001,0.74,306489.04,924.63,1.933088602,14.14035015,1,0.899910256,0.432750437,1.203908057,,1.447891584,1.195151417
26,719,South Dakota,Beresford,4/25/1997,Goldrush 747,10/1/1999,0.88,282114.04,989.01,2.204584065,17.34763158,2,0.899910256,0.432750437,1.238486523,0.986684994,1.447891584,1.515125525
27,695,South Dakota,Highmore,4/25/1997,DK140,8/3/1999,0.91,320581.21,2142.07,4.12192488,16.94859412,1,0.899910256,0.432750437,1.938862849,,1.463461875,1.240491987
28,843,South Dakota,Highmore,4/3/1999,DK 142,9/25/2001,0.85,200581.43,945.32,4.694949512,17.09169388,1,0.899910256,0.432750437,1.449171548,,1.447891584,1.532041483
29,181,South Dakota,Beresford,4/28/2000,Award,8/6/2001,0.98,267617.72,924.63,1.780211685,16.89823388,2,0.899910256,0.432750437,1.987809694,,1.447891584,1.261416974
30,705,South Dakota,Beresford,4/25/1997,Vernal,7/12/2001,0.99,263953.65,1835.7,1.780211685,15.86113576,2,0.899910256,0.432750437,1.827478207,,1.468765052,1.320146145
31,94,South Dakota,Watertown,5/22/1996,WL 232HQ,7/12/2001,0.55,169590.6,1413.61,4.171108819,12.92289585,2,0.899910256,0.432750437,1.936549793,,1.447891584,1.19
32,609,South Dakota,Beresford,5/5/1998,FQ 315,9/25/2001,1.0,229694.32,1838.1,1.96182537,14.91732277,1,0.899910256,0.432750437,1.20162193,0.757128233,1.461862712,1.242103914
33,621,South Dakota,Watertown,5/5/1998,ABT 205,9/25/2001,0.73,370757.16,924.63,2.342478765,16.34981676,1,0.899910256,0.432750437,1.276655907,,1.467244569,1.243661621
34,130,South Dakota,Watertown,4/25/1997,Garst 6420,10/1/1999,0.93,192909.09,1861.45,4.743483146,12.92289585,1,0.899910256,0.432750437,1.284553094,,1.447891584,1.400064156
35,94,South Dakota,Beresford,5/22/1996,A-395,8/6/2001,0.99,294104.66,1431.77,2.083174492,16.80352115,1,0.899910256,0.432750437,1.073424919,,1.447891584,1.221302886
36,714,South Dakota,Watertown,4/28/2000,Amerigraze 401+Z,8/3/1999,1.32,363269.84,1993.8,1.833983248,16.82135936,1,0.899910256,0.432750437,1.602535991,,1.447891584,1.27366563
37,748,South Dakota,Highmore,5/22/1996,Columbia 2000,9/25/2001,1.02,224727.92,1568.11,1.911096673,16.42159763,1,0.899910256,0.432750437,1.541552071,0.760279853,1.466530605,1.558137802
38,686,South Dakota,Beresford,5/5/1998,Riley,9/25/2001,0.75,231954.38,2151.68,4.743483146,14.96265123,2,0.899910256,0.432750437,1.257868487,,1.447891584,1.397117055
39,201,South Dakota,Highmore,4/3/1999,Garst 6410,9/25/2001,0.86,311654.48,1042.86,1.780211685,14.47689063,2,0.899910256,0.432750437,1.325630993,0.763760419,1.447891584,1.471388472
40,733,South Dakota,Beresford,4/25/1997,Garst 6410,8/6/2001,0.76,354759.96,924.63,1.917234704,14.3899664,1,0.899910256,0.432750437,1.282088205,,1.465086639,1.28558569
41,94,South Dakota,Beresford,4/25/1997,Complete,8/16/1999,0.69,370757.16,924.63,4.220618413,16.47140406,1,0.899910256,0.432750437,1.92633733,0.75457915,1.447891584,1.375571743
42,94,South Dakota,Beresford,4/25/1997,Rhino,10/1/1999,0.8,312669.77,2000.08,4.102769239,14.53037787,1,0.899910256,0.432750437,1.22254516,,1.461327815,1.374258408
43,726,South Dakota,Watertown,5/5/1998,MT 9503,9/25/2001,1.01,297518.58,1091.29,4.300083888,14.42272681,1,0.899910256,0.432750437,1.149531837,0.847864377,1.463640121,1.397399017
44,200,South Dakota,Watertown,5/22/1996,Garst 6410,9/25/2001,0.83,213614.19,924.63,1.780211685,15.32612606,2,0.899910256,0.432750437,1.076617064,1.113888889,1.447891584,1.324449506
45,103,South Dakota,Highmore,4/3/1999,WL 252HQ,8/6/2001,1.05,156682.96,2151.68,4.260977548,15.53820665,1,0.899910256,0.432750437,1.314661888,0.744190355,1.467563562,1.255764854
46,840,South Dakota,Beresford,5/22/1996,Pioneer Brand 53V63,8/16/1999,0.89,235245.94,1636.81,1.780211685,16.25646901,2,0.899910256,0.432750437,1.408899347,,1.447891584,1.361833939
47,627,South Dakota,Beresford,4/3/1999,BigHorn,8/6/2001,0.61,370757.16,1719.97,2.448274096,12.92289585,1,0.899910256,0.432750437,1.215586611,0.762679291,1.462354502,1.273776619
48,843,South Dakota,Watertown,5/22/1996,Pioneer Brand 54V54,9/25/2001,0.5,220786.39,1441.29,2.139146205,12.92289585,1,0.899910256,0.432750437,1.119178098,0.757478888,1.466151888,1.245333941
49,550,South Dakota,Beresford,4/28/2000,Shaw,10/1/1999,1.37,243023.14,1827.67,4.468903433,16.7194457,1,0.899910256,0.432750437,1.845047277,0.768238865,1.447891584,1.336549028
50,94,South Dakota,Beresford,5/5/1998,WL 325HQ,8/6/2001,0.54,370757.16,1064.31,4.629419745,13.56349227,1,0.899910256,0.432750437,1.89752091,,1.462509657,1.36454779
51,94,South Dakota,Beresford,4/25/1997,Defiant,9/25/2001,0.76,306314.19,1871.46,2.004709527,13.30227912,1,0.899910256,0.432750437,1.382097738,0.757554044,1.463365148,1.315010054
52,677,South Dakota,Watertown,4/3/1999,WinterKing,8/6/2001,1.12,316018.51,1626.58,4.095687669,17.34763158,1,0.899910256,0.432750437,1.729072536,,1.449486096,1.19
53,663,South Dakota,Highmore,4/3/1999,Defiant,9/25/2001,0.88,295403.19,2011.34,1.780211685,15.10763278,2,0.899910256,0.432750437,1.403723335,,1.4627111,1.765
54,655,South Dakota,Watertown,5/5/1998,TMF Multiplier II,8/6/2001,0.5,219224.87,2068.11,1.780211685,17.34763158,2,0.899910256,0.432750437,1.269885483,0.764812281,1.447891584,1.375535885
55,94,South Dakota,Highmore,4/28/2000,Sprint,7/12/2001,0.56,217910.62,924.63,1.780211685,15.73610043,1,0.899910256,0.432750437,1.024446747,0.756546156,1.447891584,1.330739805
56,626,South Dakota,Watertown,4/28/2000,WL 232HQ,8/3/1999,0.95,213679.47,1274.8,1.780211685,14.3036661,2,0.899910256,0.432750437,1.736952203,0.769410266,1.468765052,1.265349927
57,94,South Dakota,Watertown,4/25/1997,Pioneer Brand 5454,9/25/2001,0.58,299221.08,924.63,4.642751433,13.85839649,1,0.899910256,0.432750437,1.178221906,0.757430144,1.465615707,1.205137264
58,562,South Dakota,Beresford,4/25/1997,WL 324,8/3/1999,0.75,204731.41,1419.03,4.738255869,14.042616,1,0.899910256,0.432750437,1.357303844,0.758242853,1.447891584,1.454069757
59,94,South Dakota,Watertown,4/28/2000,Complete,8/3/1999,1.11,172120.17,1759.65,4.743483146,13.84587574,1,0.899910256,0.432750437,1.999049959,0.764557141,1.467702067,1.351069204
60,612,South Dakota,Watertown,4/28/2000,Ciba 2888,8/3/1999,0.7,316717.86,924.63,4.408650519,16.65693603,1,0.899910256,0.432750437,0.991331963,0.770035538,1.464204302,1.387374507
61,714,South Dakota,Watertown,4/25/1997,Ciba 2888,7/12/2001,0.93,370757.16,1007.44,4.413609176,14.8261361,2,0.899910256,0.432750437,1.509294764,,1.467898781,1.394364138
62,664,South Dakota,Highmore,4/3/1999,DK 134,8/16/1999,0.66,310094.45,2116.38,4.638228431,17.34763158,1,0.899910256,0.432750437,1.288030707,0.76106025,1.447891584,1.387460468
63,699,South Dakota,Beresford,5/5/1998,Pioneer Brand 53V63,8/16/1999,1.3,155583.19,932.23,4.010267916,16.93851133,2,0.899910256,0.432750437,1.966323114,1.113888889,1.447891584,1.217486752
64,534,South Dakota,Beresford,4/28/2000,CW 72008,8/6/2001,0.84,312782.22,2092.53,4.743483146,13.74481601,1,0.899910256,0.432750437,1.785884811,0.778263405,1.464466985,1.429987045
65,843,South Dakota,Highmore,4/25/1997,WL 324,8/16/1999,0.87,170450.26,924.63,4.319734842,14.27570594,1,0.899910256,0.432750437,1.58274668,,1.447891584,1.408776345
66,94,South Dakota,Beresford,4/3/1999,Pioneer Brand 53V63,8/16/1999,0.8,276045.98,1738.81,4.588268145,17.34763158,1,0.899910256,0.432750437,1.512364454,,1.447891584,1.298720324
67,94,South Dakota,Watertown,4/25/1997,CW72008,7/12/2001,0.71,295555.09,1381.6,1.780211685,13.93060887,2,0.899910256,0.432750437,1.125944414,0.759195945,1.46655602,1.19
68,760,South Dakota,Watertown,4/25/1997,CW 5321,8/16/1999,0.82,370757.16,2151.68,4.273002029,16.24896634,2,0.899910256,0.432750437,1.907390227,,1.447891584,1.306554423
69,94,South Dakota,Watertown,4/3/1999,Pioneer Brand 54V54,7/12/2001,0.91,370757.16,1920.0,4.577501955,16.06139473,2,0.899910256,0.432750437,1.304409683,0.800541624,1.468032823,1.305637117
70,577,South Dakota,Watertown,4/28/2000,WL 324,10/1/1999,0.6,198720.36,924.63,2.01728307,15.22500057,1,0.899910256,0.432750437,1.266597065,0.772273574,1.463602098,1.361962574
71,665,South Dakota,Highmore,4/28/2000,CW 54033,10/1/1999,0.77,302685.17,1752.69,4.300401905,17.18821952,1,0.899910256,0.432750437,1.509529502,0.755083952,1.465261533,1.19
72,593,South Dakota,Highmore,4/3/1999,Excel,8/3/1999,1.09,283922.65,973.04,2.099856882,12.92923436,2,0.899910256,0.432750437,1.1277883,0.721149813,1.448932962,1.228601126
73,777,South Dakota,Beresford,5/5/1998,Legend Gold,7/12/2001,0.69,209744.24,1068.83,4.743483146,13.90919608,1,0.899910256,0.432750437,1.090178298,0.808483511,1.466379009,1.326592062
74,518,South Dakota,Beresford,5/5/1998,Defiant,10/1/1999,0.7,318041.1,1994.3,4.350658963,17.34038625,1,0.899910256,0.432750437,0.803635032,0.773382307,1.468765052,1.396227274
75,518,South Dakota,Beresford,4/25/1997,Ciba 2444,8/6/2001,1.11,358159.76,1851.67,1.780211685,14.82086658,1,0.899910256,0.432750437,1.576732042,,1.447891584,1.19
