,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,208,South Dakota,Highmore,5/5/1998,WL 325HQ,10/1/1999,0.82,266035.04,1223.6,2.497111446,16.53524426,1,0.899910256,0.432750437,0.676234425,,1.468765052,1.398226081
1,321,South Dakota,Beresford,5/5/1998,Ciba 2444,8/16/1999,0.62,275590.68,1676.19,4.743483146,16.48769965,1,0.899910256,0.432750437,1.153920165,0.768043132,1.468765052,1.551191463
2,784,South Dakota,Highmore,5/5/1998,CW 5236,10/1/1999,0.5,370757.16,1451.75,4.743483146,15.76592477,1,0.899910256,0.432750437,1.389353189,0.753750671,1.450350615,1.50715782
3,765,South Dakota,Watertown,5/5/1998,TMF Multiplier II,10/1/1999,0.62,256052.73,1142.83,4.743483146,12.92289585,1,0.899910256,0.432750437,1.110930454,,1.452564384,1.642927106
4,157,South Dakota,Highmore,5/22/1996,Vernal,8/16/1999,0.59,370757.16,1566.73,2.201223281,12.97996266,1,0.899910256,0.432750437,0.876781853,0.711852082,1.447891584,1.586885019
5,831,South Dakota,Watertown,4/25/1997,Defiant,8/6/2001,0.56,146151.1,1635.17,4.743483146,16.42276949,1,0.899910256,0.432750437,0.670339574,,1.468765052,1.485212525
6,804,South Dakota,Beresford,5/5/1998,LegenDairy 2.0,8/3/1999,0.5,312813.86,1250.07,4.743483146,14.60826325,2,0.899910256,0.432750437,0.670339574,0.76208009,1.451907556,1.765
7,655,South Dakota,Watertown,5/5/1998,TMF 421,8/6/2001,0.87,327179.11,1479.84,2.380841592,12.92289585,1,0.899910256,0.432750437,0.691129486,,1.468765052,1.433377343
8,843,South Dakota,Beresford,4/28/2000,ICI 631,9/25/2001,0.52,146151.1,1703.6,4.499040675,16.68083414,1,0.899910256,0.432750437,0.670339574,0.749405016,1.468765052,1.49288973
9,94,South Dakota,Beresford,4/25/1997,Rebound 4.2,9/25/2001,0.64,243576.3,2151.68,4.703961395,15.08760903,1,0.899910256,0.432750437,1.031222582,0.773636877,1.468765052,1.765
10,220,South Dakota,Watertown,4/3/1999,TMF Multiplier II,7/12/2001,0.5,150291.06,2151.68,2.277796323,13.46992788,1,0.899910256,0.432750437,0.799220115,,1.450896244,1.507399424
11,151,South Dakota,Watertown,5/22/1996,Sprint,8/3/1999,1.05,330087.25,1255.0,2.808700768,12.92289585,1,0.899910256,0.432750437,0.866666911,,1.465852593,1.546642053
12,214,South Dakota,Watertown,5/5/1998,TMF 421,9/25/2001,0.78,258957.38,1677.66,4.743483146,15.50537247,1,0.899910256,0.432750437,0.705423097,,1.464855496,1.618524887
13,142,South Dakota,Watertown,5/22/1996,Ace,7/12/2001,0.62,370757.16,1400.81,4.743483146,12.92289585,1,0.899910256,0.432750437,1.08237238,,1.468765052,1.765
14,278,South Dakota,Watertown,5/5/1998,Pioneer Brand 5454,10/1/1999,0.73,322982.09,1629.55,4.494274765,16.53843999,1,0.899910256,0.432750437,0.830946998,0.705806452,1.468765052,1.398308572
15,254,South Dakota,Highmore,4/25/1997,DK 142,8/16/1999,0.61,319258.83,2045.47,4.743483146,16.32239271,1,0.899910256,0.432750437,0.670339574,0.745354653,1.451926343,1.273810578
16,677,South Dakota,Highmore,5/22/1996,Rainier,8/6/2001,0.81,276518.89,2151.68,4.743483146,13.06520103,2,0.899910256,0.432750437,1.011577407,0.776453237,1.468765052,1.613455857
17,600,South Dakota,Beresford,4/28/2000,Pioneer Brand 5312,8/16/1999,0.64,255513.18,2035.35,4.743483146,16.62857798,1,0.899910256,0.432750437,0.771960008,0.707251798,1.468765052,1.728286414
18,621,South Dakota,Highmore,5/22/1996,DK 122,10/1/1999,0.57,283525.92,2151.68,4.743483146,16.65214875,1,0.899910256,0.432750437,0.673647325,,1.451036859,1.560871869
19,240,South Dakota,Beresford,5/22/1996,Travois,8/16/1999,0.81,146151.1,1227.54,4.742233588,13.69126611,1,0.899910256,0.432750437,1.081948432,0.768741291,1.449631241,1.765
20,238,South Dakota,Highmore,4/3/1999,GH 750,8/16/1999,0.5,146151.1,1707.6,4.743483146,13.46248694,2,0.899910256,0.432750437,1.392679407,0.754660111,1.448193104,1.726660869
21,843,South Dakota,Highmore,4/25/1997,CW 5236,8/6/2001,0.81,318740.87,1729.82,1.935879348,12.92289585,1,0.899910256,0.432750437,0.89664445,0.750318384,1.45223361,1.662438863
22,614,South Dakota,Beresford,5/5/1998,TMF Multiplier II,10/1/1999,0.5,146151.1,1070.95,4.49473882,12.92289585,1,0.899910256,0.432750437,1.06687106,0.785957247,1.453737319,1.476694243
23,748,South Dakota,Watertown,5/22/1996,Multiplier 3,9/25/2001,0.5,361045.62,1759.9,4.743483146,16.12064309,1,0.899910256,0.432750437,1.072537447,0.747855532,1.468765052,1.765
24,843,South Dakota,Watertown,4/3/1999,CW5236,9/25/2001,0.53,333079.68,1007.79,4.743483146,12.92289585,1,0.899910256,0.432750437,0.670339574,,1.447891584,1.490984778
25,126,South Dakota,Highmore,4/25/1997,Spirit,7/12/2001,0.5,238671.18,1995.18,4.37819833,16.90042737,2,0.899910256,0.432750437,0.670339574,0.773053947,1.45415334,1.459804244
26,722,South Dakota,Watertown,4/28/2000,Ciba 2444,7/12/2001,0.68,248256.38,2151.68,2.232946192,14.72662975,1,0.899910256,0.432750437,0.838833838,0.705806452,1.468765052,1.552480189
27,236,South Dakota,Watertown,5/5/1998,MagnumV,8/6/2001,0.52,308551.23,1282.51,4.406287723,16.36943187,1,0.899910256,0.432750437,0.670339574,,1.447891584,1.444761679
28,115,South Dakota,Watertown,4/25/1997,DK140,9/25/2001,0.87,241001.28,1861.08,4.743483146,12.92289585,1,0.899910256,0.432750437,0.670339574,0.705806452,1.450387029,1.559216236
29,843,South Dakota,Beresford,4/25/1997,Sprint,8/3/1999,0.83,273610.18,2151.68,1.980799238,12.92289585,1,0.899910256,0.432750437,1.196086742,,1.451772491,1.410094343
30,598,South Dakota,Highmore,5/22/1996,Vernal,10/1/1999,0.57,332401.41,1170.04,4.500092041,13.59639483,1,0.899910256,0.432750437,0.887950618,0.752322988,1.468765052,1.765
31,249,South Dakota,Beresford,5/22/1996,Excel,7/12/2001,0.8,353873.96,1950.56,4.213772867,16.41321155,1,0.899910256,0.432750437,0.670339574,,1.447891584,1.478987397
32,535,South Dakota,Watertown,4/28/2000,Ciba 2444,8/6/2001,0.86,252549.53,2094.74,4.743483146,17.30284815,1,0.899910256,0.432750437,0.702185873,,1.454432093,1.658110596
33,99,South Dakota,Watertown,5/5/1998,Complete,8/16/1999,0.66,370757.16,2132.39,4.634277364,14.58029012,1,0.899910256,0.432750437,0.958065974,0.779693365,1.4523026,1.278995209
34,704,South Dakota,Highmore,4/25/1997,Ciba 2444,8/6/2001,0.66,367957.66,2151.68,2.196545496,17.34763158,1,0.899910256,0.432750437,1.78593658,,1.449096293,1.512348514
35,564,South Dakota,Beresford,4/3/1999,WL 324,7/12/2001,0.5,349791.5,983.28,4.743483146,15.39966061,2,0.899910256,0.432750437,0.740459339,,1.466282344,1.450071077
36,723,South Dakota,Watertown,4/3/1999,MagnumV,8/16/1999,0.63,245502.4,1259.99,4.743483146,13.50051366,2,0.899910256,0.432750437,0.904886935,,1.451118192,1.765
37,94,South Dakota,Watertown,4/3/1999,TMF 421,10/1/1999,0.52,239136.66,2151.68,4.743483146,17.12933433,1,0.899910256,0.432750437,0.898088144,0.705806452,1.453670304,1.57004338
38,94,South Dakota,Beresford,4/3/1999,ABT 205,9/25/2001,0.66,233820.84,2151.68,4.743483146,14.5931594,1,0.899910256,0.432750437,1.380728964,0.705806452,1.468765052,1.669535782
39,703,South Dakota,Beresford,5/5/1998,Garst 6410,9/25/2001,0.68,365510.54,1617.52,4.52570328,13.25822788,1,0.899910256,0.432750437,1.117520665,0.797039417,1.468765052,1.403451969
40,719,South Dakota,Beresford,4/28/2000,WL232 HQ,9/25/2001,1.01,155004.4,2151.68,2.42250811,17.00446199,1,0.899910256,0.432750437,1.615734923,,1.452974551,1.476951843
41,94,South Dakota,Highmore,5/5/1998,CW 74040,8/16/1999,0.5,150959.8,1952.49,4.743483146,13.21544686,2,0.899910256,0.432750437,0.670339574,,1.451145616,1.565788567
42,94,South Dakota,Watertown,4/28/2000,Pioneer Brand 5312,8/16/1999,0.67,266248.41,1873.0,4.743483146,12.92289585,1,0.899910256,0.432750437,1.22918523,,1.468765052,1.588887476
43,596,South Dakota,Watertown,4/25/1997,WinterKing,9/25/2001,0.78,250986.37,1837.24,4.743483146,17.05241695,1,0.899910256,0.432750437,0.670339574,,1.45175374,1.548493577
44,649,South Dakota,Watertown,4/28/2000,Excalibur II,8/6/2001,0.75,316247.47,924.63,2.121780719,13.64968378,1,0.899910256,0.432750437,1.054728344,0.770674006,1.452402916,1.763724741
45,216,South Dakota,Beresford,5/5/1998,WL 324,8/3/1999,0.68,326943.65,2151.68,2.441630468,17.13742893,1,0.899910256,0.432750437,1.13758897,,1.468765052,1.659129078
46,602,South Dakota,Watertown,4/3/1999,Multiplier 3,10/1/1999,0.9,349123.47,1098.21,4.743483146,14.01488031,1,0.899910256,0.432750437,0.833899385,,1.451193114,1.402918532
47,805,South Dakota,Beresford,4/3/1999,A-395,8/6/2001,0.67,323612.21,924.63,4.743483146,16.63968075,1,0.899910256,0.432750437,1.364252441,0.766942597,1.449214824,1.543634053
48,268,South Dakota,Watertown,4/28/2000,CW 64026,9/25/2001,0.93,333663.18,2095.31,4.743483146,16.69942235,1,0.899910256,0.432750437,1.162582288,0.779441368,1.468765052,1.345835398
49,94,South Dakota,Highmore,5/5/1998,CW 64026,8/3/1999,0.64,278045.79,1161.98,2.424239327,12.92289585,2,0.899910256,0.432750437,1.155464685,0.705806452,1.453806499,1.765
50,311,South Dakota,Watertown,4/28/2000,CW 64004,8/16/1999,0.86,270174.55,964.36,4.743483146,16.80846029,2,0.899910256,0.432750437,1.082904731,,1.468765052,1.51666952
51,140,South Dakota,Highmore,5/22/1996,Spur,8/6/2001,0.57,155922.25,1952.02,4.743483146,16.15352715,1,0.899910256,0.432750437,0.670339574,0.752123362,1.449910346,1.508813989
52,244,South Dakota,Beresford,5/5/1998,Innovator +Z,8/3/1999,0.72,329589.49,1349.59,4.743483146,13.62794371,1,0.899910256,0.432750437,1.028228583,0.830509473,1.468765052,1.376077357
53,717,South Dakota,Beresford,4/28/2000,CW5321,9/25/2001,0.94,370757.16,1491.84,4.743483146,17.34763158,1,0.899910256,0.432750437,1.671231881,,1.451100084,1.350613332
54,587,South Dakota,Highmore,4/3/1999,645-II,8/6/2001,0.5,327578.21,2151.68,4.743483146,17.34763158,2,0.899910256,0.432750437,0.824347885,,1.452899872,1.372630651
55,752,South Dakota,Watertown,4/25/1997,Depend +Ev,9/25/2001,0.62,146151.1,1939.58,4.166956742,13.92926715,1,0.899910256,0.432750437,0.941520975,0.773795941,1.451638321,1.403287921
56,94,South Dakota,Highmore,5/5/1998,Amerigraze 401+Z,9/25/2001,0.94,345715.89,2151.68,2.161498795,16.40187106,2,0.899910256,0.432750437,0.75113835,,1.468765052,1.765
57,578,South Dakota,Watertown,4/3/1999,Goldrush 747,10/1/1999,0.93,330385.36,1946.78,4.743483146,17.34763158,1,0.899910256,0.432750437,1.053897948,0.756883582,1.453095733,1.616346667
58,547,South Dakota,Watertown,5/5/1998,CW72005,10/1/1999,0.82,362516.65,1941.03,4.743483146,16.91975723,1,0.899910256,0.432750437,0.711389704,0.755386726,1.468765052,1.709656845
59,153,South Dakota,Watertown,5/22/1996,Innovator +Z,9/25/2001,0.71,329047.04,2107.86,4.743483146,16.66205762,1,0.899910256,0.432750437,1.514022823,0.797398733,1.452265087,1.765
60,94,South Dakota,Watertown,5/5/1998,Saranac AR,9/25/2001,0.5,329690.91,2151.68,4.743483146,14.10843556,1,0.899910256,0.432750437,1.19488757,,1.454330048,1.23612517
61,276,South Dakota,Watertown,4/28/2000,Rebound 4.2,8/16/1999,0.51,368250.59,2093.7,2.516857807,12.95003909,2,0.899910256,0.432750437,1.092875586,0.802786833,1.468765052,1.765
62,281,South Dakota,Beresford,4/28/2000,Pioneer Brand 53V08,10/1/1999,0.62,321977.87,2105.71,4.305130847,16.55161589,1,0.899910256,0.432750437,0.941002367,0.756065952,1.448873835,1.605936928
63,137,South Dakota,Highmore,5/22/1996,TMF Multiplier II,10/1/1999,0.85,146151.1,1492.59,4.53881601,16.64352776,2,0.899910256,0.432750437,1.719640827,0.774181448,1.447891584,1.635533507
64,608,South Dakota,Watertown,5/22/1996,CW 5236,9/25/2001,0.5,172657.99,1520.44,4.474926173,17.34763158,1,0.899910256,0.432750437,1.127720459,0.844521268,1.451719857,1.50298497
65,588,South Dakota,Watertown,4/25/1997,Pioneer Brand 53H81,8/3/1999,0.63,245072.61,1524.65,4.743483146,17.2583933,2,0.899910256,0.432750437,0.990114922,0.753770714,1.45292728,1.408679137
66,181,South Dakota,Beresford,4/28/2000,CW 72008,10/1/1999,0.62,151669.22,2151.68,4.158657683,15.69611233,1,0.899910256,0.432750437,0.740879918,,1.468765052,1.763335451
67,301,South Dakota,Watertown,5/5/1998,Pioneer Brand 53Q60,8/3/1999,0.76,290569.8,1791.06,1.875790328,17.34763158,1,0.899910256,0.432750437,0.679524177,0.705806452,1.451188939,1.718706559
68,231,South Dakota,Highmore,4/3/1999,WL 325HQ,8/16/1999,0.73,355360.28,1997.4,4.277283852,17.1698068,1,0.899910256,0.432750437,0.767569054,,1.451108925,1.459846272
69,771,South Dakota,Beresford,4/28/2000,645-11,8/16/1999,0.52,370023.41,2117.9,4.557426779,16.20654255,2,0.899910256,0.432750437,0.71876582,,1.453257484,1.412397392
70,94,South Dakota,Watertown,5/22/1996,CW 64049,9/25/2001,0.54,257526.41,1897.2,2.215440019,16.22955177,2,0.899910256,0.432750437,0.943046494,,1.447891584,1.431420264
71,659,South Dakota,Watertown,5/22/1996,Vernal,9/25/2001,0.77,259757.96,2151.68,4.743483146,16.77885821,2,0.899910256,0.432750437,1.165293721,0.710267198,1.454521339,1.570007571
72,697,South Dakota,Watertown,4/25/1997,Pioneer Brand 53Q60,9/25/2001,0.66,370577.49,1368.71,4.743483146,14.48459523,1,0.899910256,0.432750437,1.21596606,0.705806452,1.468765052,1.392623327
73,109,South Dakota,Beresford,5/5/1998,CW 75044,8/6/2001,0.67,266661.06,2151.68,4.369661867,12.92289585,2,0.899910256,0.432750437,1.005859533,0.705806452,1.468106765,1.480192561
74,94,South Dakota,Highmore,4/25/1997,Garst 6420,9/25/2001,0.6,146151.1,2123.06,4.477638147,16.15490673,1,0.899910256,0.432750437,0.893193701,,1.453159103,1.477323426
