,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,134,South Dakota,Highmore,4/3/1999,WL 324,8/16/1999,1.01,370757.16,1950.37,4.389406882,15.15345781,1,0.899910256,0.432750437,1.211791897,,1.447891584,1.462714629
1,551,South Dakota,Watertown,4/28/2000,Vernal,8/16/1999,0.5,280578.44,989.77,1.780211685,17.34763158,2,0.899910256,0.432750437,1.552772907,0.706110235,1.465041895,1.312568403
2,570,South Dakota,Beresford,4/25/1997,Pioneer Brand 5454,8/3/1999,0.82,303731.82,1879.28,4.323826961,17.22129889,1,0.899910256,0.432750437,1.999049959,,1.449541652,1.220034524
3,725,South Dakota,Watertown,5/22/1996,Ciba 2444,8/16/1999,0.89,316347.07,1527.11,4.545424741,15.92403263,1,0.899910256,0.432750437,1.47875499,0.710690008,1.447891584,1.19
4,94,South Dakota,Watertown,5/5/1998,CW 5236,8/16/1999,0.7,295952.4,924.63,2.06470778,15.93168978,1,0.899910256,0.432750437,1.116113384,,1.450813315,1.279929431
5,94,South Dakota,Highmore,5/5/1998,DK 140,10/1/1999,1.16,229954.55,1843.94,1.780211685,15.59886906,1,0.899910256,0.432750437,0.984946079,0.705806452,1.447891584,1.76085856
6,94,South Dakota,Watertown,4/25/1997,ICI 631,8/16/1999,0.52,295183.71,2064.35,1.780211685,17.34763158,2,0.899910256,0.432750437,1.324087304,0.75591529,1.448055597,1.308483603
7,818,South Dakota,Beresford,5/5/1998,WL 232HQ,9/25/2001,0.87,370757.16,2004.81,4.208022443,17.05075772,2,0.899910256,0.432750437,1.622480871,0.705806452,1.453344647,1.340230514
8,666,South Dakota,Beresford,5/22/1996,GH 766,10/1/1999,0.79,289954.31,1937.34,1.780211685,17.34763158,1,0.899910256,0.432750437,1.029769172,,1.468765052,1.424903874
9,133,South Dakota,Watertown,4/25/1997,WL 325HQ,8/16/1999,0.54,286685.74,1104.99,1.780211685,17.34763158,1,0.899910256,0.432750437,1.300792631,0.750570106,1.449037192,1.346938075
10,573,South Dakota,Highmore,5/5/1998,Legend Gold,10/1/1999,1.07,167637.65,1952.97,1.780211685,16.55003472,1,0.899910256,0.432750437,1.138186838,,1.448077566,1.343115797
11,628,South Dakota,Watertown,4/28/2000,CW 5347,9/25/2001,0.87,289830.08,1713.58,2.259828722,12.92289585,1,0.899910256,0.432750437,1.15517609,,1.463036709,1.333474977
12,651,South Dakota,Beresford,4/28/2000,ABT 205,10/1/1999,0.75,370757.16,2151.68,1.780211685,15.81767058,1,0.899910256,0.432750437,1.631740479,,1.468765052,1.246966166
13,658,South Dakota,Beresford,4/25/1997,CW5321,8/16/1999,1.12,303544.01,2021.9,4.527199879,16.56658527,1,0.899910256,0.432750437,1.013154255,,1.465229587,1.266997724
