,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,94,South Dakota,Beresford,5/22/1996,ICI 631,8/3/1999,0.8,171144.04,1895.27,4.562562672,16.31638663,1,0.899910256,0.432750437,0.781241439,0.777711705,1.447891584,1.19
1,243,South Dakota,Beresford,4/25/1997,CW 5236,10/1/1999,0.96,347929.58,1840.32,4.743483146,17.05043172,1,0.899910256,0.432750437,0.959305292,0.805769925,1.447891584,1.477920852
2,125,South Dakota,Highmore,5/5/1998,WL 252HQ,8/16/1999,0.75,366100.83,1799.6,1.780211685,15.71993731,1,0.899910256,0.432750437,0.708151559,0.759890733,1.447891584,1.48349244
3,94,South Dakota,Watertown,5/22/1996,ICI 631,10/1/1999,0.84,361757.9,1968.49,1.826314667,16.73613761,1,0.899910256,0.432750437,1.466647892,0.716264495,1.447891584,1.19
4,209,South Dakota,Watertown,5/5/1998,TMF 421,8/3/1999,0.52,351188.38,1699.2,1.780211685,17.34763158,2,0.899910256,0.432750437,1.205988901,0.806842105,1.447891584,1.568442207
5,187,South Dakota,Beresford,4/25/1997,ICI 620,8/3/1999,0.83,146151.1,2151.68,2.006988526,13.43900935,1,0.899910256,0.432750437,1.811540437,0.806842105,1.447891584,1.19
6,141,South Dakota,Beresford,5/22/1996,LegenDairy 2.0,10/1/1999,0.88,287317.1,1809.73,4.698041102,16.5143757,1,0.899910256,0.432750437,1.266524746,0.806842105,1.447891584,1.19
7,201,South Dakota,Beresford,5/5/1998,Vernal,8/3/1999,0.96,305012.2,924.63,1.780211685,16.11789017,0,0.899910256,0.432750437,1.895063928,0.778201371,1.447891584,1.233796218
8,104,South Dakota,Highmore,4/25/1997,Asset,8/16/1999,0.96,209460.92,924.63,3.784834091,17.34763158,2,0.899910256,0.432750437,0.971214227,0.756283872,1.447891584,1.317577721
9,220,South Dakota,Highmore,4/25/1997,ABT 205,8/16/1999,0.79,366100.83,1999.71,4.743483146,16.42346236,2,0.899910256,0.432750437,0.930005597,0.763424582,1.447891584,1.27986443
10,94,South Dakota,Highmore,5/5/1998,WL 325HQ,8/16/1999,0.63,269153.8,1815.05,4.356020505,16.15506062,1,0.899910256,0.432750437,0.998787025,0.718975428,1.447891584,1.61250691
11,226,South Dakota,Highmore,5/5/1998,Viking I,10/1/1999,0.78,234960.38,924.63,4.518433352,16.17477021,2,0.899910256,0.432750437,1.188874591,0.734219067,1.447891584,1.255794472
12,94,South Dakota,Watertown,5/5/1998,Pioneer Brand 5312,8/3/1999,0.74,366100.83,1925.22,2.59365861,16.63451926,1,0.899910256,0.432750437,1.21208765,0.76936828,1.447891584,1.326889666
