,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,158,South Dakota,Watertown,5/22/1996,Columbia 2000,8/3/1999,0.96,299813.35,1165.99,4.743483146,14.20328664,1,0.899910256,0.432750437,1.312767438,0.733796555,1.447891584,1.363758841
1,221,South Dakota,Watertown,5/22/1996,CW 5236,8/16/1999,0.64,146151.1,1843.29,2.425806922,12.92289585,1,0.899910256,0.432750437,1.277153663,0.705806452,1.447891584,1.72
2,192,South Dakota,Watertown,5/22/1996,HayGrazer,8/3/1999,0.8,295330.4,2151.68,2.135904514,16.21865415,2,0.899910256,0.432750437,1.133471909,0.708884951,1.447891584,1.409908432
3,264,South Dakota,Beresford,4/25/1997,Pioneer Brand 5312,8/16/1999,0.96,261351.43,1812.83,4.622189209,17.34763158,2,0.899910256,0.432750437,0.799089531,0.705806452,1.447891584,1.293580313
4,239,South Dakota,Watertown,5/5/1998,Pioneer Brand 5312,10/1/1999,0.8,196762.76,1973.66,4.708479397,16.88185877,1,0.899910256,0.432750437,0.841500539,0.705806452,1.447891584,1.279972328
5,134,South Dakota,Highmore,5/5/1998,Pioneer Brand 53V63,10/1/1999,0.91,240137.51,1732.95,1.780211685,12.92289585,1,0.899910256,0.432750437,0.93768797,0.793355141,1.447891584,1.523430367
6,265,South Dakota,Watertown,5/22/1996,HayGrazer,8/16/1999,0.77,245325.14,1759.72,2.455797709,13.380816,1,0.899910256,0.432750437,1.193218756,0.806842105,1.447891584,1.273731038
7,132,South Dakota,Beresford,5/5/1998,TMF Multiplier II,10/1/1999,0.79,363324.35,2151.68,4.743483146,13.6109083,1,0.899910256,0.432750437,1.41607474,0.705806452,1.447891584,1.19
8,175,South Dakota,Beresford,5/5/1998,Vernal,8/3/1999,0.72,366100.83,924.63,1.780211685,17.34763158,2,0.899910256,0.432750437,0.680436357,0.732835906,1.447891584,1.19
9,125,South Dakota,Beresford,5/22/1996,Complete,10/1/1999,0.96,347208.64,924.63,4.743483146,16.66706876,0,0.899910256,0.432750437,1.559621296,0.71747712,1.447891584,1.43700651
10,127,South Dakota,Beresford,5/5/1998,HayGrazer,10/1/1999,0.68,247183.82,1877.97,1.780211685,17.34763158,1,0.899910256,0.432750437,1.22833083,0.796756888,1.447891584,1.577696928
