,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,222,South Dakota,Highmore,5/5/1998,DK140,8/16/1999,0.94,334903.78,1145.52,4.743483146,17.19791112,2,0.899910256,0.432750437,1.220160447,0.738995557,1.447891584,1.495199891
1,94,South Dakota,Watertown,5/22/1996,DK 127,10/1/1999,0.79,305391.52,1932.97,4.743483146,14.52184856,2,0.899910256,0.432750437,1.514669926,0.806842105,1.447891584,1.525333487
2,94,South Dakota,Beresford,5/5/1998,Rhino,10/1/1999,0.73,290784.2,1030.79,4.375282771,17.34763158,1,0.899910256,0.432750437,0.670339574,0.705806452,1.447891584,1.343355832
3,178,South Dakota,Watertown,5/22/1996,ICI 620,8/16/1999,0.86,366100.83,2004.1,1.780211685,17.34763158,1,0.899910256,0.432750437,1.351246638,0.776885527,1.447891584,1.591571927
4,220,South Dakota,Watertown,5/22/1996,ICI 620,8/16/1999,0.75,366100.83,2126.96,1.780211685,17.34763158,1,0.899910256,0.432750437,1.559576181,0.705806452,1.447891584,1.559990803
5,218,South Dakota,Highmore,4/25/1997,BigHorn,8/3/1999,0.84,320267.25,1817.01,4.621867946,17.12724516,1,0.899910256,0.432750437,1.895063928,0.756584115,1.447891584,1.72
6,149,South Dakota,Beresford,5/5/1998,ICI 631,8/3/1999,0.88,217227.1,1340.38,1.780211685,15.11119035,1,0.899910256,0.432750437,1.621510364,0.74018465,1.447891584,1.499015329
7,141,South Dakota,Beresford,4/25/1997,DK 140,8/3/1999,0.88,303443.61,1941.43,4.338929588,13.7402584,1,0.899910256,0.432750437,1.647547069,0.752321029,1.447891584,1.604144682
8,169,South Dakota,Highmore,4/25/1997,Complete,8/3/1999,0.69,366100.83,924.63,1.780211685,14.10872715,1,0.899910256,0.432750437,1.131853092,0.745889481,1.447891584,1.554111821
9,174,South Dakota,Beresford,5/5/1998,Asset,10/1/1999,0.65,262724.73,1905.21,4.743483146,17.34763158,1,0.899910256,0.432750437,1.047346161,0.705806452,1.447891584,1.492174942
10,151,South Dakota,Beresford,5/22/1996,Amerigraze 401+Z,8/16/1999,0.65,366100.83,2107.12,2.330107959,15.91633442,1,0.899910256,0.432750437,1.505576869,0.806842105,1.447891584,1.415814715
11,229,South Dakota,Highmore,4/25/1997,CW 5236,8/3/1999,0.84,366100.83,1800.16,4.41850099,16.81235839,1,0.899910256,0.432750437,1.140061952,0.705806452,1.447891584,1.424492757
12,196,South Dakota,Highmore,4/25/1997,Rainier,8/3/1999,0.51,277430.04,1802.67,3.962812447,17.34763158,1,0.899910256,0.432750437,1.704581504,0.791589609,1.447891584,1.488240543
13,113,South Dakota,Watertown,5/22/1996,DK 122,10/1/1999,0.68,363486.65,2151.68,2.646887858,13.31715971,1,0.899910256,0.432750437,1.677132145,0.705806452,1.447891584,1.548783738
14,265,South Dakota,Watertown,5/22/1996,Ace,10/1/1999,0.76,285479.54,2095.05,4.743483146,14.5957236,1,0.899910256,0.432750437,1.400484298,0.705806452,1.447891584,1.448417756
15,137,South Dakota,Beresford,5/5/1998,CW 2227,8/3/1999,0.73,146151.1,1911.17,4.477381895,17.34763158,1,0.899910256,0.432750437,0.805206771,0.788185614,1.447891584,1.337017777
16,177,South Dakota,Highmore,4/25/1997,Bounty,10/1/1999,0.85,250505.81,1955.83,4.326225889,16.50605798,1,0.899910256,0.432750437,1.293531712,0.705806452,1.447891584,1.264406289
17,94,South Dakota,Highmore,5/5/1998,CW 5321,8/16/1999,0.5,343221.71,1260.76,4.743483146,17.34763158,1,0.899910256,0.432750437,1.282138091,0.710126734,1.447891584,1.418302731
18,169,South Dakota,Watertown,5/22/1996,WL 232HQ,8/3/1999,0.53,337753.9,924.63,4.516538497,16.88240807,1,0.899910256,0.432750437,1.457874846,0.705806452,1.447891584,1.553286089
19,100,South Dakota,Beresford,5/5/1998,Baker,8/16/1999,0.5,337854.67,1897.44,4.743483146,17.20159878,1,0.899910256,0.432750437,1.617908548,0.705806452,1.447891584,1.415454819
20,264,South Dakota,Highmore,4/25/1997,Spartan,10/1/1999,0.96,366100.83,2151.68,4.514916081,14.62910097,1,0.899910256,0.432750437,1.017662047,0.705806452,1.447891584,1.518487073
21,99,South Dakota,Watertown,4/25/1997,Innovator +Z,8/16/1999,0.92,366100.83,924.63,4.743483146,17.34763158,1,0.899910256,0.432750437,1.137744233,0.717539698,1.447891584,1.527300354
