,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,258,South Dakota,Highmore,4/25/1997,Husky Supreme,10/1/1999,0.88,256106.55,924.63,4.047935296,13.73315631,2,0.899910256,0.432750437,0.942150131,0.773192917,1.468765052,1.544823006
1,637,South Dakota,Beresford,5/5/1998,DK 140,8/16/1999,1.15,197367.26,1181.93,4.285283733,17.34763158,2,0.899910256,0.432750437,1.017454477,0.773625565,1.449851916,1.530919
2,843,South Dakota,Highmore,5/22/1996,MT 9503,8/6/2001,1.37,249495.59,2061.8,4.700917758,16.023601,1,0.899910256,0.432750437,1.572110877,0.761090913,1.468765052,1.502929609
3,186,South Dakota,Watertown,5/22/1996,Alfastar,8/16/1999,1.22,332725.69,1763.78,4.697877934,17.34763158,2,0.899910256,0.432750437,1.362412576,0.748312771,1.447891584,1.761993769
4,362,South Dakota,Watertown,4/3/1999,CW 94008,8/3/1999,1.11,264748.01,1945.13,4.743483146,12.92289585,1,0.899910256,0.432750437,1.368987091,0.761182052,1.449040836,1.493354726
5,334,South Dakota,Beresford,4/3/1999,DK 122,7/12/2001,0.83,281320.42,967.87,4.743483146,16.29390373,2,0.899910256,0.432750437,1.999049959,,1.468197319,1.765
6,125,South Dakota,Highmore,5/22/1996,CW 64049,8/3/1999,0.7,289618.9,1356.26,4.485109891,15.83077695,1,0.899910256,0.432750437,1.330538036,0.759103706,1.448881235,1.517960299
7,210,South Dakota,Beresford,4/3/1999,CW 75044,9/25/2001,0.83,352910.94,1651.8,4.44625198,16.21972013,1,0.899910256,0.432750437,1.729838893,,1.468765052,1.413753949
8,269,South Dakota,Watertown,5/22/1996,Excalibur II,10/1/1999,0.89,370757.16,1450.86,1.780211685,17.34763158,1,0.899910256,0.432750437,1.403549754,0.766140483,1.468765052,1.411550178
9,114,South Dakota,Highmore,5/22/1996,Pioneer Brand 53Q60,8/16/1999,1.15,361855.62,1558.26,4.482688767,17.34763158,1,0.899910256,0.432750437,1.394108993,0.763082283,1.448173714,1.5553287
10,842,South Dakota,Beresford,5/22/1996,DK 127,7/12/2001,1.19,289075.12,924.63,1.780211685,15.34893025,2,0.899910256,0.432750437,1.445050833,0.779124195,1.449684933,1.428516819
11,757,South Dakota,Beresford,5/5/1998,CW 5236,8/6/2001,1.22,370757.16,992.28,1.909672335,15.68250798,1,0.899910256,0.432750437,1.219922118,0.776266646,1.447891584,1.743664871
12,802,South Dakota,Watertown,5/22/1996,DK 127,10/1/1999,0.82,328879.51,1565.57,1.780211685,15.52639988,2,0.899910256,0.432750437,1.393671311,0.73951129,1.451696777,1.593606345
13,374,South Dakota,Beresford,5/5/1998,Pioneer Brand 53Q60,10/1/1999,0.84,146151.1,924.63,4.743483146,15.30869869,1,0.899910256,0.432750437,1.369730392,,1.447891584,1.430466112
14,238,South Dakota,Beresford,5/22/1996,Pioneer Brand 53V63,8/16/1999,1.09,303051.83,1797.22,4.743483146,17.20514494,2,0.899910256,0.432750437,1.344021282,0.768228573,1.464277163,1.485815185
15,800,South Dakota,Watertown,5/22/1996,LegenDairy 2.0,8/16/1999,1.18,253265.24,1450.64,4.743483146,17.34763158,1,0.899910256,0.432750437,1.48497028,,1.465710299,1.37238612
16,367,South Dakota,Beresford,5/5/1998,CW 72005,8/16/1999,1.04,274027.41,1432.53,4.373669495,13.32399462,2,0.899910256,0.432750437,1.112239426,1.073021668,1.453390408,1.423402866
17,302,South Dakota,Beresford,5/5/1998,WinterStar,10/1/1999,0.97,246081.49,1537.47,4.743483146,14.48488277,1,0.899910256,0.432750437,0.934703155,0.828702657,1.463039922,1.274894994
18,316,South Dakota,Highmore,4/3/1999,CW72005,7/12/2001,0.7,309004.82,1993.86,1.971282961,17.17169826,1,0.899910256,0.432750437,1.642485003,0.764748319,1.451798063,1.508951256
19,380,South Dakota,Watertown,5/5/1998,WL 325HQ,7/12/2001,0.8,264226.36,1935.19,4.731322301,15.51589058,2,0.899910256,0.432750437,1.562328618,,1.447891584,1.765
20,355,South Dakota,Watertown,5/22/1996,WL 324,10/1/1999,1.26,350688.21,1743.37,4.743483146,16.59730553,1,0.899910256,0.432750437,1.646982849,0.87470432,1.447891584,1.75893016
21,94,South Dakota,Highmore,5/22/1996,Columbia 2000,8/16/1999,0.99,370757.16,1106.73,4.419698178,17.34763158,2,0.899910256,0.432750437,1.264307565,,1.451327989,1.473297901
22,215,South Dakota,Beresford,4/25/1997,Depend +Ev,10/1/1999,0.74,333135.4,1528.4,3.975730316,16.44659383,1,0.899910256,0.432750437,1.269958443,0.762800772,1.450153981,1.637382411
23,576,South Dakota,Highmore,5/5/1998,WinterStar,8/3/1999,0.53,269565.94,1940.67,1.943065629,17.34763158,1,0.899910256,0.432750437,1.078374096,1.093289205,1.452979586,1.199563642
24,374,South Dakota,Watertown,4/28/2000,Pioneer Brand 54V54,8/6/2001,0.98,364084.15,1603.03,2.457939703,17.34763158,2,0.899910256,0.432750437,1.456684419,0.715092671,1.452357248,1.765
