,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,112,South Dakota,Beresford,4/25/1997,Ciba 2444,8/3/1999,0.96,250978.66,2151.68,4.278154556,15.82891858,2,0.899910256,0.432750437,1.219807569,0.705806452,1.447891584,1.315354463
1,94,South Dakota,Watertown,5/22/1996,WL 325HQ,8/16/1999,0.87,292865.78,2136.51,2.490474151,16.05451719,1,0.899910256,0.432750437,0.876657243,0.705806452,1.447891584,1.379244849
2,229,South Dakota,Beresford,5/5/1998,ICI 631,10/1/1999,0.84,366100.83,2151.68,1.780211685,13.38679063,1,0.899910256,0.432750437,1.402191353,0.770531369,1.447891584,1.644975852
3,265,South Dakota,Beresford,4/25/1997,Spur,8/3/1999,0.78,253344.2,2151.68,1.91314583,17.34763158,1,0.899910256,0.432750437,0.670339574,0.705806452,1.447891584,1.282107935
4,94,South Dakota,Highmore,4/25/1997,Rhino,8/16/1999,0.82,267186.53,924.63,1.780211685,12.92289585,2,0.899910256,0.432750437,0.75959457,0.732618399,1.447891584,1.437501405
5,94,South Dakota,Beresford,5/22/1996,DK 127,8/3/1999,0.5,146151.1,2074.09,4.743483146,16.93232482,2,0.899910256,0.432750437,1.096160442,0.726358145,1.447891584,1.366033411
6,195,South Dakota,Highmore,4/25/1997,Innovator +Z,8/16/1999,0.91,208333.09,1847.11,4.162156603,17.09267016,1,0.899910256,0.432750437,1.086847383,0.766602612,1.447891584,1.340925856
7,265,South Dakota,Watertown,4/25/1997,Rainier,8/16/1999,0.86,146151.1,2151.68,1.780211685,13.55299579,2,0.899910256,0.432750437,1.233130398,0.705806452,1.447891584,1.269662514
8,94,South Dakota,Highmore,4/25/1997,CW 5236,8/3/1999,0.5,146151.1,1094.16,4.513783101,16.56602493,2,0.899910256,0.432750437,1.172160143,0.767284836,1.447891584,1.279113768
9,94,South Dakota,Beresford,4/25/1997,Pioneer Brand 5454,10/1/1999,0.59,149168.05,1974.1,2.127100241,17.06638011,1,0.899910256,0.432750437,0.821753442,0.747366256,1.447891584,1.336980848
10,225,South Dakota,Beresford,4/25/1997,ICI 631,8/16/1999,0.85,302797.73,1800.45,1.780211685,16.67138549,1,0.899910256,0.432750437,1.680691402,0.705806452,1.447891584,1.605492304
11,233,South Dakota,Highmore,4/25/1997,DK140,8/16/1999,0.9,279232.06,2151.68,1.780211685,15.68376441,1,0.899910256,0.432750437,1.27381285,0.753167282,1.447891584,1.524154156
12,94,South Dakota,Watertown,4/25/1997,Rainier,10/1/1999,0.73,366100.83,2151.68,4.403330895,13.35892717,1,0.899910256,0.432750437,1.726538235,0.705806452,1.447891584,1.370229612
13,94,South Dakota,Beresford,4/25/1997,WL 324,8/3/1999,0.88,156715.69,2151.68,4.246201118,16.4334767,1,0.899910256,0.432750437,1.34152474,0.74231404,1.447891584,1.481702225
14,94,South Dakota,Beresford,5/22/1996,Pioneer Brand 53Q60,8/16/1999,0.77,366100.83,2151.68,1.780211685,16.27962671,1,0.899910256,0.432750437,1.305571347,0.751881651,1.447891584,1.506366939
15,98,South Dakota,Beresford,4/25/1997,Husky Supreme,8/16/1999,0.86,250426.31,1857.4,4.624467218,12.92289585,1,0.899910256,0.432750437,1.135445288,0.752731803,1.447891584,1.452072981
16,133,South Dakota,Watertown,4/25/1997,ICI 620,8/16/1999,0.59,283640.62,1840.75,3.993534576,15.71332933,1,0.899910256,0.432750437,1.571421727,0.806842105,1.447891584,1.260181307
17,250,South Dakota,Beresford,5/22/1996,Pioneer Brand 53Q60,8/3/1999,0.81,188318.94,924.63,2.305950944,17.34763158,2,0.899910256,0.432750437,1.895063928,0.705806452,1.447891584,1.437357844
18,108,South Dakota,Beresford,5/22/1996,TMF Multiplier II,10/1/1999,0.76,262508.37,2002.81,4.329829933,16.10931741,2,0.899910256,0.432750437,0.704371973,0.766585565,1.447891584,1.256827497
19,228,South Dakota,Watertown,5/22/1996,SDFB,10/1/1999,0.81,307954.86,1945.6,1.780211685,17.20018445,1,0.899910256,0.432750437,1.784732524,0.756352652,1.447891584,1.471099703
20,219,South Dakota,Beresford,5/22/1996,Complete,8/16/1999,0.65,366100.83,2065.86,2.796485174,12.92289585,1,0.899910256,0.432750437,1.192715539,0.763751636,1.447891584,1.362547041
21,207,South Dakota,Highmore,5/22/1996,Husky Supreme,8/3/1999,0.85,284810.83,1307.89,1.780211685,17.34763158,2,0.899910256,0.432750437,1.343902343,0.705806452,1.447891584,1.292372152
22,94,South Dakota,Highmore,4/25/1997,WL 324,8/16/1999,0.73,180872.19,2064.61,4.743483146,16.81961927,0,0.899910256,0.432750437,1.643648271,0.705806452,1.447891584,1.297426353
23,144,South Dakota,Beresford,4/25/1997,Ciba 2888,10/1/1999,0.5,146151.1,2151.68,4.014520336,12.94965202,1,0.899910256,0.432750437,0.758353387,0.750395568,1.447891584,1.19
24,94,South Dakota,Watertown,5/22/1996,Pioneer Brand 53V63,10/1/1999,0.69,347426.05,2136.24,4.448574393,16.3388638,1,0.899910256,0.432750437,0.924381828,0.767105232,1.447891584,1.328477092
25,183,South Dakota,Beresford,5/22/1996,Ciba 2444,8/3/1999,0.82,366100.83,2151.68,4.656082782,16.18311527,1,0.899910256,0.432750437,1.351152939,0.769469673,1.447891584,1.697100273
26,237,South Dakota,Highmore,5/22/1996,CW 5305,8/3/1999,0.9,282163.44,2048.73,4.743483146,12.92289585,1,0.899910256,0.432750437,1.174437227,0.780836555,1.447891584,1.19
27,94,South Dakota,Watertown,5/22/1996,WL 325HQ,8/16/1999,0.96,298181.61,1733.78,1.780211685,16.48116229,1,0.899910256,0.432750437,1.289972172,0.766490951,1.447891584,1.327717743
28,250,South Dakota,Watertown,5/22/1996,Columbia 2000,8/16/1999,0.77,322779.44,2137.83,1.780211685,17.34763158,1,0.899910256,0.432750437,0.836525323,0.806842105,1.447891584,1.19
29,100,South Dakota,Watertown,4/25/1997,Defiant,8/16/1999,0.5,270307.5,2009.44,4.743483146,17.04155063,1,0.899910256,0.432750437,0.670339574,0.774476108,1.447891584,1.19
30,94,South Dakota,Beresford,5/5/1998,DK 122,8/16/1999,0.96,347193.3,924.63,4.743483146,15.94941673,1,0.899910256,0.432750437,1.895063928,0.781805831,1.447891584,1.563078229
31,215,South Dakota,Watertown,5/22/1996,Ciba 2444,8/3/1999,0.73,250905.76,2055.59,4.590938424,12.92289585,1,0.899910256,0.432750437,1.199053904,0.743630413,1.447891584,1.295998748
32,103,South Dakota,Beresford,5/22/1996,WL 252HQ,8/3/1999,0.89,274589.92,2096.82,1.973505049,12.92289585,1,0.899910256,0.432750437,1.366582198,0.77015563,1.447891584,1.378792994
33,116,South Dakota,Beresford,5/22/1996,CW 5236,10/1/1999,0.64,299954.39,1809.75,4.464820878,16.88727008,1,0.899910256,0.432750437,0.853772769,0.796749853,1.447891584,1.26080375
