,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,94,South Dakota,Watertown,4/25/1997,TMF Multiplier II,9/25/2001,1.01,300893.89,2101.18,1.780211685,17.34763158,1,0.899910256,0.432750437,0.670339574,0.761886703,1.466634295,1.347019455
1,181,South Dakota,Highmore,4/28/2000,Travois,7/12/2001,0.88,160162.13,1873.43,4.594004746,16.31987345,1,0.899910256,0.432750437,1.718140221,,1.468765052,1.412379841
2,719,South Dakota,Highmore,5/22/1996,Excalibur II,8/16/1999,1.11,370757.16,2021.35,4.743483146,16.85503263,2,0.899910256,0.432750437,1.161370194,0.756059689,1.468734102,1.431251164
3,170,South Dakota,Beresford,4/25/1997,Garst 6410,8/3/1999,1.03,281897.23,1982.99,4.549732349,17.34763158,2,0.899910256,0.432750437,0.670339574,,1.448458723,1.287230093
4,688,South Dakota,Watertown,4/25/1997,Pioneer Brand 53Q60,8/16/1999,1.08,370757.16,1874.36,4.369871422,17.34763158,2,0.899910256,0.432750437,0.83213516,,1.452799962,1.496959259
5,94,South Dakota,Beresford,4/28/2000,Legend Gold,9/25/2001,0.68,186228.68,2147.84,4.683961751,16.44406869,2,0.899910256,0.432750437,0.887510994,0.785520252,1.468765052,1.19
6,594,South Dakota,Highmore,4/28/2000,DK 127,10/1/1999,0.62,370757.16,2151.68,4.091919879,13.00434777,1,0.899910256,0.432750437,0.890233086,,1.450272307,1.638521452
7,635,South Dakota,Watertown,5/22/1996,CW 5347,9/25/2001,1.15,299834.31,1940.73,4.743483146,17.34763158,2,0.899910256,0.432750437,1.221009411,,1.447891584,1.321978078
8,647,South Dakota,Beresford,5/22/1996,Pioneer Brand 53Q60,8/16/1999,0.91,305355.23,1775.62,4.128966438,13.47905931,1,0.899910256,0.432750437,1.211835268,0.774156746,1.468765052,1.236124392
9,172,South Dakota,Watertown,5/5/1998,Husky Supreme,8/16/1999,0.98,215729.27,2151.68,4.500634245,17.31311918,1,0.899910256,0.432750437,0.839155333,0.806605561,1.468765052,1.369375437
10,197,South Dakota,Watertown,4/25/1997,Garst 6410,9/25/2001,1.34,367584.53,1192.18,1.98744629,16.97132503,2,0.899910256,0.432750437,1.333629679,,1.468765052,1.272656767
11,94,South Dakota,Beresford,4/3/1999,Pioneer Brand 53Q60,10/1/1999,0.93,205511.31,1999.46,2.211104683,17.06350211,2,0.899910256,0.432750437,0.927242124,0.753192983,1.468302909,1.205781021
12,94,South Dakota,Beresford,4/25/1997,645-11,9/25/2001,1.19,285597.27,1742.84,2.051464313,16.94944885,1,0.899910256,0.432750437,1.274591472,0.755828224,1.467973343,1.19
13,744,South Dakota,Highmore,5/5/1998,Husky Supreme,9/25/2001,1.16,240658.57,1529.07,4.434749287,16.97722943,1,0.899910256,0.432750437,1.712181174,,1.468393897,1.418669618
14,94,South Dakota,Highmore,4/25/1997,Legend Gold,8/16/1999,0.92,298342.69,2151.68,4.524379702,16.95932549,1,0.899910256,0.432750437,1.718046926,,1.468765052,1.272026941
15,191,South Dakota,Highmore,5/5/1998,CW 5321,9/25/2001,0.75,370757.16,2097.05,1.803254919,13.36332218,1,0.899910256,0.432750437,0.709076406,0.717741559,1.448775345,1.36152595
16,628,South Dakota,Watertown,4/25/1997,Excalibur II,10/1/1999,0.93,205297.8,1505.56,4.348649155,16.98519636,1,0.899910256,0.432750437,0.863043507,,1.45043087,1.444962599
17,843,South Dakota,Beresford,5/22/1996,Excalibur II,10/1/1999,1.15,370757.16,1769.92,1.780211685,15.12615956,2,0.899910256,0.432750437,0.802740429,,1.449711462,1.243118772
18,656,South Dakota,Watertown,4/28/2000,WinterStar,8/16/1999,0.63,219420.22,2151.68,4.696167272,15.8557801,1,0.899910256,0.432750437,0.940003161,0.747513192,1.449864706,1.20808576
19,94,South Dakota,Watertown,4/25/1997,Vernal,9/25/2001,1.3,317999.28,1542.59,2.532397551,15.83458006,2,0.899910256,0.432750437,0.994777288,,1.448877518,1.602455837
20,703,South Dakota,Watertown,4/3/1999,WL 325HQ,9/25/2001,1.28,298005.72,924.63,4.678885272,17.34763158,2,0.899910256,0.432750437,1.078728865,,1.466612509,1.310336797
21,94,South Dakota,Watertown,4/28/2000,CW 5321,7/12/2001,1.01,221204.99,1322.92,4.347614549,14.51697169,1,0.899910256,0.432750437,0.791748437,,1.46662789,1.19
22,244,South Dakota,Watertown,5/22/1996,Pioneer Brand 5454,7/12/2001,0.85,321210.28,2151.68,4.080776563,14.93919672,1,0.899910256,0.432750437,0.670339574,0.771446502,1.468765052,1.22846921
23,212,South Dakota,Highmore,4/25/1997,CW5321,7/12/2001,1.05,169152.5,1561.54,4.53100183,15.2245271,2,0.899910256,0.432750437,0.680962663,0.729681124,1.468703816,1.47547526
24,843,South Dakota,Beresford,4/3/1999,ABT 205,10/1/1999,1.06,370757.16,1968.19,4.449110083,17.34763158,2,0.899910256,0.432750437,1.582422365,,1.447891584,1.295672981
25,590,South Dakota,Watertown,4/3/1999,Legend Gold,9/25/2001,1.22,219599.92,2151.68,2.282105697,16.97297544,1,0.899910256,0.432750437,1.347357743,,1.447891584,1.19
26,94,South Dakota,Watertown,4/28/2000,DK124,8/16/1999,0.91,370757.16,2151.68,1.780211685,17.2654734,1,0.899910256,0.432750437,0.886335305,0.747899688,1.468232274,1.579015473
27,128,South Dakota,Watertown,5/5/1998,ICI 620,7/12/2001,0.81,299675.03,1644.66,2.324615885,14.55427218,0,0.899910256,0.432750437,0.828851387,,1.468765052,1.19
28,588,South Dakota,Highmore,5/22/1996,ICI 620,7/12/2001,1.37,370757.16,1662.72,4.743483146,13.6136251,2,0.899910256,0.432750437,0.670339574,0.784328103,1.468765052,1.228472125
29,602,South Dakota,Beresford,5/22/1996,MT 9503,10/1/1999,1.25,312865.31,1346.11,1.780211685,17.34763158,1,0.899910256,0.432750437,1.455233496,0.773977867,1.468765052,1.286259799
30,94,South Dakota,Watertown,4/25/1997,Vernal,10/1/1999,1.01,273921.87,1833.4,4.314559552,17.34763158,2,0.899910256,0.432750437,1.50576735,,1.468765052,1.219755922
31,94,South Dakota,Beresford,4/3/1999,TMF 421,9/25/2001,0.9,177193.92,1209.23,2.069696037,16.38048725,1,0.899910256,0.432750437,1.403338878,0.75047146,1.448745926,1.286152786
32,656,South Dakota,Highmore,4/3/1999,Garst 620,9/25/2001,1.11,287598.38,1974.62,1.780211685,15.15512233,2,0.899910256,0.432750437,0.982858145,0.872694913,1.468622657,1.20498561
33,242,South Dakota,Beresford,5/22/1996,Husky Supreme,8/6/2001,0.54,246073.8,1507.75,1.908482953,13.63423029,2,0.899910256,0.432750437,1.036482588,,1.468765052,1.257024328
34,717,South Dakota,Highmore,5/22/1996,MagnumV,8/6/2001,0.71,370757.16,2109.54,4.693437411,13.26132325,1,0.899910256,0.432750437,0.670339574,0.775436494,1.468765052,1.560711061
35,94,South Dakota,Highmore,5/22/1996,Excalibur II,9/25/2001,0.67,323220.62,2151.68,1.852082992,15.8666482,1,0.899910256,0.432750437,1.20499486,,1.468541097,1.38288242
36,94,South Dakota,Beresford,5/5/1998,TMF Multiplier II,8/3/1999,1.05,370757.16,2053.98,1.780211685,17.34647431,2,0.899910256,0.432750437,1.874998684,,1.467669246,1.19
37,698,South Dakota,Watertown,4/28/2000,645-11,8/3/1999,0.68,303306.04,1718.68,2.530913898,17.29468374,2,0.899910256,0.432750437,1.53348393,0.758933039,1.468765052,1.374229641
38,729,South Dakota,Beresford,5/5/1998,CW 64049,10/1/1999,0.95,291383.24,2151.68,4.017151949,14.22951486,2,0.899910256,0.432750437,1.048508258,0.751720439,1.468765052,1.315162945
39,682,South Dakota,Watertown,4/3/1999,BigHorn,8/6/2001,1.37,212364.99,1517.41,4.54939138,17.33117954,1,0.899910256,0.432750437,0.670339574,0.705806452,1.468765052,1.292094845
40,697,South Dakota,Watertown,4/3/1999,ICI 620,8/16/1999,0.88,307158.24,1229.47,2.289412295,14.22660563,2,0.899910256,0.432750437,1.734804023,,1.44842962,1.207098606
41,94,South Dakota,Highmore,4/28/2000,LegenDairy 2.0,10/1/1999,1.08,303349.85,2008.52,4.743483146,14.35369592,1,0.899910256,0.432750437,0.76125078,,1.468765052,1.625072436
42,94,South Dakota,Highmore,5/5/1998,Columbia 2000,7/12/2001,0.77,299801.29,2151.68,2.123493167,14.50857381,1,0.899910256,0.432750437,0.845021547,0.751216617,1.447891584,1.321548063
43,157,South Dakota,Beresford,5/22/1996,Bounty,9/25/2001,0.98,353757.65,975.52,4.617994242,16.88469519,2,0.899910256,0.432750437,1.240787471,0.749839469,1.468765052,1.345114358
44,220,South Dakota,Highmore,5/5/1998,CW72005,10/1/1999,1.06,215569.58,1915.31,4.055033725,17.34763158,1,0.899910256,0.432750437,0.725682608,,1.452117922,1.404328603
45,827,South Dakota,Watertown,4/25/1997,A-395,9/25/2001,1.3,225709.85,1684.83,1.780211685,14.42313303,0,0.899910256,0.432750437,0.670339574,,1.448087165,1.19
46,170,South Dakota,Watertown,4/28/2000,A-395,9/25/2001,1.03,370757.16,1823.92,4.109781478,17.00552412,2,0.899910256,0.432750437,1.159663629,,1.468765052,1.231980024
47,679,South Dakota,Beresford,5/5/1998,Ciba 2444,9/25/2001,1.26,297281.16,2052.68,1.780211685,15.90844699,2,0.899910256,0.432750437,0.943335098,,1.468667393,1.212814799
48,733,South Dakota,Beresford,5/22/1996,Vernal,9/25/2001,1.05,308967.69,1161.66,4.08635868,17.34763158,1,0.899910256,0.432750437,0.9095738,0.803096914,1.449999574,1.254140128
49,715,South Dakota,Watertown,4/25/1997,CW 54033,8/16/1999,1.01,220507.14,1490.36,1.780211685,15.73077648,1,0.899910256,0.432750437,1.362708715,0.753937533,1.468120006,1.368872589
50,94,South Dakota,Highmore,5/5/1998,TMF Multiplier II,8/6/2001,0.81,314311.59,2151.68,4.462585456,16.62416806,1,0.899910256,0.432750437,0.838965823,,1.467526577,1.359700158
51,94,South Dakota,Beresford,5/22/1996,Goldrush 747,10/1/1999,1.24,212380.77,1477.68,2.037928054,14.49969719,2,0.899910256,0.432750437,1.010659702,0.757991854,1.468765052,1.32606073
52,122,South Dakota,Watertown,5/22/1996,MagnumV,9/25/2001,1.37,208319.53,1827.89,4.214234394,17.33743222,1,0.899910256,0.432750437,1.147202983,0.705806452,1.468765052,1.228460112
53,586,South Dakota,Watertown,4/3/1999,BigHorn,8/16/1999,0.53,190223.29,1763.64,2.014990759,13.74910796,2,0.899910256,0.432750437,0.88451101,0.750628532,1.468765052,1.193708436
54,596,South Dakota,Watertown,5/22/1996,Macon,7/12/2001,1.13,177707.08,979.7,1.780211685,12.92289585,1,0.899910256,0.432750437,1.05015894,0.705806452,1.467738775,1.231268673
55,140,South Dakota,Watertown,5/22/1996,Sprint,8/3/1999,1.07,323881.16,959.56,1.780211685,14.08879555,1,0.899910256,0.432750437,1.184007119,,1.468765052,1.299122393
56,94,South Dakota,Beresford,4/28/2000,Pioneer Brand 5312,7/12/2001,0.9,370757.16,2066.9,4.517501427,15.23390344,2,0.899910256,0.432750437,0.924954149,,1.46838196,1.322563051
57,194,South Dakota,Beresford,4/28/2000,MT 9503,8/6/2001,0.99,168200.69,1241.46,1.780211685,13.35804144,2,0.899910256,0.432750437,1.310576488,,1.46696323,1.280914638
58,593,South Dakota,Highmore,5/5/1998,Pioneer Brand 5454,10/1/1999,0.89,288311.49,2042.38,4.434065998,17.107601,1,0.899910256,0.432750437,0.922574658,0.705806452,1.452544862,1.235459714
59,751,South Dakota,Beresford,4/28/2000,TMF 421,7/12/2001,0.92,279914.49,2109.97,2.3595448,17.16817344,2,0.899910256,0.432750437,1.137139408,,1.453211729,1.295112284
60,94,South Dakota,Beresford,4/28/2000,Ciba 2888,10/1/1999,0.75,370757.16,1417.2,3.913022162,17.34763158,2,0.899910256,0.432750437,1.581757034,0.747055012,1.451288951,1.314455903
61,94,South Dakota,Watertown,5/5/1998,Ciba 2444,9/25/2001,0.5,274064.27,2072.86,1.780211685,15.07721258,1,0.899910256,0.432750437,0.972213629,,1.468765052,1.507185044
62,157,South Dakota,Beresford,4/3/1999,CW72008,8/3/1999,0.81,304266.65,1420.07,4.697680526,13.28937259,2,0.899910256,0.432750437,0.842953612,0.75016613,1.46811221,1.351381593
63,128,South Dakota,Watertown,4/28/2000,MagnumV,8/6/2001,0.76,324772.16,2151.68,3.963908174,15.61368168,2,0.899910256,0.432750437,0.768127901,,1.447891584,1.438544665
64,721,South Dakota,Highmore,4/3/1999,Viking I,8/16/1999,0.98,298193.05,2151.68,4.743483146,16.79812204,1,0.899910256,0.432750437,1.410622084,0.751539649,1.449901704,1.315035115
65,95,South Dakota,Watertown,4/28/2000,WL 325HQ,9/25/2001,0.8,190508.13,2151.68,1.780211685,13.89557499,2,0.899910256,0.432750437,0.670339574,0.763689914,1.468765052,1.301444944
66,658,South Dakota,Highmore,5/22/1996,ABT 350,7/12/2001,0.99,370757.16,1993.23,4.158975845,15.67357386,1,0.899910256,0.432750437,1.121460751,0.776422557,1.466560017,1.217096157
67,94,South Dakota,Highmore,4/3/1999,DK140,8/6/2001,0.82,146151.1,1900.96,4.743483146,14.32575496,1,0.899910256,0.432750437,1.542600044,,1.447891584,1.33496625
68,94,South Dakota,Beresford,5/5/1998,Maverick,8/16/1999,1.37,233160.17,1959.78,1.780211685,17.34763158,2,0.899910256,0.432750437,0.888679184,0.705806452,1.448132158,1.320819541
69,94,South Dakota,Highmore,4/25/1997,Abound,8/16/1999,0.83,305565.23,1913.75,2.277195775,17.34763158,0,0.899910256,0.432750437,0.891682536,0.769008577,1.467185377,1.206418254
70,94,South Dakota,Highmore,4/3/1999,ZG 9840,8/16/1999,0.72,240620.61,1632.86,4.013514246,17.19999185,1,0.899910256,0.432750437,0.91194984,,1.447891584,1.288091141
