,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,170,South Dakota,Beresford,4/28/2000,WL 324,8/3/1999,1.0,146151.1,1541.95,1.780211685,14.3902486,1,0.899910256,0.432750437,1.14054082,0.748386816,1.450451866,1.401086866
1,843,South Dakota,Highmore,5/22/1996,CW 5321,9/25/2001,1.01,146151.1,1362.76,1.780211685,12.92289585,1,0.899910256,0.432750437,1.654161664,0.705806452,1.467587887,1.741444229
2,843,South Dakota,Beresford,4/3/1999,WL 232HQ,10/1/1999,1.3,249433.88,1102.36,1.780211685,15.60936774,1,0.899910256,0.432750437,1.193518352,,1.466977664,1.591378399
3,238,South Dakota,Highmore,4/3/1999,Shaw,8/16/1999,1.03,322213.92,1371.09,4.368419541,17.34763158,1,0.899910256,0.432750437,1.310524908,,1.447891584,1.765
4,171,South Dakota,Beresford,5/5/1998,Frontier 2000,10/1/1999,0.88,347422.61,2151.68,4.73822454,16.81721525,1,0.899910256,0.432750437,1.035434495,0.751007524,1.447891584,1.670393715
5,94,South Dakota,Beresford,5/5/1998,WL 232HQ,10/1/1999,1.01,331592.62,1751.22,4.743483146,17.21051662,1,0.899910256,0.432750437,1.274969452,0.744183678,1.447891584,1.303049144
6,211,South Dakota,Beresford,5/22/1996,WL 324,10/1/1999,0.77,346433.04,1926.83,4.458917858,17.34763158,1,0.899910256,0.432750437,1.163257537,,1.465741125,1.541382437
7,738,South Dakota,Beresford,4/25/1997,Pioneer Brand 53V08,8/3/1999,1.04,245526.29,1193.9,4.164254453,17.23922091,1,0.899910256,0.432750437,1.227381612,,1.447891584,1.283169095
8,667,South Dakota,Beresford,4/25/1997,Riley,7/12/2001,0.94,146151.1,2151.68,4.299369894,16.36583802,1,0.899910256,0.432750437,1.089604598,0.705806452,1.468765052,1.650698739
9,94,South Dakota,Highmore,4/3/1999,CW 75044,10/1/1999,1.27,146151.1,2094.2,1.861328912,17.23876415,1,0.899910256,0.432750437,1.615993644,,1.468765052,1.519150111
10,140,South Dakota,Watertown,5/5/1998,WL 232HQ,9/25/2001,1.1,146151.1,1756.18,1.780211685,17.15836864,1,0.899910256,0.432750437,1.999049959,0.760320646,1.447891584,1.765
11,670,South Dakota,Watertown,5/22/1996,CW 5321,10/1/1999,0.81,243830.84,2151.68,4.097305522,13.01702158,1,0.899910256,0.432750437,1.196663141,0.705806452,1.464350496,1.515681064
12,836,South Dakota,Watertown,5/22/1996,Sprint,9/25/2001,1.17,288012.74,1593.41,4.283903458,13.32871234,2,0.899910256,0.432750437,1.553480742,0.751037142,1.468765052,1.649395729
13,793,South Dakota,Beresford,4/28/2000,Amerigraze 401+Z,8/6/2001,0.64,253355.86,2151.68,4.516259361,17.34763158,2,0.899910256,0.432750437,0.961827849,0.751358646,1.462862317,1.579985183
14,94,South Dakota,Beresford,5/22/1996,Amerigraze 401+Z,8/6/2001,1.0,342758.07,1348.37,2.155862375,16.39970494,1,0.899910256,0.432750437,1.106617861,,1.465938251,1.765
15,644,South Dakota,Watertown,5/5/1998,DK 122,10/1/1999,0.82,344241.39,1759.35,4.743483146,13.99468433,1,0.899910256,0.432750437,1.340468985,0.764931856,1.466995973,1.598501537
16,110,South Dakota,Watertown,4/25/1997,Legend Gold,8/6/2001,0.99,339831.25,1307.74,4.708404,12.92289585,2,0.899910256,0.432750437,1.999049959,0.758730611,1.447891584,1.687116729
17,693,South Dakota,Watertown,4/28/2000,Goldrush 747,8/16/1999,0.96,146151.1,2081.25,4.743483146,17.24993087,1,0.899910256,0.432750437,1.999049959,0.770898134,1.447891584,1.410187089
18,843,South Dakota,Beresford,4/3/1999,Rebound 4.2,9/25/2001,0.66,327030.57,1068.46,4.155633662,12.92289585,1,0.899910256,0.432750437,1.095935725,0.705806452,1.468129241,1.560661731
19,342,South Dakota,Beresford,4/28/2000,Abound,8/3/1999,0.65,264359.01,1942.84,4.203450084,17.34763158,1,0.899910256,0.432750437,1.055254961,,1.467445717,1.573544475
20,736,South Dakota,Watertown,4/28/2000,Garst 620,8/16/1999,0.7,367089.15,1356.57,1.780211685,13.22550854,1,0.899910256,0.432750437,1.460573607,0.826278768,1.447891584,1.517778042
21,653,South Dakota,Beresford,5/22/1996,5347LH,8/6/2001,0.73,157671.81,2151.68,4.356294373,17.34763158,1,0.899910256,0.432750437,1.167542359,0.756811005,1.467907061,1.412838219
22,843,South Dakota,Watertown,4/3/1999,Legend Gold,7/12/2001,1.03,312001.69,2151.68,1.780211685,15.21190197,2,0.899910256,0.432750437,1.177050907,,1.468058127,1.543889662
23,813,South Dakota,Beresford,4/25/1997,CW 64004,9/25/2001,0.77,345799.59,1471.04,4.743483146,16.61579661,2,0.899910256,0.432750437,0.923400814,0.755027986,1.447891584,1.518647944
