,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,651,South Dakota,Watertown,4/3/1999,Excalibur II,8/6/2001,1.11,341719.63,1372.4,2.379282136,17.27357514,1,0.899910256,0.432750437,0.895373144,0.757033377,1.468765052,1.319445996
1,94,South Dakota,Watertown,5/5/1998,DK 127,8/16/1999,0.91,172692.15,924.63,1.780211685,16.60100937,2,0.899910256,0.432750437,0.738789905,0.772153831,1.447891584,1.548695647
2,757,South Dakota,Highmore,4/3/1999,ICI 620,9/25/2001,1.37,360773.28,1331.14,4.743483146,13.16655478,2,0.899910256,0.432750437,1.314634558,0.807368961,1.468765052,1.457194442
3,94,South Dakota,Beresford,5/22/1996,Garst 620,8/6/2001,0.61,370757.16,2151.68,4.42378877,16.54448803,1,0.899910256,0.432750437,0.844722506,0.753002942,1.447891584,1.19
4,94,South Dakota,Beresford,4/3/1999,Pioneer Brand 53V63,9/25/2001,0.58,351471.42,2030.35,4.743483146,17.34763158,1,0.899910256,0.432750437,0.956108308,,1.468765052,1.559473351
5,808,South Dakota,Watertown,5/5/1998,ICI 620,8/3/1999,0.91,353501.77,1063.23,2.047658101,16.69168511,1,0.899910256,0.432750437,0.783718889,,1.452961494,1.447786789
6,748,South Dakota,Watertown,5/22/1996,Pioneer Brand 53Q60,9/25/2001,0.87,149836.04,1898.49,2.272412495,17.34763158,1,0.899910256,0.432750437,1.243339714,0.782053314,1.450773414,1.521313871
7,94,South Dakota,Watertown,5/22/1996,Spartan,8/16/1999,1.12,370757.16,2151.68,1.801561227,17.08080687,2,0.899910256,0.432750437,0.763330101,,1.468765052,1.372324726
8,843,South Dakota,Beresford,5/22/1996,Pioneer Brand 5454,10/1/1999,0.88,370757.16,1481.63,4.743483146,17.34763158,1,0.899910256,0.432750437,0.873064322,,1.452334427,1.331305902
9,94,South Dakota,Watertown,4/28/2000,DK 122,10/1/1999,1.1,146151.1,2151.68,4.743483146,16.10695295,2,0.899910256,0.432750437,1.514869437,0.766580436,1.468765052,1.401517717
