,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,94,South Dakota,Watertown,5/22/1996,Ciba 2444,8/16/1999,0.77,366100.83,1003.29,4.743483146,17.34763158,2,0.899910256,0.432750437,1.514566385,0.761771914,1.447891584,1.473762769
1,265,South Dakota,Watertown,5/5/1998,CW 5321,8/16/1999,0.85,229093.99,1937.24,4.370010016,17.34763158,2,0.899910256,0.432750437,1.462205265,0.763259811,1.447891584,1.543519162
2,206,South Dakota,Beresford,5/22/1996,BigHorn,8/16/1999,0.83,160497.97,2027.13,1.780211685,13.04200689,2,0.899910256,0.432750437,1.676833944,0.72189773,1.447891584,1.72
3,265,South Dakota,Beresford,4/25/1997,Goldrush 747,8/3/1999,0.74,366100.83,1653.58,2.45079671,17.34763158,1,0.899910256,0.432750437,1.52116774,0.723052297,1.447891584,1.366480969
4,172,South Dakota,Watertown,4/25/1997,DK 122,8/16/1999,0.86,264987.98,924.63,4.743483146,17.16481561,2,0.899910256,0.432750437,1.487164876,0.795657584,1.447891584,1.222128706
5,94,South Dakota,Watertown,5/5/1998,Husky Supreme,10/1/1999,0.63,317843.97,924.63,1.880292581,16.92394621,1,0.899910256,0.432750437,1.181589955,0.754919392,1.447891584,1.548841047
6,137,South Dakota,Beresford,5/22/1996,CW 5321,8/16/1999,0.73,325216.15,2026.5,1.780211685,14.64432499,1,0.899910256,0.432750437,0.869849607,0.782296564,1.447891584,1.398428913
7,265,South Dakota,Beresford,4/25/1997,Innovator +Z,10/1/1999,0.64,181501.1,2024.44,4.171319557,17.16743397,1,0.899910256,0.432750437,1.31640972,0.706295798,1.447891584,1.53099773
8,265,South Dakota,Beresford,5/22/1996,BigHorn,8/3/1999,0.5,184236.01,1728.12,4.500087637,17.34763158,1,0.899910256,0.432750437,1.131701162,0.776040881,1.447891584,1.301738429
9,109,South Dakota,Watertown,5/22/1996,Rainier,8/3/1999,0.75,249726.04,1757.02,4.743483146,17.34763158,1,0.899910256,0.432750437,0.670339574,0.705806452,1.447891584,1.674185833
10,230,South Dakota,Beresford,4/25/1997,Husky Supreme,8/3/1999,0.75,366100.83,1665.53,1.780211685,17.34763158,2,0.899910256,0.432750437,1.454857325,0.764637869,1.447891584,1.3773671
11,212,South Dakota,Highmore,5/22/1996,DK 127,8/3/1999,0.88,366100.83,2071.36,4.743483146,17.34763158,1,0.899910256,0.432750437,0.850537797,0.761105719,1.447891584,1.437775667
12,126,South Dakota,Beresford,5/5/1998,WL 324,8/3/1999,0.84,278236.21,1841.53,1.780211685,17.018448,1,0.899910256,0.432750437,1.025835361,0.757833977,1.447891584,1.359112106
13,133,South Dakota,Beresford,5/5/1998,Ciba 2444,8/16/1999,0.78,281551.74,2102.69,4.434748168,17.34763158,1,0.899910256,0.432750437,1.10139863,0.77980809,1.447891584,1.250990902
14,265,South Dakota,Highmore,5/5/1998,ABT 205,10/1/1999,0.5,366100.83,1696.7,1.883634284,17.34763158,1,0.899910256,0.432750437,1.017075239,0.742637617,1.447891584,1.454723053
15,193,South Dakota,Watertown,4/25/1997,TMF Multiplier II,8/3/1999,0.8,352589.79,1071.1,4.743483146,16.97302156,2,0.899910256,0.432750437,1.895063928,0.804473268,1.447891584,1.39232518
16,123,South Dakota,Beresford,5/5/1998,DK 122,8/3/1999,0.63,242467.79,924.63,3.81484554,17.34763158,1,0.899910256,0.432750437,1.162037728,0.759877344,1.447891584,1.468499954
17,99,South Dakota,Highmore,4/25/1997,Bounty,10/1/1999,0.67,146151.1,1972.01,1.780211685,13.19421168,1,0.899910256,0.432750437,0.721304126,0.705806452,1.447891584,1.635200956
18,102,South Dakota,Beresford,5/5/1998,WL 252HQ,10/1/1999,0.91,306200.15,2039.55,4.743483146,14.74409913,1,0.899910256,0.432750437,1.173961115,0.75790506,1.447891584,1.441043597
19,95,South Dakota,Watertown,5/5/1998,Ciba 2444,8/3/1999,0.83,366100.83,997.15,4.743483146,17.32412381,1,0.899910256,0.432750437,1.895063928,0.748726252,1.447891584,1.422357146
20,120,South Dakota,Beresford,5/5/1998,DK140,8/3/1999,0.9,366100.83,1995.4,4.743483146,12.92289585,2,0.899910256,0.432750437,1.29025473,0.748050294,1.447891584,1.470155722
21,265,South Dakota,Beresford,5/22/1996,Pioneer Brand 5454,8/3/1999,0.78,146151.1,2121.76,4.415789529,13.22588411,1,0.899910256,0.432750437,1.550915229,0.716746148,1.447891584,1.317405905
22,222,South Dakota,Watertown,5/22/1996,WL 325HQ,8/16/1999,0.95,228944.91,1589.98,1.780211685,17.34763158,1,0.899910256,0.432750437,1.23669608,0.768963245,1.447891584,1.474970078
23,94,South Dakota,Highmore,5/22/1996,TMF 421,10/1/1999,0.83,185817.39,2043.58,1.780211685,13.7827547,2,0.899910256,0.432750437,1.166437684,0.705806452,1.447891584,1.626607509
24,119,South Dakota,Highmore,4/25/1997,WL 232HQ,10/1/1999,0.67,366100.83,1870.96,1.780211685,14.89659371,1,0.899910256,0.432750437,1.310310602,0.757715022,1.447891584,1.392581471
25,259,South Dakota,Beresford,5/5/1998,ICI 620,8/16/1999,0.72,366100.83,1751.27,1.780211685,12.97602214,2,0.899910256,0.432750437,1.220001171,0.705806452,1.447891584,1.473204791
26,149,South Dakota,Beresford,4/25/1997,WL 324,8/16/1999,0.8,210536.63,1999.17,4.060993115,17.34763158,1,0.899910256,0.432750437,1.370982075,0.756040314,1.447891584,1.364141145
27,249,South Dakota,Watertown,5/22/1996,Avalanche +Z,8/3/1999,0.81,308371.74,2151.68,4.485977196,17.34763158,1,0.899910256,0.432750437,1.285572393,0.806842105,1.447891584,1.582794859
28,238,South Dakota,Watertown,5/22/1996,CW 5321,8/3/1999,0.5,146151.1,1896.81,4.293676691,15.15065697,1,0.899910256,0.432750437,1.249036105,0.806842105,1.447891584,1.215121199
29,210,South Dakota,Beresford,4/25/1997,Alfastar,8/3/1999,0.5,146151.1,924.63,3.952624562,17.34763158,1,0.899910256,0.432750437,1.763644045,0.783233884,1.447891584,1.295964519
30,265,South Dakota,Watertown,5/22/1996,WL 324,8/16/1999,0.79,197148.89,1879.53,4.743483146,13.23044999,2,0.899910256,0.432750437,1.160023206,0.772233875,1.447891584,1.429223169
31,207,South Dakota,Beresford,5/22/1996,Riley,10/1/1999,0.88,167537.72,1902.2,4.576044247,17.34763158,1,0.899910256,0.432750437,1.51689747,0.725374992,1.447891584,1.486295035
32,236,South Dakota,Highmore,4/25/1997,CW 72005,8/16/1999,0.89,319900.31,1865.17,4.743483146,17.34763158,2,0.899910256,0.432750437,1.745263803,0.756359608,1.447891584,1.584165799
33,124,South Dakota,Watertown,5/22/1996,Pioneer Brand 5312,8/16/1999,0.92,215445.93,1771.32,4.247843624,14.24308153,1,0.899910256,0.432750437,1.244513359,0.748009722,1.447891584,1.402654851
34,257,South Dakota,Watertown,5/22/1996,Vernal,8/16/1999,0.86,216116.9,1786.82,2.488237171,17.34763158,1,0.899910256,0.432750437,1.598298966,0.705806452,1.447891584,1.44013649
35,247,South Dakota,Beresford,4/25/1997,Vernal,8/3/1999,0.78,306600.87,1057.18,4.462130064,17.2500163,1,0.899910256,0.432750437,1.434352373,0.806842105,1.447891584,1.476891285
36,265,South Dakota,Watertown,5/22/1996,WL 324,8/3/1999,0.86,269036.62,2151.68,4.057323151,14.75910469,1,0.899910256,0.432750437,0.762889145,0.766028498,1.447891584,1.529589398
37,214,South Dakota,Beresford,5/22/1996,CW 5321,10/1/1999,0.77,146151.1,924.63,3.821613258,17.34763158,2,0.899910256,0.432750437,1.895063928,0.776146096,1.447891584,1.477944011
38,265,South Dakota,Highmore,5/22/1996,Pioneer Brand 53V63,10/1/1999,0.72,324959.9,2151.68,4.5293032,17.34763158,1,0.899910256,0.432750437,0.670339574,0.786913456,1.447891584,1.537938912
39,94,South Dakota,Highmore,5/22/1996,DK 142,8/16/1999,0.87,299000.6,1833.43,2.306079608,16.62127743,1,0.899910256,0.432750437,1.412876472,0.784278993,1.447891584,1.468244314
40,246,South Dakota,Beresford,5/5/1998,SDFB,8/16/1999,0.88,293872.8,924.63,1.780211685,13.52255713,1,0.899910256,0.432750437,1.384173862,0.708984399,1.447891584,1.72
41,265,South Dakota,Beresford,4/25/1997,ICI 620,10/1/1999,0.66,324753.23,1750.98,4.609463594,17.34763158,1,0.899910256,0.432750437,0.708980753,0.705806452,1.447891584,1.413551693
42,202,South Dakota,Beresford,5/5/1998,Amerigraze 401+Z,10/1/1999,0.96,316084.04,1954.88,4.743483146,17.34763158,2,0.899910256,0.432750437,0.945478645,0.759242633,1.447891584,1.414046278
43,245,South Dakota,Watertown,4/25/1997,Pioneer Brand 5312,8/16/1999,0.55,146151.1,2107.61,1.780211685,17.34763158,2,0.899910256,0.432750437,1.895063928,0.762102244,1.447891584,1.72
44,265,South Dakota,Highmore,5/5/1998,DK 127,10/1/1999,0.56,274227.75,924.63,1.780211685,17.34763158,1,0.899910256,0.432750437,0.969573663,0.705806452,1.447891584,1.591666041
45,265,South Dakota,Watertown,5/22/1996,TMF Multiplier II,8/16/1999,0.96,294667.7,1936.59,4.743483146,14.01424897,2,0.899910256,0.432750437,1.464445001,0.765698667,1.447891584,1.365276261
46,237,South Dakota,Beresford,5/22/1996,ICI 620,10/1/1999,0.9,278589.17,2151.68,4.689889833,14.55163398,2,0.899910256,0.432750437,0.670339574,0.720697119,1.447891584,1.467780795
47,253,South Dakota,Highmore,4/25/1997,Pioneer Brand 5312,8/16/1999,0.5,289652.63,1943.7,4.743483146,17.00621339,1,0.899910256,0.432750437,1.183858529,0.768004353,1.447891584,1.436139493
48,265,South Dakota,Highmore,5/5/1998,DK 134,10/1/1999,0.58,366100.83,1702.65,1.780211685,17.34763158,1,0.899910256,0.432750437,0.723937964,0.768499303,1.447891584,1.561299906
49,198,South Dakota,Highmore,5/5/1998,LegenDairy 2.0,10/1/1999,0.7,146151.1,1957.14,3.895342307,15.35965135,1,0.899910256,0.432750437,1.33307401,0.705806452,1.447891584,1.479812909
50,258,South Dakota,Beresford,5/5/1998,Travois,8/3/1999,0.75,223560.22,1730.43,4.669307905,16.89596797,1,0.899910256,0.432750437,1.41739666,0.705806452,1.447891584,1.549025026
51,229,South Dakota,Watertown,5/22/1996,SDFB,8/16/1999,0.73,303434.7,1960.0,4.49694204,17.17289472,1,0.899910256,0.432750437,1.358797619,0.790668001,1.447891584,1.571429167
52,176,South Dakota,Beresford,5/22/1996,DK 127,8/16/1999,0.6,190158.7,1951.73,3.948093115,15.12969511,1,0.899910256,0.432750437,1.021425022,0.705806452,1.447891584,1.447031952
53,94,South Dakota,Beresford,4/25/1997,Depend +Ev,10/1/1999,0.96,287052.39,2151.68,1.780211685,16.85987029,2,0.899910256,0.432750437,0.824287133,0.768303481,1.447891584,1.595165747
54,108,South Dakota,Highmore,5/22/1996,DK140,8/16/1999,0.66,292819.51,1902.99,2.241554405,16.72283533,2,0.899910256,0.432750437,1.648370413,0.756962104,1.447891584,1.668386115
55,265,South Dakota,Watertown,5/5/1998,WL 324,8/16/1999,0.56,366100.83,1648.21,4.368408674,17.34763158,1,0.899910256,0.432750437,1.687631801,0.723068426,1.447891584,1.37080579
56,113,South Dakota,Beresford,4/25/1997,CW 72005,8/16/1999,0.83,337683.58,924.63,1.939630685,14.89539151,1,0.899910256,0.432750437,1.594871046,0.793555591,1.447891584,1.574850962
57,147,South Dakota,Watertown,4/25/1997,ICI 620,10/1/1999,0.64,236615.93,2063.45,1.780211685,12.92289585,1,0.899910256,0.432750437,1.668178122,0.731950559,1.447891584,1.319417778
58,94,South Dakota,Highmore,5/22/1996,CW 2227,10/1/1999,0.85,366100.83,924.63,4.420247354,17.34763158,1,0.899910256,0.432750437,0.936148416,0.705806452,1.447891584,1.543146721
59,251,South Dakota,Highmore,4/25/1997,CW 5236,8/16/1999,0.8,206337.89,2085.54,2.162689681,16.40711045,1,0.899910256,0.432750437,0.670339574,0.705806452,1.447891584,1.522531595
60,257,South Dakota,Highmore,5/22/1996,Pioneer Brand 53V63,8/3/1999,0.83,225203.27,924.63,4.406430241,12.92289585,1,0.899910256,0.432750437,0.960379913,0.769843302,1.447891584,1.50567883
61,195,South Dakota,Watertown,4/25/1997,Bounty,8/3/1999,0.8,262081.91,2151.68,3.93310482,14.61223532,1,0.899910256,0.432750437,1.172924735,0.749285073,1.447891584,1.435407955
62,101,South Dakota,Watertown,4/25/1997,Excalibur II,8/16/1999,0.77,146151.1,1038.28,1.780211685,13.83751842,1,0.899910256,0.432750437,1.227263409,0.793687674,1.447891584,1.601313382
63,258,South Dakota,Watertown,4/25/1997,DK 140,8/3/1999,0.74,346451.05,1618.24,4.141137724,13.92034585,1,0.899910256,0.432750437,1.665468937,0.757750001,1.447891584,1.54767585
64,200,South Dakota,Watertown,5/5/1998,CW 72005,8/3/1999,0.79,175958.12,1947.4,2.351187643,17.34763158,1,0.899910256,0.432750437,0.963344472,0.705806452,1.447891584,1.425439217
65,145,South Dakota,Highmore,5/5/1998,Bounty,8/16/1999,0.5,218584.73,1895.35,4.55368054,14.32669193,1,0.899910256,0.432750437,1.443832003,0.772061169,1.447891584,1.450000488
66,250,South Dakota,Beresford,5/22/1996,ICI 631,8/16/1999,0.67,312795.61,924.63,4.436924298,17.34763158,2,0.899910256,0.432750437,1.584182786,0.749243834,1.447891584,1.463101556
67,221,South Dakota,Highmore,4/25/1997,Rainier,8/16/1999,0.86,183425.56,924.63,4.743483146,16.62204301,1,0.899910256,0.432750437,0.812950637,0.741569192,1.447891584,1.600960312
68,265,South Dakota,Beresford,5/22/1996,BigHorn,8/16/1999,0.5,366100.83,924.63,4.175646979,15.02017614,1,0.899910256,0.432750437,1.435124452,0.705806452,1.447891584,1.519267544
69,238,South Dakota,Beresford,5/5/1998,Complete,8/3/1999,0.69,290759.82,998.55,4.618530549,17.34763158,1,0.899910256,0.432750437,1.331553539,0.705806452,1.447891584,1.417561857
70,115,South Dakota,Watertown,4/25/1997,ICI 620,8/16/1999,0.69,180587.56,2058.51,4.649408986,17.34763158,1,0.899910256,0.432750437,1.658666267,0.787187679,1.447891584,1.261310922
