,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,194,South Dakota,Beresford,5/22/1996,Baker,8/3/1999,0.71,366100.83,1179.34,4.33741748,17.34763158,1,0.899910256,0.432750437,1.403484456,0.757702204,1.447891584,1.528533997
1,250,South Dakota,Highmore,4/25/1997,WL 252HQ,8/16/1999,0.96,146151.1,2151.68,4.743483146,14.37184767,2,0.899910256,0.432750437,1.493013035,0.805879132,1.447891584,1.681082515
2,265,South Dakota,Highmore,4/25/1997,Asset,8/3/1999,0.86,366100.83,924.63,2.998272414,16.62633317,2,0.899910256,0.432750437,1.895063928,0.752821436,1.447891584,1.290307067
3,94,South Dakota,Watertown,5/22/1996,Alfastar,10/1/1999,0.96,151293.25,1237.28,4.743483146,15.80245351,1,0.899910256,0.432750437,1.215714903,0.778932259,1.447891584,1.394818741
4,216,South Dakota,Beresford,5/5/1998,Travois,8/3/1999,0.82,274007.32,2052.4,1.780211685,16.74164102,1,0.899910256,0.432750437,1.264708925,0.725531214,1.447891584,1.503241368
5,96,South Dakota,Highmore,5/5/1998,DK140,10/1/1999,0.66,170396.61,2034.46,4.743483146,17.25960575,1,0.899910256,0.432750437,1.369075166,0.709667407,1.447891584,1.34763765
6,265,South Dakota,Watertown,4/25/1997,Ciba 2444,8/16/1999,0.89,366100.83,1805.49,4.743483146,14.53459537,2,0.899910256,0.432750437,1.205175212,0.806842105,1.447891584,1.550512216
7,136,South Dakota,Watertown,4/25/1997,Avalanche +Z,8/3/1999,0.53,319795.87,1943.94,4.743483146,16.3818237,1,0.899910256,0.432750437,1.063437841,0.789396956,1.447891584,1.402389176
8,138,South Dakota,Beresford,5/5/1998,WL 324,10/1/1999,0.68,325276.05,924.63,2.376119046,13.52681543,1,0.899910256,0.432750437,1.137428856,0.711991093,1.447891584,1.72
9,125,South Dakota,Beresford,4/25/1997,DK 127,10/1/1999,0.82,260264.31,1894.81,3.335516677,17.020615,1,0.899910256,0.432750437,1.441621078,0.705806452,1.447891584,1.564654329
10,191,South Dakota,Highmore,5/22/1996,CW 5321,8/3/1999,0.9,366100.83,924.63,4.313337622,17.34763158,2,0.899910256,0.432750437,0.895674573,0.710087373,1.447891584,1.360747688
11,259,South Dakota,Watertown,5/22/1996,Rainier,8/16/1999,0.84,146151.1,2102.06,4.743483146,15.97831612,2,0.899910256,0.432750437,1.409578653,0.794411255,1.447891584,1.440355839
