,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,116,South Dakota,Watertown,5/5/1998,Asset,8/16/1999,0.98,158892.97,1776.03,2.218235229,15.19882046,1,0.899910256,0.432750437,1.470534177,,1.468765052,1.209792188
1,401,South Dakota,Beresford,4/25/1997,DK 122,7/12/2001,1.3,297913.57,924.63,1.783347865,16.63683689,2,0.899910256,0.432750437,1.446418827,,1.451527011,1.372557047
2,215,South Dakota,Highmore,5/22/1996,WL 325HQ,10/1/1999,1.1,261101.86,1514.76,2.569595297,17.34763158,1,0.899910256,0.432750437,0.686909746,,1.453540376,1.583776354
3,123,South Dakota,Beresford,4/25/1997,Husky Supreme,8/6/2001,0.81,370757.16,2003.13,4.743483146,16.33825954,1,0.899910256,0.432750437,1.679520137,0.722911393,1.468765052,1.29222607
4,113,South Dakota,Beresford,5/22/1996,Excel,8/3/1999,1.13,345259.54,1840.45,4.743483146,16.81396164,1,0.899910256,0.432750437,1.549245935,,1.453543635,1.19
5,839,South Dakota,Watertown,4/28/2000,Pioneer Brand 5454,8/6/2001,0.93,344599.42,2062.04,4.743483146,17.34763158,2,0.899910256,0.432750437,1.437422211,,1.449800108,1.413412235
6,94,South Dakota,Beresford,4/3/1999,5347LH,7/12/2001,0.75,146151.1,1540.11,4.743483146,17.34763158,1,0.899910256,0.432750437,1.058112426,,1.44806407,1.248333928
7,195,South Dakota,Watertown,5/22/1996,Garst 6420,7/12/2001,1.37,288151.84,1971.46,4.743483146,17.34763158,1,0.899910256,0.432750437,0.968797413,,1.468765052,1.309336981
8,694,South Dakota,Beresford,4/3/1999,Pioneer Brand 54V54,10/1/1999,1.01,370757.16,924.63,2.505851578,13.73268621,1,0.899910256,0.432750437,1.787740416,0.752827676,1.452852963,1.285581289
9,843,South Dakota,Highmore,5/22/1996,CW 2227,8/3/1999,0.68,276681.16,1382.5,2.429362467,15.94142258,1,0.899910256,0.432750437,1.085007995,0.76616652,1.447891584,1.19
10,294,South Dakota,Highmore,5/5/1998,A-395,9/25/2001,0.74,336009.25,924.63,2.133645514,16.89116472,1,0.899910256,0.432750437,1.306559981,0.99198669,1.450332279,1.19
11,94,South Dakota,Watertown,5/5/1998,Baker,10/1/1999,0.63,296322.93,1550.16,4.743483146,13.40649119,1,0.899910256,0.432750437,1.132255181,,1.453299626,1.209877351
