,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,265,South Dakota,Beresford,5/5/1998,ICI 620,10/1/1999,0.78,246066.78,1782.71,4.055251614,16.70011791,2,0.899910256,0.432750437,1.33200971,0.794376139,1.447891584,1.519916285
1,196,South Dakota,Beresford,5/5/1998,HayGrazer,10/1/1999,0.96,308108.01,1769.0,1.780211685,12.92289585,1,0.899910256,0.432750437,1.408200116,0.705806452,1.447891584,1.286262746
2,161,South Dakota,Watertown,5/22/1996,ICI 620,10/1/1999,0.77,146151.1,1789.59,4.743483146,15.77108333,1,0.899910256,0.432750437,1.226533859,0.705806452,1.447891584,1.306129632
3,94,South Dakota,Watertown,4/25/1997,CW 5321,8/3/1999,0.75,263727.35,1718.42,4.08454331,17.22550635,2,0.899910256,0.432750437,1.470793678,0.764616498,1.447891584,1.469196467
4,180,South Dakota,Watertown,5/22/1996,ICI 620,10/1/1999,0.73,251453.75,1791.45,1.780211685,12.92289585,1,0.899910256,0.432750437,1.00070996,0.705806452,1.447891584,1.404807225
5,261,South Dakota,Watertown,5/22/1996,Complete,8/16/1999,0.84,161701.78,924.63,4.589750695,17.34763158,1,0.899910256,0.432750437,1.299577557,0.770654274,1.447891584,1.548240242
6,94,South Dakota,Beresford,4/25/1997,Pioneer Brand 5454,8/16/1999,0.9,266001.85,1955.54,4.743483146,17.34763158,1,0.899910256,0.432750437,1.546214368,0.705806452,1.447891584,1.557609205
7,163,South Dakota,Watertown,5/22/1996,TMF 421,10/1/1999,0.78,241118.66,1624.74,1.780211685,17.34763158,1,0.899910256,0.432750437,1.209047899,0.705806452,1.447891584,1.618540911
8,265,South Dakota,Highmore,4/25/1997,WL 325HQ,8/3/1999,0.74,146151.1,1734.05,1.780211685,14.30305874,1,0.899910256,0.432750437,1.399101575,0.806842105,1.447891584,1.72
9,162,South Dakota,Beresford,5/22/1996,DK 127,10/1/1999,0.86,338623.29,1876.3,3.812945786,17.34763158,1,0.899910256,0.432750437,1.72380665,0.714942353,1.447891584,1.456325046
10,165,South Dakota,Beresford,4/25/1997,DK 127,10/1/1999,0.88,348625.27,1846.64,1.780211685,12.92289585,1,0.899910256,0.432750437,1.625629401,0.801362221,1.447891584,1.240956299
11,100,South Dakota,Beresford,5/5/1998,Viking I,8/3/1999,0.82,366100.83,924.63,1.780211685,16.27515464,2,0.899910256,0.432750437,1.350240369,0.761932576,1.447891584,1.72
12,158,South Dakota,Watertown,5/5/1998,Depend +Ev,10/1/1999,0.86,146151.1,2151.68,4.385679935,17.34763158,2,0.899910256,0.432750437,1.441254307,0.790068879,1.447891584,1.375749099
13,179,South Dakota,Highmore,4/25/1997,CW 5236,8/3/1999,0.75,146151.1,924.63,1.780211685,17.34763158,2,0.899910256,0.432750437,1.541157963,0.786526949,1.447891584,1.525043312
14,94,South Dakota,Beresford,5/5/1998,CW 72008,10/1/1999,0.6,338169.26,2053.49,4.38442325,16.24477736,1,0.899910256,0.432750437,1.730438779,0.758576037,1.447891584,1.636812974
15,265,South Dakota,Highmore,5/5/1998,Ciba 2444,8/16/1999,0.87,329287.49,1951.32,4.233687937,16.46382118,2,0.899910256,0.432750437,1.501050284,0.766100705,1.447891584,1.454859097
16,151,South Dakota,Highmore,4/25/1997,Alfastar,8/3/1999,0.78,183634.29,1965.42,4.743483146,12.92289585,2,0.899910256,0.432750437,1.538177827,0.756076413,1.447891584,1.520862435
17,101,South Dakota,Watertown,4/25/1997,Pioneer Brand 53Q60,8/16/1999,0.81,146151.1,1948.08,1.780211685,17.29720707,2,0.899910256,0.432750437,1.605518415,0.806842105,1.447891584,1.452312518
18,193,South Dakota,Highmore,5/5/1998,WL 252HQ,8/16/1999,0.68,259006.8,1666.29,3.890952068,16.70108775,2,0.899910256,0.432750437,0.834493623,0.751970182,1.447891584,1.298506599
19,265,South Dakota,Highmore,5/22/1996,WL 232HQ,10/1/1999,0.96,366100.83,1781.88,1.780211685,16.78190069,2,0.899910256,0.432750437,1.895063928,0.765474389,1.447891584,1.358608414
20,165,South Dakota,Watertown,5/22/1996,5347LH,10/1/1999,0.89,243744.65,1841.41,4.001515099,17.34763158,1,0.899910256,0.432750437,1.514843264,0.789824987,1.447891584,1.34895993
21,265,South Dakota,Highmore,4/25/1997,CW 72005,8/3/1999,0.95,146151.1,1737.39,1.780211685,17.13370069,2,0.899910256,0.432750437,1.41376614,0.756764998,1.447891584,1.22159279
22,211,South Dakota,Watertown,5/22/1996,Pioneer Brand 53V63,10/1/1999,0.89,336049.23,1934.27,1.780211685,12.92289585,2,0.899910256,0.432750437,1.036657747,0.793037536,1.447891584,1.416368588
23,172,South Dakota,Watertown,5/5/1998,Ciba 2444,10/1/1999,0.88,294502.07,1758.32,3.948738459,16.21465369,1,0.899910256,0.432750437,0.788316238,0.78873751,1.447891584,1.477424799
24,265,South Dakota,Highmore,5/22/1996,ICI 631,10/1/1999,0.83,252161.44,1877.81,4.295578623,17.34763158,1,0.899910256,0.432750437,1.263938255,0.789161745,1.447891584,1.560250488
25,202,South Dakota,Beresford,4/25/1997,Depend +Ev,10/1/1999,0.79,269490.14,924.63,2.175918587,17.34763158,1,0.899910256,0.432750437,1.365728725,0.785683553,1.447891584,1.19
26,94,South Dakota,Beresford,4/25/1997,CW 5236,8/16/1999,0.76,299654.4,924.63,4.743483146,16.87883882,2,0.899910256,0.432750437,1.895063928,0.705806452,1.447891584,1.574038459
27,230,South Dakota,Beresford,4/25/1997,Pioneer Brand 5454,8/3/1999,0.96,169110.74,1870.7,1.780211685,16.96770152,2,0.899910256,0.432750437,1.11811466,0.74182213,1.447891584,1.320311626
28,134,South Dakota,Watertown,5/5/1998,Bounty,8/3/1999,0.95,366100.83,1689.47,4.52647953,12.92289585,1,0.899910256,0.432750437,1.433712743,0.728776719,1.447891584,1.316650205
29,265,South Dakota,Watertown,4/25/1997,MagnumV,10/1/1999,0.96,318675.97,1806.43,1.780211685,16.69992741,1,0.899910256,0.432750437,0.857741177,0.749493804,1.447891584,1.411057318
30,265,South Dakota,Highmore,5/5/1998,WL 325HQ,8/16/1999,0.64,298047.41,1790.36,4.076300043,16.90459969,1,0.899910256,0.432750437,1.895063928,0.705806452,1.447891584,1.326176117
31,165,South Dakota,Beresford,5/5/1998,WL 325HQ,8/16/1999,0.88,366100.83,924.63,4.743483146,16.2530886,2,0.899910256,0.432750437,1.455854535,0.755378256,1.447891584,1.19
32,212,South Dakota,Highmore,5/22/1996,Ace,10/1/1999,0.83,260483.38,1947.01,4.465633403,16.99331855,2,0.899910256,0.432750437,1.447775566,0.711792522,1.447891584,1.665642316
