,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,94,South Dakota,Highmore,4/25/1997,Husky Supreme,8/3/1999,0.92,259433.48,1881.17,2.391453421,13.29642265,1,0.899910256,0.432750437,1.291455057,,1.464562726,1.631782595
1,727,South Dakota,Watertown,4/25/1997,A-395,8/6/2001,0.91,146151.1,924.63,4.743483146,16.78787569,1,0.899910256,0.432750437,1.064601336,,1.447891584,1.399953791
2,587,South Dakota,Highmore,5/5/1998,WinterKing,9/25/2001,0.75,146151.1,1505.44,1.898518545,14.22872588,2,0.899910256,0.432750437,1.186042074,,1.447891584,1.596367374
3,187,South Dakota,Beresford,4/25/1997,CW 54033,8/6/2001,1.37,165488.6,1745.31,2.656245684,16.58970575,1,0.899910256,0.432750437,0.910018607,0.810344957,1.468765052,1.722767327
4,136,South Dakota,Highmore,5/22/1996,Asset,8/6/2001,1.27,314783.86,1472.75,4.652438434,15.66463735,2,0.899910256,0.432750437,0.670339574,0.763988871,1.46483679,1.412088145
5,94,South Dakota,Watertown,5/22/1996,Spirit,8/16/1999,0.85,186382.57,2042.21,4.743483146,16.63870552,2,0.899910256,0.432750437,1.320005649,0.764507178,1.468765052,1.698234762
6,94,South Dakota,Watertown,4/3/1999,CW 64049,7/12/2001,0.88,340083.35,2151.68,4.506374862,16.65503117,2,0.899910256,0.432750437,1.000909258,0.767594764,1.452535066,1.34282055
7,200,South Dakota,Watertown,5/5/1998,Pioneer Brand 5312,8/3/1999,0.81,170999.79,1177.55,4.342269545,14.64759195,2,0.899910256,0.432750437,0.670339574,0.766011612,1.468765052,1.426983019
8,147,South Dakota,Beresford,4/28/2000,Vernal,8/6/2001,0.7,244471.56,1525.88,1.780211685,14.40059252,1,0.899910256,0.432750437,1.091616746,0.75737304,1.447891584,1.501025538
9,106,South Dakota,Highmore,4/25/1997,Garst 6420,8/6/2001,1.01,258987.1,924.63,4.743483146,12.92289585,2,0.899910256,0.432750437,1.069398998,0.776097197,1.465641465,1.765
10,780,South Dakota,Highmore,4/3/1999,MT 9503,8/6/2001,1.03,260209.66,1999.3,2.489491384,12.92289585,2,0.899910256,0.432750437,0.764485085,,1.466693259,1.487561236
11,698,South Dakota,Highmore,4/25/1997,Vernal,9/25/2001,1.06,251834.58,1397.23,2.258057144,16.86182029,1,0.899910256,0.432750437,1.348790937,0.760458868,1.463498604,1.321213174
12,806,South Dakota,Watertown,5/5/1998,Ciba 2444,8/6/2001,0.63,241781.52,1037.81,1.780211685,15.24249678,1,0.899910256,0.432750437,0.931856109,,1.447891584,1.361306366
13,94,South Dakota,Beresford,4/3/1999,Pioneer Brand 5454,10/1/1999,1.31,146151.1,2070.2,4.559513216,15.48938102,1,0.899910256,0.432750437,1.29044523,,1.447891584,1.569479774
14,206,South Dakota,Beresford,4/25/1997,Rainier,9/25/2001,1.23,359924.08,1287.05,4.175200211,16.36299917,2,0.899910256,0.432750437,1.533130183,0.778538714,1.464972481,1.549676029
15,648,South Dakota,Highmore,5/22/1996,DK140,9/25/2001,0.97,158241.22,1745.43,4.743483146,17.34763158,2,0.899910256,0.432750437,0.875399294,0.835359397,1.468765052,1.662979637
16,122,South Dakota,Beresford,5/5/1998,ICI 620,8/6/2001,0.64,255352.1,1717.11,4.743483146,16.38777401,2,0.899910256,0.432750437,0.945173241,0.756292187,1.447891584,1.765
17,94,South Dakota,Watertown,4/25/1997,TMF 421,7/12/2001,1.02,246085.05,2151.68,1.780211685,16.76332665,1,0.899910256,0.432750437,1.209612334,,1.468765052,1.587192095
18,344,South Dakota,Beresford,4/3/1999,Pioneer Brand 53V08,8/6/2001,0.62,161456.77,1580.49,4.636062677,16.5716065,2,0.899910256,0.432750437,1.20525346,,1.450677994,1.74187876
19,806,South Dakota,Beresford,5/22/1996,Rainier,10/1/1999,0.72,260054.66,1970.71,4.681396988,13.00791207,2,0.899910256,0.432750437,0.699065931,0.764693029,1.447891584,1.429277644
20,176,South Dakota,Highmore,4/28/2000,Legend Gold,9/25/2001,0.92,232955.09,2078.14,4.743483146,14.07398879,1,0.899910256,0.432750437,1.046142273,0.705806452,1.465678079,1.75588711
21,284,South Dakota,Watertown,5/5/1998,Vernal,8/3/1999,1.12,365067.87,2151.68,4.627284837,16.31887411,1,0.899910256,0.432750437,1.002682889,,1.466217146,1.531358833
22,698,South Dakota,Highmore,5/5/1998,Goldrush 747,8/6/2001,0.97,146151.1,1796.71,4.62675685,14.8231574,1,0.899910256,0.432750437,0.871415359,0.821047672,1.447891584,1.700358057
23,589,South Dakota,Watertown,4/3/1999,Complete,8/6/2001,0.96,243875.93,1889.54,4.743483146,17.34763158,2,0.899910256,0.432750437,1.062159234,0.762129794,1.468765052,1.664258976
24,94,South Dakota,Watertown,4/28/2000,Baker,10/1/1999,0.53,146151.1,1163.35,4.684079199,12.92289585,1,0.899910256,0.432750437,1.362615252,,1.447891584,1.533210946
