,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,235,South Dakota,Beresford,4/25/1997,WL 232HQ,8/16/1999,0.5,146151.1,2151.68,4.743483146,15.86026756,1,0.899910256,0.432750437,1.137710873,0.806842105,1.447891584,1.428877459
1,181,South Dakota,Watertown,5/22/1996,Alfastar,8/16/1999,0.65,146151.1,2151.68,4.740914824,16.80493817,2,0.899910256,0.432750437,0.914784476,0.760855283,1.447891584,1.452470775
2,169,South Dakota,Beresford,5/22/1996,Ciba 2888,10/1/1999,0.58,146151.1,2126.98,3.239164736,16.90033724,1,0.899910256,0.432750437,1.232203509,0.768894254,1.447891584,1.409967258
3,202,South Dakota,Beresford,4/25/1997,DK 127,10/1/1999,0.68,194435.88,1938.45,2.07959924,16.69554907,1,0.899910256,0.432750437,1.278353457,0.784795375,1.447891584,1.31629799
4,157,South Dakota,Highmore,5/5/1998,ICI 631,8/16/1999,0.66,146151.1,1879.26,4.743483146,16.3552955,1,0.899910256,0.432750437,0.789177243,0.770527876,1.447891584,1.61598355
5,229,South Dakota,Watertown,4/25/1997,Defiant,8/3/1999,0.6,250268.05,1236.25,4.743483146,16.19444414,1,0.899910256,0.432750437,1.104039727,0.806842105,1.447891584,1.72
6,194,South Dakota,Watertown,5/22/1996,Viking I,8/16/1999,0.53,146151.1,1876.28,4.743483146,16.23882565,1,0.899910256,0.432750437,0.928117116,0.781248172,1.447891584,1.359688584
7,170,South Dakota,Watertown,5/22/1996,Ciba 2888,10/1/1999,0.68,176712.65,2151.68,3.052216851,12.92289585,1,0.899910256,0.432750437,1.324437446,0.782958362,1.447891584,1.28539861
8,225,South Dakota,Watertown,5/5/1998,CW 5321,10/1/1999,0.84,312905.9,2025.29,4.417192663,12.92289585,1,0.899910256,0.432750437,1.170713612,0.775133992,1.447891584,1.709022033
9,265,South Dakota,Beresford,5/5/1998,DK 127,10/1/1999,0.72,366100.83,2151.68,4.743483146,15.86235575,2,0.899910256,0.432750437,0.909001076,0.705806452,1.447891584,1.43174598
10,237,South Dakota,Beresford,4/25/1997,Pioneer Brand 53Q60,8/3/1999,0.72,218491.45,1865.47,4.743483146,15.9071467,1,0.899910256,0.432750437,0.957813997,0.806842105,1.447891584,1.646659204
11,265,South Dakota,Watertown,4/25/1997,CW 72008,8/16/1999,0.67,215121.96,2054.18,4.743483146,13.67685136,1,0.899910256,0.432750437,1.500552298,0.7784179,1.447891584,1.627189013
12,214,South Dakota,Highmore,5/22/1996,CW 72008,10/1/1999,0.78,341764.48,924.63,4.743483146,16.18496729,1,0.899910256,0.432750437,0.676460544,0.784999505,1.447891584,1.72
13,218,South Dakota,Highmore,5/22/1996,ICI 631,10/1/1999,0.78,358631.53,924.63,4.743483146,16.31715846,1,0.899910256,0.432750437,0.866690576,0.803432515,1.447891584,1.378681848
14,164,South Dakota,Watertown,5/22/1996,Complete,8/16/1999,0.72,178029.09,924.63,4.743483146,16.69652743,2,0.899910256,0.432750437,0.670339574,0.718263141,1.447891584,1.343785706
15,261,South Dakota,Watertown,5/22/1996,Ciba 2444,10/1/1999,0.63,227963.93,1843.64,4.743483146,16.8750489,1,0.899910256,0.432750437,0.770238155,0.722538413,1.447891584,1.72
16,205,South Dakota,Beresford,5/5/1998,DK 127,8/3/1999,0.81,305434.67,1793.32,4.743483146,17.32421925,1,0.899910256,0.432750437,0.993350941,0.705806452,1.447891584,1.384049182
17,208,South Dakota,Highmore,5/5/1998,Bounty,10/1/1999,0.62,146151.1,924.63,4.743483146,15.80811482,2,0.899910256,0.432750437,1.250346742,0.705806452,1.447891584,1.254489143
18,253,South Dakota,Highmore,5/22/1996,CW 5236,8/16/1999,0.63,366100.83,924.63,2.718065343,12.92289585,1,0.899910256,0.432750437,1.00553882,0.806842105,1.447891584,1.211672788
19,152,South Dakota,Beresford,5/5/1998,CW 72008,10/1/1999,0.68,270362.15,1824.99,4.743483146,17.34763158,1,0.899910256,0.432750437,0.670339574,0.788885834,1.447891584,1.567003848
20,94,South Dakota,Watertown,4/25/1997,Pioneer Brand 5454,10/1/1999,0.5,192702.79,1840.98,2.835181229,17.34763158,1,0.899910256,0.432750437,0.670339574,0.722879309,1.447891584,1.466565602
21,202,South Dakota,Beresford,5/5/1998,DK140,8/3/1999,0.95,366100.83,2151.68,2.59218854,17.13805203,1,0.899910256,0.432750437,0.721685919,0.769539094,1.447891584,1.212484196
