,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Avg of AAYPVPP,STD AAYPVP,Num STDs,Avg Yield of Varieties Per Cut,Annual Avg Yield,Avg Annual Yield Per Variety Per Plant
0,193,South Dakota,Watertown,5/5/1998,Rainier,8/16/1999,0.5,315743.77,2151.68,3.73675274,12.92289585,1,0.899910256,0.432750437,1.50729809,0.739435332,1.447891584,1.202255889
1,94,South Dakota,Highmore,5/5/1998,Viking I,8/3/1999,0.96,366100.83,1868.86,1.780211685,16.39794101,1,0.899910256,0.432750437,0.670339574,0.7245132,1.447891584,1.316907812
2,265,South Dakota,Watertown,5/22/1996,SDFB,10/1/1999,0.72,335543.0,2123.35,4.743483146,16.55406031,1,0.899910256,0.432750437,0.700784407,0.787934416,1.447891584,1.341351811
3,141,South Dakota,Watertown,4/25/1997,Amerigraze 401+Z,10/1/1999,0.72,292716.25,1905.35,1.780211685,13.98789841,1,0.899910256,0.432750437,1.238262007,0.722063119,1.447891584,1.369430975
4,94,South Dakota,Watertown,4/25/1997,Pioneer Brand 5454,8/16/1999,0.67,366100.83,1219.31,1.780211685,12.92289585,1,0.899910256,0.432750437,1.111877496,0.806842105,1.447891584,1.287152386
5,235,South Dakota,Beresford,4/25/1997,DK 127,8/3/1999,0.7,287179.22,2151.68,1.780211685,12.92289585,1,0.899910256,0.432750437,0.943773011,0.705806452,1.447891584,1.661422884
6,94,South Dakota,Highmore,4/25/1997,Ciba 2888,8/3/1999,0.71,310464.19,1891.7,4.743483146,16.73890055,1,0.899910256,0.432750437,0.990081475,0.787304621,1.447891584,1.19
7,144,South Dakota,Watertown,5/22/1996,CW 5305,8/16/1999,0.67,303030.33,1802.91,4.391684415,17.33973094,1,0.899910256,0.432750437,0.847383717,0.739421161,1.447891584,1.427300082
8,132,South Dakota,Highmore,5/5/1998,WL 325HQ,8/3/1999,0.5,281670.25,2092.31,4.743483146,13.86157857,1,0.899910256,0.432750437,1.051390427,0.719116369,1.447891584,1.543001674
9,243,South Dakota,Watertown,5/22/1996,CW 5321,8/16/1999,0.5,146151.1,1097.21,4.278419197,12.92289585,1,0.899910256,0.432750437,1.142980442,0.743406788,1.447891584,1.332466493
