,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.2,248270.19027619288,1354.17,1.180599875,13.88804869,1
1,1.33,265604.7144941579,1768.28,3.560570358,16.90237652,0
2,0.8,263989.19633260276,1876.09,3.768700032,15.66716791,1
3,0.47,170883.3259019379,1439.97,4.93924406,17.23563283,0
4,1.27,245824.399967979,1427.2,1.45451365,12.79779921,1
5,1.74,251246.91488963494,1670.71,2.234733109,15.77865956,1
6,1.32,249977.88809879922,1206.04,0.163503628,12.33854563,1
7,1.2,366321.46607368323,1550.08,1.87468705,13.03258273,0
8,0.74,392353.54569811764,2435.02,3.025951223,15.95658659,0
9,0.69,278025.72155305726,1898.31,4.695978807,16.96588018,0
10,0.8,281581.55856446276,2381.45,4.293963432,16.96847194,0
11,2.04,234403.62778551373,1456.38,0.47873279,11.86425274,1
12,1.46,250427.1541427143,1258.81,2.774533419,14.98846804,1
13,1.7,371083.6073912417,2381.65,3.14419427,14.4068431,1
14,2.11,367636.4348223322,2157.64,3.150968971,14.95420139,2
15,0.43,391653.790761672,1991.34,3.8167158,16.03533267,0
16,0.68,159489.46446689294,1152.4,3.792576795,16.40219109,0
17,1.49,140930.84880862676,890.3,1.421221776,15.20894961,1
18,1.15,142427.50430843385,714.87,2.907174043,15.98945004,1
19,1.3,144787.88912363345,770.56,3.856302112,16.76467577,1
20,2.16,346809.4517593791,1993.26,2.44166317,12.05698746,2
21,0.62,278108.76602312195,1839.31,4.548794034,17.06625685,0
22,1.35,156506.3821069074,1013.85,4.928983025,16.89456127,1
23,1.98,359523.3679108831,2039.68,1.290302811,14.16333857,2
24,0.66,145487.76980784434,613.89,2.052639712,13.28152214,0
25,0.47,387518.64298491814,2430.43,3.259213169,15.72269179,0
26,0.73,139359.9872629212,640.15,1.916400732,13.94479764,0
27,0.9,246129.34149231567,1032.96,1.409129374,13.66504315,1
28,2.5,373651.29376651417,2610.62,3.124463716,15.18762,2
29,2.43,356195.7063851986,2203.32,2.303506161,13.44525426,1
30,1.63,371748.75380237,2128.77,1.79152233,13.5787727,1
31,0.73,273431.00657709746,1708.82,4.516603626,16.50541075,0
32,0.94,273892.0166950469,1396.89,3.762585864,15.79408647,0
33,0.71,391701.5500796845,2516.26,2.999087937,16.11448322,0
34,1.39,144570.08435002004,973.85,3.011104029,15.32285459,1
35,1.02,398730.03954281687,1856.38,3.489807839,14.23145762,0
36,1.14,258996.683021495,1962.63,3.723389731,16.34055848,1
37,0.49,163692.53804319497,1332.65,4.869908536,16.62422031,0
38,2.56,122553.94367107937,816.42,2.437708449,15.76203748,1
39,1.59,352417.40623456653,1808.25,2.086913516,13.20661347,1
40,1.55,355985.9958450255,2296.33,1.404160212,15.15056924,1
41,2.07,260169.24511745604,1512.57,2.968345678,15.04686122,2
42,0.83,134165.66624105888,686.76,0.165197589,11.29354354,0
43,0.72,246929.75163235623,1863.06,1.187803062,11.39952508,0
44,2.73,251808.355591801,1805.26,3.21622494,15.31712521,2
45,0.6,366093.45459016855,2135.99,1.999495897,13.46065142,0
46,0.46,380432.90023807326,2184.83,2.321932879,13.34289601,0
47,1.23,367121.33807212394,2260.61,1.78355297,15.32959688,1
48,0.68,156088.4548749607,749.99,3.80072836,16.48335178,0
49,1.81,377907.73226932704,2358.77,3.153452888,15.83713333,1
50,1.19,255320.6393679206,1761.65,3.038976158,15.15810633,1
51,1.1,246122.74435501537,1371.47,1.641853589,12.19756804,1
52,0.91,156489.1897940336,1807.13,4.374457608,16.16399641,0
53,1.4,162668.85315789157,1349.23,4.926752468,16.43763024,1
54,0.82,254764.4907449918,1762.96,1.950692379,13.72693769,1
55,1.63,132743.88763753578,912.92,2.176134913,15.00438848,1
56,1.06,386006.02566704236,2587.1,3.787447964,16.43553071,1
57,1.89,262919.46305599826,1991.54,3.145356957,15.66402167,1
58,0.68,381215.54507237073,1887.55,3.457010507,16.62367323,0
59,1.74,265153.6788685955,2427.51,3.056257294,16.21813353,1
60,2.78,156402.23839553853,1386.66,4.761894851,15.89318747,2
61,1.55,349342.371338174,2045.29,0.273552842,12.13789823,1
62,1.57,237254.06130817565,1372.8,0.291985944,11.57141282,1
63,0.45,384858.5893738989,2447.18,2.130609448,13.52630743,0
64,0.89,263459.2470846917,1910.81,3.414297097,15.45388142,1
65,1.2,237529.16966672332,1487.98,0.887997988,12.05338545,1
66,2.09,122461.38130660463,965.42,2.015568338,13.76960763,2
67,1.59,246549.96923262093,1423.92,2.296601205,14.85837651,1
68,1.89,236349.07356549782,1092.71,0.872608595,13.41466521,2
69,1.19,370165.47457867285,2525.1,0.482714911,11.70473659,1
70,1.45,129391.02648635305,677.2,2.880631854,16.29481509,1
71,2.03,265153.7750139958,1872.89,3.86197495,16.3224853,1
72,1.43,365885.68105206994,1838.54,3.732312602,16.27804222,1
73,1.06,262520.15096006484,1418.86,3.765552161,15.39156601,0
74,1.99,261610.16444645333,1858.55,4.084673791,15.57903603,2
75,1.83,242948.37941572757,1757.58,1.340845921,15.32076151,2
76,1.26,259392.73372030305,1859.9,3.182863018,15.91785166,1
77,1.06,167980.41294120083,1572.26,4.657893816,16.80978584,0
78,1.44,157132.05120345153,1155.37,2.933377634,17.23007863,1
79,1.24,371463.3042170691,2256.29,2.795522224,15.25306789,1
80,1.53,140183.9841877995,1064.5,2.216813724,13.4090344,1
