,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,2.1,357544.6157889583,2330.45,1.873871724,15.20492825,2
1,0.96,383416.51806350093,2523.02,2.90784492,15.28812105,0
2,1.85,134372.90451426676,1052.69,2.091528648,15.88779643,2
3,0.63,263505.2387046224,1450.25,3.048136393,13.92893933,0
4,0.92,150829.22035022348,842.83,3.058660764,15.05024414,0
5,3.53,360920.49669978116,2513.78,1.69594084,13.42318256,1
6,1.71,127070.69891867113,951.54,0.750120057,12.5941493,1
7,0.8,366309.4479929906,1849.51,2.60597183,12.61870045,0
8,1.83,242625.16821614344,967.68,1.711936021,13.50542309,1
9,0.62,153115.09230137453,964.69,3.851989721,16.77563921,0
10,2.16,140549.99025229565,1179.69,3.081100767,15.66771348,2
11,1.73,122248.8540796897,946.32,1.315766814,13.1510251,0
12,0.47,156138.08542841612,976.2,4.474331249,17.08758895,0
13,1.13,357048.48115862976,2153.68,1.690035206,13.86412212,1
14,1.97,348817.0393662909,2211.58,1.930560614,13.45218004,1
15,0.6,351726.65703851613,1792.86,0.787507034,13.49743649,0
16,2.48,118688.03856611028,1821.76,2.427032153,15.22463042,2
17,1.6,365342.63452322676,2295.32,1.102327532,13.13621416,1
18,1.19,142569.25066314312,847.52,2.97534936,15.69013915,1
19,1.37,244388.44912406013,1773.7,1.539403378,13.29160762,1
20,1.04,383885.62586381455,2297.2,1.857840599,13.5563457,0
21,0.63,372772.9553810947,1995.05,1.959723664,13.81582118,0
22,1.29,157905.62108376928,1116.19,4.403484186,16.16444523,1
23,1.45,242301.42531553825,1892.48,2.153071777,15.16617755,1
24,1.04,365168.55023970804,2270.28,1.048493532,13.50337549,1
25,1.15,141344.7814870653,668.75,2.832027322,14.33445788,1
26,1.3,376071.68383009767,2555.15,2.252611364,13.88599034,1
27,0.49,376426.93850577436,2871.71,2.959224798,16.02361837,0
28,2.99,126269.44477712669,785.28,1.415042289,15.40161381,2
29,1.13,350265.24853404606,2305.47,0.29255443,11.85433623,1
30,2.15,122103.2418783744,998.85,1.56567066,12.51545213,1
31,1.62,371715.1488872653,2994.93,3.993922276,16.79040422,1
32,1.66,240908.46803615242,1043.2,0.803034279,13.35467655,1
33,1.05,140099.95274078214,637.87,2.981909094,15.60840997,1
34,0.92,153802.94535624527,1141.05,3.695769096,15.58254267,0
35,0.48,257557.77103632296,1263.01,1.681691999,14.01834916,0
36,0.56,284642.4100268526,1455.11,4.757080661,16.73934273,0
37,1.65,248835.85727032923,1419.27,1.787491408,13.88985074,1
38,1.82,131947.1362007189,1080.27,3.149099718,16.05200868,1
39,1.82,247770.04601655112,1854.2,1.390077229,13.73141721,1
40,1.89,244086.8115578047,1294.58,0.847872306,12.76245159,1
41,1.02,371143.7034757115,2212.21,0.956021073,12.36102388,1
42,0.46,368287.1727597786,2513.91,3.589883006,16.43901971,0
43,2.02,261429.3116065052,1456.54,3.951053337,16.457516,1
44,1.45,132192.27855339317,956.95,2.496798721,15.98969584,1
45,1.09,260302.63268351476,2046.22,1.383999362,13.49572743,0
46,2.17,137539.73611493205,1636.92,3.657445812,15.67310999,2
47,1.24,138054.60670265378,877.77,3.778748501,16.22525182,1
48,1.25,140442.18527254608,1039.43,3.002863308,15.95300928,1
49,1.56,246342.75686252434,1256.93,0.09016795,12.68084032,1
50,0.66,272147.47877874045,2429.82,1.713416505,13.58753129,0
51,2.86,136314.9087532292,1117.16,2.9765043,15.80875241,2
52,1.39,266790.79803777265,2323.21,3.977946344,16.59752618,1
53,2.49,260434.54090069133,1997.3,3.017562254,15.51999627,2
54,1.24,160849.91636975214,2258.3,4.085040469,16.68879505,0
55,0.64,147413.24610614794,867.62,2.071802304,14.28505903,0
56,2.68,343808.4165417191,1866.16,0.52791177,12.46798463,2
57,0.51,125774.56637637693,709.07,0.647393684,13.58505563,0
58,2.61,142940.6698480426,1058.15,2.919590522,15.19789329,2
59,1.83,261264.921003204,1949.01,1.766766329,14.01580482,1
60,1.43,361751.856268944,2397.59,1.172009703,12.56550389,1
61,2.12,242933.86549547172,1625.14,2.156889154,14.0181022,1
62,0.57,277487.20550987916,1881.14,4.742120399,17.1701042,0
63,1.44,260729.0024275637,1603.32,4.365842039,16.03333446,1
64,0.62,390424.2794260688,2004.5,4.07380046,16.94496636,0
65,0.84,274295.5680556264,1858.08,4.772203873,17.33387372,0
66,2.39,350816.77824256057,1823.93,1.177838737,13.7204794,1
67,1.75,352874.46682642295,2270.25,1.58210541,13.69956199,1
68,0.49,152620.27479281253,946.99,3.814236267,16.76832623,0
69,1.09,244719.48820511627,1394.5,3.079716935,15.7124454,1
70,0.7,292619.2038912786,1889.23,4.67634148,16.85660703,0
71,1.59,264306.20800426614,1952.86,4.010182542,16.92662214,1
72,1.77,273102.1805918322,1910.02,3.738607951,16.25005977,1
73,1.09,381905.6460428002,2660.55,2.849797301,15.19903755,1
74,2.76,263816.24345180974,2817.16,2.864013033,16.18628695,2
75,2.21,338148.34929498413,1860.27,1.452912814,12.71904608,2
76,1.52,360497.2800312763,2352.78,2.836114396,14.75232808,1
77,0.51,274197.7303844776,1833.88,4.102805739,16.68323811,0
78,0.56,266795.2616391789,1626.9,1.474294725,13.75191757,0
79,2.0,143524.22850712997,939.1,3.15671268,15.84406211,1
80,1.9,245904.4801603894,1089.42,2.768246421,15.16541697,2
81,1.72,126952.44353709156,1014.37,1.334102435,13.09088254,1
82,1.68,137080.71384759602,985.34,3.173619391,15.44138896,2
83,1.48,375585.6651918663,1878.79,3.157769824,15.88209139,1
84,1.65,361632.2333415732,2136.88,1.854842475,13.36662071,0
85,0.62,140061.45046246127,655.28,3.007050279,13.71449662,0
86,0.56,147749.31828001098,949.12,3.518631648,16.08675774,0
87,2.01,246039.457223202,1929.32,2.476006507,15.63312908,2
88,1.29,145281.95959710685,941.04,3.123431686,15.3649835,1
89,0.65,150949.21140704548,2201.66,4.118199176,16.92768053,0
90,2.11,139997.65873122436,820.84,3.616832312,16.02374621,2
91,2.45,244203.36140033865,1814.05,2.663269655,15.14863512,2
92,1.16,130560.71969770972,613.89,1.651101311,13.70115899,1
93,1.6,129288.46184500608,808.0,1.954972474,14.05846885,1
94,0.48,259164.38261844835,1779.53,2.70068892,15.30524581,0
95,1.38,259560.90700444224,1384.98,4.342471893,16.72966812,1
96,0.59,171205.00800072218,1070.28,4.008802961,17.73027397,0
97,1.28,132836.79112597503,674.21,1.808429058,13.68300256,1
98,1.49,367642.0184147935,2134.52,2.743940756,13.41642535,1
99,0.52,143350.52612085018,654.99,3.84159237,15.62128757,0
100,1.39,368514.9507681792,2276.01,1.798773164,13.797865,1
101,0.68,280691.6538189036,2016.8,4.559307564,16.92032284,0
102,1.61,253862.51697980764,1200.67,3.978723073,14.11157206,1
103,1.52,246465.11656835923,1582.72,1.882436971,13.1997461,1
104,2.58,132430.22428123222,1749.76,2.553870263,15.9341291,2
105,1.59,248382.7860624945,2418.48,3.039476568,15.70629064,1
106,2.04,243342.28978430582,1244.75,1.373999533,14.36913312,2
107,2.18,252404.78537108473,1669.05,3.054043128,14.85433218,2
108,0.65,256706.0412055044,1847.97,1.17971094,12.05108983,0
109,0.85,163640.2036107793,1065.21,4.145650702,16.01533491,0
110,1.53,137412.02310104782,773.66,3.015497591,16.1217718,1
111,1.12,374806.2369978197,2430.33,2.94006237,15.37458631,0
112,0.39,353688.8594092503,1700.11,0.995720111,12.04727247,0
113,0.67,386602.9296818908,2305.19,3.96005998,16.57652652,0
114,1.8,352188.1831846463,2393.78,1.679753378,13.58403534,1
115,3.21,347777.4485327491,1794.18,1.34028393,11.42247799,2
116,0.7,277738.3067037009,2500.64,3.817919924,15.6661298,0
117,1.52,248780.6657600109,1558.21,1.809206582,13.92693885,1
118,1.11,400005.69761196594,2462.82,4.1411564,16.31007841,0
119,0.34,154246.32352287322,963.9,3.517063162,16.24415865,0
120,1.41,137264.7243713372,1140.34,0.975443839,11.93834615,1
121,2.34,139642.97344367413,890.48,2.859127258,15.40438986,2
122,0.58,273432.6741532252,1825.86,3.728046152,16.92407028,0
123,1.18,360532.80111419497,2207.33,1.472576039,13.32987859,1
124,1.48,283277.79345368524,2475.71,3.651315199,15.94883424,1
125,3.21,243023.5718682046,2031.48,1.761238288,15.29065362,2
126,0.67,143205.42938226223,906.59,2.919589047,16.40644522,0
127,0.93,368269.0979793619,1860.34,1.279526341,12.8311942,0
128,1.76,143705.95078698065,821.88,3.729633898,15.60826201,1
129,0.98,370795.0142053784,2010.72,1.599226445,13.7670315,0
130,1.04,265238.9344506945,1380.06,3.677093244,16.59113667,1
131,2.06,253137.50435865234,1699.49,3.683626644,15.91377033,1
132,2.25,128398.28139774686,901.71,1.86577117,13.50672659,2
133,1.36,372939.0532180314,2222.06,2.228041528,13.81005146,1
134,2.0,236298.76771287783,1897.37,0.818048989,12.50644519,1
135,1.89,247864.87664408193,1523.49,1.458169796,13.98018333,1
136,1.93,261852.5384511555,1894.81,3.694954071,16.75448719,1
137,2.02,126811.34616882085,766.37,2.444679235,13.85281518,1
138,0.92,370951.94818144257,2718.13,2.89928194,15.80603642,0
139,1.22,149853.06130210048,996.81,2.859260005,16.00032528,1
140,1.13,144117.65599723932,986.04,4.00595838,16.30895541,1
141,0.26,161331.2057313681,613.89,3.842056163,16.52343296,0
142,2.07,345384.7437146405,1902.15,1.108093889,13.39485603,2
143,1.74,251209.65774799846,1358.49,3.766255177,15.06953167,2
144,0.51,270705.43349945196,792.51,2.912488578,15.22960932,0
145,2.63,350376.3829575603,1685.94,2.558847064,15.36097679,2
146,0.36,267606.08503552957,1911.86,3.626114067,15.7992059,0
147,2.66,361541.4696865594,2269.56,2.955134105,15.76575368,2
148,1.96,261124.0962762827,1671.35,3.160510618,15.66364369,2
149,1.89,247788.14209920124,1076.68,1.866423591,14.11501163,2
150,2.43,121845.38693523697,628.1,3.263460006,14.95161701,2
151,0.71,251063.0240172883,1486.34,1.408290367,13.29774783,0
152,1.77,125982.1005589948,1029.99,1.72062591,13.45327464,2
153,2.17,238837.91200481055,1583.52,3.009935936,13.97459808,2
154,0.72,260134.9886077029,1760.35,3.979452194,16.3451203,0
155,1.71,268981.04330526723,1945.14,4.848073094,16.35671096,1
156,0.69,142146.84664900904,956.26,2.01039146,13.38916466,0
157,1.56,251527.51759968814,1747.44,3.733808953,16.39981384,1
158,2.98,250752.9397892609,1530.32,3.211183857,15.34527285,2
159,1.3,370802.6727458652,2279.06,1.903843734,13.15554273,1
160,2.19,129893.83024661984,1087.36,1.843450513,15.51619623,2
161,1.64,124338.46590444482,746.81,2.395667936,15.11975938,1
162,0.74,273613.0347974671,2284.24,4.185031821,16.75074847,0
163,0.61,252181.72381658104,1495.44,1.617680269,13.29776571,0
164,1.01,167534.16440899606,932.24,4.643806166,17.2855742,0
165,2.97,227173.62344737787,1860.38,2.206178565,13.27760818,2
166,1.18,249252.55881045607,1493.0,0.602760337,13.09025063,1
167,0.72,251547.98667142724,1848.67,0.572602885,13.27053054,0
168,2.82,244053.1741514674,1747.12,3.0222708,15.91693698,2
169,1.96,347516.6394761957,1822.91,1.453478746,13.04045684,1
170,1.4,240495.98230393938,1379.02,-0.326393035,11.2583727,0
