,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.06,367790.8668249059,2265.4,1.486527039,13.57151795,1
1,2.5,242805.13422662183,1825.28,1.730661708,13.87589719,2
2,1.51,255593.56716311787,1040.82,1.614303802,13.17072206,1
3,1.05,151109.74168511975,1580.43,3.8380112,17.6619361,1
4,1.26,361008.16832720273,2397.19,1.928612351,13.51109508,1
5,2.5,367102.607271337,2640.6,3.009618582,15.60501112,2
6,1.36,255033.79853849742,1459.02,0.75960398,13.51737325,1
7,1.29,257872.21059969856,1571.81,2.955068911,15.52912844,1
8,2.81,128204.82484372574,706.6,3.236880952,15.24933539,2
9,0.75,138446.2355281271,1071.09,1.492079355,14.05618914,0
10,0.77,264819.566954833,2447.22,3.390960211,15.62527376,0
11,1.18,375735.8849030078,1930.41,1.92559959,13.95009597,1
12,0.49,255678.47437721162,1510.57,2.378821107,13.87905875,0
13,0.67,374090.5139571213,2193.72,2.956619391,15.6288162,0
14,0.76,276555.6288200493,1781.23,3.598248913,16.42493909,0
15,1.29,150767.16760913044,1218.24,3.638703002,16.18935906,1
16,0.65,258278.67154630378,1347.34,1.914744335,14.13024509,0
17,1.18,375868.0320567585,2223.32,2.938642866,16.62650946,1
18,0.9,163318.7916349705,1922.3,4.555908733,16.69607574,0
19,2.97,357639.5443762104,2253.46,2.532812576,15.84634223,2
20,2.03,228451.7773523012,1103.63,1.49743777,14.46221724,2
21,1.75,149604.8829807476,1026.7,4.007363773,16.19054437,1
22,1.58,259263.935247173,1941.02,3.836191228,15.82498524,1
23,1.69,152702.03039099707,1041.8,4.104812867,16.81406122,1
24,2.03,259354.80723906076,1808.73,2.949639524,15.36473937,1
25,0.74,277163.6796431611,2022.73,3.933430622,16.10674119,0
26,0.63,278042.71901317843,1818.33,4.475156587,17.18580791,0
27,1.41,149630.78401295704,1012.95,3.037055187,15.6808707,1
28,1.31,139654.9689273361,753.21,3.044477943,15.97708518,1
29,1.8,241547.5546709434,1475.9,3.194822879,15.34664645,2
30,2.64,130233.2699798015,937.91,3.02014744,16.34731021,2
31,1.77,145040.05104226808,994.74,3.866122845,15.69235598,2
32,2.82,146034.57639816284,1582.0,3.616172445,16.07796871,2
33,1.88,134328.91285875335,930.39,1.825350641,13.67961601,1
34,0.47,251475.8295737602,1543.69,1.268886892,14.52293013,0
35,1.98,356878.95371011656,2302.21,1.144027229,13.12552121,1
36,0.48,384336.55279014667,3047.82,4.405100145,16.650688,0
37,1.65,139755.46572753316,1098.96,2.111872228,14.00818196,1
38,1.81,369153.6871799017,2207.89,2.955868378,14.88884991,1
39,2.15,245031.91918924334,1601.17,3.053735723,16.31124307,2
40,1.14,381882.6145698103,2420.87,3.534793134,16.07145848,1
41,1.47,135321.3017816689,862.15,2.978517499,13.64121004,1
42,1.99,131437.32915162487,741.69,3.55579648,15.99045294,1
43,0.81,265946.59125874186,1866.76,3.912233787,15.8676902,0
44,1.44,243923.95654461707,1639.2,0.34824732,13.34604317,1
