,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Max Temp (C),Avg Min Temp (C),Class
0,0.78,285497.24,1966.28,16.88673034,4.743483146,0
1,0.72,285497.24,1966.28,16.88673034,4.743483146,0
2,0.82,285497.24,1966.28,16.88673034,4.743483146,0
3,0.77,285497.24,1966.28,16.88673034,4.743483146,0
4,0.78,285497.24,1966.28,16.88673034,4.743483146,0
5,0.84,285497.24,1966.28,16.88673034,4.743483146,0
6,0.69,285497.24,1966.28,16.88673034,4.743483146,0
7,0.83,285497.24,1966.28,16.88673034,4.743483146,0
8,0.69,285497.24,1966.28,16.88673034,4.743483146,0
9,0.79,285497.24,1966.28,16.88673034,4.743483146,0
10,0.71,285497.24,1966.28,16.88673034,4.743483146,0
11,0.8,285497.24,1966.28,16.88673034,4.743483146,0
12,0.72,285497.24,1966.28,16.88673034,4.743483146,0
13,0.64,285497.24,1966.28,16.88673034,4.743483146,0
14,0.8,285497.24,1966.28,16.88673034,4.743483146,0
15,0.8,285497.24,1966.28,16.88673034,4.743483146,0
16,0.69,285497.24,1966.28,16.88673034,4.743483146,0
17,0.62,285497.24,1966.28,16.88673034,4.743483146,0
18,0.68,285497.24,1966.28,16.88673034,4.743483146,0
19,0.66,285497.24,1966.28,16.88673034,4.743483146,0
20,0.7,285497.24,1966.28,16.88673034,4.743483146,0
21,0.65,285497.24,1966.28,16.88673034,4.743483146,0
22,0.66,285497.24,1966.28,16.88673034,4.743483146,0
23,0.73,285497.24,1966.28,16.88673034,4.743483146,0
24,0.7,285497.24,1966.28,16.88673034,4.743483146,0
25,0.53,285497.24,1966.28,16.88673034,4.743483146,0
26,0.8,285497.24,1966.28,16.88673034,4.743483146,0
27,0.61,285497.24,1966.28,16.88673034,4.743483146,0
28,0.59,285497.24,1966.28,16.88673034,4.743483146,0
29,0.58,285497.24,1966.28,16.88673034,4.743483146,0
30,0.5,285497.24,1966.28,16.88673034,4.743483146,0
31,1.03,353675.05,2161.05,15.75022202,3.123339254,0
32,1.03,368592.85,2298.69,16.07037801,3.430704467,0
33,1.0,368592.85,2298.69,16.07037801,3.430704467,0
34,0.61,390791.26,2451.11,16.68990196,4.072745098,0
35,0.61,390791.26,2451.11,16.68990196,4.072745098,0
36,0.67,390791.26,2451.11,16.68990196,4.072745098,0
37,0.57,390791.26,2451.11,16.68990196,4.072745098,0
