,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.92,121118.76539342651,777.1,1.948485961,14.3288455,2
1,0.62,397605.04525292065,2389.92,3.752695875,16.73853593,0
2,0.83,153779.55781663756,1095.63,3.390618052,16.1787272,1
3,1.66,255182.01441415175,1401.53,3.488817542,16.52894078,1
4,0.83,151630.96818809194,1118.09,3.502240003,16.94947769,0
5,1.91,240343.53504270074,1552.05,2.295925397,15.19723477,2
6,1.98,126079.2206260166,873.24,2.357222835,15.02348999,2
7,1.31,248580.99392174263,1798.96,2.854706914,15.58971872,1
8,1.35,393848.62551738304,3039.21,3.814726369,16.16872807,1
9,1.15,144272.68296692098,891.12,2.948359511,15.68842279,1
10,3.48,355057.8363958765,2330.52,2.615766156,14.84960299,2
11,1.47,146406.99520231973,1724.62,3.132221022,15.51393332,1
12,0.35,283531.1073532517,2882.82,3.855814047,17.72965414,0
13,1.18,260609.43537485244,1910.9,3.508519474,15.69894706,1
14,1.86,246265.19316401743,1596.41,2.322373493,15.55778946,1
15,1.07,373608.36767024634,2320.15,1.648329027,13.75955032,1
16,0.98,266854.4694638913,1850.25,2.923552814,15.44604563,0
17,0.87,268303.50693272724,1830.55,3.255650483,15.88075389,0
18,2.1,238462.77702304797,1827.06,2.746453533,16.12762668,2
19,1.19,256402.4626909099,1482.72,2.009549392,13.89936648,1
20,2.21,148698.86159553542,949.21,3.663778136,15.45938111,2
21,0.74,158169.0431329746,669.83,4.590655966,16.90167287,0
22,1.97,127290.08819188931,1056.09,1.357008607,12.20220159,1
23,0.79,162459.58881562698,1119.55,4.623816574,16.60004033,1
24,0.29,285243.75099960313,2880.95,4.554031194,16.92719773,0
25,1.93,128452.26785480946,841.7,2.882470242,15.83212583,2
26,1.07,269795.06385568995,1906.85,3.559071674,16.11821564,0
27,1.43,256643.61418065315,1579.47,2.822632794,13.74358353,1
28,1.21,252537.64318036378,1720.43,1.991352346,13.60036348,1
29,3.27,237972.29794871795,1226.63,1.612964557,13.08440793,2
30,0.67,268377.55901712243,1929.84,3.684343801,15.62565461,0
31,1.2,263605.9363214011,2005.62,4.8769044,16.75014029,1
32,1.06,249959.41057032868,1641.22,3.04864252,15.81813914,1
33,1.58,351844.03489398316,1717.43,0.986368998,12.93764689,1
34,0.37,268240.39274113235,1924.71,3.468047701,15.99633609,0
35,0.81,145302.295287748,725.9,1.764752389,13.42820965,1
36,2.14,245118.75678580685,1566.2,1.841460557,13.16441925,2
37,1.56,132158.6909418465,613.89,3.088152395,15.77992994,1
38,0.43,270595.41480675765,2907.02,4.642345863,16.18379664,0
39,1.16,265072.178642898,1764.3,3.297817823,15.29076709,1
40,0.6,274429.91052836203,1790.41,4.606684496,16.72499927,0
41,0.39,284995.8153053366,1670.43,4.93924406,17.34832317,0
42,0.99,138539.6691193335,998.89,3.744036691,16.77680962,1
43,1.63,159612.49579285146,939.66,3.926417516,16.29863806,1
44,0.9,245653.29916970612,1436.95,0.986754986,13.43036805,0
45,0.61,288487.6272456178,2683.8,3.653325212,16.9143561,0
46,0.68,260267.23694934798,1901.95,3.564739961,16.626333,1
47,0.47,375000.6195454377,2380.57,1.066894827,13.38952902,0
48,3.28,363593.3068807324,2896.29,2.049402743,14.99109319,2
49,1.25,264478.13932782476,1638.08,3.71235901,15.99230303,1
50,1.11,148927.28034899547,1194.21,4.344504613,16.73371538,1
51,0.83,257683.36523823568,984.72,2.855533705,14.91792118,1
52,1.71,117349.3842060865,614.21,1.982040922,12.85646822,1
53,1.1,372131.1558443548,2499.38,1.661629048,13.26806568,1
54,1.14,372794.30505409266,2308.3,2.375334332,13.67186345,0
55,1.4,247637.93694444714,1870.51,2.219716311,13.58675075,1
56,1.48,255332.2494220733,1366.93,2.276561628,15.06122376,1
57,1.09,348387.61333645624,2117.57,1.884351309,13.63213443,1
58,1.14,383443.8838229413,2327.42,3.706241982,16.78704739,0
