,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.52,376484.14795315044,2322.17,2.229200106,14.87294924,1
1,1.05,372697.9468733794,1874.83,3.508552443,15.54129454,0
2,1.68,346624.9394146819,1909.81,0.483591064,12.92908084,1
3,1.09,127407.67529578095,613.89,1.480339863,14.10222335,1
4,1.82,358172.68557342637,2197.21,3.081534554,15.24725733,2
5,0.88,145622.29923341877,1014.83,3.066296602,16.09076455,1
6,1.45,350425.86146220344,2284.3,2.981908205,15.41800623,1
7,1.76,146963.76166596886,1498.15,3.411841848,16.32931992,1
8,1.87,142953.87306696968,850.54,2.988079574,14.93406543,1
9,0.75,153849.8815326083,1322.68,3.568762788,15.91978011,0
10,2.17,131389.12993195318,1096.58,2.585765747,13.76294606,2
11,0.68,389892.46839063405,2067.02,3.937970298,15.92567509,0
12,1.51,127138.95387928482,709.5,3.063630824,16.50546947,1
13,2.28,240655.87692986842,1395.2,1.087079521,13.34077239,2
14,1.3,357657.7814750299,2184.68,0.902046864,12.85198716,1
15,1.57,272710.27153652627,1952.0,4.451818024,17.09774239,1
16,1.35,156642.95783564346,824.73,3.59934364,15.60306768,1
17,0.95,126364.29619527078,763.39,1.573896713,13.22177797,1
18,0.53,167181.14910588504,906.64,4.776558013,17.48157358,0
19,0.67,355790.6484149667,1829.49,1.004276035,12.22902842,0
20,1.93,230815.20603718268,1457.16,0.851910152,11.47029554,2
21,0.53,274271.9744075882,1629.51,4.437256031,16.64258617,0
22,2.24,128548.32766757562,1167.27,2.146425686,13.48602172,2
23,2.26,129843.00118168085,887.42,1.815846241,13.40514915,2
24,1.32,148018.1335586989,790.41,3.910429168,16.02024187,1
25,0.67,389939.97880790854,2408.01,2.834088059,15.95085797,0
26,0.6,148846.5850826864,900.58,3.012890224,15.72670183,0
27,1.63,140174.89840681452,967.24,1.750070314,13.80183055,1
28,1.43,356110.8545986791,2137.48,0.528150223,12.71615206,1
29,1.59,363068.65543718426,1987.06,2.89575479,14.9799517,2
30,1.47,377616.4929053959,2407.24,1.861338894,13.46163782,0
31,0.75,247576.4678433957,1513.45,1.467085151,13.12657605,0
32,1.28,246850.00664441174,1687.88,2.9171471,15.36212981,1
33,1.7,137898.61564103424,842.99,2.104217522,13.70752279,1
34,0.45,147345.66952756591,1197.53,2.780260993,14.42468568,0
35,0.61,399413.91198205616,2308.72,3.009924445,15.56154082,0
36,1.33,246123.7791016822,1796.31,1.751781698,13.02031323,1
37,1.85,235246.66468945664,1317.06,2.542952459,13.95602501,2
38,1.73,128423.89227357495,1428.66,3.248520056,15.68235383,2
39,1.63,248050.52076103626,1418.35,1.069940301,13.01935831,1
40,1.01,382283.8524970538,2233.28,3.612615499,15.49107448,1
41,1.28,259116.34665104822,1670.92,2.986056785,14.95996336,1
42,2.05,126582.9705764357,1611.04,3.110827355,16.35726403,2
43,2.93,143438.56869681115,777.25,3.514122429,15.54314048,2
44,1.86,369643.90600567544,2275.55,2.826997239,16.29751362,1
45,0.72,370076.9523322291,2074.79,1.68159723,13.25277801,0
46,1.48,377526.4463996429,2482.23,3.003070198,16.28056387,1
47,1.75,242752.39503414073,1522.91,1.720990776,13.36356211,1
48,0.68,136792.33160437163,946.21,2.303074212,13.47659706,0
49,2.12,260935.656005326,1721.56,2.876682292,15.35924458,2
50,1.47,263154.34557681315,1358.72,3.312026157,15.93884201,1
51,1.7,130967.16837381647,798.86,1.966122673,13.50934928,1
52,0.62,147092.85122186685,1390.79,2.193227154,13.69801972,0
53,3.63,360424.7266520984,2405.27,2.87592545,14.81174288,2
54,1.83,154162.10396539152,1518.87,3.923147931,16.63584566,1
55,1.09,136344.38825941388,821.6,2.169727933,12.82555883,1
56,1.39,164330.81118740182,794.69,3.784368339,16.42185415,0
57,1.21,260877.40121460843,1605.42,3.530148394,16.06227343,1
58,2.0,256120.67115119647,1829.88,3.006614677,15.44395194,1
59,1.27,356335.9820368536,2130.36,0.91174345,12.58020095,1
60,0.64,132786.27402799515,914.24,1.715792139,13.68364159,0
61,4.82,135652.70913709328,1020.4,2.939475437,15.01804772,2
62,2.59,250691.061195307,1570.66,2.194615227,15.20175917,2
63,1.54,361211.29336267925,2288.86,2.159866709,14.62549695,1
64,1.07,380641.25885792973,2207.49,3.685724,16.38329406,0
65,1.28,161105.07291802997,1069.04,4.903125208,17.30200338,1
66,1.91,356916.01701815735,2265.02,0.561325589,12.19986609,1
67,1.24,343525.91712489893,1818.04,0.287864174,12.30279889,1
68,1.72,133548.5293405279,694.63,2.004231195,13.83359803,1
69,1.63,368767.57372329466,2330.08,3.157140109,15.92192923,1
70,1.3,267692.5279465113,1731.22,3.523013806,15.56571025,0
71,1.33,375430.95767805906,1875.09,3.044114085,15.31015888,1
72,0.8,276391.28914430016,1568.6,1.390665005,13.88409495,0
73,1.2,354239.9902448644,2146.34,1.103910021,12.89450186,1
74,2.0,132370.92666405792,1445.74,1.702780224,13.86286937,1
75,1.01,150967.36309237697,1371.83,3.569342856,16.71610774,0
76,1.07,128054.01649211613,973.71,1.454607407,12.18467226,1
77,0.62,277534.3292311137,1862.82,3.904962972,16.57901462,0
78,0.66,276952.5937938885,1955.07,3.933540904,16.13360934,0
79,0.68,271409.2429871205,1960.71,4.906242204,16.80726976,0
80,1.46,251806.69704408143,1543.92,3.066782444,15.49849012,2
81,1.62,353734.4102247351,1615.73,2.042980491,13.14836051,1
82,0.49,376905.01336902514,2257.22,3.179033968,15.16121368,0
83,0.78,273571.583989164,2039.14,3.977151176,16.52384315,0
84,0.85,371115.83037271025,1794.52,1.921721872,13.69910217,0
85,0.74,158088.13657940086,800.97,4.001263096,16.55611779,0
86,1.7,135616.2598534785,833.57,1.992206184,13.66714825,1
87,0.39,157373.12061879766,905.88,3.759757367,16.69187971,0
88,1.04,270958.03872317367,1882.62,3.567292119,16.11027479,1
89,1.06,353440.09251965006,1831.68,1.419403662,12.28553477,1
90,0.6,265103.31335311563,1490.3,3.655009634,16.53921069,0
91,1.41,255612.80167018625,1805.79,2.852351555,14.80886575,1
92,0.89,276831.7781872803,1718.95,4.93924406,16.05314408,0
93,1.17,263014.96089647064,1777.28,2.927552833,15.12914474,1
94,1.46,356262.92912997765,2128.16,0.793628669,12.54495815,1
95,1.94,149407.4285153649,886.49,3.860535967,16.35289611,1
96,1.89,369483.4584366866,2290.18,2.671896528,16.147249,1
97,0.89,372731.78886867943,2228.97,3.736976249,16.65695311,0
98,1.11,274317.8826401943,1735.54,3.838944201,15.59783652,0
99,1.69,338360.1275878582,1779.95,1.307626346,11.2583727,1
100,0.64,390949.94241070957,1970.46,3.666375156,16.60075743,0
101,2.41,264184.70799672196,2336.08,3.389292936,15.69425398,2
102,1.58,356166.17164532066,2220.87,3.261845589,15.10818298,1
103,1.02,380824.0355058617,1903.17,3.715142445,15.68901224,0
104,1.24,356522.6859048391,2181.24,0.685693473,14.05046129,1
105,1.37,354630.6045604736,2136.63,2.940451109,16.49687947,1
106,1.2,357359.51159118465,1988.13,1.245808976,13.38663604,1
107,0.65,362499.79750114883,2401.62,0.88888699,11.41942221,0
108,1.32,353691.1567168396,2460.48,0.425156983,11.2583727,1
109,1.79,261788.64862344027,1870.47,3.586023615,15.73245597,1
110,3.03,242198.2270390229,1652.79,2.070500696,15.27791772,2
