,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,1.86,792,252807.0,2242.06,5.632396799,17.41463244
1,1.18,1155,362381.0,3284.64,5.166452376,16.38106654
2,0.5,1478,469473.0,3864.25,3.853781389,16.39102688
3,1.74,840,279689.0,2356.01,6.260649457,17.62233244
4,1.59,849,268982.0,1739.68,2.136517355,15.33342626
5,1.17,874,280218.0,1963.16,3.985156624,16.1842244
6,2.25,797,250260.0,1900.12,6.202480763,16.68952277
7,1.18,1131,354359.0,2385.34,3.637055896,15.91580265
8,1.58,445,140861.0,992.87,3.577893877,16.85792677
9,0.96,833,263567.0,1853.63,2.779708839,15.50569523
10,2.12,1096,335169.0,3144.3,3.943950589,15.51189317
11,1.21,1478,469473.0,4815.94,6.013526607,17.12015218
12,0.72,1088,348991.0,3860.37,6.456894538,16.79326764
13,2.73,1108,333304.0,1919.43,4.141876388,15.355542
14,1.74,774,234845.0,1733.25,2.347211472,15.45470249
15,2.03,805,254787.0,2082.62,5.327261211,16.70305627
16,1.11,462,142995.0,1756.59,4.407192369,16.14066785
17,2.67,1132,353632.0,2070.55,3.266295343,15.30150363
18,2.47,650,231629.0,1889.01,4.755596128,15.43088915
19,1.08,1189,385130.0,3581.54,6.884894381,17.06333663
20,1.19,1127,355743.0,2357.83,6.180655045,16.21393929
21,2.44,1099,359120.0,2485.98,4.634867605,15.79636872
22,0.47,839,268203.0,1601.54,3.85353843,16.70685505
23,2.0,407,135430.0,1100.33,3.470775047,16.57007381
24,1.56,721,222695.0,2143.95,6.288931018,16.6190195
25,1.31,1190,379906.0,2021.73,3.82912159,16.08483293
26,1.7,774,249364.0,1180.49,0.281737589,15.99928936
27,1.29,1169,373889.0,3039.36,2.921372537,14.73340109
28,2.36,403,95912.0,1227.27,4.095914707,15.85199894
29,1.17,1134,345881.0,3656.69,4.410774919,15.67525966
30,1.82,797,248811.0,1073.57,2.851751191,15.22305933
31,2.04,364,115243.0,1085.99,2.033937883,15.28460008
32,0.93,1182,380843.0,3134.36,6.462273322,16.77494118
33,1.96,461,144352.0,1847.97,6.011642237,16.96098873
34,1.4,818,252944.0,2598.95,7.139249269,16.94065193
35,1.18,472,155453.0,1710.94,6.312708957,17.06918601
36,0.87,854,266289.0,2281.21,6.776750858,17.50392934
37,0.88,830,263574.0,1791.46,3.690948152,16.73846911
38,2.95,1120,355834.0,1736.23,2.66533891,15.30696043
39,1.6,386,119549.0,1141.61,7.545329232,17.02748962
40,1.36,788,356160.0,1819.08,1.877787497,14.4465024
41,1.97,423,133886.0,626.64,2.41750005,15.53423812
42,0.83,815,378238.0,2647.87,5.985748634,16.77088372
43,2.01,766,236153.0,1908.36,5.370301567,16.23382593
44,1.45,1088,305468.0,3563.55,6.439181673,17.04214067
45,3.14,410,134550.0,893.04,3.458098394,15.46362519
46,1.57,1162,364888.0,2832.61,5.902260183,16.91366548
47,1.93,817,260008.0,2245.45,2.564189807,15.52958568
48,1.66,785,253422.0,2006.04,5.379039682,15.99212784
49,0.97,483,164734.0,606.61,6.721018861,18.04275308
50,3.06,1146,361749.0,1829.58,2.249757653,13.98436117
51,2.54,416,132364.0,1105.0,5.903691999,17.41725356
52,2.0,430,137358.0,1678.62,6.130264307,16.0612585
53,1.44,442,147693.0,1012.98,6.672042299,17.11024755
54,1.06,1478,425853.0,2316.08,2.465812728,15.14455774
55,1.15,856,277276.0,2552.8,6.383449313,17.20765593
56,1.33,844,270456.0,2536.27,6.853723448,17.21381874
57,1.73,412,131917.0,815.59,2.165745418,15.81380162
58,2.44,429,139625.0,1863.08,5.73880776,17.46865937
59,1.01,1191,378788.0,2371.49,4.138992674,16.28318267
60,2.25,755,245447.0,1627.83,2.433695434,15.71556133
61,0.79,819,265327.0,2122.91,3.289510361,16.07381101
62,2.23,440,135889.0,1086.22,6.359208736,17.3195978
63,1.73,438,138848.0,1191.83,2.643058708,15.73927648
64,2.9,754,233825.0,1016.54,2.101885348,15.27736509
65,1.37,832,265373.0,1955.38,3.26089503,15.46302481
66,1.62,416,133632.0,963.17,2.551899568,14.71618482
67,0.57,879,272100.0,1933.06,6.546398752,16.89570842
68,1.18,772,230998.0,2741.88,6.669929056,17.45564636
69,0.7,905,285234.0,1702.05,4.665736171,16.84096866
70,1.29,1140,364983.0,4046.89,4.811089131,16.47924954
71,0.96,465,153400.0,1232.45,3.103094415,15.89959562
72,0.61,1358,432108.0,1897.77,5.109795155,15.5811103
73,0.57,478,156759.0,649.86,3.281776273,17.13936228
74,2.0,822,262703.0,2065.46,5.727608846,16.2865067
75,0.43,1478,469473.0,3047.42,7.296280855,17.47834708
76,0.78,894,283353.0,2776.33,6.994113976,17.42030155
77,1.28,781,248541.0,1824.65,1.970776589,15.36954104
78,0.72,841,275349.0,2532.39,7.648158182,16.71661713
79,0.79,509,161964.0,1096.1,4.996829725,17.65069512
80,0.58,900,293520.0,3397.1,6.491120456,16.7441986
81,0.5,877,394572.0,2299.88,6.659969098,16.69866468
82,1.87,446,144972.0,779.46,6.690543369,17.60481075
83,0.33,860,279492.0,2432.53,4.732798644,16.84785844
84,1.66,792,243375.0,1118.66,2.35831163,16.92013936
85,1.47,849,275894.0,2727.97,5.554541416,16.94796411
86,1.2,476,148931.0,814.51,7.466692948,16.73600725
87,1.92,771,233377.0,1678.14,3.994610828,15.70209531
88,0.61,869,171150.0,1809.21,5.56392168,17.244088
89,1.76,1132,349634.0,2992.13,4.831906958,16.43101339
90,2.27,400,108200.0,651.39,4.908313567,16.15913179
91,2.14,431,137271.0,1138.07,6.955538537,17.39783392
92,1.1,846,275076.0,1842.92,3.190833245,15.86157792
93,0.63,828,267882.0,1944.6,4.430261621,16.63300308
94,1.75,1145,364599.0,1799.28,2.195248662,13.80642045
95,2.1,393,129152.0,586.86,2.769856886,15.74000847
96,0.52,1261,408121.0,3731.76,6.473741035,17.08448109
97,0.68,484,160996.0,872.95,4.252516124,16.03719446
98,0.9,1214,469379.0,2787.46,3.437263414,15.61072681
99,1.89,436,141351.0,1200.59,3.676035333,16.72610356
100,2.57,1128,353501.0,1841.42,3.646101473,16.27188252
101,2.59,1120,358279.0,1953.43,2.881908232,15.55824831
102,0.98,477,153141.0,916.86,3.818430156,17.66101787
103,1.57,880,278023.0,2629.88,7.500369887,17.08631048
104,1.79,421,128881.0,1754.36,6.626033912,17.56446057
105,1.9,824,253267.0,2601.94,7.050800076,16.80644133
106,2.14,459,144412.0,919.23,7.360447476,18.22466719
107,1.94,1150,361834.0,2475.54,4.000185656,15.30812743
108,1.74,825,262202.0,2577.95,5.949743026,17.2618883
109,0.79,452,151628.0,917.49,3.032462497,17.58176355
110,1.02,862,264080.0,2606.05,7.106584036,17.26505424
111,2.9,400,112270.0,972.36,5.003580388,16.71162465
112,1.11,507,169030.0,860.19,3.336059255,16.39158205
113,1.84,1166,372452.0,2308.04,1.567830522,16.18507033
114,1.9,754,217505.0,1284.42,4.144206845,15.11777811
115,1.61,453,142518.0,1457.56,6.598309672,17.2913083
116,1.63,1168,371792.0,2227.29,4.190738095,16.13373482
117,1.89,469,140975.0,855.86,6.674984944,17.18458507
118,1.17,505,157108.0,2496.0,7.4537507,17.7652074
119,0.75,449,147062.0,586.86,2.289568093,17.09924693
120,2.43,1147,362593.0,3077.85,3.27760537,16.08138549
121,1.01,1187,366514.0,2523.92,6.586023196,17.52928398
122,1.15,1211,387933.0,2429.29,2.929839031,15.6326687
123,2.56,747,229808.0,1878.5,3.322815276,16.29427127
124,1.93,442,140981.0,1170.41,2.521222257,15.38260725
125,1.07,509,174606.0,1840.89,5.129094741,17.12640083
126,2.72,766,348914.0,3545.71,4.384778012,16.15553925
127,0.63,518,173185.0,2207.56,7.177632894,18.24288414
128,2.69,734,232554.0,1734.52,2.950559715,14.15578833
129,2.46,771,243574.0,1833.57,5.386382097,15.85929883
130,1.01,463,156386.0,912.62,4.642665195,16.72022407
131,0.73,1179,402185.0,2602.91,3.681001634,15.47875098
132,1.69,790,248510.0,1445.9,3.20519816,15.53953933
133,2.25,791,252100.0,1766.87,2.60640359,15.08476199
134,1.3,485,156358.0,1748.74,6.823108022,17.79801825
135,1.02,786,240357.0,3013.75,6.726075748,17.07131299
136,2.61,414,128357.0,932.67,3.041622352,15.39413171
137,2.02,410,130838.0,1071.75,5.663826534,16.44407039
138,0.62,482,166234.0,1334.86,3.584047168,16.51658562
139,0.95,1197,381942.0,3604.21,5.613789975,16.04247088
140,1.05,1152,365364.0,1950.23,1.77831259,16.28955524
141,0.67,1178,376873.0,3228.88,6.303068872,17.26290056
