,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.45,365678.0,2750.66,5.500722114,15.44535166,1
1,0.2,254333.0,2309.36,6.298787583,17.09784785,0
2,2.29,333658.0,1023.82,5.661977075,17.05384864,0
3,1.03,114522.0,3384.75,6.497403184,17.36492895,2
4,1.57,320642.0,1436.0,4.794928641,18.24797894,1
5,3.1,406953.0,2344.59,6.347951256,17.51372434,2
6,3.03,363603.0,2348.67,3.253768116,16.65730013,2
7,1.77,354300.0,4439.39,6.789769853,18.30454227,0
8,1.86,262302.0,1509.08,3.350957399,17.25652902,2
9,0.31,339416.0,4167.86,4.69325327,16.35870466,1
10,0.31,365540.0,3164.3,5.318412709,18.09425919,0
11,1.7,307881.0,2565.84,5.589199717,17.65605133,0
12,1.48,423091.0,3019.76,4.862111785,16.59876706,2
13,1.98,397641.0,1542.54,5.759683754,15.72123464,0
14,1.47,469473.0,2198.13,6.258826021,18.17666158,0
15,2.17,97407.0,2533.36,3.253768116,16.41946538,2
16,1.8,298311.0,2217.65,5.345390543,16.61150876,1
17,1.44,362446.0,3190.19,5.512998465,16.48768556,2
18,1.38,103536.0,996.35,3.253768116,16.51771242,2
19,1.81,365652.0,3995.98,5.498942825,16.77567832,2
20,1.75,220688.0,3993.8,3.648511682,17.84500151,2
21,2.46,336757.0,2393.37,6.561028274,18.16136524,0
22,0.98,138745.0,4172.3,6.517458703,16.40733796,1
23,1.84,291743.0,2851.56,6.174838545,18.01980848,1
24,1.46,312705.0,2904.2,5.746804597,16.67948,0
25,0.61,196627.0,2336.71,6.942915003,15.85602403,2
26,0.38,125871.0,3923.27,6.433590738,18.68977912,0
27,1.82,439562.0,1292.86,5.79324381,16.41600182,1
28,1.14,230060.0,2274.41,4.626051684,17.25948724,1
29,0.2,285819.0,2726.98,4.809161759,18.82097258,1
30,0.25,300014.0,3082.81,6.085093165,17.46627693,0
31,0.21,256620.0,1909.43,6.277411274,18.44644125,2
32,1.03,405525.0,3056.2,3.800770322,17.14014663,1
33,1.18,198996.0,1117.57,6.669772146,17.79168922,0
34,0.41,160488.0,2761.55,5.873061162,17.28964952,1
35,2.03,461027.0,3327.88,6.002764092,18.20416463,2
36,1.29,186479.0,1288.61,3.453828908,16.36192136,1
37,0.78,409440.0,3534.13,4.796802976,15.74439832,2
38,3.06,363739.0,5006.9,5.720464474,16.9250489,2
39,1.3,469473.0,3860.9,4.198280227,17.31686034,0
40,2.54,189354.0,4236.65,6.179384958,16.97058243,0
41,1.82,343035.0,996.35,4.68378628,16.79503095,0
42,3.21,151165.0,2284.02,6.983376561,18.26614884,1
43,1.39,338605.0,2331.35,5.259639073,19.630501,0
44,2.06,469473.0,2719.4,5.056500888,15.69067923,1
45,0.85,469473.0,2274.52,5.134391589,16.02495345,1
46,1.45,416324.0,1537.82,6.65378889,19.630501,1
47,2.04,187948.0,5006.9,3.253768116,18.12606821,2
48,2.57,205765.0,2565.94,5.847936553,19.630501,0
