,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,1.03,810,250696.0,2012.07,2.098002981,15.81769255
1,0.81,457,385278.0,1190.61,3.242602054,15.40095673
2,1.76,819,243421.0,1690.86,3.110036264,16.42075749
3,2.47,1115,251989.0,2664.14,1.228992434,15.27262896
4,1.53,482,137862.0,2030.61,4.119256677,16.55930591
5,1.25,457,128465.0,677.16,3.549225515,17.07403156
6,1.17,467,139677.0,2098.94,2.285137965,16.26762322
7,1.78,1220,245424.0,2535.32,2.224602905,16.61430372
8,2.46,1216,359719.0,1967.31,2.581797869,16.13769675
9,0.76,1211,153438.0,1966.37,2.884496642,16.6256243
10,1.64,394,139484.0,2639.99,6.84025103,15.60080526
11,1.55,507,128429.0,2187.11,2.974703599,14.25662
12,0.77,489,265789.0,1212.14,2.641685198,17.83959969
13,1.97,506,259310.0,1839.24,3.780998275,16.94235707
14,1.7,464,270063.0,2329.88,7.019572378,15.80176766
15,1.83,784,139336.0,3781.73,3.090331907,16.35696369
16,1.85,842,144192.0,1068.64,5.444058451,16.14308886
17,2.06,486,145169.0,2255.42,4.173522285,17.64005099
18,0.97,1189,139991.0,2164.77,2.29466469,17.32904986
19,1.88,448,157498.0,2036.22,7.457736551,16.70263313
20,0.69,635,153844.0,2405.71,5.993392871,15.27652532
21,2.12,699,134497.0,2491.04,6.77872186,16.00253745
22,1.72,806,239867.0,1556.86,6.933756506,16.03502964
23,1.24,883,250952.0,2425.41,2.396479579,15.08971905
24,1.29,830,269536.0,5006.9,4.188511393,16.47028623
25,2.69,452,118427.0,1102.92,2.428254534,17.12335042
26,2.37,505,133612.0,920.07,3.369323248,14.56347133
27,2.12,867,127809.0,1230.74,4.622128625,16.70053595
28,2.0,803,377758.0,2753.24,3.101904422,16.61911556
29,2.18,436,361276.0,2366.87,6.555545275,17.69460024
30,2.55,502,143045.0,1016.21,5.242119465,15.84999441
31,0.88,824,136871.0,1913.23,2.957039619,16.29201625
32,2.17,788,260120.0,2644.31,3.925090914,16.10718468
33,1.77,417,142915.0,1482.25,4.687616148,15.27146347
34,2.4,461,254992.0,1063.3,2.798435335,15.82696583
35,1.56,843,239240.0,1707.25,2.054779597,15.57861927
36,1.16,848,141367.0,2418.93,7.050068192,17.74890265
37,2.77,785,116772.0,2591.92,6.31266732,15.73470198
38,1.28,1343,383003.0,2141.43,2.723636135,16.41816405
39,3.77,1152,195968.0,2241.27,2.913742613,15.89444826
40,3.01,465,136290.0,956.58,4.497335172,15.32100508
41,1.69,425,117624.0,2420.39,2.427451265,16.74734406
42,2.87,427,336875.0,1324.42,2.276084756,15.70315777
43,0.65,430,125630.0,2413.85,2.738286053,16.25385089
44,1.52,809,262533.0,3741.5,2.977729809,13.91359334
45,0.72,381,133452.0,966.71,2.645167114,15.8811047
46,2.43,844,241493.0,1053.0,2.705435135,17.44083987
47,1.35,455,136441.0,2355.42,5.230913621,16.0602551
48,3.36,839,147868.0,1767.62,6.451988104,16.63075396
49,1.84,449,129564.0,2391.67,2.906581221,16.7585067
50,1.56,382,251961.0,1826.69,5.673540721,14.68236456
51,2.42,436,138686.0,846.82,3.389280641,16.28858761
52,2.7,425,145433.0,1931.87,5.054992682,16.04669038
53,1.31,446,144037.0,1033.18,5.119761,16.59059675
54,2.78,824,386528.0,2413.08,2.795321331,15.35820979
55,1.22,429,140664.0,593.77,1.528493473,16.17938225
56,0.87,463,120612.0,1831.31,4.274007992,16.19918391
57,2.08,453,251582.0,1542.25,3.408765758,16.43781093
58,1.39,437,120559.0,2576.15,4.364864301,18.48679038
59,1.15,452,152071.0,1146.88,3.143956463,15.94941781
60,1.28,458,130590.0,976.57,6.614668422,14.73122849
61,1.15,760,136456.0,840.18,4.444620535,15.81409936
62,2.18,454,127887.0,1575.65,4.111912667,17.15070095
63,4.25,456,186311.0,957.79,2.644467719,15.65072037
64,3.44,490,242592.0,1009.32,3.102136645,15.13272338
65,1.24,492,135310.0,1595.81,2.228669185,16.70108153
66,2.93,1169,383808.0,2580.61,3.377867499,15.55904343
67,1.27,463,150193.0,987.81,2.10651053,15.69843494
68,1.18,433,135268.0,2608.68,3.524430281,15.01608263
69,1.47,390,135051.0,962.08,2.134899303,15.36793765
70,1.89,436,138974.0,1767.62,8.256417194,14.62885119
71,1.44,457,240748.0,1358.91,3.183472612,15.17689066
72,1.18,464,230941.0,925.29,3.488749201,15.91045585
73,1.65,1203,268828.0,2544.64,1.903042578,16.04986936
74,2.57,386,238184.0,1039.51,1.350962667,15.52620241
75,2.4,776,139485.0,1259.38,5.56301113,15.24200976
76,2.05,829,236842.0,2768.17,1.469702442,14.66112295
77,2.22,808,349414.0,1323.61,3.002821593,16.87741747
78,1.21,493,162074.0,2260.31,2.695069796,16.11330859
