,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,1.55,1117,351116.0,3195.37,5.379423302,16.87145218
1,2.4,1093,347572.0,1711.54,1.599620908,13.499305
2,2.0,1189,375128.0,3443.74,6.610130816,16.21959294
3,2.37,1125,363827.0,1747.32,2.529654741,15.3522888
4,2.83,760,242807.0,1729.27,5.405913274,15.75828309
5,1.26,455,148112.0,1579.05,3.262683258,16.1009014
6,0.9,1196,363905.0,2298.23,2.891160736,15.75291992
7,2.38,757,252624.0,2517.08,5.474394165,16.2812628
8,1.23,817,248148.0,2459.93,2.969472253,15.57142136
9,1.17,1189,377171.0,3245.78,4.433404024,16.30856275
10,2.18,1112,360839.0,2113.18,3.516115209,15.0850054
11,1.79,790,239674.0,2423.44,5.984424789,17.00453165
12,1.92,420,139217.0,1547.72,3.735423687,16.41769902
13,1.91,1150,368090.0,3710.86,4.790364077,16.5363506
14,0.9,735,223928.0,1852.78,5.905833587,16.13734586
15,0.95,1179,369627.0,3162.28,6.066526006,17.47352731
16,2.16,783,261805.0,3817.62,5.666923119,16.17189642
17,1.56,807,266045.0,1858.21,5.810099304,16.39186812
18,2.63,804,234403.0,2015.29,4.18916409,16.5619396
19,1.56,835,252725.0,1870.13,3.709734804,16.02624499
20,1.73,1106,288317.0,2973.57,4.58243182,15.77253054
21,2.42,1012,300882.0,3234.47,5.671524142,16.45391085
22,1.09,870,270273.0,1871.69,4.916172747,16.81943899
23,0.94,484,150744.0,786.61,2.632115358,16.15275428
24,1.8,779,252622.0,1414.39,5.713411829,15.92581605
25,1.23,479,159845.0,1280.88,4.441794135,16.63179187
26,1.55,390,231945.0,2044.64,6.197372617,17.6085761
27,1.27,361,91551.0,586.86,5.64227014,16.50937819
28,1.24,866,284825.0,2192.13,5.787838116,16.90586433
29,2.14,767,246249.0,1733.07,3.000899507,15.11417191
30,2.46,415,128451.0,1029.01,2.154681978,15.88626649
31,1.02,470,154631.0,763.57,3.953701895,17.20863242
32,2.35,724,224768.0,1901.19,2.271877055,14.49166961
33,2.39,1127,358819.0,1658.93,2.020742524,15.08981062
34,2.45,378,119028.0,1034.81,5.605525984,15.90196823
35,2.77,1112,348520.0,3360.12,2.520109974,15.15251747
36,1.51,451,146309.0,1776.4,6.315809803,17.00343018
37,2.57,766,242940.0,1867.94,4.172185827,15.62843049
38,2.55,1101,344413.0,1712.38,2.086693471,14.42673186
39,2.57,1120,360922.0,1922.91,3.162223938,15.57207232
40,0.95,462,151578.0,943.81,2.362715484,15.13817674
41,1.73,344,78065.0,1057.3,3.54048678,14.62886447
42,1.82,435,134091.0,865.66,5.222703231,18.24467787
43,0.21,849,381081.0,2690.24,5.228510164,16.45992032
44,1.66,449,137774.0,1090.57,7.006818331,17.42289675
45,0.38,1265,395065.0,2427.32,3.2794122,16.59329137
46,2.47,791,248122.0,1175.28,2.362793172,14.92988997
47,2.4,1106,336055.0,1949.25,1.876298519,14.39748323
48,2.31,426,129244.0,1800.49,6.01311462,16.52933305
49,0.81,1179,352267.0,2911.41,5.979687918,17.43375546
50,1.11,472,161481.0,925.94,2.756249508,16.16418656
51,3.11,1148,360332.0,2060.1,2.642027467,14.27827902
52,1.44,398,110320.0,586.86,2.859649269,16.19871355
53,0.56,867,275835.0,2463.89,6.524833359,17.52787169
54,2.1,759,247456.0,1751.72,4.748583969,16.4296301
55,2.28,1158,360154.0,1957.07,2.584554839,15.37970106
56,1.81,820,264616.0,2181.95,5.278381229,17.49052129
57,1.66,777,242641.0,1680.24,1.258903721,14.53962173
58,2.21,1082,346597.0,1792.61,3.565142385,15.82293928
59,0.78,831,261854.0,1811.82,2.612110015,15.77511588
60,1.56,830,260097.0,2115.12,6.043888487,17.46399252
61,1.59,468,153099.0,1824.85,6.896557621,16.98202329
62,2.93,1124,363343.0,1902.25,2.323328818,15.11057856
63,2.0,370,118831.0,1089.67,5.236346431,16.25599861
64,0.71,520,154103.0,1393.6,4.650812313,16.91377474
65,1.35,1206,386013.0,2311.64,3.184690302,15.52926144
66,2.7,1103,237107.0,2024.6,4.247129958,15.99263056
67,1.58,1077,367851.0,2790.61,4.191800166,15.48601262
68,2.25,1155,365000.0,2272.73,2.375765969,15.63640962
69,1.54,471,153444.0,1120.92,6.93495621,18.24982395
70,2.6,1137,357025.0,1870.27,2.557982831,15.39376745
71,2.21,762,237531.0,1431.48,1.568020051,14.69597513
72,1.08,473,143648.0,1137.41,3.169084096,15.89652641
73,2.49,417,127458.0,606.61,2.319591084,15.53453214
74,0.63,1158,348247.0,2828.68,6.101766309,17.47926485
75,2.31,427,148668.0,956.73,5.782381654,17.06570208
76,0.84,836,272052.0,2288.1,5.539101339,17.6596788
77,1.68,769,244463.0,2415.65,6.124537069,17.26797378
78,2.56,403,99451.0,1830.84,4.436911195,15.42614195
79,3.17,1100,347695.0,2016.57,3.042060858,15.70040572
80,2.47,745,233206.0,1820.22,1.853866655,14.14349679
81,2.82,1106,351895.0,2313.49,2.39177319,15.91682234
82,0.87,852,275978.0,1832.28,3.875421038,16.2770572
83,1.79,437,136673.0,1805.1,6.256309913,16.87878963
84,0.71,1133,362365.0,2288.8,3.121302365,15.6511688
85,0.91,421,132754.0,1126.93,2.081222359,14.57439701
86,0.76,471,173941.0,769.19,3.931722542,16.92299162
87,2.06,389,120655.0,943.99,2.655657664,15.31487585
88,2.47,1143,351899.0,1909.38,3.486690163,15.32775869
89,1.9,733,346631.0,1693.85,2.253076377,15.25883876
90,1.21,482,159181.0,798.85,4.3816495,16.63413866
91,1.21,734,222594.0,2412.55,6.465883524,17.31056204
92,2.5,1130,350086.0,2324.11,2.551182457,15.42044443
93,1.88,1149,428477.0,3893.57,5.078178788,16.75165735
94,2.63,424,140710.0,1087.58,2.162436108,13.84700384
95,0.47,464,154680.0,875.34,2.754390373,16.14396078
96,1.78,1154,356739.0,4120.41,5.459289744,17.08260856
97,2.51,1123,361776.0,2304.11,2.049984375,14.4582319
98,1.26,821,249820.0,1692.34,2.783492505,15.13015836
99,1.62,797,254380.0,1823.17,1.766804057,14.7625522
100,2.7,1109,344578.0,1853.15,2.211270708,15.10790551
101,1.23,817,365398.0,2665.26,5.418684938,16.40141682
