,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,1.37,1182,133888.0,1013.62,6.397515385,17.49910902
1,1.43,1116,254611.0,2657.79,5.217768722,16.68281467
2,1.23,1147,272406.0,3681.56,4.550502206,12.38712495
3,1.58,391,245738.0,1786.8,0.842933778,15.90797802
4,0.65,406,142470.0,3255.75,6.819036744,17.12889302
5,1.43,462,142880.0,1631.77,2.338473363,16.94428832
6,0.73,777,166456.0,1414.5,0.471119439,13.83541162
7,1.44,409,157577.0,1288.93,1.213866693,17.59696427
8,1.42,393,253495.0,819.51,1.543705824,12.63099557
9,0.55,445,160068.0,786.92,6.238521166,17.28779191
10,2.04,1168,408948.0,1941.97,5.285336539,13.77286044
11,1.4,1148,251242.0,3458.7,0.554876647,16.40495611
12,0.6,792,148676.0,2098.95,1.407175771,15.86556897
13,1.68,1101,84981.0,1156.97,3.46565274,16.41354952
14,0.58,380,149613.0,2818.49,5.954669878,15.76397281
15,2.82,978,149221.0,970.05,5.252377324,16.52442004
16,1.46,480,260950.0,1570.61,1.444687446,16.61565992
17,1.62,471,141518.0,586.86,3.141605674,18.13717962
18,1.47,819,261031.0,1380.48,6.167670422,13.94748831
19,0.62,1131,151295.0,646.91,3.381751561,16.09720467
20,0.72,1124,126444.0,1406.22,2.128748607,16.28405008
21,1.34,1354,257852.0,698.11,4.453621295,12.76601164
22,1.47,402,108060.0,754.17,5.402498881,12.97924992
23,1.43,275,239863.0,2405.54,2.164382464,17.31343276
24,1.3,1129,148564.0,1227.44,6.833856917,18.38058411
25,1.67,1155,260239.0,799.94,5.066312997,12.51343177
26,2.21,436,346598.0,2619.02,6.9701111,16.43544906
27,0.79,468,258729.0,1070.93,5.845755232,16.16927035
28,0.65,799,248033.0,1989.39,4.343486088,16.79709345
29,1.15,1171,133863.0,1339.63,1.867692647,18.42775381
30,1.18,411,120936.0,596.62,2.169338587,13.48266671
31,1.18,825,154224.0,727.96,1.111398507,16.81967043
32,1.15,467,351655.0,2862.32,3.020083801,18.81355377
33,0.9,1159,148562.0,2085.57,6.32368421,17.37954397
34,1.71,439,237800.0,1025.91,4.47779033,13.83023119
35,1.61,374,123615.0,605.63,6.491112441,16.52945991
36,1.19,1158,146638.0,1201.13,6.164642447,18.46966385
37,1.28,813,150084.0,2512.49,3.287507186,16.18732299
38,0.79,1234,155678.0,778.03,6.180257938,16.97072069
39,2.35,1130,136888.0,586.86,1.571893177,13.19185576
40,1.22,1167,469473.0,4798.98,5.141448367,15.44756411
41,1.73,390,272435.0,1292.19,0.753900991,15.85076648
42,0.95,474,78693.0,731.22,6.616142708,18.18210605
43,0.56,479,251961.0,3129.4,1.13839965,15.83369252
44,2.71,633,341443.0,1592.75,3.371179638,15.77257057
45,2.13,412,277163.0,2503.5,-0.26117072,16.87382162
46,1.42,1175,236407.0,2368.3,5.249220299,15.37853293
47,1.78,426,130607.0,2473.5,5.247546562,16.19906849
48,1.0,852,374906.0,3024.73,1.464117046,14.8528172
49,1.05,469,159869.0,1217.97,7.070058116,17.87972418
50,1.92,480,135863.0,1197.95,6.587806229,16.51965779
51,1.37,429,141441.0,1842.29,2.630570295,17.10337163
52,2.0,745,124544.0,2263.34,0.863226133,16.50182567
53,1.15,1154,143712.0,1375.96,6.174443899,16.158907
54,0.74,411,128751.0,1701.35,1.317920678,14.42820313
55,1.59,410,141081.0,1919.61,2.718437088,17.75441488
