,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,0.79,257517.0,1703.66,3.382290264,16.55800681,1
1,0.98,269558.0,1998.6,4.248132996,14.14802203,2
2,1.36,365260.0,862.09,2.181285689,15.84125122,2
3,2.88,136671.0,670.88,1.230559568,13.71794101,0
4,0.68,271859.0,1311.35,1.784109281,15.97388845,2
5,0.9,387495.0,2264.23,4.51206647,15.0634434,1
6,0.47,376861.0,2003.18,1.831861163,16.99680721,2
7,0.61,149853.0,1368.15,3.051375557,13.53459027,0
8,1.79,369073.0,1999.9,1.93302341,16.34866929,2
9,1.03,249943.0,1887.88,4.52267554,14.26022864,2
10,1.36,270292.0,787.49,3.6221764,17.57350947,2
11,0.57,135965.0,2606.21,1.309674803,14.01624255,2
12,1.8,267677.0,2139.3,4.564537756,16.08842811,0
13,0.52,154253.0,1103.0,4.537807498,15.80303827,2
14,2.03,248602.0,1798.73,1.354249922,15.65011396,1
15,0.93,153664.0,1387.47,3.731577696,17.00284124,0
16,0.5,271467.0,2926.76,3.046697733,15.90543466,1
17,0.74,135146.0,1981.32,1.780271393,16.85113122,2
18,1.15,363673.0,2578.33,2.174694968,16.23395943,0
19,1.3,262458.0,1362.48,3.942857946,14.0447195,1
20,2.11,140457.0,916.94,1.52456243,12.04100496,1
21,0.89,377708.0,2323.48,1.82967365,16.84219794,0
22,0.56,389088.0,1984.6,2.559097311,15.2589803,0
23,1.1,371359.0,875.1,2.261869134,15.99749285,2
24,2.14,366234.0,1803.49,2.984281258,15.46775816,2
25,0.7,342313.0,2247.99,4.6117063,14.77370524,1
26,1.05,271710.0,1073.33,1.343884425,16.98116062,1
27,1.57,277502.0,1593.58,1.960584309,15.69777721,2
28,2.93,379596.0,2841.6,4.637663282,13.67602552,1
29,2.15,239920.0,2643.09,2.453908634,12.42885016,2
30,2.09,258205.0,1741.97,2.293576317,14.63145529,2
31,0.71,354575.0,2469.6,3.386184027,15.62191221,1
32,1.27,382553.0,2313.84,3.113592613,17.10925649,2
33,2.24,367571.0,851.43,1.311556263,16.69195259,1
34,1.25,128368.0,1294.79,0.381505024,11.47875809,0
35,0.98,361389.0,907.29,2.949707304,12.52930221,2
36,1.39,252556.0,1945.25,1.773665138,14.45879606,1
37,1.29,250558.0,2228.25,1.391246383,12.29721175,0
38,1.66,324847.0,1928.02,4.552755333,11.2583727,1
39,2.16,382794.0,1183.62,2.858949596,14.05109081,0
40,2.08,245279.0,2240.47,3.680341828,15.3014128,1
41,0.57,256197.0,2389.98,3.100472561,13.88718992,2
42,1.65,356735.0,1876.61,0.003406262,15.15864611,1
43,2.18,258726.0,1876.44,1.593781639,11.4886701,2
44,0.49,372280.0,2171.73,2.428205216,16.08427325,2
45,3.97,267048.0,1891.44,4.20190004,16.64359067,0
46,2.04,162123.0,2431.84,3.020486063,15.26883258,1
47,1.41,270069.0,1849.01,3.86608113,14.37359878,0
48,0.77,373428.0,837.27,4.496248885,17.1811779,2
49,0.82,235250.0,744.23,1.33012037,14.93105805,2
50,3.04,264758.0,2130.52,3.68374717,13.89639782,2
51,1.56,249568.0,2306.72,1.658022002,15.71874127,0
52,0.68,128079.0,1804.87,2.938613686,14.80491781,2
53,1.16,237672.0,2288.28,1.542114002,16.84566892,2
54,0.92,367352.0,1666.55,4.508666435,14.0663933,2
55,0.48,371301.0,871.12,1.804939792,16.65057389,2
56,1.9,358573.0,1882.61,2.879924274,12.2988895,2
57,1.57,374850.0,2283.58,4.751419441,14.79550586,2
58,1.36,353418.0,1073.27,2.913061859,16.84475656,2
59,1.11,220984.0,1350.11,1.139899113,13.39045191,2
60,1.8,254724.0,1558.76,2.018025568,12.95408367,0
61,1.58,263662.0,1567.77,3.847874045,14.22911295,1
62,3.93,274264.0,2332.78,2.632797094,14.61772344,1
63,0.74,396988.0,1949.77,4.716108898,17.55195824,0
64,1.25,148860.0,1433.24,1.917640562,14.03340363,2
65,2.09,255991.0,1902.57,1.557654128,16.28879698,0
66,0.63,353386.0,1696.96,0.278430668,16.52564886,0
67,1.25,271563.0,1846.11,0.250469198,16.05254083,1
68,0.59,144269.0,2652.47,2.217545171,13.18613906,0
69,1.52,377051.0,2412.75,1.028898393,13.1992292,2
70,0.63,263950.0,926.54,3.909387257,13.25123372,2
71,1.4,255148.0,1940.07,2.275054045,16.06397428,2
72,0.8,378365.0,1907.03,3.791309466,16.55235809,2
73,0.73,148291.0,1732.33,1.403206142,16.49174403,0
74,0.5,157343.0,1863.31,3.745058469,15.88026932,2
75,0.73,381940.0,2485.66,1.47319392,16.70719397,1
76,2.14,231810.0,2931.82,4.206882733,14.74989257,2
77,1.51,386403.0,1576.45,1.909771206,16.91213265,2
78,1.96,236482.0,2082.43,3.817282569,12.98089905,1
79,1.28,374827.0,1827.9,3.943974963,17.40585133,1
80,1.78,263575.0,1022.01,2.396269205,15.88016897,2
81,2.15,257628.0,2414.43,4.574132335,13.40711825,1
82,0.83,279304.0,2246.7,3.01169496,16.90081682,0
83,1.82,143920.0,870.57,1.51496237,15.86353064,2
84,0.83,244113.0,924.16,3.804126585,15.64553807,1
85,0.84,245793.0,2052.89,1.54236232,15.87617249,2
86,0.65,252903.0,1548.16,4.651647834,15.92869509,0
87,0.6,369274.0,2214.15,4.665327829,16.02911961,1
88,0.72,248884.0,1946.66,0.756486246,13.75766986,1
89,0.76,278156.0,1848.13,2.369901321,16.48673355,1
90,1.93,369656.0,3047.82,2.420983692,12.73480088,2
91,0.51,260378.0,894.67,3.691709327,17.21357002,2
92,1.07,160349.0,1027.42,2.745828016,14.21689977,2
93,0.55,150496.0,931.15,1.718983815,16.50199403,0
94,1.52,390830.0,2428.22,2.059537918,16.46523648,0
