,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.03,146342.0,1333.38,7.704901803,18.53890928,0
1,2.93,143219.0,868.07,5.65981164,18.86876116,2
2,0.95,155952.0,1481.87,7.720363044,18.42646177,1
3,2.9,83618.0,620.61,4.361491921,15.37697043,2
4,1.79,273808.0,2196.05,6.181404555,17.08063378,1
5,1.82,389909.0,3226.99,4.603058988,16.77777402,1
6,1.96,159877.0,1492.11,6.855031718,17.53114327,2
7,1.21,365137.0,2807.92,5.604887803,16.77664028,0
8,1.88,233460.0,2717.74,6.200132914,16.85467236,1
9,2.81,255588.0,860.87,4.292100276,15.28062756,2
10,2.85,265553.0,1786.89,6.02421498,16.33653232,2
11,0.76,142209.0,1696.53,7.953139329,18.88454255,0
12,1.79,370470.0,1661.32,5.807574122,16.91781415,1
13,0.78,166463.0,1642.61,7.585622605,19.56096637,1
14,0.79,291561.0,2806.18,6.23615398,17.65614437,0
15,0.74,249795.0,2701.66,6.480924336,17.26255069,0
16,1.11,336871.0,2645.12,5.898292855,17.08206679,1
17,1.75,270834.0,2686.67,6.613275396,17.49545462,1
18,2.8,261634.0,1696.5,4.16052962,15.77800764,2
19,2.63,233053.0,2167.28,5.590132711,16.24083538,2
20,1.99,246360.0,2464.02,4.071647304,16.28268207,2
21,2.16,373040.0,1598.52,6.222276984,16.82044554,2
22,2.39,163113.0,1998.42,6.443552978,17.91387517,2
23,2.57,356513.0,2592.92,4.105493119,16.1236369,2
24,1.51,265232.0,1162.0,5.642903661,16.94828806,1
25,1.86,139838.0,815.79,7.519818836,17.69579087,1
26,2.74,336790.0,1268.32,5.562182843,16.69214585,2
27,2.14,355769.0,2309.59,5.237119822,16.30940321,2
28,1.56,239918.0,2443.27,5.528566914,16.39807866,1
29,2.49,162991.0,1615.23,6.746567805,16.62200345,2
30,1.81,175689.0,1701.88,6.56468449,17.89074883,1
31,2.12,251107.0,1535.88,4.949178029,17.48353766,1
32,3.42,172497.0,1216.97,7.028338676,17.82021649,2
33,1.72,155207.0,1876.5,6.691533715,18.81389447,1
34,2.8,244831.0,2772.47,6.48993769,15.65533444,2
35,1.61,259933.0,3359.67,6.677491386,16.85395822,1
36,2.29,347473.0,3445.43,5.868791172,15.62320766,2
37,1.7,262559.0,1563.84,5.967884541,18.37905274,1
38,1.86,360188.0,1333.27,5.644529905,16.904654,1
39,0.66,392917.0,2869.03,6.448925736,17.14618545,0
40,0.49,263764.0,2234.03,3.825041218,17.34909047,0
41,1.06,133031.0,1319.12,8.210921844,19.03209402,0
42,1.28,163768.0,749.17,5.988244933,17.22648508,1
43,1.73,367336.0,3520.49,4.542108831,17.1655208,1
44,0.92,141398.0,2345.64,8.033456429,18.93937279,1
45,1.52,262822.0,2979.31,5.664327249,16.67941226,0
46,1.13,360423.0,3221.85,5.901876071,16.54901032,1
47,1.02,265362.0,2638.65,6.975271918,17.81940194,1
48,1.4,163705.0,1373.09,7.535140714,18.1212847,1
49,1.83,267170.0,2672.11,4.868266329,17.75573095,1
50,1.08,242691.0,3101.49,6.247110245,15.74799863,2
51,2.85,348338.0,3042.15,4.715295865,15.69602723,2
52,2.61,172136.0,1132.47,6.16409132,17.59520493,2
53,2.94,244317.0,2529.54,4.625951712,15.25541581,2
54,2.2,265088.0,2258.71,6.215162269,17.49088683,1
55,1.56,262684.0,3343.86,6.077051815,17.011813,1
56,1.45,153442.0,1242.56,8.210921844,18.85552762,1
57,1.21,258410.0,2386.95,6.512398339,17.8422237,1
58,2.28,183076.0,2555.8,5.72260807,17.77618353,1
59,1.65,249606.0,1857.88,5.038970274,18.46773962,1
60,2.3,139661.0,1503.87,6.993263067,18.38820217,1
61,2.98,389884.0,2221.49,5.198341626,15.97750822,2
62,1.24,373547.0,2944.5,7.092568206,17.32150585,0
63,0.96,274559.0,2191.9,5.773730878,18.24260035,1
64,2.45,386055.0,3300.96,5.256112544,16.62779152,2
65,1.08,158261.0,1513.69,6.958424915,18.46171871,1
66,2.35,254896.0,1785.39,3.555392857,16.19711829,2
67,2.38,236670.0,1670.54,4.002209275,14.86378214,2
68,0.73,368679.0,2879.95,6.414599055,16.83868877,1
69,1.73,263456.0,2785.63,6.062481353,16.23653542,1
70,2.79,131474.0,1031.48,5.771469668,16.74433189,2
71,1.96,255942.0,1548.67,6.99135578,18.36809679,1
72,1.28,253359.0,2017.71,5.128815794,15.58768461,1
73,1.86,252506.0,2771.13,6.685915571,17.06328196,1
74,1.45,252180.0,1770.28,6.00452883,16.84288755,1
75,1.31,185344.0,1257.65,7.379083455,18.13451775,0
76,2.66,393527.0,3197.01,4.332067202,15.88451189,2
77,1.2,142992.0,929.94,6.87672796,18.63375764,1
78,1.17,355396.0,3253.57,5.778944431,16.93050972,1
79,0.91,233557.0,2888.99,6.121913135,17.17429815,1
80,2.68,265388.0,2977.03,5.929261459,16.2823602,2
81,1.21,376058.0,2438.03,6.2066993,16.98925315,1
82,0.63,281418.0,2912.44,7.640236715,18.78561807,0
83,2.56,250313.0,2230.99,4.480302827,15.49183953,2
84,2.82,326243.0,2498.63,4.654040107,15.20336998,2
85,1.16,337697.0,2903.94,6.365828404,16.88377206,1
86,2.85,154133.0,1123.37,5.950942106,16.3185496,2
87,1.71,263782.0,2608.55,4.852557303,15.87616544,1
88,2.5,233470.0,1907.35,3.766834832,16.13650197,2
89,1.89,242165.0,1696.33,6.807233422,16.88161971,1
90,2.54,163914.0,1226.17,5.585629157,15.99933319,2
91,1.97,245465.0,1202.67,6.179688041,16.87481261,1
92,0.97,235728.0,2586.39,6.36861827,17.69739842,0
93,1.44,158256.0,1069.52,7.408376247,19.30939362,1
94,2.41,383085.0,3253.32,6.047037914,16.62857192,2
95,1.73,249387.0,2536.12,7.090761971,17.10352867,1
96,2.86,246206.0,1375.94,4.83739079,15.68772471,2
97,1.83,239280.0,950.76,4.647384112,15.37633796,2
98,1.19,145900.0,2836.47,6.926455348,17.40267163,1
99,2.09,249947.0,2377.49,4.312158219,16.76153974,1
100,1.84,273127.0,1082.05,6.121008307,16.80072122,1
101,1.84,141145.0,1899.94,6.327032223,17.50728208,1
102,0.85,385002.0,2696.3,4.55721065,18.07072225,0
103,1.71,252393.0,2573.8,6.569991244,16.89130624,1
104,1.82,257288.0,3222.71,5.731164637,17.8298353,1
105,1.61,268486.0,2302.61,6.676408614,18.27832193,1
106,2.2,243827.0,2283.32,4.063606707,15.50573511,2
107,1.76,265433.0,2287.94,7.042004834,17.28475015,1
108,2.35,137310.0,1323.83,6.082932879,17.11239896,2
109,1.9,242002.0,3283.22,6.45781322,16.78168847,1
110,1.21,152957.0,1486.4,5.884323163,19.02488683,1
111,1.54,261469.0,2149.6,5.637842359,17.19696208,2
112,1.71,143655.0,1176.1,6.05324051,17.38457349,1
113,1.81,247592.0,2849.26,4.635984472,16.6497086,1
114,1.75,264264.0,1080.33,5.695344285,16.39524602,2
115,1.94,267173.0,2575.56,5.878875151,16.89469903,1
116,2.79,258862.0,1594.44,6.566328376,16.90206621,1
117,1.87,276184.0,1821.33,6.707006014,18.02952091,1
118,1.45,145701.0,1333.57,6.68073899,18.37469831,1
119,1.72,124617.0,1041.45,6.836793557,18.4788073,1
120,1.02,270019.0,3081.04,6.219903445,18.38903604,0
121,0.93,251325.0,2429.11,7.481490439,19.27326749,0
122,1.54,142216.0,725.91,6.925060013,17.1145515,1
123,1.29,253861.0,2150.91,5.87440508,17.2746535,1
124,1.06,358994.0,2995.49,7.15067891,17.17210057,0
125,1.28,124944.0,2088.03,6.197196962,18.04537346,1
126,1.87,127429.0,915.83,7.450131957,17.91094433,1
127,1.17,132848.0,2055.96,6.052397953,17.1676215,1
128,1.73,116948.0,638.93,7.000713258,17.07978842,2
129,1.67,141574.0,1566.8,5.747268163,18.28834484,1
130,1.62,241853.0,2498.46,5.700871683,17.28553825,1
131,3.25,253715.0,2252.07,5.486075575,16.38195731,2
132,0.99,349154.0,2996.43,4.789404668,16.81851341,0
133,1.18,379634.0,3190.63,6.132141273,16.76947288,1
134,1.3,364988.0,2923.93,5.177668381,18.57307838,1
135,1.45,268683.0,1779.5,6.051361217,17.6594168,1
136,1.69,126991.0,1230.7,5.740048615,18.38144595,1
137,2.31,82484.0,1577.77,6.155158671,16.51546336,2
138,0.9,108372.0,1294.46,7.938524441,18.27207604,1
139,1.39,263765.0,2943.1,5.90704149,17.27191782,0
140,3.32,256345.0,1950.64,6.025169549,15.7359045,2
141,2.25,145046.0,1411.08,4.434156548,16.87776016,2
142,2.19,113492.0,936.42,5.77582238,16.03323603,2
143,1.6,241616.0,1869.96,4.065151029,15.23101371,2
144,0.84,200760.0,1123.45,7.170747593,18.35103162,0
145,2.12,366618.0,3364.85,5.825090706,16.86551202,1
146,2.88,337297.0,2952.27,4.175618693,16.1821128,2
147,0.72,369162.0,3087.3,6.45359105,17.1376683,0
148,1.65,152772.0,1213.52,7.254032326,18.67688047,1
149,1.89,249494.0,1368.53,4.660453209,15.70180885,1
150,2.7,147529.0,1334.15,6.344166719,15.824374,2
151,2.74,187389.0,1455.48,5.465613377,16.06240769,2
152,1.24,263463.0,2773.95,4.902587594,15.59090751,1
153,3.42,257245.0,2391.96,4.137011616,15.48095847,2
154,1.15,334717.0,3832.34,6.573870561,16.93634416,0
155,2.13,234822.0,1601.94,5.581769753,16.96503319,1
156,1.69,220223.0,1749.07,3.555392857,14.78466241,1
157,2.96,249619.0,1145.61,5.267027321,16.90268711,2
158,1.47,155726.0,1507.17,6.699730975,18.9606472,1
159,1.74,269961.0,1273.98,6.614380053,16.75228927,1
160,0.82,360008.0,2351.68,4.846080562,16.19995529,0
161,2.66,336183.0,1609.59,5.683230199,16.39483891,2
162,2.55,269899.0,3152.69,6.195868549,16.05823996,2
163,1.89,263235.0,1151.2,3.719803113,14.23154705,1
164,1.84,153782.0,811.63,7.068054091,17.11284117,1
165,3.07,101100.0,965.68,4.091681208,15.99445469,2
166,1.98,281617.0,2023.06,6.425766237,16.91134558,1
167,1.72,320216.0,3733.68,4.094637655,16.69357736,1
168,0.82,157631.0,1555.36,5.924382308,17.649464,0
169,1.64,139011.0,1106.31,6.151830332,16.98818662,1
170,0.79,274419.0,2397.87,5.985645991,18.53821574,1
171,2.61,237864.0,2283.65,4.43627441,15.49816822,2
172,2.8,229678.0,2143.88,5.535034645,17.2791726,2
173,2.04,102213.0,1858.13,7.182924807,18.7568446,1
174,1.11,81565.0,849.38,6.097631833,17.04936678,1
175,2.27,250716.0,1383.01,4.285090748,14.63175486,2
176,2.98,270614.0,2096.48,5.38500311,15.52326496,2
177,2.58,93185.0,2187.28,4.292265509,15.384709,2
178,1.79,127429.0,1020.02,6.61783419,18.83051304,1
