,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,2.99,259298.0,2296.16,4.419488262,14.89528895,1
1,2.34,288269.0,2259.55,4.445211439,14.45765834,2
2,1.95,203354.0,3026.45,5.072488247,15.47372577,1
3,1.35,469473.0,5006.9,5.492050743,15.83403192,1
4,1.9,282413.0,3974.71,6.923518333,16.5650931,1
5,2.45,457320.0,3207.09,4.579123072,15.61634869,1
6,1.42,156452.0,4767.73,5.47817078,14.35050725,1
7,1.23,192020.0,3129.15,6.324141139,15.92717577,1
8,1.09,206398.0,3498.65,5.441470433,16.09134716,2
9,2.64,116474.0,2712.09,5.890886012,17.95297399,2
10,2.03,168156.0,1437.21,6.440007577,14.35050725,1
11,1.28,260645.0,2582.42,5.007857632,17.63878917,1
12,1.6,238465.0,3075.85,5.415085235,16.76560254,1
13,2.07,106191.0,1152.9,3.266741967,15.59958543,2
14,1.11,195231.0,2616.19,6.179530429,15.70485286,2
15,3.39,170068.0,1134.38,5.593329035,14.35050725,0
16,3.25,82311.0,3767.13,3.841465944,15.90549112,1
17,3.42,190416.0,3823.78,6.292909853,14.72733951,2
18,3.42,292599.0,2063.85,6.236016739,16.01779361,2
19,3.1,469473.0,1710.54,5.463474111,17.56117129,2
20,1.37,260609.0,2692.71,3.649249821,15.58775135,1
21,2.14,394001.0,2204.61,5.516720508,15.65515539,2
22,1.92,175342.0,1697.69,4.806421956,15.32573309,1
23,2.89,194557.0,1770.96,5.433052379,17.16827715,2
24,1.57,164036.0,2087.7,5.108310497,17.18834957,2
25,1.86,156812.0,2542.15,5.619857707,17.07148056,1
26,2.36,452739.0,2554.07,5.966339246,17.78566195,1
27,2.27,424588.0,1720.25,5.764049393,15.28138476,0
28,1.6,411161.0,1807.91,5.954843597,15.35362638,2
29,3.42,263708.0,2732.88,5.74692633,16.45963908,1
30,1.67,363219.0,3426.59,7.459326326,17.95680274,1
31,1.73,131784.0,3848.16,4.150602324,14.6076384,0
32,2.89,119369.0,2816.58,4.263617076,14.58517479,2
33,1.91,434746.0,2630.08,5.126158607,14.35050725,2
34,0.65,278298.0,1269.63,6.947836484,16.82763427,0
35,1.54,187063.0,996.35,3.885592017,17.47540688,2
36,3.42,137942.0,1238.31,3.337301321,15.73954776,2
37,1.12,369176.0,3851.27,4.653035145,16.55962739,2
38,3.21,267859.0,2840.89,5.332460846,16.58428219,1
39,1.88,448198.0,2765.0,3.253768116,15.86519341,2
40,1.64,222983.0,1608.66,5.445552772,14.37020347,1
41,3.35,239561.0,2725.25,5.337576216,14.35050725,2
42,3.18,164389.0,2935.2,6.088791593,17.59483593,0
43,0.72,280643.0,3614.77,5.464592019,16.35466984,1
44,3.42,167450.0,3615.52,3.368413204,16.05268708,0
45,2.28,469473.0,3080.45,4.990790201,14.35050725,1
46,2.61,299957.0,3225.92,6.857116422,17.48418475,2
47,1.56,435821.0,3477.34,5.994130217,17.01179611,0
48,1.68,311659.0,2465.35,7.691934941,16.18200945,0
49,3.33,439262.0,4559.41,7.033490932,16.18593772,1
50,2.46,366255.0,2508.74,5.207910593,16.80079728,1
51,1.51,220724.0,3911.07,4.887470166,16.98038862,1
52,0.76,214658.0,2580.9,4.750463633,14.93669351,1
53,2.32,203108.0,3945.17,6.435427876,14.49884543,0
54,3.42,172830.0,3587.14,5.437905699,15.79376568,1
55,3.42,316554.0,3155.83,6.457694859,19.45191989,1
56,2.05,94319.0,2032.75,4.271434959,16.34354705,0
57,1.21,131047.0,3820.38,6.237870134,15.65686241,1
58,2.78,469473.0,2697.7,4.648802426,15.20731474,1
59,3.28,251946.0,3004.12,4.917697319,14.36435646,1
60,2.2,469473.0,1105.32,4.294492699,14.35050725,2
61,1.25,121466.0,3768.16,3.718186673,15.37751382,1
62,2.83,279384.0,5006.9,5.222548795,14.41880201,2
63,1.86,113344.0,3093.61,4.516723565,15.19788576,1
64,1.25,192636.0,2188.85,3.609599356,14.35050725,1
65,0.61,273757.0,2192.39,5.654796134,14.47498039,0
66,1.81,260392.0,1314.4,5.390391835,15.86619666,1
67,1.87,383457.0,3447.66,4.891165496,14.70556635,2
68,3.0,158576.0,2126.47,5.052098618,18.73579528,1
69,1.95,162267.0,5006.9,3.253768116,14.93695651,1
70,3.2,257896.0,2632.31,5.585893877,15.35333358,1
71,1.76,164437.0,3898.43,5.710112931,15.38551837,2
72,2.16,399480.0,2673.26,6.103349109,17.30427582,0
73,2.69,291216.0,3184.34,4.30423497,15.3472004,1
74,1.66,382800.0,3668.42,3.787615549,18.14698888,1
75,2.04,143033.0,2454.61,7.188969923,16.55269657,2
76,2.36,348774.0,3102.03,3.256479024,14.35050725,1
77,2.0,299342.0,3837.31,5.941574318,16.23598383,1
78,3.36,193992.0,3523.06,6.589598783,16.3376471,2
79,3.24,261875.0,2228.63,6.329983757,15.74061955,1
80,3.42,179027.0,2228.95,6.086990968,15.65289058,1
81,3.42,189926.0,2877.07,3.604610703,17.39444433,1
82,1.97,118116.0,2579.99,5.446185724,17.08864735,1
83,1.39,469473.0,3690.21,6.861403796,17.28585796,2
84,2.8,279498.0,3637.64,6.761220672,15.75265145,0
85,1.51,271482.0,3053.68,5.24627552,17.31876138,0
86,3.19,188446.0,3168.75,8.003320368,16.7684123,1
87,2.86,300905.0,3476.09,4.92324914,14.79993292,1
88,2.16,286848.0,3379.07,5.327875728,19.0656342,0
89,2.23,174754.0,1669.34,6.400296353,17.01714406,1
90,3.42,394334.0,2266.12,3.253768116,14.81757908,1
91,3.04,214538.0,1169.55,5.637479413,18.48417044,2
92,0.81,321699.0,4241.83,6.626908857,17.56552793,1
93,2.85,184166.0,1640.08,5.024756903,15.13676488,0
94,3.42,392900.0,3032.07,5.411670271,17.21925322,1
95,2.67,354561.0,2313.77,5.099293889,14.86289689,1
96,2.4,234839.0,2850.76,8.43403312,14.35050725,2
97,0.96,433952.0,2924.77,3.824507398,15.8723829,2
98,0.99,163564.0,2878.28,3.253768116,18.15897443,2
99,3.42,323030.0,3169.28,5.48314906,15.52388461,2
100,3.42,302688.0,5006.9,4.539521264,15.62331792,1
101,1.81,213476.0,1184.66,6.874026497,17.57784007,0
102,1.06,192590.0,3874.98,5.680777977,16.70835618,1
103,1.22,444324.0,2926.8,4.61787974,15.7636527,1
104,2.38,310163.0,1872.42,6.574713063,14.35050725,0
105,0.29,202688.0,3752.86,4.054907232,17.20538125,1
106,0.42,87504.0,2577.59,3.253768116,17.72310896,1
107,2.23,196201.0,3095.36,7.121525517,14.93531624,2
108,2.3,118132.0,2983.95,6.942600492,16.80927801,1
109,1.72,129940.0,2418.16,5.095621604,14.80110194,1
110,2.56,278566.0,3817.73,4.724944467,16.76763574,1
111,2.21,185150.0,2053.82,5.805221993,17.07101248,1
112,2.31,306647.0,1823.1,4.431248132,15.11280247,2
113,1.11,282164.0,2345.14,5.021981558,16.34266874,2
114,3.08,307463.0,2287.83,6.121157122,14.74347862,0
115,1.4,319405.0,2445.93,6.052741385,14.35050725,1
116,2.11,264533.0,4058.64,5.984051831,16.15983897,0
117,3.42,193596.0,3004.72,3.333827172,15.87133862,1
118,1.75,294745.0,2773.93,5.11327405,16.05795578,2
119,2.72,246253.0,996.35,5.751746332,16.71342858,1
120,1.77,306134.0,1734.85,4.322318075,16.58355155,2
121,1.13,296836.0,2515.22,4.453387458,15.94893469,1
122,1.36,247702.0,1649.08,4.561404981,16.30456311,1
123,3.42,177241.0,2405.92,5.545418137,14.71542343,2
124,2.13,146087.0,2328.53,6.447505876,16.25888517,0
125,2.34,417332.0,2125.84,4.749616606,16.51818614,1
126,2.59,134049.0,3562.53,3.991470346,14.35050725,1
127,1.71,291392.0,1875.34,6.00715665,14.35050725,1
128,2.21,139509.0,996.35,8.558397515,15.52072162,1
129,3.4,401110.0,4691.78,3.294680073,15.49251896,2
130,3.42,245226.0,3249.43,7.470721714,14.5400231,2
131,3.42,171784.0,2277.9,5.824697229,14.35050725,2
132,2.56,363074.0,2773.16,4.209027344,16.0307227,2
133,2.9,128823.0,3199.22,4.585072887,14.35050725,1
134,1.54,177998.0,2589.88,5.904434001,18.4594329,1
135,1.54,465728.0,2352.85,5.438673028,15.25105872,1
136,2.18,299485.0,2113.7,6.657689899,14.35050725,1
137,1.41,175941.0,2378.01,5.931736141,15.71693886,1
