,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,2.83,1127,355205.0,2634.17,0.616722429,14.35359628
1,1.76,809,253719.0,1469.14,0.958362365,15.37483165
2,2.74,791,258866.0,1496.93,3.245979008,15.36732099
3,0.81,802,248726.0,1294.55,1.532201172,13.24316961
4,0.7,1141,360825.0,3808.01,4.060740222,15.43536133
5,2.86,1144,364533.0,2693.62,1.901493324,15.18905618
6,2.86,407,106578.0,912.54,5.659031242,15.89148889
7,0.78,1091,336868.0,3619.33,3.963025961,15.06532138
8,1.35,780,251193.0,1118.7,0.266438769,15.46078192
9,1.6,1366,436017.0,2303.31,0.870142632,15.1012038
10,2.14,457,147100.0,835.32,7.108690126,18.46373795
11,2.39,324,116918.0,668.53,1.161990392,15.31661523
12,0.86,1191,381883.0,3434.85,5.769796839,16.37385539
13,2.9,741,342582.0,2934.47,4.659634917,15.38224711
14,1.99,451,145148.0,1695.09,6.262969409,16.84196153
15,1.54,1121,368237.0,1731.25,2.199497016,15.13264246
16,2.66,776,257094.0,2650.3,6.292544069,16.22683376
17,1.23,1104,353260.0,2844.15,6.059980102,16.73000466
18,0.2,482,153638.0,670.22,2.998733845,17.43585322
19,2.14,739,230613.0,1741.39,4.036938045,15.62372584
20,2.36,771,246399.0,2594.3,5.865286951,17.36948553
21,2.55,393,117073.0,669.66,5.66518877,17.56337189
22,1.04,1197,376048.0,2045.89,1.859558441,13.93364281
23,2.94,1258,378593.0,3376.08,5.211699656,15.41988668
24,1.52,470,156994.0,1224.53,4.411246641,16.70399908
25,1.75,1142,356456.0,2798.6,1.593616673,15.5962487
26,2.27,1135,343502.0,1834.5,0.716298678,12.1848849
27,1.88,766,241222.0,1213.29,1.357832737,12.79872809
28,1.59,1106,364862.0,1744.56,0.678564984,12.35250537
29,1.46,811,251623.0,2620.69,5.842273511,17.07916345
30,0.67,1079,287760.0,3629.58,6.901195885,16.51322233
31,0.35,825,223656.0,3396.83,4.59402791,16.32972166
32,1.14,822,379389.0,3293.2,6.530341358,17.69072065
33,2.02,386,119851.0,674.42,3.204399347,15.26848361
34,1.46,800,208948.0,1589.52,2.095175258,15.13242208
35,2.11,441,141703.0,825.02,4.400029789,16.98830212
36,1.27,392,126624.0,658.12,5.425382078,17.25896037
37,2.34,435,141699.0,916.31,4.451703789,15.69076199
38,1.49,447,137890.0,718.28,1.373798819,15.79955002
39,0.72,460,135687.0,697.36,3.319448476,17.00131263
40,2.49,767,233535.0,2101.9,3.966777265,15.67636264
41,2.25,417,116673.0,1533.4,7.045807641,17.71168594
