,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.88,153558.0,898.53,4.251009614,15.77377685,1
1,2.51,351292.0,2059.13,1.733864315,14.99542033,2
2,1.59,352877.0,2298.94,2.229149338,13.64687274,1
3,0.76,155849.0,973.46,4.628362351,16.89616656,0
4,2.43,249176.0,1757.23,2.810302894,15.35827151,2
5,1.83,246780.0,1341.92,2.034735469,15.40350617,2
6,1.52,249295.0,1471.56,1.155573116,13.69141618,1
7,0.67,253892.0,1559.74,0.976607166,13.79791478,0
8,1.87,256014.0,852.77,3.979036508,15.92329562,1
9,0.99,385965.0,2969.57,3.960745798,16.0900245,1
10,1.39,255881.0,1526.1,2.05383242,13.74710988,1
11,1.03,387743.0,2154.91,3.264738077,13.63953718,0
12,1.72,238455.0,836.24,0.690606494,14.0811242,1
13,1.95,347405.0,2204.44,2.099620585,13.01732177,1
14,4.23,352678.0,1725.69,3.054259899,16.00832985,2
15,1.59,376090.0,2438.62,3.866898339,16.49651499,1
16,2.18,134036.0,986.06,2.040801115,15.34165788,2
17,1.78,235842.0,1470.14,2.158398299,13.31282101,2
18,1.9,142268.0,613.89,3.137016326,15.7637842,1
19,0.99,366795.0,1791.6,1.590044107,14.61379624,1
20,0.44,146875.0,921.57,3.05420686,14.0198279,0
21,0.59,158435.0,795.4,4.93924406,17.70498901,0
22,1.1,264859.0,1825.61,4.151666106,17.33710738,1
23,1.54,248415.0,1813.91,3.340241016,16.26839165,2
24,0.76,264588.0,1782.27,3.562625182,14.04073958,0
25,0.63,151398.0,833.61,4.360938612,16.96518263,0
26,2.22,117225.0,624.38,2.288172309,15.08103544,1
27,1.78,343681.0,2408.65,1.401979305,13.39686691,1
28,1.7,251331.0,1587.3,2.283707127,13.57257965,1
29,1.24,355774.0,2074.96,1.396112037,12.72092823,1
30,0.36,359436.0,1922.51,3.450053256,15.98689575,0
31,2.18,245157.0,1365.54,2.297373104,14.21513925,2
32,0.75,169862.0,1019.95,4.912011559,16.41062897,0
33,1.33,364941.0,2194.95,2.914049438,15.12321227,1
34,1.32,355808.0,2216.9,0.880068869,12.61054515,1
35,1.01,375912.0,2262.36,3.579118496,15.48327899,1
36,1.05,378779.0,1888.42,3.449793719,16.17994514,1
37,1.92,136642.0,811.32,3.106066293,14.92595827,1
38,1.55,258547.0,1583.88,1.769305066,13.66063581,1
39,1.77,127574.0,963.17,2.819685754,15.0789526,1
40,2.18,265212.0,1945.68,4.728864711,15.69036733,2
41,1.22,154025.0,1209.67,4.370234226,17.34151922,1
42,1.97,349552.0,1517.53,1.637426833,13.55846145,2
43,1.83,135219.0,640.51,1.892739788,13.87207812,1
44,2.18,122498.0,938.6,2.664922488,15.90499725,2
45,1.87,147784.0,832.89,3.091665831,16.23122757,2
46,1.32,370588.0,2128.11,1.964064207,12.81622122,1
47,0.7,141129.0,800.65,2.71499974,13.32952355,1
48,0.68,285060.0,1878.87,4.725654478,15.99084251,0
49,1.45,362317.0,1807.12,1.375903291,13.98464223,1
50,0.65,148446.0,831.58,3.391780041,16.65877018,0
51,0.45,370369.0,2238.84,1.892352498,13.81449952,0
52,1.21,264159.0,1479.84,3.973523267,15.47539397,1
53,1.69,131404.0,613.89,1.942324155,14.89629659,1
54,1.28,259274.0,1899.11,3.705183071,16.01828162,1
55,1.93,127259.0,823.65,2.387904946,15.81910887,2
56,1.16,130130.0,865.33,2.14744223,13.41482142,1
57,2.61,239778.0,1389.65,2.50057538,15.19310887,2
58,2.31,333832.0,2082.6,1.122849857,13.94015136,2
59,2.78,371218.0,2155.34,2.944663067,15.61191349,2
60,0.8,278348.0,1883.28,4.318911157,15.88846967,0
61,1.36,352888.0,2239.5,1.778849288,13.63647589,1
62,1.11,350789.0,1346.16,-0.326393035,12.00418274,1
63,0.75,387940.0,2275.42,3.924280617,17.17278306,0
64,0.79,397398.0,3022.46,3.649020562,15.79130608,0
65,2.66,125265.0,865.05,2.143251468,15.04706729,2
66,0.68,268996.0,1338.5,3.452610446,15.91990537,0
67,1.39,363974.0,2023.85,3.035909076,16.47085218,1
68,1.33,247268.0,1785.87,2.805646211,15.63959567,1
69,1.23,161234.0,826.53,4.342446986,17.09509929,0
70,1.77,367395.0,2293.67,3.245498132,15.91098279,2
71,1.47,144747.0,948.16,3.161864157,16.3468117,0
72,1.22,261170.0,1856.14,3.773177265,15.27502487,0
73,0.6,271182.0,1598.83,3.607440249,16.4166479,0
74,1.64,381353.0,2405.34,3.413012335,16.27998781,1
75,3.01,354568.0,1725.36,1.638459538,13.60078924,2
76,1.56,250451.0,1345.61,0.375869159,14.38631024,1
77,0.64,383878.0,2588.29,3.464230022,16.36164984,0
78,0.76,272231.0,1943.35,3.320508381,16.06543926,0
79,1.83,356071.0,1791.36,2.416843121,16.55255606,1
80,1.14,384691.0,2408.89,4.099671842,15.53853513,1
81,1.21,265290.0,1481.82,3.65030235,15.70504915,1
82,1.24,151243.0,784.42,2.736593428,16.48285018,1
83,1.29,380291.0,2573.47,3.198155635,16.05772088,1
84,0.59,255863.0,1558.03,3.433195182,16.15201016,0
85,0.97,239080.0,1522.76,0.946510669,12.10043912,0
86,2.65,118913.0,817.37,1.673276234,13.90048889,2
87,0.58,141386.0,615.21,4.472868022,16.50368284,0
88,1.11,362479.0,2399.1,1.98214387,16.11862353,1
89,4.38,363675.0,2336.1,1.017708115,14.44061419,2
90,3.27,353892.0,2368.14,2.238434062,13.92611126,2
91,2.36,227566.0,1412.54,1.893988179,14.33388651,2
92,0.96,367002.0,2254.96,2.475598708,12.32553137,1
93,1.41,255694.0,1907.03,3.190066588,14.95689393,1
94,0.56,369152.0,2546.92,3.094682154,15.11088156,1
95,1.41,237532.0,1519.72,1.169638115,13.21945132,1
96,0.5,156282.0,942.74,3.863108443,16.49193973,0
97,1.9,119827.0,613.89,2.724172118,15.19041042,2
98,1.8,123187.0,773.47,2.682271405,13.55034156,1
99,1.93,363975.0,2273.28,2.060068329,14.53090031,1
100,1.37,155281.0,1188.73,3.980035392,15.8205311,1
101,1.6,361216.0,2230.71,2.058672296,13.75131396,1
102,1.12,151259.0,756.84,4.69299089,16.74095804,1
103,1.89,356246.0,2410.4,2.577449429,13.11521396,1
104,1.11,336772.0,1883.22,0.078553119,12.00161847,1
105,0.57,157019.0,833.8,3.561676542,15.94375462,0
106,1.24,144065.0,1028.32,2.975459056,16.05433331,1
107,2.3,139793.0,997.21,3.211663732,15.99793148,2
108,0.55,381991.0,2335.79,3.484371406,16.27526725,0
109,2.29,245028.0,1830.45,3.053708512,15.76558014,2
110,1.34,245501.0,1634.35,1.75993339,13.91219199,1
111,1.66,114947.0,659.92,1.913057872,14.90062964,2
112,1.07,246706.0,1502.15,-0.196530103,13.35624352,0
113,1.13,126957.0,854.12,2.906238235,15.92055966,1
114,1.15,352927.0,1909.41,0.087327176,12.04225964,0
115,1.15,140098.0,650.41,2.920188832,15.92077401,1
116,1.32,344059.0,2407.72,0.592737897,12.2064016,1
117,1.51,268930.0,2218.12,3.36967965,15.61267025,1
118,2.01,236551.0,1472.34,2.01015704,13.5189722,2
119,1.01,147939.0,729.86,3.043582984,15.9290547,1
120,1.62,363074.0,1770.47,2.807261309,13.54463572,1
121,0.58,273295.0,1710.28,4.725535945,16.91511377,0
122,1.01,383832.0,2145.44,1.878298492,14.01047094,1
123,2.37,235206.0,798.04,1.616395001,13.51721399,2
124,1.18,349368.0,1776.41,0.748645707,13.92247949,1
125,2.31,372397.0,2423.67,2.919784927,15.19028134,2
126,1.54,155197.0,1201.29,4.670228496,16.15647272,0
127,0.8,280034.0,2177.47,4.763495247,16.83354694,0
