,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,1.4,781,135988.0,586.86,4.847402247,13.97702973
1,1.96,457,358562.0,3759.18,1.48445818,15.27518892
2,1.31,498,132445.0,788.84,6.001718862,18.85819923
3,2.32,467,355560.0,1348.43,2.09511957,13.62093252
4,1.76,1203,345331.0,1414.41,1.465029292,17.31136867
5,1.77,761,180597.0,679.43,0.94438859,16.50169531
6,1.28,1234,165493.0,2229.88,6.832558254,17.2208431
7,1.37,1129,302524.0,1245.71,2.34071639,16.56011676
8,2.5,1165,250941.0,1981.5,2.549813679,13.59931621
9,2.19,1140,388911.0,1992.73,1.880693582,11.83022147
10,1.81,822,347754.0,1721.56,5.878826656,15.77051647
11,2.26,1208,363166.0,2203.44,5.57109237,12.9038727
12,0.71,1105,161797.0,776.07,4.339524524,17.71007955
13,1.75,798,361243.0,2231.68,5.069596046,16.80560106
14,2.65,800,335399.0,1424.26,1.486638483,16.42813204
15,2.38,480,244815.0,1224.69,1.243053433,17.90378554
16,2.73,790,382675.0,1638.82,4.252877821,17.19874186
17,1.84,798,258189.0,1771.7,2.524172116,16.66801848
18,1.87,405,146701.0,837.15,2.653989006,16.17861846
19,2.56,1050,186992.0,1682.81,3.318974402,16.37311241
20,1.41,1113,374658.0,586.86,1.478884225,16.42187932
21,1.92,365,364471.0,1350.32,6.559354832,12.53648625
22,1.5,785,130085.0,1715.34,4.86507567,17.48896892
23,1.16,475,361017.0,2107.4,2.063118917,14.5001082
24,1.67,472,157634.0,979.5,2.339738257,14.93499964
25,0.87,1189,377002.0,2205.83,1.388770766,13.45732921
26,1.84,846,234462.0,2036.73,5.537999182,16.20695533
27,0.89,813,145498.0,2501.04,2.520154129,13.6379993
28,1.86,1173,345166.0,673.96,1.610084896,18.71305833
29,2.86,1157,400726.0,2204.18,1.460545307,15.25616378
30,0.84,654,241571.0,2858.81,1.930609719,17.8748862
31,1.97,1165,389329.0,2259.5,1.893402699,14.83954681
32,1.91,735,336228.0,2135.15,4.830944835,12.31810684
33,1.96,830,130575.0,1285.1,2.156121739,13.58277748
34,1.79,843,374429.0,635.04,6.262055497,14.12897869
35,1.58,821,361747.0,2396.42,7.026881586,16.60804892
36,2.03,1135,116530.0,2125.09,-0.021068391,12.44682312
37,2.8,1209,359467.0,2099.87,2.052453826,16.44513752
38,0.81,426,252497.0,2091.43,6.622831194,15.493694
39,1.89,798,113749.0,1661.97,1.387003622,17.02067636
40,0.95,781,351270.0,2477.74,3.592975722,15.98712255
41,0.67,1172,371298.0,756.86,2.75539114,16.97693935
42,1.76,1200,245704.0,3558.94,0.363592585,17.18133108
43,3.45,1153,111553.0,3279.34,1.205130255,16.31599785
44,2.23,829,261535.0,2378.96,6.410022675,13.96398467
45,1.7,1302,241868.0,1380.81,1.985629857,15.76792318
46,1.2,397,355015.0,1617.86,2.376448019,17.69832126
47,1.67,764,348986.0,2564.95,0.240175326,15.52868881
48,1.57,1160,356845.0,2106.84,1.721934008,16.47858498
49,2.49,480,377413.0,1426.85,1.995199701,13.07482482
50,1.31,318,347910.0,633.45,1.440625764,15.71156444
51,1.97,1185,368292.0,612.27,1.509874538,16.59016106
52,2.05,1137,339519.0,2443.14,3.286787183,16.30133269
53,2.43,808,365168.0,1803.35,3.14326555,14.28950386
54,1.92,1146,359645.0,1949.25,6.223362653,13.98306291
55,2.55,1211,145986.0,695.8,6.28999523,14.05959094
56,1.4,1134,361329.0,2024.06,5.693125119,13.58986042
57,1.34,1167,348653.0,2125.2,2.668078884,15.59820139
58,1.89,1154,354179.0,1884.01,5.309019921,17.21057007
59,1.79,1168,135583.0,2200.73,6.259463474,16.71846635
60,1.54,440,345304.0,2972.36,6.10388219,17.13579711
61,1.17,462,378510.0,2174.45,3.4755962,19.00785571
62,1.81,1219,358045.0,3218.77,5.307233383,16.421729
63,0.96,1074,272774.0,1206.75,7.005771527,17.03523648
64,1.31,422,131002.0,2706.9,1.755551987,16.26699362
65,2.15,1119,359091.0,1945.64,2.01006723,14.07566475
66,1.74,1152,346202.0,2159.18,2.165986979,16.84909909
67,1.89,1103,136261.0,1325.79,2.0613036,13.47591075
68,1.86,1205,376586.0,3399.08,0.559147744,15.33792133
69,1.75,394,250032.0,742.62,2.289280342,13.31546766
70,2.21,362,356720.0,1531.49,5.207672743,15.27624322
71,1.06,843,356454.0,1183.36,2.192545028,13.77667942
72,0.69,859,144769.0,2272.16,4.15252201,18.15004876
73,1.39,728,342952.0,1551.35,0.94800214,15.6149667
74,1.82,771,110820.0,1697.3,2.512223129,16.13730615
75,1.37,1131,134977.0,1271.77,2.596905284,13.16345867
76,1.37,1145,344736.0,2303.29,1.997922191,15.72603584
77,2.07,430,112733.0,2016.61,1.737102255,18.39201616
78,1.57,781,361967.0,1543.03,3.776667182,13.10057774
79,2.29,1084,469473.0,2475.76,2.996751181,16.01642628
80,1.58,397,343883.0,712.79,7.657807986,16.75133958
81,1.27,837,356709.0,2531.0,7.050674295,13.58403569
82,1.88,437,133613.0,1417.27,1.76255645,13.39867567
83,2.51,1131,359010.0,2275.15,0.832105964,11.68684898
84,1.81,805,123326.0,813.69,1.765323893,17.55649749
85,1.03,1229,150772.0,1399.16,4.743741915,17.90463872
86,1.2,801,280425.0,701.59,6.772195035,13.92041682
87,1.96,1161,153927.0,618.76,6.466577633,17.20875709
88,1.88,790,357279.0,1760.57,1.28381588,13.2305068
89,1.71,1197,361875.0,1523.54,2.020044395,13.2025043
90,1.94,1243,354486.0,2341.51,1.027593275,16.93619565
91,1.65,447,365134.0,643.91,1.642405093,16.17238282
92,1.88,431,376984.0,2107.81,4.789611916,14.09716502
93,1.29,1317,358186.0,714.8,6.105946715,17.03237389
94,1.77,1137,218184.0,909.45,5.667092259,12.28258231
95,2.36,1194,345061.0,2167.2,1.912679155,14.00304531
96,1.29,1102,368461.0,1727.21,5.530225833,16.41098209
97,1.67,833,430032.0,1364.58,6.258833164,16.81675236
98,3.23,1129,128732.0,1684.58,1.664446847,15.62349855
99,1.71,791,249706.0,898.54,3.728869675,15.79102206
100,0.85,814,352430.0,5006.9,1.59364272,16.79017559
101,1.27,1199,382589.0,1595.01,6.443204988,12.79733428
102,1.2,428,115987.0,2237.84,2.57327991,19.12238999
103,1.62,1151,84306.0,2045.94,1.254886365,15.53286062
104,1.42,495,343498.0,764.65,2.291831414,15.46669891
105,1.29,475,352583.0,1097.23,5.167822074,17.10547426
106,1.44,1102,365359.0,666.54,6.876764483,16.26375577
107,1.15,1144,358497.0,2821.09,2.077751658,16.91867404
108,2.47,457,150156.0,1299.48,1.5427272,13.16696571
109,2.17,1186,403142.0,2146.91,3.125504931,11.2583727
110,1.15,826,247218.0,2119.92,5.866094483,16.50911406
111,0.93,1153,387572.0,2194.81,3.424748436,16.52759118
112,1.96,1083,402246.0,1409.02,6.92717466,16.9232245
113,1.32,734,126919.0,1199.82,2.205742882,16.45918298
114,1.89,1113,375379.0,774.19,5.385803408,15.8964966
115,2.09,795,270168.0,1246.37,1.762149032,13.15415817
116,2.4,1196,267483.0,1849.03,5.152285009,12.37291072
