,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.61,206538.0,2285.06,3.649697699,15.65333792,1
1,1.02,264326.0,2110.4,7.168877526,17.59183153,1
2,2.59,122725.0,1211.44,6.233303899,15.75506979,2
3,0.4,344749.0,3581.13,5.915409835,17.63503956,1
4,2.4,107667.0,1410.01,5.547139412,16.38643937,2
5,2.9,129712.0,1138.86,5.17711439,16.25152961,2
6,2.3,123439.0,1271.83,4.565915039,15.66207819,2
7,0.39,371303.0,3405.0,4.560168402,15.21714622,1
8,2.2,275957.0,2385.0,6.473525311,16.09073584,2
9,2.12,259610.0,2360.37,3.894110194,15.21313661,1
10,1.69,266982.0,2885.45,6.059851539,17.16209816,1
11,0.94,252482.0,2674.53,6.003688903,17.35898673,1
12,1.79,261094.0,2371.65,5.590908983,16.71776493,1
13,1.2,231779.0,2340.21,5.793523386,16.68482059,1
14,2.79,142933.0,1333.28,6.668557681,15.45381934,2
15,1.42,236485.0,3659.19,4.886617336,14.88524292,1
16,0.42,260181.0,2422.18,6.402069901,17.42446439,0
17,2.14,270569.0,2777.31,6.284848202,15.11708644,1
18,2.46,360039.0,3355.23,4.217327423,15.6801285,2
19,1.83,247894.0,2496.7,4.901349917,14.7420454,1
20,1.34,270403.0,2624.84,6.737813683,17.53672412,1
21,3.07,249459.0,2652.24,4.287206355,15.70327858,2
22,0.59,265633.0,2478.6,7.128366392,19.08695039,0
23,1.45,134874.0,1899.64,5.552283889,16.7274135,1
24,2.83,361500.0,3518.56,4.596799559,16.37697353,2
25,1.78,346519.0,3532.0,4.188165403,14.89679205,1
26,1.59,276883.0,2754.32,6.31870644,17.47933147,1
27,1.66,154678.0,1595.9,3.480224222,16.19532369,1
28,2.53,340550.0,3312.4,4.864413896,16.30323495,2
29,2.69,336462.0,3345.99,5.169445621,15.68685732,2
30,2.12,350232.0,3515.54,4.320649154,15.91148405,1
31,0.88,335357.0,3599.66,4.054119181,15.3004761,0
32,1.63,242829.0,2231.52,5.713782695,14.94702833,1
33,1.53,120444.0,1833.72,6.826740348,16.44946272,1
34,1.47,128745.0,1259.62,6.89049281,18.6847925,1
35,2.47,251387.0,2013.16,4.640690464,15.91986445,1
36,2.04,266730.0,2173.49,5.165827066,16.32483133,1
37,2.13,126417.0,1387.25,5.679766627,16.03533915,2
38,1.41,155170.0,1240.92,6.156278048,19.630501,1
39,1.9,350459.0,3475.25,5.93178071,15.17350864,1
40,1.17,394963.0,5006.9,5.524328466,15.76031095,1
41,0.63,338300.0,3521.3,5.832290031,17.52248859,0
42,2.21,136052.0,1546.36,4.635567329,16.28230595,2
43,1.9,256587.0,2296.61,5.814164575,17.3312233,1
44,1.42,133905.0,2237.35,6.192575597,17.6126611,1
45,0.73,253420.0,2316.59,6.293192161,15.97884566,1
46,1.85,256051.0,2457.96,6.352002157,16.73566323,1
47,2.7,221492.0,2183.07,4.979788927,16.25458149,2
48,1.74,255242.0,2306.9,6.655747291,17.51896287,1
49,3.09,234568.0,2297.44,4.206453416,15.09546075,2
50,0.39,271830.0,2900.4,6.840399539,18.10738689,0
51,1.12,277102.0,2447.23,6.826691444,17.51448244,1
52,1.45,132684.0,1431.83,4.568428158,17.05781756,1
53,1.55,331674.0,3763.74,5.070844535,16.06146597,1
54,0.94,396008.0,3628.12,4.70798023,15.1652545,0
55,1.45,147874.0,2398.36,6.836077112,17.29169709,1
56,0.96,240220.0,2314.69,6.260831386,16.51454014,1
57,1.44,267688.0,2691.5,6.318947521,17.77339642,1
58,1.53,147471.0,1595.73,6.494616218,19.50591446,1
59,2.43,258792.0,2370.87,4.427833907,15.31687927,2
60,1.13,360941.0,3516.9,5.477062345,15.46847516,1
61,0.85,146111.0,1493.71,6.943218997,18.70061539,0
62,2.13,267229.0,2363.53,4.896175404,15.51174828,2
63,1.58,140095.0,996.35,6.594976322,16.64325689,1
64,3.26,127612.0,1208.15,3.491666034,15.90321977,2
65,1.8,244436.0,2607.87,5.368345828,16.43315479,1
66,1.6,226610.0,2673.48,4.744656709,16.94620464,1
67,1.65,140384.0,1102.77,6.509821208,18.04800542,1
68,0.79,267824.0,2586.5,6.971826781,16.95119123,0
69,1.06,361740.0,4322.62,5.822439217,16.31701476,1
70,2.88,216297.0,2215.67,4.044439248,15.77793458,2
71,1.64,128164.0,1552.32,6.97301753,18.55950033,1
72,1.6,147350.0,1665.88,6.115096474,16.94954281,1
73,1.67,244710.0,2474.78,4.196661219,15.25120102,1
74,1.13,141316.0,1283.47,6.964274606,19.06221079,1
75,1.51,234526.0,2293.32,4.681869147,15.55328447,1
76,1.5,107148.0,1442.27,4.79201886,16.65711328,1
77,1.84,122323.0,1593.16,4.828315386,15.73759916,1
78,0.83,245851.0,2357.25,6.814289631,17.59184886,1
79,0.97,131246.0,1504.83,6.885206677,19.15439214,1
80,1.47,106651.0,1252.67,6.112518505,17.25145328,1
81,1.47,243152.0,2445.17,5.325023374,16.41314312,1
82,1.39,127633.0,1202.98,6.69492883,18.19727171,1
83,1.91,253250.0,2252.06,4.400633371,15.17644961,1
84,1.79,156170.0,2345.37,5.772708856,17.03606346,1
85,0.71,256632.0,2595.29,6.943159897,16.89825225,0
86,1.96,148515.0,1477.16,6.942328584,18.60860988,1
87,1.52,272720.0,2373.42,5.97998844,17.47898109,1
88,0.89,142587.0,4351.57,6.143385309,17.51569069,0
89,1.61,241982.0,2199.48,5.835134602,17.48829609,1
90,1.55,251028.0,2290.34,6.413633345,15.05694817,1
91,1.02,256670.0,2310.41,6.763521368,17.44886575,0
92,0.65,256624.0,2614.62,6.235267607,16.57969026,1
93,0.99,122053.0,2050.97,6.485404843,17.22712254,1
94,2.62,161742.0,1812.04,4.55705892,15.4149864,2
