,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,0.58,356,133494.0,586.86,6.373502331,16.98048161
1,1.27,1145,132558.0,1855.83,2.214208524,16.32570536
2,1.14,818,241273.0,2362.77,5.421310561,15.72903169
3,1.72,783,332160.0,2305.52,0.538722915,11.3757199
4,1.78,435,139229.0,956.98,2.082490179,16.36564005
5,0.76,451,133898.0,1031.19,2.52223885,14.8424257
6,1.59,787,132635.0,2041.76,4.993254367,17.02506067
7,1.14,439,355788.0,5006.9,3.42511437,12.21745542
8,1.32,324,247753.0,2425.81,2.004639623,16.60517585
9,1.23,437,136528.0,620.43,6.834800987,16.42718614
10,0.68,462,139450.0,2647.08,6.219996217,13.98602647
11,1.16,422,144564.0,1370.4,5.095192651,15.19875455
12,1.06,671,242681.0,1911.02,5.77204372,13.62608603
13,1.57,336,224812.0,722.42,5.53990104,14.53078517
14,1.94,334,118468.0,807.67,4.601674971,12.73228026
15,1.99,502,389545.0,776.1,6.653244348,15.73019648
16,1.85,432,118041.0,2028.87,1.410002348,15.27224151
17,1.08,1213,406690.0,1592.46,-0.072305675,15.98532975
18,0.74,1151,103536.0,863.02,1.762510297,16.38210641
19,1.42,1140,142690.0,805.34,4.625792253,16.21434663
20,1.45,1082,377779.0,3501.72,4.567208251,11.2583727
21,1.81,1132,338862.0,701.26,0.426232661,16.61908594
22,1.11,464,370728.0,1519.34,1.359396035,15.17797433
23,0.66,684,339424.0,1970.03,3.790991013,12.15673122
24,1.29,1102,357774.0,4017.2,0.269777371,16.97932874
25,1.71,467,175355.0,3760.91,5.548141054,17.93707493
26,1.61,379,331785.0,3427.93,4.317634318,17.06133907
27,1.09,1141,127972.0,913.61,4.360854902,13.35281748
28,1.53,445,105019.0,2544.29,1.561271356,13.21423025
29,0.92,437,113923.0,789.14,5.936372059,15.36849177
30,1.02,414,123605.0,673.95,4.408552925,15.27995165
31,1.6,1108,224247.0,1427.45,0.707241675,15.39504779
32,1.52,648,239634.0,2673.68,0.523210818,14.50194859
33,1.19,746,114006.0,778.93,1.252032624,13.54693202
34,1.43,757,244332.0,1819.91,4.852898454,13.16941085
35,0.75,434,359040.0,1482.0,5.38880277,11.67512092
36,1.53,758,231865.0,1697.98,0.323465796,16.34431827
37,1.2,752,345739.0,2328.52,3.261522455,12.87009608
38,1.48,471,96852.0,3379.21,5.653499923,13.77476551
39,0.78,343,140943.0,3328.47,3.349769961,16.81189514
40,1.26,728,139311.0,795.06,6.122203083,12.70809636
41,1.06,767,127677.0,1849.93,0.561760079,11.2583727
42,2.27,1122,140157.0,806.38,4.603677272,16.56606546
43,0.54,764,350923.0,1158.41,2.121310203,11.73711971
44,0.61,454,137127.0,860.59,1.441766856,17.61423587
45,2.32,415,357740.0,3517.43,4.866429175,17.19296682
46,1.66,405,135388.0,701.5,5.002667182,16.66298255
47,1.71,424,150882.0,709.07,8.266683706,17.66035826
48,1.48,757,244307.0,5006.9,1.292316283,12.63188582
49,1.95,1137,80871.0,1245.32,3.044560333,17.59841621
50,0.32,754,89254.0,3288.16,3.033843567,11.2583727
