,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.69,256339.0,1941.48,4.731695983,13.86732499,1
1,2.36,244038.0,1025.47,3.517388365,15.94992987,0
2,1.32,115414.0,907.84,2.82233278,14.88291497,2
3,1.99,246730.0,1772.74,0.84060258,13.48333224,0
4,2.21,147836.0,924.91,3.470221548,14.16649878,1
5,1.4,145677.0,1894.89,3.698661349,13.53978237,1
6,1.58,256904.0,871.82,2.046174351,11.35336772,1
7,1.51,237602.0,1090.69,2.169402998,14.97964808,1
8,3.82,229278.0,613.89,2.939371933,13.23148898,2
9,2.07,256391.0,2055.69,2.946021086,15.80956104,0
10,4.56,244334.0,1532.77,2.861299996,13.94716732,2
11,2.47,122272.0,627.84,2.452276891,14.45768132,2
12,1.23,243466.0,2298.28,1.942775595,14.71708112,2
13,1.31,236657.0,712.23,3.635986998,13.73535257,1
14,1.61,241952.0,720.16,4.634485078,14.61692953,2
15,1.47,117783.0,2398.06,1.771578031,14.38909757,1
16,0.56,147622.0,980.4,3.040079486,14.96540069,1
17,2.54,238375.0,2257.88,4.061095414,15.71355961,1
18,1.8,243076.0,659.43,1.077792258,14.6876461,1
19,1.88,242509.0,1728.89,2.862257388,15.35578688,1
20,1.86,358587.0,2117.52,3.737646835,15.86686613,1
21,1.12,256651.0,2427.61,1.61167954,14.71892688,1
22,0.87,171846.0,751.9,4.338551999,16.49225619,0
23,2.04,266520.0,970.24,1.631492151,15.67912835,0
24,2.37,248246.0,751.18,0.330178849,14.91051004,1
25,1.51,254275.0,1640.91,1.001815376,15.27103841,1
26,0.74,257769.0,1902.45,3.888506297,14.73968145,1
27,2.63,221412.0,1200.97,1.776084669,14.42289422,1
28,0.79,287004.0,955.52,3.170232379,12.78997073,0
29,1.35,344912.0,2342.19,4.457182541,15.87161759,0
30,1.01,222915.0,1354.26,0.857188173,13.39788866,1
31,0.3,152824.0,2439.36,2.941567148,15.88992474,2
32,1.48,360588.0,681.94,3.485671399,13.53309758,2
33,1.43,379402.0,960.79,3.388349783,16.00324521,1
34,3.21,163421.0,614.35,3.782413612,12.50461239,2
35,1.67,361853.0,1808.97,2.380322554,12.63221112,1
36,1.44,252848.0,994.38,4.104903309,14.29143796,0
37,0.69,365326.0,749.29,1.543174895,11.2583727,0
38,4.36,230268.0,1753.96,0.270587356,15.21004877,1
39,0.65,159146.0,1835.75,3.415086292,16.6883896,1
40,1.95,260137.0,932.7,2.005846168,15.75801638,1
41,0.29,245868.0,2214.13,2.825107022,13.68774882,1
42,1.09,371037.0,822.53,2.373500936,15.94324943,2
43,1.98,117364.0,1777.85,3.744991834,13.6954641,1
44,2.32,250222.0,1851.25,3.011718879,12.53986975,1
