,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,0.93,329307.0,2379.15,6.369625618,14.09046429,2
1,0.81,174663.0,1923.89,5.583735996,16.84778472,1
2,2.02,106498.0,1353.11,5.877404235,16.62933651,1
3,2.28,205261.0,2673.36,5.511051381,17.47017646,1
4,2.16,329680.0,2044.17,5.95106377,17.29803899,1
5,0.81,374680.0,5006.9,6.453726124,16.04178392,1
6,0.94,199476.0,1021.99,5.269760404,18.33623644,2
7,1.85,166957.0,3463.57,4.928256066,16.32447094,2
8,1.75,400058.0,1257.01,6.803459671,16.76992386,0
9,0.68,304514.0,620.61,5.386779872,17.07604071,1
10,0.9,139743.0,4298.16,7.297601597,16.57611869,0
11,1.14,173613.0,3199.66,6.400635062,17.91196974,1
12,2.25,301260.0,2547.39,6.52992982,16.5670022,1
13,1.99,356180.0,1063.66,5.494049572,16.28920083,0
14,0.45,242138.0,620.61,4.856441259,15.54867729,2
15,1.71,310623.0,4185.37,7.720911754,17.28641761,0
16,1.76,78065.0,937.04,6.654292734,16.72320565,2
17,3.39,195866.0,1914.33,4.538165143,15.8569115,2
18,2.61,165155.0,2488.73,8.579391481,15.89359711,0
19,3.39,172740.0,4351.06,7.141627673,16.12065037,0
20,3.1,156260.0,2845.13,3.973807427,15.80549611,2
21,3.39,250995.0,2656.85,6.435843579,16.96397538,2
22,0.64,106516.0,620.61,6.990860692,16.54976107,2
23,3.39,393494.0,3330.14,6.051929792,16.72508974,1
24,3.39,151151.0,3345.9,5.994639772,15.16646065,1
25,2.1,116550.0,3823.34,4.239781798,15.51162651,2
26,0.99,153956.0,4218.33,6.448082442,17.11576102,2
27,1.81,469473.0,3674.08,5.308461042,16.98004211,0
28,0.91,176433.0,1167.11,6.59495143,14.44157584,2
29,1.72,150735.0,2062.03,6.784209044,16.16082178,2
30,1.76,411315.0,685.26,7.243178476,17.37641015,2
31,2.68,183552.0,3847.01,4.785586061,18.05349989,2
