,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,0.89,853,273241.0,1781.23,4.892535146,15.97971331
1,0.5,498,168647.0,977.77,6.333390631,18.43887237
2,1.41,835,245275.0,2936.22,5.021839237,16.70374401
3,0.95,1115,434724.0,3842.52,5.551582308,16.66597359
4,2.44,793,248520.0,1830.72,0.706459713,13.96269173
5,1.42,418,135063.0,1076.52,2.841429106,15.3474393
6,0.81,870,273171.0,1430.09,1.729646128,14.42820777
7,1.64,467,146827.0,1197.67,5.99559408,17.4555864
8,0.69,471,145140.0,1082.52,1.875496827,14.75264873
9,2.1,466,146733.0,1834.9,6.201668885,18.105925
10,0.85,428,154059.0,831.22,4.381327001,16.15881866
11,1.19,441,141974.0,740.9,2.069499004,15.51465785
12,0.79,447,142938.0,734.51,0.80326729,13.13026651
13,0.77,413,145949.0,1290.76,3.268051794,16.30703955
14,1.25,364,110933.0,1026.51,6.471392543,17.78129983
15,1.08,1200,381209.0,2273.0,4.728871622,16.12308712
16,1.89,810,260672.0,1970.7,6.06219972,16.82103436
17,2.8,845,369342.0,1891.11,5.071341007,16.10861319
18,1.75,771,234637.0,1762.04,5.554296893,16.41872217
19,2.31,1169,367432.0,2499.73,4.376943214,15.65735283
20,1.36,414,145630.0,1405.21,6.635810007,17.65547192
21,2.37,1134,360846.0,3383.15,5.151296403,16.59682406
22,0.45,1478,469473.0,4332.99,5.257197181,16.79311981
23,1.52,762,240466.0,1379.29,1.143577095,13.38131237
24,2.08,418,130299.0,896.9,6.206370647,17.05555567
25,1.65,460,139385.0,2365.51,6.768295924,18.07027891
26,0.79,1157,438653.0,5006.9,5.913688351,17.22180975
27,0.89,364,115877.0,1207.08,6.646919494,16.85994147
28,1.36,1130,339512.0,3067.4,5.209103437,15.4462628
29,0.64,1159,409669.0,4737.22,4.924679594,16.24931894
30,0.84,881,276882.0,1379.39,1.762643644,13.8012538
31,1.81,802,246984.0,2611.13,6.6137831,17.57529064
32,0.57,1143,321304.0,3462.37,6.173073562,16.9031536
33,1.31,1101,454514.0,2887.76,1.322609657,13.78286515
34,1.34,446,147238.0,1134.47,2.999075899,16.37621896
35,0.65,1172,361732.0,1872.49,0.202770407,13.4365197
36,0.69,797,247604.0,1135.45,1.17546048,13.28118402
37,1.98,425,138352.0,1578.23,6.013859706,16.96492356
38,1.32,694,150303.0,1941.98,5.9398904,16.90490062
39,0.62,1462,460954.0,4992.49,4.632154333,15.46408358
40,1.55,836,263088.0,2157.2,6.33747867,17.43372897
41,1.87,815,251534.0,3700.6,6.284804099,17.06915151
42,2.7,796,361730.0,2262.38,5.12095109,15.93975615
43,2.16,749,230859.0,2249.5,4.823331979,15.84548023
44,0.41,804,247492.0,1947.19,1.284640617,13.71513881
45,0.53,888,405937.0,3299.71,5.942125206,16.59293631
46,0.69,866,386109.0,2939.69,3.310251285,15.74162002
47,0.57,808,250921.0,3242.06,6.520584854,17.29682198
48,0.75,435,149344.0,663.39,2.328348521,16.15435079
49,0.6,799,252126.0,1228.5,1.183397668,13.35001391
50,0.92,1160,373339.0,3934.72,5.37050253,17.64294491
51,1.31,1158,402207.0,3087.93,4.490419367,15.74712942
52,1.29,275,126137.0,779.75,6.780948183,18.32696422
53,1.46,464,144993.0,642.43,3.800446885,15.69498929
54,1.62,461,142618.0,1353.02,3.85491029,16.06097434
55,1.07,1171,367695.0,1965.69,1.587295044,13.16143138
56,1.27,1081,397450.0,1621.08,1.770557905,15.33660383
57,2.58,1086,351359.0,2709.05,2.012263111,15.16063916
58,1.79,368,141733.0,1495.21,7.360439926,17.70023359
59,1.35,835,267153.0,1408.85,1.765605061,15.2706574
60,1.9,461,141967.0,1459.3,6.121113998,17.57539497
61,1.25,439,137450.0,1276.14,3.427094137,15.58716176
62,0.99,1134,363016.0,1974.67,1.803758966,13.10675609
63,1.8,431,147383.0,1899.44,6.27251668,17.08784943
64,1.49,475,152230.0,1398.04,7.093307751,19.42815559
65,1.67,828,267954.0,1521.99,6.441134558,17.28406504
66,1.0,429,146049.0,1056.81,1.352729859,14.81217226
67,1.29,1182,358649.0,3588.52,5.436059734,17.42906625
68,2.74,1281,363322.0,3668.98,5.019511126,15.57918475
69,1.22,454,140053.0,682.85,3.842431903,14.99351269
70,0.73,971,296331.0,4437.6,4.923754618,15.81789782
71,1.27,462,152115.0,718.47,4.335145677,16.45936649
72,1.15,439,135857.0,706.57,0.848184605,14.88891159
73,0.95,447,157139.0,757.68,4.566175472,17.19326287
74,1.79,815,255625.0,2158.96,1.83148989,15.96503064
75,2.52,736,211288.0,2369.63,3.72722079,14.9587026
76,0.7,889,283565.0,2017.18,7.152101928,17.31938252
77,2.69,1140,358726.0,2047.67,2.856521677,14.22909545
78,1.73,1116,348125.0,1865.51,0.884759561,12.28716743
79,1.27,428,146515.0,857.83,5.187105407,16.60285424
80,2.21,1383,411970.0,3876.72,3.884122282,15.76981683
81,1.74,783,248554.0,1389.31,2.709387051,15.66901129
82,3.38,1140,353773.0,1893.07,1.213435288,15.50292476
83,1.88,377,137465.0,1206.6,2.286335681,14.3275239
84,0.88,1184,372290.0,1490.81,1.116789175,13.08027252
85,1.22,414,130837.0,666.61,0.644758905,12.44360959
86,1.22,830,255992.0,2677.15,7.085855899,18.01523678
87,1.41,398,150544.0,1027.86,4.128499018,15.56203901
88,1.22,452,140342.0,847.9,1.364094261,14.78311469
89,2.51,317,90872.0,1347.38,5.190216999,15.79839941
90,1.81,1131,360185.0,1544.89,1.712416962,13.36286678
91,0.78,483,166340.0,1490.82,1.969791519,15.37052079
92,0.74,866,275780.0,2152.05,6.493324059,17.11812518
93,2.98,1119,342683.0,2010.56,0.893863465,14.81832626
94,1.19,431,129651.0,860.24,-0.190266309,13.02630287
95,0.43,466,156781.0,731.75,4.280986006,16.55873598
96,1.16,472,142292.0,1854.6,6.685358541,16.1206943
97,2.62,414,131628.0,1048.64,5.613886614,16.88743972
98,1.87,393,123373.0,610.26,1.23821695,14.19756839
99,1.51,406,134877.0,1131.4,2.557445964,13.40410174
100,1.01,1120,340441.0,3290.44,5.551185499,16.36003062
101,0.72,797,236244.0,2239.33,7.594024462,18.26014043
102,0.93,761,285906.0,1856.86,5.922593626,17.03431815
103,0.69,1190,364876.0,1777.23,1.252677713,12.34596154
104,2.16,414,134924.0,1321.56,6.603682521,17.59057203
105,2.56,784,246791.0,1962.44,6.437886027,17.01453395
106,1.6,399,128005.0,674.19,2.322610293,15.22961147
107,1.96,807,248283.0,1819.29,3.907585588,15.91089046
108,0.84,777,235242.0,2019.16,6.424203056,17.5380493
109,1.92,1132,355528.0,3047.65,4.95059887,16.93291451
110,2.02,765,241957.0,1768.75,1.095877747,15.20728997
111,1.35,1120,359425.0,3670.31,5.771576195,17.01348092
112,0.92,1146,367355.0,3222.99,5.758142411,16.66674807
113,1.14,796,260926.0,1439.22,1.710024456,13.02209007
114,2.32,795,254281.0,2956.88,5.948078708,15.75713058
115,1.32,358,145903.0,636.13,2.323923734,16.29224298
116,3.47,409,130734.0,1073.15,5.966059174,16.4578438
117,1.65,825,428421.0,2236.38,3.435347314,15.79210365
118,1.26,1193,376131.0,2459.42,1.87516993,13.86407
119,1.23,1173,374894.0,1773.04,1.951522214,13.57994575
120,1.35,379,160595.0,718.06,3.776521513,16.21406476
121,0.85,809,258337.0,1045.92,1.466370522,13.86480347
122,1.31,476,146052.0,1445.8,6.695764313,17.5856795
123,1.98,1199,372534.0,3490.85,6.845527118,17.30360532
124,1.79,430,137410.0,778.15,4.023294051,15.83085583
125,1.39,416,149012.0,1235.5,5.181780798,16.65876882
126,2.04,789,372098.0,2682.67,5.897722693,16.11651414
127,1.65,808,253275.0,2206.56,5.325718682,16.68295844
128,1.19,1187,368677.0,3397.41,5.013777611,16.20024636
129,1.68,357,146537.0,688.76,2.854473261,16.33846252
130,1.86,726,235180.0,1953.29,5.059692178,17.05315352
131,1.66,830,256267.0,1274.39,2.244289516,15.20271182
