,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,2.62,459,232060.0,2383.59,3.043219936,16.62530999
1,1.4,818,257242.0,1694.67,1.466129873,16.23920097
2,1.1,1478,146307.0,999.66,3.696882776,17.27807537
3,0.66,809,263944.0,1470.64,1.981074386,16.1470622
4,1.76,849,302300.0,2105.62,3.705109006,16.82051583
5,1.94,805,268866.0,1707.45,6.275658447,13.89746816
6,2.08,792,268312.0,1970.0,5.626044379,17.68799962
7,1.3,467,262124.0,1267.67,5.627577333,16.69656697
8,0.99,1203,260685.0,1126.57,6.301957717,17.32377755
9,1.5,476,124821.0,676.68,2.932483244,18.05066993
10,2.58,447,164383.0,1738.47,7.256472344,18.60639941
11,2.72,292,385827.0,868.69,3.709276565,17.13233868
12,1.88,779,140181.0,1087.18,5.44500665,16.11511044
13,2.05,724,250693.0,1732.15,1.836710856,17.55199711
14,2.7,444,337693.0,867.27,5.746936989,15.41711116
15,2.21,816,155572.0,1989.01,3.5891238,17.24616549
16,0.38,847,258104.0,755.53,3.03051634,16.5199156
17,1.4,444,148046.0,679.24,6.859597023,18.29929716
18,1.68,755,259242.0,1533.58,3.65652193,16.19628492
19,0.84,1185,232734.0,1653.64,2.054884845,16.88751493
20,2.08,407,123371.0,3205.47,6.070974345,15.01958549
21,1.35,767,126472.0,2353.22,4.756640663,16.75281089
22,2.61,429,137830.0,1969.5,4.754408117,17.12984892
23,0.57,816,393640.0,2006.22,6.811827864,15.32611048
24,1.44,716,143252.0,2057.36,4.798867439,17.26883524
25,2.83,845,147753.0,933.38,7.005401388,15.54427371
26,0.92,817,239029.0,4810.16,1.57556695,16.24700188
27,2.02,796,245766.0,2240.35,6.104288723,19.630501
28,1.04,472,140420.0,3144.54,5.84586768,15.68085746
29,0.93,1319,154910.0,1548.53,4.631473518,17.10862181
30,2.2,783,274127.0,2417.49,2.844743794,16.31313455
31,2.72,479,265424.0,1378.39,3.653617072,15.61882559
32,1.9,829,250717.0,1693.55,0.869250879,15.41489474
33,1.84,771,409074.0,2778.51,1.543048805,16.36570711
34,1.18,808,254695.0,1580.68,5.86068651,16.5712092
35,2.53,825,268104.0,2640.35,1.484551641,14.89930956
36,2.48,440,324903.0,1870.63,3.789603824,16.39470505
37,1.71,850,261457.0,939.45,6.08855844,17.21361703
38,0.82,477,259749.0,1239.22,3.733055452,14.6559782
39,2.37,1177,157840.0,1699.11,6.04050158,16.00916672
40,0.98,1131,256026.0,1671.09,1.850028523,16.43847974
41,2.17,1144,253040.0,2130.26,4.570629429,16.43138219
42,1.18,813,251472.0,1411.42,6.216471037,15.35124389
43,1.62,813,381491.0,3510.0,5.668190209,16.62594586
44,0.62,805,271060.0,1435.68,3.588874316,14.95993022
45,1.57,1205,262043.0,2045.76,3.372353757,16.83061215
46,0.97,843,256388.0,1346.65,3.70367666,17.41746177
47,2.34,809,276762.0,2813.31,3.206605822,14.95093018
48,1.03,504,265485.0,1898.82,3.100164548,16.68864209
49,2.1,468,257883.0,2291.46,6.621408864,16.52559412
50,0.54,1156,379255.0,1129.0,5.274195325,16.09418032
51,0.78,1178,372191.0,1929.63,4.748005847,14.0725987
52,1.62,397,242046.0,1562.03,6.079327284,16.97372797
53,1.74,800,260007.0,1437.89,3.826910991,16.51842872
54,1.46,814,250794.0,1700.7,3.610713278,15.66411473
55,0.93,829,259632.0,3995.07,4.924519741,16.68041052
56,3.0,430,264307.0,723.17,3.778527933,15.67727928
57,2.05,824,278720.0,4965.87,3.215087213,15.4018686
58,2.15,789,369081.0,2192.52,2.280346672,17.09645871
59,3.13,809,142986.0,2143.73,2.679514232,16.25190032
60,1.7,1212,277420.0,2218.19,4.379585931,16.49785014
61,3.67,372,156043.0,2482.47,2.484498679,16.44373504
62,0.91,812,271112.0,2183.11,3.400528467,15.21363372
63,2.01,768,247261.0,1361.77,5.958310433,15.38921397
64,1.23,1146,277832.0,2940.57,1.212625365,16.19984787
65,1.04,814,174395.0,1605.43,3.308306335,15.8337105
66,0.59,1213,279904.0,1947.74,6.731778549,16.44618261
67,0.69,759,269303.0,1050.94,6.079832974,17.39226973
68,1.83,1148,253152.0,1354.58,3.446019287,17.92257338
69,2.4,419,259465.0,586.86,6.326360462,16.00919551
70,1.31,819,257675.0,2278.94,3.057430965,15.44294636
71,2.41,797,254707.0,1069.38,4.9576521,14.4094839
72,1.3,814,372323.0,2000.62,2.890450436,16.67584088
73,2.17,421,270866.0,1953.98,3.671220162,15.78263877
74,2.55,510,356695.0,1826.39,2.796240814,16.43888388
75,0.66,482,288266.0,2140.21,5.639624981,16.18223025
76,1.86,1143,94052.0,2162.85,1.837110282,16.29873165
77,2.5,1134,137838.0,1022.66,4.378768136,17.38795271
78,1.39,803,128539.0,1673.48,3.385377363,17.19887476
79,2.19,851,271819.0,2149.17,6.426863935,17.14985433
80,1.34,828,412071.0,3364.89,2.387089637,16.45683581
81,2.23,1124,253263.0,1047.85,3.40763357,17.51994151
82,1.27,1262,257926.0,1430.6,6.421292399,16.88889807
83,3.02,768,247156.0,640.29,2.995041586,15.64062678
84,2.32,390,268892.0,1062.48,3.023102171,17.18784677
85,2.82,785,247440.0,1264.69,1.855869732,15.85958517
86,1.27,400,134036.0,2475.61,3.868443407,15.14319833
87,1.03,801,264038.0,1061.16,4.988068222,15.68359683
88,0.64,888,257061.0,3289.23,3.144016336,15.39771018
89,0.72,760,132743.0,1480.52,3.437533525,17.19553305
90,1.54,830,393215.0,1948.94,3.986528865,17.75365761
91,1.54,1144,135982.0,1651.48,3.802837669,17.39624144
92,0.99,821,371114.0,1332.94,2.210983184,16.73356917
93,1.38,838,260555.0,1337.29,3.729298987,16.2560398
94,1.6,1187,267628.0,2349.58,7.592241223,16.62449783
95,1.93,806,250330.0,1533.9,3.506807092,17.02691743
96,1.21,504,274777.0,3157.93,6.529069105,15.4072294
97,0.98,790,261099.0,1292.47,3.081699007,15.26959405
98,2.06,765,149853.0,1694.71,2.354327745,17.1878884
99,1.36,860,289948.0,2853.32,5.936593348,17.06821266
100,1.53,935,290989.0,2057.8,3.653644614,17.38236136
101,2.98,381,262135.0,969.52,3.713981734,16.558842
102,1.43,1130,372354.0,1916.32,3.027923546,17.4519127
103,1.1,829,380073.0,3949.22,3.522872294,17.2730448
104,1.51,818,264125.0,1805.8,1.863414476,15.34568721
105,1.2,770,247313.0,1999.97,1.336403995,16.67243164
106,0.78,421,150549.0,1226.78,2.689794824,17.3601529
107,1.5,426,251471.0,2694.87,3.842969599,16.06864044
108,2.13,835,110693.0,1798.44,1.402835142,16.18083291
109,0.84,794,272036.0,1601.45,3.468722612,16.27529592
110,2.92,798,260115.0,1216.57,6.188526183,17.0560208
111,1.09,809,266472.0,2144.0,3.728410164,13.9318954
112,2.57,774,126113.0,954.65,7.312060652,16.70827365
