,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,0.35,404602.0,1215.83,3.295006014,18.53439948,1
1,0.56,469473.0,5006.9,4.929405953,16.8106972,1
2,1.59,290817.0,1765.58,5.196886679,18.84603686,1
3,2.53,469473.0,2523.74,5.630541417,16.87791764,1
4,1.5,125756.0,996.35,4.702515393,15.09667651,1
5,1.42,469473.0,2732.42,3.564052205,17.9934875,1
6,1.05,246462.0,2079.68,5.83458307,17.31996492,2
7,1.69,277111.0,2450.33,5.863308385,17.49458626,1
8,1.13,157133.0,1920.47,4.849068059,15.92125044,0
9,0.71,469473.0,3134.19,5.37810902,17.22532053,1
10,2.54,237176.0,1924.55,5.44559473,17.40844405,1
11,2.01,304406.0,996.35,7.523860731,17.78158456,1
12,1.12,352305.0,2475.77,6.301040174,16.73402937,0
13,1.16,330496.0,2354.76,4.491239545,17.81979939,1
14,0.41,321777.0,1365.01,4.603268123,16.23826796,1
15,0.72,305135.0,2265.43,6.758960024,17.74658653,1
16,2.56,94559.0,2107.58,3.281976268,16.47160347,1
17,0.4,140007.0,2438.11,4.641515408,16.46250944,1
18,1.21,468737.0,2239.04,5.22177601,16.65164988,1
19,1.32,356236.0,2146.95,5.03686861,15.9589525,1
20,1.12,172745.0,2315.26,5.863738419,14.93470071,1
21,1.44,469473.0,2454.42,6.306356153,17.53455525,1
22,1.22,369281.0,3348.27,4.524077027,18.36924565,1
23,1.13,347196.0,2527.82,5.673204633,17.27786476,2
24,0.84,269822.0,1887.23,5.607838229,18.36761117,1
25,1.46,379508.0,3673.32,6.242623633,16.94544336,1
26,1.08,112940.0,5006.9,3.938513103,18.70177272,2
27,1.29,423462.0,2513.71,3.678626644,18.26094512,1
28,1.26,146923.0,2893.29,5.343533676,18.21836374,0
29,1.82,218740.0,1354.06,4.766529455,18.54140091,2
30,1.34,205511.0,1346.19,5.24067376,16.68035864,1
31,2.09,430936.0,1750.03,4.93148437,16.13664102,1
32,1.6,419161.0,2210.88,4.537636685,17.19001478,2
33,2.24,106099.0,2850.6,5.264524313,17.40864787,1
34,2.48,277487.0,2980.91,4.506222718,16.71987323,1
35,1.72,363544.0,2607.85,5.88536447,18.54089934,1
36,0.24,196111.0,3520.02,5.447449622,15.88883215,2
37,1.05,181695.0,2968.86,5.852348159,17.3072078,1
38,2.44,439695.0,4004.97,4.767535725,19.24206595,1
39,1.59,359508.0,3929.55,5.622779922,17.61162988,1
40,2.14,223072.0,3382.69,5.912421115,16.98969678,2
41,1.21,432297.0,996.35,5.863747892,18.91714173,2
42,1.45,267078.0,2476.5,6.002768252,18.57566466,2
43,2.92,445762.0,2090.74,3.448936082,15.43157093,1
44,2.2,120758.0,2103.87,4.729000339,17.79185928,2
45,0.32,230757.0,2273.31,5.578956535,17.51177995,1
46,0.31,274843.0,2996.67,3.408878478,19.08057051,1
47,0.5,275576.0,5006.9,5.886505871,18.87636896,1
48,0.47,235177.0,1426.92,4.080106038,17.82874508,1
49,0.92,384992.0,4352.29,3.253768116,17.47078265,1
50,1.61,134535.0,2466.28,5.284224579,18.38606189,1
51,1.1,469473.0,2445.1,6.226973392,17.00342647,1
52,2.95,104938.0,1919.18,6.003459183,16.14809399,1
53,0.88,469473.0,1855.17,6.18756326,18.19658869,1
54,1.03,469473.0,2861.92,5.58393921,19.54106787,1
55,1.41,268004.0,2682.58,5.986067258,16.32583998,1
56,1.37,111158.0,3158.6,6.085632059,17.44217291,2
57,1.76,422852.0,1944.62,6.752454806,16.20339853,1
58,1.77,469473.0,1864.12,4.860875638,15.86696135,0
59,1.42,264076.0,2218.39,3.253768116,19.10253986,1
60,1.13,198850.0,2154.3,6.180630601,19.05109338,1
61,0.2,412194.0,2283.97,6.675286091,19.630501,1
