,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.43,134120.0,953.01,6.68591266,17.38408853,1
1,1.29,241516.0,3121.84,6.050198987,17.6534649,1
2,0.78,356209.0,2625.98,6.192657097,16.89946485,1
3,0.76,143467.0,677.11,7.133661507,18.23985505,1
4,3.01,258745.0,2052.49,6.124964521,15.82710874,2
5,1.34,110521.0,1030.77,7.652043306,18.9407626,1
6,3.15,261990.0,2879.34,6.119319848,16.74652274,1
7,1.98,256757.0,1586.9,5.775643174,16.69015789,2
8,0.64,295212.0,2349.84,6.711255498,16.64958452,1
9,1.47,219235.0,2039.51,4.849507399,16.9462266,1
10,2.14,232919.0,1770.62,4.791371067,16.43121818,2
11,2.62,121454.0,2462.86,6.157557191,17.5125838,1
12,2.65,88066.0,1981.17,6.034366205,17.00456629,2
13,3.36,219758.0,1786.38,6.291940366,16.58539789,1
14,0.27,230089.0,1920.77,7.019979409,17.27808095,1
15,1.24,377755.0,3088.93,5.78979101,16.18471831,1
16,1.05,272441.0,1754.03,5.761170238,17.41511586,1
17,1.32,390093.0,3871.5,6.315204602,17.21893847,1
18,0.72,101898.0,705.96,3.441961723,17.17675449,1
19,3.03,243104.0,1791.55,5.917188699,16.46017595,2
20,2.85,228371.0,972.0,4.743470234,15.98588637,2
21,1.44,78065.0,940.4,5.332514263,16.27837921,1
22,1.27,290060.0,2630.77,5.972284995,17.16798856,1
23,0.78,372402.0,3210.74,6.209039727,15.75604935,1
24,0.99,347092.0,3056.65,6.731875153,17.24658575,0
25,3.12,245784.0,1711.81,6.019975312,17.08342713,2
26,2.06,212949.0,2726.36,5.642969991,16.4189199,2
27,1.2,264493.0,1974.71,6.038154493,16.01949513,1
28,0.9,252614.0,2589.22,6.180456186,17.49012461,0
29,1.28,210798.0,2896.51,5.868304022,16.89898168,1
30,1.22,370030.0,2421.65,6.316435295,17.91119679,0
31,1.9,232518.0,1426.15,6.165083697,17.61602782,2
32,2.52,240286.0,2753.21,5.115764955,15.1638154,2
33,2.81,239115.0,2152.14,5.70328316,17.40389432,2
34,3.07,153968.0,2063.38,6.446137611,16.92591113,1
35,1.7,270190.0,2698.56,6.459599034,17.53152632,0
36,1.39,94982.0,1083.13,6.702510194,16.74812113,1
37,0.96,292452.0,1016.24,5.883119556,17.3905365,1
38,0.22,443260.0,5006.9,3.659549556,15.45902532,1
39,1.5,188882.0,1117.86,5.885740647,17.03557144,1
40,0.58,360942.0,3329.11,5.809140031,16.24050938,1
41,1.88,154363.0,1377.99,6.310411586,17.30758018,2
42,1.37,243727.0,2807.91,5.853211175,16.90725013,0
43,2.9,218822.0,1679.89,6.53584373,16.87347223,2
44,2.13,251815.0,1765.01,6.56172845,17.24964598,1
45,1.43,264568.0,2696.42,6.388283681,17.79156904,1
46,0.87,130509.0,3613.85,6.677600383,16.69022597,0
47,1.95,253806.0,2046.38,5.984462387,16.19384765,2
48,1.04,250695.0,2544.9,5.863923678,15.88754422,1
49,1.21,246662.0,2840.46,5.852620163,16.98047958,1
50,0.84,364660.0,4962.2,5.014840926,15.78725679,0
51,0.84,302034.0,3330.7,4.288095837,16.4524846,1
52,2.69,249860.0,2710.01,7.00659632,16.86763188,1
53,1.01,244689.0,3015.79,6.96742643,17.63959599,1
54,0.77,123005.0,1118.25,6.088548459,17.07553427,1
55,1.55,135071.0,836.07,6.150729472,17.68840755,1
56,1.13,116131.0,847.71,6.809111128,17.54473079,1
57,1.01,340334.0,2433.06,5.86849971,16.27107772,1
58,2.84,226683.0,2194.56,6.762885635,15.73756913,2
59,1.43,367134.0,3250.24,4.396272852,15.86351643,1
60,0.88,310924.0,3441.71,6.929789289,17.26372822,1
61,0.79,318586.0,3939.19,5.730060641,16.44893684,0
62,0.71,324211.0,1416.84,4.949824059,15.49264544,1
63,2.01,222384.0,2480.75,3.896115397,16.2808164,1
64,2.26,241832.0,1868.45,5.960919183,16.88433924,2
65,1.44,229809.0,3176.9,5.794397087,17.56286007,1
66,3.39,161986.0,825.59,5.191824527,15.61366738,2
67,1.13,384017.0,4097.61,5.689684296,15.6375633,1
68,0.48,103125.0,1380.18,6.051629466,18.864421,1
69,1.7,281151.0,2584.8,6.055263383,16.47764688,1
70,2.74,154288.0,1361.79,5.551715485,15.91433931,2
71,1.43,324101.0,2037.25,6.815114286,17.02876786,1
72,1.74,226782.0,1034.0,6.368303625,17.13039727,1
73,1.2,319416.0,3318.63,6.49048906,15.41926825,1
74,3.39,230476.0,2013.31,7.219763913,17.06689412,1
75,2.59,133852.0,2006.54,5.905975232,16.31778904,2
76,1.07,265114.0,1990.67,6.433734651,17.47209211,1
77,1.52,244147.0,1922.83,7.036741233,17.69428277,0
78,1.28,344838.0,4734.7,6.554115514,17.40700348,0
79,2.06,242618.0,1791.18,6.511124237,16.25666885,1
80,2.09,278378.0,5006.9,5.104243218,16.49993091,1
81,1.68,392632.0,3804.79,5.967360691,17.3087288,1
82,1.31,227626.0,1989.51,6.03692643,17.03487788,1
