,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,0.72,175267.0,1634.36,8.210921844,18.15830758,0
1,0.75,146519.0,2918.82,6.750182323,17.11448574,0
2,0.88,251700.0,2707.87,5.753435205,16.94395034,1
3,1.03,347439.0,3143.18,5.237079392,15.19571514,1
4,1.68,263286.0,1960.37,6.403199699,16.79840112,1
5,1.11,134110.0,1072.66,6.437491785,17.52680116,1
6,1.97,173233.0,898.53,7.327628644,15.92989329,1
7,2.06,358473.0,3269.88,6.233608373,16.21373701,2
8,0.72,389120.0,2842.94,7.462945738,16.755297,0
9,1.79,134446.0,620.61,5.823486969,18.26607749,2
10,1.32,160041.0,1141.72,7.054459201,18.36392309,1
11,0.78,391049.0,3481.37,6.2311956,17.13038558,1
12,1.62,258600.0,664.24,6.986389757,16.82962224,1
13,1.46,239130.0,1638.62,4.234262437,16.61667783,1
14,1.88,123775.0,1004.59,6.571842768,18.00619369,1
15,2.89,247355.0,643.72,3.723661597,15.4852869,2
16,1.83,283248.0,2622.73,6.04772977,17.12163195,1
17,0.78,152294.0,984.17,7.262703092,19.630501,0
18,2.96,123745.0,1155.19,6.069802792,16.25329929,2
19,1.33,120745.0,991.97,6.383924362,18.52308649,1
20,1.93,262432.0,2161.79,6.453347505,16.54195492,1
21,1.85,115727.0,1448.63,6.899707646,17.98330013,1
22,1.88,250746.0,3035.61,5.794444728,17.52737207,1
23,1.36,260829.0,2521.37,6.175313385,16.80162135,1
24,2.17,373735.0,3307.29,5.636773241,17.7543459,2
25,1.3,133232.0,3292.27,4.571690371,15.81595212,1
26,2.1,110678.0,1094.24,6.393359556,17.74756424,1
27,1.2,179107.0,1145.74,7.11770623,18.03555561,0
28,1.08,339905.0,3096.95,6.854317404,17.02849986,0
29,2.54,175992.0,1566.33,6.069902632,16.36886655,2
30,0.63,268358.0,3500.7,6.075015055,17.31173435,1
31,1.5,272215.0,2767.19,6.812057729,16.64830482,1
32,1.38,158271.0,1490.71,6.113872531,16.88023372,1
33,1.6,243681.0,2868.91,6.696131968,17.27333993,1
34,2.25,111108.0,741.0,4.101848458,15.98787266,2
35,1.15,277045.0,2024.74,6.522242728,16.62766394,1
36,0.91,264407.0,2903.62,6.741865563,18.16037452,0
37,1.01,155297.0,1577.41,6.889488973,18.31627988,0
38,2.05,318313.0,3176.05,6.493074113,16.84357534,1
39,1.74,266440.0,3206.76,4.526170449,16.25612234,2
40,1.66,124435.0,1232.16,7.147124967,18.26720625,1
41,2.72,262036.0,2786.99,6.260443442,16.80783393,2
42,1.84,278463.0,2255.92,6.132888128,16.09992791,2
43,1.94,257659.0,2387.4,6.53505774,17.55964626,1
44,0.72,139935.0,2487.02,7.381836971,18.07650581,0
45,1.01,354865.0,2958.82,5.228615404,16.61492111,1
46,1.11,363594.0,3667.4,5.386953975,16.2631996,1
47,1.28,180467.0,1390.54,7.995329474,18.02552012,0
48,0.91,278477.0,3151.26,6.644056848,18.71078114,0
49,1.79,259100.0,2108.7,5.625237772,16.02089848,2
50,2.83,115546.0,1433.76,6.670188868,16.69013879,2
51,2.45,121790.0,990.36,4.784609159,16.36310728,2
52,1.87,231752.0,1912.7,6.230943361,16.05930959,2
53,1.8,85299.0,908.41,4.243399249,15.92955657,1
54,1.77,229884.0,2943.63,6.180211956,16.97781253,2
55,2.55,121570.0,754.73,6.892405823,16.04941013,2
56,2.13,236779.0,2310.98,6.176134099,16.95709584,2
57,0.84,369762.0,3569.27,6.115385631,16.94026382,0
58,1.1,180811.0,2872.3,6.655840954,18.52580494,0
59,2.37,146842.0,886.8,6.738189226,15.67360525,2
60,2.12,235286.0,1927.52,6.452980641,15.74678235,2
61,1.7,95446.0,1314.87,6.381737585,16.02451741,2
62,1.75,250069.0,2686.14,6.897423675,15.83198791,1
63,3.16,160299.0,1302.39,5.870071561,16.03877401,2
64,1.77,236844.0,929.95,5.974832729,16.54039215,2
65,1.92,272360.0,3050.92,5.669420366,16.36883434,1
66,1.95,256831.0,2337.58,5.088682504,16.55443704,2
67,1.08,189138.0,3378.46,8.082540169,18.5802628,0
68,1.92,250432.0,2153.27,5.348056277,16.39406438,2
69,1.36,284202.0,2577.75,5.334747903,15.72249156,1
70,2.74,370457.0,3162.88,5.644623556,16.27922817,2
71,1.92,375966.0,2806.56,6.104159062,17.03338341,1
72,2.42,273989.0,3370.35,5.495192556,15.63739888,2
73,2.34,363350.0,1889.49,6.640505292,17.97259097,2
74,2.08,256271.0,2131.65,5.841924504,16.26174424,2
75,1.2,392632.0,3525.85,6.20064966,16.76853173,1
76,1.05,164574.0,1077.98,7.089155605,18.42599032,1
77,2.65,266248.0,2141.6,6.13748063,18.12377599,1
78,1.66,247912.0,1436.12,6.396623619,17.96860126,1
79,1.08,285679.0,2475.89,6.603153887,16.06865523,1
80,1.15,284011.0,3424.24,6.546161322,18.2125418,0
81,2.39,122599.0,851.16,4.806816629,15.80402241,2
82,2.06,78065.0,620.61,4.171492454,16.44860507,2
83,2.2,370121.0,2970.72,5.42864365,16.72014764,2
84,1.25,270794.0,3263.25,6.149998588,16.91556447,0
85,0.92,242327.0,2908.69,6.21179564,16.12111535,1
86,2.79,181125.0,620.61,7.495063426,17.6306055,1
87,2.27,369780.0,3123.03,4.515079128,15.69518017,2
88,1.96,258746.0,2052.4,5.789881812,15.01517595,1
89,1.03,273825.0,2009.39,6.824746907,16.96688442,1
90,0.88,347636.0,2766.98,6.596001247,17.10574979,1
91,1.59,230666.0,620.61,6.550042028,17.00225671,1
92,1.68,329415.0,3832.34,6.078439518,16.85854053,1
93,1.32,151171.0,749.64,8.210921844,18.84732925,0
94,2.12,335126.0,3502.73,6.633943212,16.20374826,2
95,2.49,131961.0,866.16,5.953793504,15.25665008,2
96,1.28,241274.0,1973.0,6.000435389,16.6465294,1
97,2.66,140684.0,631.68,7.527141856,17.21904205,2
98,0.65,367240.0,3567.39,6.963982733,16.72498856,0
99,1.03,259795.0,2601.88,5.719447262,17.74591822,1
100,1.64,260169.0,2772.45,6.93684118,16.81450511,1
101,2.08,363399.0,2998.0,5.188937666,16.51361684,2
102,1.76,235032.0,3429.84,5.145196009,15.94566493,2
103,1.15,358631.0,3599.34,6.291694014,19.21485803,0
104,2.27,356385.0,2813.08,4.642586074,15.94725154,2
105,1.13,246718.0,2140.28,6.61181745,17.42764344,1
106,1.9,136500.0,842.98,7.031565809,18.07822871,1
107,2.13,94193.0,976.47,5.820120498,16.28004243,2
108,2.22,160640.0,1531.12,6.96234236,19.44977194,1
109,1.04,259026.0,1797.36,7.588524825,18.62039496,1
110,1.93,127298.0,875.44,6.741999609,15.66761546,2
111,1.77,226674.0,950.1,5.34490104,17.07292703,1
112,2.06,107705.0,1062.39,4.242483098,15.59564199,2
113,3.42,260672.0,2192.26,6.452578944,15.80158557,2
