,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,2.64,435,135930.0,1518.65,6.009443218,17.27955702
1,1.39,1200,381819.0,1204.49,1.964824414,15.88636903
2,1.4,809,252794.0,1422.4,1.820883785,14.11449189
3,0.63,474,158179.0,1526.86,5.52182631,17.30844504
4,1.85,444,145576.0,1907.4,7.606235184,18.18931573
5,1.46,363,135388.0,950.23,5.53509106,17.38062006
6,0.91,494,164426.0,1030.66,4.414967048,16.76583725
7,0.71,504,162455.0,1267.67,4.595106533,17.22330384
8,2.72,740,329990.0,3318.07,4.904505421,15.5086213
9,1.97,442,135693.0,1233.68,6.428200699,16.8121014
10,3.02,1100,342738.0,2173.3,3.271163714,15.95016267
11,2.28,420,139137.0,878.62,2.106671333,13.46525807
12,0.73,820,273768.0,2375.71,5.438065989,16.66241213
13,1.64,313,132808.0,609.91,1.467737905,15.52912272
14,1.81,803,365882.0,2344.59,5.226964978,15.85932101
15,1.82,422,144000.0,916.02,0.848901094,13.14825798
16,1.06,1184,361474.0,1876.37,1.928563641,13.48027092
17,0.99,1186,374624.0,2934.86,6.710473518,17.71519259
18,0.93,962,331406.0,2573.87,1.728602033,13.01823653
19,1.78,429,143381.0,1345.88,6.827284577,17.32189494
20,2.1,1132,346828.0,2201.11,1.302046893,13.39866413
21,1.65,404,129554.0,835.47,0.718201385,12.31429029
22,1.34,275,122694.0,676.25,1.86362502,15.60879751
23,1.31,1222,374920.0,3104.77,7.0300121,17.14869091
24,0.77,435,133836.0,931.62,1.601260339,13.06382571
25,1.07,1130,348356.0,3328.73,5.979812313,17.18514187
26,2.59,275,225580.0,836.27,1.66827026,14.00524288
27,2.98,1115,347309.0,2944.82,5.161576541,15.69147042
28,2.43,407,132955.0,1482.03,6.172926781,17.34669893
29,1.5,823,260899.0,2490.98,5.845895676,16.79203192
30,1.07,805,256112.0,1385.22,2.041150094,13.91313523
31,1.17,309,140145.0,637.6,0.765482705,15.54614879
32,1.1,1180,361040.0,3528.26,6.789583511,17.96854131
33,1.84,449,151984.0,1089.51,6.694139359,18.0282537
34,2.19,759,204373.0,1489.69,4.174984386,15.42692572
35,0.85,436,163707.0,658.09,2.784934615,15.99282756
36,2.3,1077,346162.0,2702.32,5.305745193,16.3169347
37,1.06,479,149204.0,2017.81,7.047352106,18.56939675
38,1.81,494,154963.0,851.75,4.197531516,16.68629653
39,1.88,399,135587.0,1453.46,5.533614799,16.74270575
40,2.45,1133,351388.0,2077.51,1.094861056,15.53922774
41,0.41,787,243702.0,1258.25,1.633927619,13.59212246
42,2.13,788,248064.0,1459.96,1.128109872,14.43304032
43,1.99,766,231389.0,3255.63,4.059327115,15.1774637
44,1.37,833,256540.0,3053.69,6.684169216,17.72694507
45,1.05,851,295603.0,1944.1,3.866404422,15.74367269
46,1.15,381,151058.0,757.13,2.529961285,15.78995268
47,1.92,483,142491.0,1978.61,6.30637765,17.21071318
48,2.15,1141,358502.0,3417.33,4.586143907,15.04959117
49,1.17,775,242092.0,2777.64,6.605451373,17.13606538
50,0.55,477,161526.0,836.08,6.688789862,18.01149917
51,0.66,349,144378.0,586.86,4.760943987,17.04322434
52,2.55,801,257663.0,2342.13,6.349658344,16.50793593
53,0.85,783,221562.0,2106.4,6.664486725,16.9274973
54,0.6,445,162671.0,767.91,7.371637283,17.93296912
55,1.16,488,135521.0,1474.35,5.544650682,16.69464613
56,0.7,877,267352.0,1403.74,3.416215513,15.96209927
57,1.87,769,222318.0,1324.07,4.66923921,16.24463436
58,1.32,430,144318.0,1137.01,1.420383393,13.24593395
59,0.72,1347,374665.0,3335.0,5.25692121,15.44452378
60,0.93,1070,404453.0,3496.52,2.675160524,15.90899603
61,1.25,1165,367287.0,2116.99,2.22387579,15.65950349
62,3.13,798,353025.0,1927.01,2.366427169,13.63081484
63,1.1,408,101491.0,1787.53,6.563950414,17.12745991
64,1.32,1314,398060.0,3418.17,5.410705241,15.93223602
65,1.83,816,259976.0,2044.53,3.896604261,15.45891232
66,1.46,429,134974.0,770.94,1.479751993,13.35688758
67,1.13,495,169398.0,1459.21,4.348081076,16.83980684
68,2.41,790,246125.0,1413.46,1.603754021,15.35493157
69,1.07,821,259041.0,1630.05,1.177403033,14.38325319
70,2.1,759,245601.0,1267.68,2.003006595,14.50068446
71,1.73,778,235334.0,1042.51,2.026184655,13.70467708
72,1.99,411,127273.0,1600.68,5.171228779,16.60866477
73,1.3,484,156097.0,1808.21,6.898393069,18.33000986
74,0.76,860,271414.0,2542.26,5.825199677,16.87169392
75,1.81,797,249749.0,2171.45,6.168830562,17.30919235
76,1.24,475,153771.0,1256.48,6.313672158,17.77989094
77,1.4,472,151531.0,1775.13,6.465684901,17.02171839
78,1.66,464,155971.0,2284.14,5.458032709,16.95972998
79,1.85,796,252828.0,1566.92,6.520623712,17.06590202
80,1.4,1342,360442.0,2986.13,2.475474107,15.5664481
81,0.92,861,381298.0,2477.37,4.403304836,15.58320281
82,0.76,439,162097.0,714.91,4.788897284,16.34469124
83,2.5,322,136295.0,692.75,3.876253412,15.50555625
84,2.13,331,140578.0,740.42,4.859812854,16.56000335
85,1.56,830,271719.0,2314.78,6.348725394,17.18276949
86,1.39,298,132492.0,648.7,2.393242774,15.31708053
87,1.11,513,167948.0,978.66,1.319677426,15.86888182
88,2.07,936,301632.0,3378.68,3.941205927,15.56770753
89,1.52,1154,246923.0,1497.97,0.322382616,13.26439568
90,1.71,463,151269.0,2215.62,6.804611833,18.1966509
91,1.22,792,248133.0,2305.76,5.950227104,17.00632815
92,2.36,770,244424.0,1400.16,5.150260183,15.7577151
93,0.94,485,157481.0,1671.08,7.980133538,19.630501
94,3.16,786,235665.0,2010.76,2.133513526,15.82577615
95,1.26,469,149901.0,854.63,3.268226359,16.33508966
96,1.2,502,162348.0,1933.32,7.224544405,17.65921132
97,0.83,420,137981.0,1059.01,0.471734933,12.6850611
98,1.25,1115,341736.0,3780.83,5.673888242,17.0828217
99,1.13,376,150360.0,714.33,3.707718228,16.49819896
100,0.98,333,141032.0,586.86,1.830306322,13.92576874
101,0.89,1094,388358.0,2171.66,0.0742736,14.68347345
102,0.47,457,145995.0,1720.7,4.561341903,15.88456197
103,1.8,422,144647.0,1374.67,5.35677299,15.85192729
104,1.85,781,254919.0,1360.68,4.383483138,15.61638796
105,1.03,460,153122.0,1176.38,2.623100724,15.76129181
106,1.5,888,281011.0,2232.45,5.324448698,16.18482068
107,2.02,1197,373772.0,3491.66,5.910976071,16.77591644
108,1.78,764,244883.0,1241.14,1.135242939,13.21856664
109,2.71,435,144650.0,1588.74,5.481948404,16.71066766
110,2.72,798,365133.0,3598.55,6.022230246,16.47625051
111,0.33,1176,409686.0,2156.97,0.870926367,12.41776989
112,2.06,446,148671.0,1515.4,6.300079837,16.76604055
113,0.57,320,143916.0,889.11,6.530631432,17.79642155
114,2.57,448,148461.0,1653.6,6.671657045,17.01041369
115,1.33,1139,352307.0,1923.49,1.645643458,12.36903569
