,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,2.09,150609.0,1537.86,4.069330107,15.87988396,0
1,0.34,131807.0,1071.18,6.124261597,16.69987465,2
2,0.2,469473.0,3692.09,7.206583864,18.23781359,1
3,1.83,469473.0,667.34,7.788018124,16.32077372,1
4,1.38,413715.0,3508.04,7.366643658,15.61078647,0
5,1.57,181625.0,2574.45,5.194402412,16.59268633,1
6,0.54,127035.0,1208.18,3.832788983,15.86411986,0
7,0.64,152537.0,697.79,4.909861885,15.3968124,2
8,0.65,283132.0,1993.45,5.413723363,15.93729384,0
9,2.29,255394.0,3570.14,7.031117236,15.24962491,1
10,1.21,134027.0,3027.39,6.758884612,15.73434172,1
11,1.41,304527.0,1324.41,5.704723094,16.89814987,1
12,1.59,427387.0,1492.22,7.199609152,16.82286269,1
13,0.58,243941.0,946.85,6.26932553,16.59335911,1
14,0.78,108903.0,1370.21,6.481946634,16.80169728,1
15,1.05,164216.0,2516.3,6.310087819,17.09476674,0
16,0.86,142412.0,898.95,6.200214386,17.82002924,2
17,2.87,212451.0,1167.45,3.738960675,15.5029673,0
18,1.4,306958.0,2133.15,7.13742121,15.50251611,1
19,1.15,287475.0,2757.68,4.553947374,16.62137725,1
20,1.23,184144.0,5006.9,6.773221805,17.25558243,0
21,1.52,236846.0,1644.05,6.887300275,16.42137568,2
22,0.35,217743.0,1752.26,7.643283189,15.7989212,2
23,0.96,212751.0,1140.63,4.628724016,16.76750258,0
24,1.0,247579.0,2585.52,7.009778547,15.92946739,0
25,0.2,303502.0,5006.9,6.181937942,16.87701038,2
26,2.27,388392.0,1500.78,5.533074111,16.16079916,2
27,1.42,339278.0,2661.69,5.300713735,17.97663259,0
28,0.48,118956.0,3053.78,6.099566201,17.017946,2
29,1.02,206666.0,1483.9,6.75964991,17.59895081,2
30,0.89,288921.0,620.61,6.442956801,17.22910991,1
31,0.92,342946.0,2318.73,5.530766845,17.01872003,2
32,0.28,251801.0,1235.41,6.147927686,17.0401969,2
33,1.15,364299.0,1999.33,6.804308685,18.02707512,2
34,0.54,182233.0,2099.19,5.080783477,15.60025893,2
35,0.29,390693.0,3146.8,4.473560297,16.63355579,0
36,0.41,303565.0,1520.77,6.134091087,17.24135559,0
37,0.23,143743.0,2597.27,5.070692337,16.81208295,0
38,1.25,291596.0,2955.28,6.010074392,16.35881148,2
39,0.72,78065.0,2176.23,7.23989755,17.20054823,1
40,0.53,147087.0,1987.26,6.469638706,16.5499312,1
41,2.57,180285.0,2231.89,8.579391481,17.90494901,0
42,0.8,318652.0,636.99,6.467851632,17.06055417,2
43,1.57,102838.0,741.89,6.392603507,17.60434114,2
44,0.36,243181.0,2282.62,5.240267396,17.76676464,2
45,0.29,275305.0,1146.41,6.528617278,17.21114904,0
46,2.27,147237.0,1601.72,7.049284429,17.73320088,2
47,1.19,261081.0,2951.54,7.701166158,16.85112675,0
48,2.22,170032.0,620.61,3.449078314,16.42786994,1
49,1.14,219313.0,2646.33,6.339105246,16.40033418,0
50,1.0,193251.0,1887.16,5.439269416,15.68777618,2
51,1.92,424913.0,620.61,4.824024962,16.12592566,1
52,2.32,199156.0,1374.38,6.355907992,15.67292272,0
53,1.23,289312.0,620.61,4.543784229,15.36546877,1
54,0.87,469473.0,3802.62,7.580182166,19.08972973,2
55,0.2,395314.0,880.46,7.635152377,17.44370887,0
56,0.42,394185.0,2980.06,5.890773397,17.48701397,0
57,1.32,78065.0,2064.08,6.835023134,17.74616223,1
58,1.29,449637.0,620.61,6.979103876,15.89838173,2
59,2.59,195574.0,2426.8,7.468430775,17.10010421,2
60,2.81,316138.0,1971.82,7.941624033,16.10719529,2
61,0.2,144850.0,1511.53,8.579391481,15.97461678,0
62,1.15,147812.0,1685.66,7.55133451,16.46974234,0
63,0.2,244442.0,1534.33,4.862848847,16.32789335,2
64,2.28,152747.0,1712.83,6.403086763,18.98226345,2
65,0.2,469473.0,987.99,7.45378399,18.01381211,2
66,0.2,469266.0,1432.37,5.510244972,17.3986384,2
67,0.2,89679.0,1213.17,6.744713521,16.812477,2
68,1.74,204329.0,2460.87,7.241827762,15.98883176,0
69,2.13,130321.0,2617.04,6.513898962,17.49569563,2
70,1.29,244620.0,1247.89,4.930415995,15.90761929,2
71,1.29,178930.0,1981.28,7.133489293,16.00806921,1
72,0.36,234889.0,4738.43,7.221709803,16.92547809,0
73,0.43,156626.0,1154.3,6.459043017,16.75366517,2
74,1.57,469473.0,1918.62,4.752833369,17.69444739,0
75,0.2,285764.0,1507.76,7.348486596,19.08972973,1
76,2.05,275624.0,620.61,5.298157025,19.00875612,2
77,1.42,469473.0,2042.6,6.841441459,17.23877241,2
78,0.66,221841.0,1323.29,7.183159917,15.62549828,2
79,0.2,138651.0,2600.89,4.136257013,16.30449961,0
80,0.2,105706.0,4892.75,7.368525459,15.57643084,0
81,0.83,297028.0,1845.21,5.59198051,17.91794608,2
82,1.31,312595.0,1496.87,6.470080863,17.18265071,1
