,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Max Temp (C),Avg Min Temp (C),class
1659,1.11,368592.85,2298.69,16.07037801,3.430704467,0
1660,1.11,368592.85,2298.69,16.07037801,3.430704467,0
1661,1.11,140522.38,705.84,15.59614679,2.961513761,0
1662,1.11,140522.38,705.84,15.59614679,2.961513761,0
1663,1.11,149682.73,751.4,15.6184632,3.060238095,0
1664,1.11,256533.54,1535.59,15.60709114,2.88886392,0
1665,1.11,153823.48,1042.34,15.67139293,3.64035343,0
1666,1.11,361650.93,1821.36,15.7507702,2.971742424,0
1667,1.11,275678.28,1452.55,16.94718458,3.20396028,0
1668,1.11,381807.61,2772.54,15.80889816,3.406535893,0
1669,1.11,381807.61,2772.54,15.80889816,3.406535893,0
1670,1.11,369445.72,1888.13,15.29762887,1.502534364,0
1671,1.11,369445.72,1888.13,15.29762887,1.502534364,0
1672,1.11,243110.45,1414.73,12.62358151,0.658677792,0
1673,1.11,243110.45,1414.73,12.62358151,0.658677792,0
1674,1.11,366550.17,2166.38,12.47458582,0.449726729,0
1675,1.11,393383.08,3047.82,15.01457792,2.932297619,0
1676,1.11,237556.38,1589.38,11.58494163,0.10843061,0
1677,1.11,273082.13,2343.29,15.27118743,3.484749709,0
1678,1.1,170701.59,1159.48,16.96141748,4.738718447,0
1679,1.1,370757.16,1876.98,15.33130584,1.986993127,0
1680,1.1,259475.3,1311.44,15.70443478,1.75715528,0
1681,1.1,361650.93,1821.36,15.7507702,2.971742424,0
1682,1.1,356139.49,2207.57,13.47310404,1.738349097,0
1683,1.1,356139.49,2207.57,13.47310404,1.738349097,0
1684,1.1,243110.45,1414.73,12.62358151,0.658677792,0
1685,1.1,243110.45,1414.73,12.62358151,0.658677792,0
1686,1.1,267388.53,1625.87,13.72896675,1.71435867,0
1687,1.09,368592.85,2298.69,16.07037801,3.430704467,0
1688,1.09,140522.38,705.84,15.59614679,2.961513761,0
1689,1.09,379484.01,1804.49,13.74209398,1.695721352,0
1690,1.09,361650.93,1821.36,15.7507702,2.971742424,0
1691,1.09,361650.93,1821.36,15.7507702,2.971742424,0
1692,1.09,275678.28,1452.55,16.94718458,3.20396028,0
1693,1.09,267388.53,1625.87,13.72896675,1.71435867,0
1694,1.09,249004.2,1695.27,12.152275,0.660325,0
1695,1.09,348788.37,2345.87,11.2912588,-0.072033451,0
1696,1.09,348788.37,2345.87,11.2912588,-0.072033451,0
1697,1.08,353675.05,2161.05,15.75022202,3.123339254,0
1698,1.08,368592.85,2298.69,16.07037801,3.430704467,0
1699,1.08,125739.42,613.89,14.82198492,2.151532663,0
1700,1.08,140522.38,705.84,15.59614679,2.961513761,0
1701,1.08,153024.73,1105.11,16.85775378,4.066695464,0
1702,1.08,267418.86,1898.48,16.31862319,3.564178744,0
1703,1.08,153823.48,1042.34,15.67139293,3.64035343,0
1704,1.08,251430.87,1312.61,15.88532828,2.177777778,0
