,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,0.87,1120,136241.0,2072.17,6.175341837,13.36645654
1,2.58,1158,119082.0,3183.48,1.088231575,17.18137982
2,0.97,672,351013.0,2814.28,-0.065739952,11.2583727
3,0.58,394,121368.0,3280.95,0.908616534,13.06281042
4,1.97,786,298640.0,1604.59,3.266598562,15.33404927
5,1.91,1136,129875.0,2460.42,5.749811347,16.4433852
6,2.13,880,248164.0,2226.31,4.627009228,15.5393876
7,1.25,423,137038.0,2448.68,3.171278472,13.08778157
8,1.62,405,278151.0,1666.46,0.792828578,15.99936453
9,2.11,453,140953.0,1697.33,6.185921126,15.66559808
10,1.69,386,247925.0,1238.47,1.192209764,15.89521411
11,1.13,433,245658.0,1835.32,5.515724889,15.48717904
12,0.96,833,126114.0,1934.79,1.717540116,16.03876378
13,1.55,1108,89364.0,2639.84,7.012684156,15.59394667
14,1.46,805,238774.0,1202.98,0.998030245,13.69991206
15,1.58,809,248647.0,1875.76,5.792566998,13.58192937
16,1.61,444,239315.0,1788.21,1.989582516,18.92748695
17,1.77,404,365824.0,2093.69,4.957716294,13.0791609
18,0.8,789,101355.0,723.64,4.566268625,15.45518355
19,0.92,740,120662.0,2247.91,0.213636757,15.09532486
20,1.03,765,229413.0,725.27,0.55683068,14.69201971
21,0.92,1142,251910.0,1308.45,5.348024423,16.62133423
22,1.27,428,137640.0,988.12,1.356851273,12.9923746
23,1.32,456,118395.0,1485.37,4.641554812,15.69888224
24,0.5,484,132306.0,758.41,3.934400308,15.54114516
25,1.11,369,246138.0,2126.55,3.40225084,15.41358533
26,0.54,399,129975.0,683.55,1.720507607,11.77900256
27,0.95,1158,234762.0,2027.47,1.777556697,15.45345571
28,1.49,813,230183.0,3467.17,3.073825665,14.65009549
29,1.75,802,253506.0,3917.85,5.271219326,13.87731514
30,2.29,789,235774.0,2274.36,0.251805102,13.59766176
31,1.24,1181,227659.0,3074.78,5.125416884,16.6281331
32,1.59,401,237746.0,3302.97,0.712749946,12.42482808
33,2.11,437,132413.0,1867.57,5.964491113,15.50261261
34,0.68,463,108413.0,832.17,0.633518055,15.12024646
35,1.62,445,118719.0,4192.04,1.443483299,16.59701679
36,1.4,1151,227090.0,1934.63,3.411190028,13.34416144
37,2.13,438,129417.0,2405.41,1.110596757,17.76061885
38,1.34,782,245936.0,2252.32,0.618325269,16.06493519
39,0.74,809,134776.0,2434.29,2.675330337,11.28529257
40,1.36,1107,317555.0,2424.69,1.294997868,17.37621891
41,2.04,445,264167.0,1153.05,2.497277929,19.630501
42,0.53,415,135420.0,1276.45,0.923381522,13.28941961
