,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.97,327894.0,2847.95,5.526866832,17.21801053,0
1,2.06,262743.0,1594.13,3.555392857,16.06583045,2
2,1.64,222359.0,1633.44,6.578110496,17.78006189,2
3,1.79,318060.0,1445.71,8.034660292,17.15254372,1
4,1.86,300952.0,1526.24,6.334733162,16.07368134,1
5,2.29,212361.0,2021.45,6.816799141,14.86107178,1
6,0.94,219386.0,2649.63,8.080725223,15.96693278,1
7,1.27,288509.0,3793.08,6.570378433,14.99414179,1
8,1.93,282968.0,2649.22,7.987805502,16.86866427,0
9,1.42,398401.0,1476.28,5.538764362,14.09046429,1
10,3.42,274923.0,1579.11,6.747703432,16.3229849,1
11,1.04,84646.0,2775.49,4.662655957,16.64244272,2
12,3.42,207189.0,2087.64,6.602127735,16.1936956,1
13,1.47,290505.0,3508.07,6.187149576,16.96761746,2
14,2.73,338743.0,2735.07,5.194423665,14.8027804,1
15,2.42,309738.0,1317.68,4.484898086,15.88958334,0
16,0.79,298095.0,2153.98,5.646394118,15.32083527,1
17,1.42,305180.0,1937.37,8.210921844,15.47453534,1
18,1.86,239139.0,3832.34,5.960066495,16.74352588,0
19,2.03,311190.0,1532.64,6.507947107,17.08641968,1
20,1.56,325441.0,1749.99,6.705038602,15.48215319,1
21,1.3,398401.0,3415.82,5.591541207,15.93365323,1
22,1.01,188926.0,1249.35,7.358008643,15.04244897,1
23,2.75,398401.0,1927.03,8.210921844,15.42534764,2
24,2.33,279492.0,1057.82,5.092708082,15.17240591,2
25,2.48,297882.0,2797.06,6.734505854,17.18914154,2
26,1.49,371055.0,3246.27,4.115466666,17.29338953,1
27,3.42,287110.0,2509.41,7.731818542,16.266765,1
28,3.0,286986.0,1737.37,6.513787862,16.54755096,1
29,2.83,244174.0,2767.61,5.462702702,14.96266616,2
30,2.2,398401.0,1729.98,5.748402121,16.22231223,1
31,3.05,398401.0,3089.67,4.953914141,15.89772181,2
32,2.62,299021.0,2483.95,8.210921844,17.14959619,2
33,1.93,379334.0,1695.73,5.05226943,18.18380595,1
34,1.51,379823.0,2216.9,5.265528043,16.52372514,0
35,3.33,254609.0,2160.93,5.992511876,16.96977038,1
36,3.3,134794.0,1888.31,5.834948894,14.59668676,2
37,1.16,311482.0,620.61,4.940854909,16.7740279,1
38,1.73,311840.0,1852.59,6.541099334,16.21482265,1
39,2.36,191184.0,1464.62,8.210921844,17.49700872,1
40,1.64,184059.0,3832.34,6.488404821,19.630501,1
41,1.68,166770.0,1387.64,4.911828416,16.67766419,2
42,1.69,307033.0,2424.18,7.875705178,16.97614263,2
43,1.53,321535.0,1115.13,6.060679117,16.61168453,1
44,3.42,171541.0,1051.09,4.533845683,16.79364538,2
45,1.02,279146.0,1987.7,3.961991923,16.13515729,1
46,2.8,309062.0,2159.62,6.449556925,15.00014032,1
47,2.83,249528.0,2386.72,4.460063378,14.63664551,1
48,2.2,327076.0,3832.34,5.299069799,15.44904412,2
49,3.42,397691.0,2058.71,7.615299826,15.6479674,1
50,1.5,296732.0,620.61,6.568804649,17.11080764,1
51,2.56,301505.0,1930.26,5.764897386,15.20907498,1
52,1.8,236572.0,1290.44,5.804614556,17.47526082,2
53,1.57,379543.0,2496.69,5.074528738,17.20522903,1
54,1.58,312684.0,3609.76,6.134187166,17.22585149,1
55,3.02,291191.0,2949.85,6.999897455,16.34388401,2
56,2.25,284974.0,1601.09,5.65028373,14.89566186,2
57,1.86,306802.0,2911.53,5.740516334,16.08192944,1
58,2.27,293826.0,1861.35,6.175377617,15.92167449,1
59,1.42,279681.0,915.91,6.060748825,18.43078522,1
60,1.99,159876.0,1781.67,4.558168516,16.42010088,1
61,0.89,381553.0,3558.61,7.116265499,16.21116928,1
62,1.51,398401.0,2662.23,4.123644779,16.59656521,1
63,3.27,293836.0,2885.1,6.659052421,16.68170074,0
64,1.16,238187.0,2182.32,4.750041371,16.87417193,1
65,1.03,233015.0,2402.73,6.067662208,15.38184998,1
66,1.53,301117.0,2713.54,5.924943957,16.59729694,1
67,1.85,182558.0,1851.48,6.040105988,16.04916936,2
68,1.83,268102.0,1112.27,6.702209446,15.11715955,2
69,2.23,315098.0,1060.69,5.982937361,15.12731198,2
70,1.75,375337.0,2224.94,5.153021274,16.59380356,2
71,2.16,171086.0,2373.04,7.888856802,16.66406633,1
72,3.27,137234.0,1659.84,5.208285565,17.00482963,2
73,1.9,274525.0,3214.51,5.182986342,14.94246917,1
74,1.73,314371.0,3428.02,5.789992106,17.83718983,2
75,1.49,154066.0,1751.88,7.08881905,17.07525666,1
76,1.74,316570.0,1919.22,5.825084901,17.15006616,1
77,0.94,299629.0,1601.29,5.148173075,16.49652546,1
78,1.29,294015.0,1656.8,5.470753862,17.27676378,1
79,1.21,296929.0,2837.17,5.423528726,17.0715859,1
80,1.64,393319.0,1888.57,6.997039934,16.94904258,1
