,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,0.86,1089,367632.0,2483.66,2.238093961,15.82507622
1,0.59,1126,382707.0,743.32,2.651687012,17.25978491
2,1.84,774,130333.0,2470.52,1.460193354,15.41283529
3,1.94,398,238923.0,2274.7,1.914539818,16.36396916
4,0.8,1131,160326.0,1015.13,2.215637642,16.22676576
5,1.6,401,255340.0,2139.18,1.861551643,17.23078206
6,1.79,306,105680.0,1897.26,1.935626961,15.97359147
7,2.32,305,146100.0,1048.64,2.85747108,17.12399161
8,3.08,385,371228.0,2989.91,4.318280113,18.55018406
9,0.69,786,370924.0,3727.65,5.24725505,15.83292883
10,1.32,1142,141226.0,1771.46,6.49147888,14.19705423
11,1.5,847,417475.0,1554.77,3.835657193,17.16102876
12,1.42,1143,89637.0,2368.56,6.915460651,15.67288428
13,0.68,1240,383021.0,2010.42,1.684075797,16.36027785
14,1.5,1203,459632.0,2381.84,5.064870787,17.95538675
15,0.68,1144,147322.0,2529.9,2.00024421,16.07748463
16,1.83,1163,359656.0,2426.25,4.688868465,17.60256081
17,0.79,791,244537.0,899.46,6.131035071,16.44124024
18,2.64,401,355564.0,586.86,6.326078738,14.25772867
19,1.47,456,345508.0,2125.28,3.108515348,15.51643226
20,0.9,1096,134801.0,1074.8,3.218599892,15.71968524
21,1.35,424,84197.0,766.34,2.786048428,15.37368183
22,1.52,1200,250896.0,1408.5,3.027185314,15.32095608
23,0.79,747,246806.0,4022.1,6.141632796,16.50688898
24,2.41,1165,358917.0,3627.17,6.676156934,17.27661125
25,2.73,816,134466.0,1207.43,4.253449019,17.23260566
26,1.26,1104,154043.0,1267.7,2.424455239,13.73261538
27,1.67,836,138235.0,1934.47,2.887958453,19.54302035
28,0.61,1250,376679.0,2599.55,0.971524932,16.86412588
29,2.17,460,346394.0,1491.37,2.680177744,15.74809449
30,1.42,1152,362133.0,1683.44,3.743593381,16.86156672
31,1.74,1147,277136.0,1565.62,5.845860255,15.97077436
32,1.26,817,145230.0,663.46,5.909186929,17.31953329
33,2.53,482,135136.0,2472.05,5.812843583,15.58129839
34,1.74,797,280942.0,2244.55,6.207747755,14.14764231
35,0.59,473,235845.0,826.4,1.881731961,15.02366028
36,1.3,441,152108.0,3419.37,5.327144364,15.16586315
37,0.86,1130,130565.0,1076.99,6.663260022,15.62347557
38,1.22,1122,119592.0,884.92,3.654983042,15.3830619
39,2.76,471,392905.0,1001.99,6.48120973,18.26542333
40,0.55,838,390760.0,1963.42,6.998225087,17.25745395
41,1.56,1205,309997.0,2414.96,2.351782627,15.92918608
42,2.48,1123,352266.0,3946.6,1.355440874,16.51853367
43,2.01,1086,114611.0,767.42,2.208254566,15.55180713
44,1.91,1133,141369.0,3155.61,1.431241092,15.69123292
45,3.32,778,343648.0,874.23,6.670001055,17.0758194
46,3.58,1009,369137.0,2139.3,4.845857444,18.96004736
47,1.67,1182,379269.0,3462.34,4.95385393,16.08845688
48,0.83,406,121761.0,698.24,4.721745189,17.57135475
49,2.35,992,122115.0,2011.04,3.727733856,18.85794724
50,1.65,803,231976.0,2472.19,2.40049609,15.85852721
51,1.03,403,366369.0,2037.77,5.567284783,18.48127475
52,1.42,1181,249325.0,2250.36,1.939488492,16.92118408
53,0.8,1229,135154.0,1635.05,4.347399356,17.04014848
54,2.26,1090,125218.0,2432.14,3.243351074,16.60248214
55,2.37,766,243027.0,1399.28,5.48787717,16.81842357
56,0.85,379,164463.0,5006.9,2.383249088,16.03148716
57,2.19,1105,354575.0,1160.97,6.618728588,18.9172022
58,1.54,506,352310.0,3296.65,4.637102938,17.36589153
59,1.13,433,138605.0,1215.3,1.278316338,16.61622233
60,1.16,438,146984.0,1266.97,5.381447317,17.38416771
61,1.13,1159,244293.0,586.86,2.389894796,15.75856662
62,2.4,800,129280.0,2771.29,2.839839848,16.88423614
63,2.71,1171,134226.0,1628.0,3.14865932,14.16871172
64,2.45,1148,223288.0,959.19,5.704808019,17.42054033
65,1.56,850,154333.0,1842.32,2.121684064,15.00109752
66,1.18,1144,145838.0,847.0,6.118627532,15.88791103
67,2.31,450,367571.0,2242.17,2.231025112,16.92140709
68,3.14,1215,169331.0,1500.22,2.202507848,17.3103245
69,1.36,1102,116704.0,895.91,5.601000694,17.62984973
70,1.37,1138,163592.0,1788.93,2.262647955,14.22094576
71,2.27,1124,165236.0,853.45,5.468596843,15.95341785
72,1.64,350,238727.0,1751.72,5.127609019,19.39252512
73,1.73,1209,277421.0,2322.66,1.724319717,15.86956549
74,2.71,439,138907.0,1321.76,2.648458717,17.02159224
75,1.43,802,138790.0,1603.81,5.63121814,16.33804708
76,1.49,1205,178420.0,3128.29,2.933164439,15.52209431
77,1.94,836,166950.0,2578.55,3.337643675,16.53124475
78,0.75,490,259288.0,2270.61,3.420806736,13.39299157
79,0.94,821,159285.0,1613.64,3.345152735,16.67375487
80,1.1,1127,347012.0,1851.02,2.547701142,16.70358048
81,2.56,1114,141274.0,885.79,6.59710231,17.18768356
82,2.08,748,155268.0,994.91,1.546492559,16.26715412
83,1.87,1158,157639.0,3411.36,6.048601136,14.85151111
84,0.5,1232,165914.0,3525.97,3.866800342,16.06283604
85,2.29,338,249670.0,2572.54,3.256158743,15.24670074
86,2.33,425,248181.0,1181.19,4.507057352,16.74746119
87,1.63,1162,371530.0,2213.74,1.712399763,16.99374967
88,1.86,776,270299.0,2747.2,1.871492072,15.60723472
89,1.18,474,278336.0,1989.65,5.09030034,16.04709805
90,2.31,1185,276514.0,2561.41,1.679699907,17.02000571
91,1.34,833,377910.0,2069.01,4.454467179,16.28856748
92,1.23,446,138078.0,586.86,3.399037752,15.80810743
93,1.96,1141,229210.0,744.71,2.097774166,16.80126729
94,1.11,1095,396939.0,4417.42,4.179313147,14.0468513
95,0.84,1166,115186.0,2202.21,3.322285436,17.07647563
