,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,0.51,278990.0,1832.88,4.93924406,16.2002154,0
1,0.87,255125.0,1864.17,4.229464628,16.6083142,1
2,0.55,390603.0,2609.84,3.761820371,15.78576762,0
3,1.76,146053.0,856.5,3.21908226,15.96775766,1
4,1.26,136070.0,770.75,3.110422107,15.78860222,1
5,1.69,357102.0,1620.49,0.781664744,12.30077751,1
6,2.11,365522.0,2214.24,3.102100058,15.52599585,1
7,1.19,363552.0,2075.82,3.352408908,16.11675888,1
8,1.57,245239.0,1432.41,1.015949334,13.40554613,1
9,2.42,130347.0,934.43,1.992634979,15.67223798,2
10,1.58,249033.0,1833.18,3.125532056,16.31802747,2
11,0.98,162646.0,846.0,4.454150128,16.55617163,0
12,2.35,133680.0,654.13,3.017169495,16.27793222,2
13,1.15,162832.0,986.97,3.812514748,16.40438359,1
14,1.34,133906.0,1066.01,2.432807522,15.33837108,2
15,0.64,270147.0,1949.22,3.738626231,15.81692694,0
16,0.67,273288.0,1960.17,3.651519565,16.27020944,0
17,2.11,148672.0,728.37,2.888368251,15.88646297,1
18,1.04,368986.0,1837.03,0.761769423,14.67310406,1
19,1.13,276869.0,1880.83,4.93924406,17.41742693,0
20,0.89,370136.0,2220.85,2.80191169,15.91154954,0
21,1.65,241118.0,1519.38,2.2528771,15.01288549,2
22,0.63,164606.0,1396.9,4.347403522,16.83505476,0
23,2.04,158230.0,1246.79,4.408251222,16.06959896,1
24,1.31,259279.0,1890.63,3.733884436,15.89685249,1
25,1.14,247881.0,1723.6,1.193094123,12.91520331,1
26,2.25,149965.0,1531.27,2.811717294,15.45643584,2
27,1.48,362627.0,2275.66,1.575215255,15.30371928,1
28,2.52,129712.0,1051.62,2.205762743,15.97388441,2
29,1.46,353704.0,1895.92,0.609108441,12.86308613,0
30,0.78,282516.0,2051.56,4.790679387,16.91407174,0
31,1.13,131753.0,769.57,3.158219352,16.11498624,1
32,1.52,361807.0,1831.27,2.498437314,15.79495723,1
33,0.97,153414.0,1101.79,4.40529367,17.01373159,1
34,1.37,150925.0,1087.08,4.031994083,16.34884585,1
35,1.67,356108.0,1717.28,1.62447201,11.95241312,1
36,1.21,355466.0,2193.14,0.6152302,12.96736619,1
37,1.08,264081.0,1446.49,1.425514898,13.74145847,1
