,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,2.32,406,125144.0,760.56,6.243331219,16.99620314
1,2.07,415,132926.0,1130.24,5.950071178,16.44342857
2,2.0,363,117467.0,735.0,2.806456111,15.19434324
3,2.45,401,120871.0,915.66,3.650845836,16.15437817
4,1.36,441,140135.0,971.32,1.498275666,15.65283178
5,0.88,841,270184.0,1233.29,3.445824549,16.52395014
6,1.61,437,137589.0,737.1,2.410265998,16.01184966
7,1.27,803,363401.0,3218.4,5.869333071,17.2863864
8,1.42,354,117038.0,993.61,4.497128202,15.41204097
9,2.21,450,149777.0,1051.12,6.89975082,17.76567494
10,1.24,799,253922.0,1607.39,2.393050945,15.93929342
11,2.85,798,255281.0,1789.41,6.419075502,16.4264586
12,2.06,764,252621.0,2713.06,6.122118503,16.73629229
13,2.17,812,250708.0,1841.1,5.89833261,16.74670405
14,2.14,1374,375804.0,4152.1,3.164303642,15.20297621
15,0.31,1205,384065.0,3215.24,5.340541524,16.8252452
16,1.23,1174,370212.0,1979.26,3.235507516,15.51652129
17,1.74,783,258477.0,1610.35,3.144019542,15.25301015
18,0.86,1215,379116.0,2326.7,3.100784457,15.29934754
19,1.26,1203,376309.0,2242.16,4.087302097,15.40562009
20,0.91,1460,419785.0,4392.05,5.405612161,16.54765461
21,1.06,856,372122.0,3703.65,6.580572372,16.84798574
22,1.57,805,246082.0,3585.02,7.443713332,17.38255516
23,1.15,846,276621.0,1988.34,5.685243496,16.90947898
24,0.77,1202,374503.0,2481.66,2.419242382,15.23639648
25,1.96,783,244908.0,2222.42,4.724436109,16.0337568
26,1.95,1105,341553.0,3278.89,5.612570621,16.34995663
27,2.5,405,118357.0,1174.52,6.353687071,16.81287689
28,3.09,387,113761.0,975.3,4.395173583,15.25338655
29,1.04,475,164154.0,1740.51,6.985202129,17.41338025
30,2.59,1110,348613.0,1829.78,2.295292699,14.99960589
31,3.2,360,144012.0,1783.63,6.711576931,17.83274737
32,1.73,838,267295.0,2433.55,5.381868348,16.70907656
33,2.23,790,252621.0,1174.54,1.351777214,13.70514185
34,2.36,1100,345985.0,2032.55,3.018894094,15.09172233
35,3.02,390,94187.0,1000.75,2.081919971,13.23036045
36,0.8,848,269955.0,2239.02,4.622655526,16.60690636
37,2.42,1132,357183.0,3409.91,5.273367755,15.902236
38,1.09,1166,364792.0,2668.16,3.460182821,16.10793929
39,1.64,445,143768.0,1251.36,2.996964188,15.42423628
40,2.12,791,252416.0,1862.38,1.994615905,15.24814699
41,1.55,787,246116.0,1725.15,2.512309316,15.3218178
42,0.54,1201,362760.0,2568.38,4.043601016,16.64476718
43,1.1,1166,369225.0,1844.77,1.563226244,14.85489191
44,2.17,1139,365629.0,2247.7,2.52787275,15.23503184
45,1.7,727,227355.0,2104.46,4.815560387,15.59433353
46,0.87,1231,387014.0,2514.82,2.733176557,15.48066472
47,0.77,837,371626.0,2887.76,4.465878237,16.35643934
48,2.79,418,130361.0,766.59,2.986560451,15.85984212
49,1.37,446,135744.0,1747.32,7.266881551,17.6924905
50,1.32,517,158831.0,1695.43,7.896975533,18.08443733
51,1.54,374,112602.0,1047.35,6.334793331,18.0440378
52,2.68,779,115629.0,1193.52,1.804752217,14.29501172
