,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,2.53,398,110375.0,1642.21,6.733155286,17.83259002
1,2.12,780,243133.0,1044.49,1.109070724,13.47023535
2,1.81,412,126805.0,1226.46,0.943441602,12.27256454
3,0.45,500,158015.0,749.31,5.473228207,17.32489494
4,0.71,1180,376025.0,4108.02,6.16744031,17.5828549
5,1.53,771,247537.0,1434.2,3.161859694,15.5011239
6,0.46,764,237569.0,1297.86,1.264072175,14.77546972
7,1.19,486,158492.0,2010.17,7.119048916,16.93510915
8,1.34,434,137289.0,835.66,4.300659826,15.79803395
9,1.69,451,148670.0,1211.21,6.190516403,16.16902982
10,2.25,1097,349993.0,2523.43,4.231953573,15.88504825
11,1.67,419,139309.0,807.81,4.304216178,16.08127188
12,1.1,1186,366538.0,1904.37,2.527312628,13.63343937
13,0.77,1008,358390.0,2878.3,5.999829899,16.72302122
14,0.93,456,146152.0,802.73,4.343745676,16.5012592
15,1.37,827,262217.0,1695.98,2.911365476,15.43309883
16,1.23,835,250937.0,3881.04,6.392520825,17.26966062
17,1.13,404,134630.0,1580.22,7.171389301,16.64778189
18,1.47,1143,360622.0,1634.63,0.995565901,13.12949498
19,1.58,768,249201.0,2314.0,5.497127936,16.34959259
20,1.73,1187,368433.0,2518.74,1.54378762,15.52115405
21,1.4,416,138174.0,725.49,1.513073291,15.71140393
22,1.3,829,264328.0,1394.6,2.56360955,14.65928429
23,2.28,776,237244.0,3191.14,5.263733275,16.018104
24,2.31,783,250606.0,1674.07,1.526997074,15.62350212
25,1.5,463,151562.0,821.24,5.931438296,17.10630657
26,1.88,784,247512.0,1351.53,0.466269136,13.93529977
27,0.73,453,155614.0,962.44,5.257840852,17.19769141
28,1.81,471,149888.0,1655.66,6.688081419,17.84318338
29,1.97,1165,364877.0,2934.25,1.722665756,15.33612012
30,1.85,1142,356009.0,1992.1,1.157052229,13.45912481
31,1.45,461,155948.0,1398.74,7.139738166,18.16245268
32,0.89,477,151068.0,1342.08,6.246773401,17.04406227
33,0.87,1048,355196.0,2108.43,1.210590793,11.93686151
34,2.81,1197,367236.0,2631.16,3.481922139,15.24783295
35,0.57,453,140407.0,855.82,3.809322962,16.4370751
36,0.64,1391,353885.0,2021.08,1.299965353,12.83818574
37,1.08,453,143651.0,794.88,7.021469636,16.96171308
38,2.04,783,361291.0,1977.83,1.654937111,14.21940379
39,1.52,481,151216.0,1882.73,8.579391481,17.65236286
40,1.1,466,206327.0,2300.93,7.011005171,18.23867447
41,1.07,1182,374623.0,2002.68,1.784796337,15.30519033
42,1.57,448,136314.0,716.42,4.085556519,16.53308491
43,2.05,793,143433.0,1155.8,5.171275606,16.21714403
44,0.67,836,255149.0,1404.35,0.69433588,13.09863405
45,1.82,819,294356.0,2612.76,4.022862794,16.57716752
46,1.95,395,129785.0,729.56,4.910590896,16.49180791
47,1.77,431,146492.0,830.09,5.289671942,16.28350429
48,0.6,454,126867.0,679.19,4.448591624,14.51807236
49,1.72,778,240708.0,1714.47,2.804217169,15.17790478
50,1.2,799,248903.0,1336.48,1.239959819,12.24030319
51,1.37,764,243392.0,1229.86,0.672051513,13.17103078
52,1.67,821,258246.0,2798.41,6.459290387,17.47502982
53,0.79,825,268210.0,1406.15,1.330474632,13.47470641
54,2.82,1150,350953.0,3091.87,0.876259087,15.24234329
55,1.28,409,141353.0,775.2,3.534812195,15.54699147
56,1.78,436,133894.0,1430.25,6.19572125,16.73071985
57,1.0,442,147743.0,747.13,2.905505502,15.35937562
58,0.79,968,336862.0,4073.67,4.855570132,15.92748429
59,2.22,467,143518.0,873.16,7.480766686,17.13080115
