,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.97,149281.0,2764.68,6.646569951,16.45817125,2
1,1.11,398401.0,3832.34,4.052414414,16.58547708,1
2,0.43,238860.0,1744.1,7.55873255,17.14191078,2
3,2.6,251379.0,2475.15,6.119967267,17.31941028,2
4,1.08,224577.0,1880.98,5.79409344,16.20437717,0
5,1.31,166350.0,1753.2,7.548258711,15.15986157,2
6,1.49,289307.0,2247.7,5.490227829,19.630501,2
7,1.52,329279.0,3832.34,4.160651036,16.68900268,2
8,1.37,307681.0,3118.75,6.246396322,19.28189684,0
9,2.71,267388.0,2413.58,7.040121053,17.55231565,0
10,1.39,272133.0,2982.12,7.545239483,16.53045186,1
11,1.59,249940.0,1372.35,5.268195116,19.11717072,2
12,1.11,160471.0,1568.86,4.926585585,17.82351198,1
13,1.43,398401.0,2502.51,4.430883337,16.6695688,1
14,2.12,265088.0,2213.03,3.590787829,15.94660646,1
15,1.75,165423.0,2486.32,6.998440129,16.98078514,2
16,1.87,177577.0,2688.18,6.488500663,16.99892142,1
17,2.25,288455.0,3800.75,6.713899749,17.87027901,2
18,1.13,159771.0,1925.44,5.851403635,16.80259911,0
19,0.68,390671.0,1271.94,8.210921844,16.15216871,1
20,1.97,329575.0,2044.52,4.65410162,19.38561131,2
21,1.2,381730.0,1596.33,8.122888343,19.630501,2
22,1.49,393568.0,3106.76,4.61226064,18.54267582,0
23,0.32,396077.0,2955.69,7.218502092,15.97632131,1
24,0.93,225547.0,1976.46,6.985850292,19.630501,1
25,2.15,398401.0,978.02,6.184585835,16.56951946,0
26,1.5,283531.0,2825.8,6.402469822,15.22998173,2
27,0.83,398401.0,1839.0,7.075613679,16.87092028,1
28,1.59,393848.0,1423.97,5.828839452,15.85560105,1
29,1.82,332610.0,2641.16,5.89666719,18.4706076,2
30,2.53,398401.0,2029.74,7.541629439,16.74975928,1
31,1.41,326891.0,2898.26,5.889633976,17.53843426,1
32,1.59,398401.0,3488.56,6.235049488,16.73342049,1
33,1.66,288863.0,1751.7,6.9409424,17.06551646,2
34,1.52,317448.0,842.04,5.434373839,16.96942641,2
35,1.6,288398.0,1797.75,6.664193573,19.630501,1
36,1.21,325755.0,2467.74,7.525074472,19.4198293,2
37,1.28,217328.0,2449.83,7.735827396,18.32748461,2
38,1.88,237899.0,3568.1,4.162955802,18.26048805,0
39,1.01,272611.0,1456.05,4.026246675,18.06938572,2
40,1.4,214204.0,902.71,5.535970657,16.74986528,2
41,1.53,257344.0,2957.35,7.057430897,16.87503186,1
42,2.36,180138.0,2842.32,6.757069014,17.94805334,2
43,1.24,236666.0,3222.15,6.206074915,16.70389226,1
44,0.32,291548.0,3144.11,6.734854948,16.90458926,2
45,1.63,297546.0,708.63,5.268358154,16.70213086,2
46,1.17,377044.0,2539.98,6.894932834,18.53415555,2
47,0.94,212749.0,1357.59,6.262179292,17.16279402,2
48,1.06,120891.0,2864.16,4.976654902,15.31778442,2
49,3.31,334584.0,3047.8,5.904579026,19.46069472,2
50,1.58,200037.0,3556.38,5.422444396,17.30260814,1
51,1.14,263458.0,2032.1,6.873399883,18.62333076,2
52,1.68,212147.0,2357.44,7.463569619,16.5463693,2
53,1.05,385323.0,2133.73,6.220433698,18.69281171,2
54,1.68,360793.0,2124.62,6.448541347,17.01449155,2
55,2.22,117138.0,3758.08,5.254405612,17.3921199,1
56,2.72,269076.0,3157.21,6.388616231,17.03904446,2
57,0.65,245650.0,2560.33,6.534632831,19.04162274,1
58,3.2,316525.0,1776.5,5.467187388,17.49395394,1
59,1.19,398401.0,3152.14,7.375401513,15.90244485,2
60,2.12,205158.0,2318.81,4.440516293,16.43854525,2
61,1.72,398401.0,3804.41,4.295841086,15.66753552,1
62,0.32,288885.0,984.05,7.194711527,16.33000547,2
63,1.73,374595.0,1256.93,6.39097082,15.43740528,1
64,1.73,171686.0,1953.0,7.863363905,17.09150112,1
65,1.04,208841.0,2444.69,6.861766994,19.39549852,0
66,2.34,398401.0,3050.0,3.555392857,17.16999048,1
67,2.63,300758.0,3595.82,6.515591206,16.18964651,1
68,2.91,209267.0,1420.76,7.065399763,16.04466311,1
69,1.18,329883.0,3400.94,5.701739273,14.81707867,2
70,0.49,395826.0,1338.35,5.673691716,16.52775768,1
71,0.32,398401.0,1976.27,6.378325042,17.8213481,1
72,2.01,262200.0,739.85,5.878585125,16.32826375,2
73,1.97,398401.0,2579.7,6.071236217,17.94080309,2
74,1.58,363885.0,1834.15,7.574713132,17.35203574,1
75,2.68,272930.0,2392.41,6.562475617,18.7017733,1
76,2.53,87638.0,1911.49,5.375640113,15.34754977,2
77,2.45,256642.0,2424.93,7.358258545,14.81575632,1
78,1.14,137914.0,1675.51,3.854015099,17.42871192,1
79,1.53,323460.0,3449.98,5.139788121,18.74740914,1
80,1.73,313712.0,2938.15,5.147422832,19.630501,2
81,1.55,240274.0,2173.72,8.027312347,16.97867421,0
82,1.6,139306.0,620.61,7.40091185,15.59564847,0
83,1.58,292350.0,772.85,5.341013081,16.51759514,2
84,0.32,206753.0,620.61,5.463137914,18.60498847,2
85,1.52,315105.0,2727.99,5.112218398,19.3053117,2
86,2.29,242962.0,3832.34,4.808217923,16.35516766,1
87,1.7,316611.0,2506.39,4.383097887,19.630501,2
88,1.79,332314.0,2319.56,7.786724003,15.97880503,2
89,1.26,292132.0,2579.01,6.475660183,15.34806983,1
90,0.59,388523.0,2598.65,5.916615732,16.1570129,2
91,3.17,193032.0,2199.85,5.520546376,14.93062621,2
92,1.63,309725.0,1794.88,7.636021916,18.25260323,1
93,1.55,398401.0,3167.19,4.883224348,17.05859707,2
94,2.85,226483.0,945.53,7.853225175,17.21703936,2
95,1.81,211635.0,851.64,4.593650922,15.82059667,2
96,0.64,165144.0,1469.93,5.560714305,16.08336378,2
97,1.28,150789.0,3811.85,6.927171261,16.47298413,1
98,0.36,313638.0,2700.2,6.224574291,17.5699188,2
99,1.29,226791.0,1775.2,6.774483488,17.84723615,2
100,2.82,374134.0,3244.83,6.473380548,18.73063557,1
101,1.17,269979.0,921.08,7.328802479,18.6462065,1
102,1.15,281348.0,620.61,6.811197844,15.70781704,2
103,1.18,315993.0,2326.48,5.761274518,17.66273383,1
104,2.27,181896.0,3075.62,5.252823854,17.29306586,1
105,1.27,146422.0,3150.18,5.960583118,15.71669273,1
106,2.03,214941.0,1750.15,7.078283861,19.28024072,1
107,2.79,311025.0,1364.21,6.641949109,16.50006826,2
108,1.55,398401.0,3832.34,6.741352522,16.97597365,2
109,0.86,320799.0,2069.7,7.123743006,15.77956907,2
110,1.39,208176.0,3211.79,5.705598572,16.79447629,2
111,0.95,260923.0,653.02,5.20582503,17.51163674,2
112,1.79,305125.0,2158.9,6.942315421,16.01761519,0
113,1.39,256886.0,3094.01,5.706752838,16.71089531,2
114,2.86,380594.0,2112.47,6.823951163,17.06628825,1
115,1.03,219598.0,1573.02,8.111936115,16.58307886,0
116,1.79,269616.0,3514.33,6.92831257,16.92863476,1
117,1.75,304590.0,2487.3,7.760716338,16.74127616,1
118,2.1,348397.0,620.61,6.357438247,16.60537312,1
119,0.85,228874.0,2446.52,7.284728599,17.57328421,1
120,2.04,216167.0,2441.99,4.691381584,18.80483146,2
121,1.37,290539.0,966.95,6.993780908,19.11877711,2
122,2.47,374480.0,2477.61,5.784549567,15.4211281,2
123,0.85,305562.0,1074.76,3.555392857,15.91007279,2
124,0.83,317603.0,3583.15,6.516208716,15.84471301,1
125,0.52,165063.0,1598.44,7.436053342,19.630501,1
126,1.87,335635.0,3483.39,5.274368211,16.85598974,2
127,1.21,242818.0,3047.78,5.097080878,18.01663965,2
128,1.91,374207.0,2545.41,5.844893022,17.19171977,2
129,1.28,398401.0,1145.23,5.91135587,17.35208304,2
130,0.71,254286.0,620.61,6.781078022,16.42769894,1
131,2.56,231566.0,2601.12,5.09084788,16.55887527,2
132,2.1,78065.0,2565.71,6.143758757,16.59607882,1
133,2.32,324952.0,1977.22,5.608122759,18.25847472,1
134,2.25,269185.0,3832.34,7.39788997,15.62972325,0
135,1.58,384995.0,1069.58,5.816960806,18.64884427,1
136,3.41,304037.0,3536.61,5.702814059,15.89875274,1
137,1.68,222353.0,3282.49,5.092698874,17.40703396,1
138,0.82,137969.0,997.38,4.726089079,17.22447234,1
139,0.7,299588.0,3269.82,5.569513333,16.48556106,2
140,0.86,300443.0,3220.36,7.43568455,17.03250107,2
141,0.32,398401.0,3113.26,6.718730651,17.24553987,2
142,1.83,279379.0,620.61,5.130410423,16.47988766,2
143,2.92,211467.0,2026.34,5.902529981,15.5016152,2
144,1.13,351102.0,3073.38,7.972513465,17.19740624,2
145,1.58,315756.0,2757.39,7.504009837,19.630501,1
146,1.37,139485.0,2094.84,5.257108813,19.07851141,2
147,1.62,155914.0,2926.07,5.960959778,16.59789975,2
148,1.82,389299.0,1764.84,5.79816964,16.57159284,2
149,1.37,198310.0,2545.48,5.649641136,18.69770725,1
150,1.97,296577.0,1931.01,7.244564834,16.01690258,2
151,2.44,375454.0,3463.16,7.021913986,16.15594032,2
152,1.77,281629.0,2201.39,8.210921844,16.43445057,1
153,1.68,308885.0,1839.3,7.577681928,16.57154602,1
154,0.32,398401.0,2413.47,6.192706637,18.50379752,2
155,1.24,309727.0,2466.69,6.734723808,16.09760701,2
156,1.13,313973.0,620.61,6.40472239,17.13687255,2
157,2.72,235078.0,1760.69,6.066390458,17.23178849,1
158,1.19,398401.0,948.39,7.547313541,17.32552563,2
159,2.05,290336.0,3687.91,5.723113268,14.85904344,2
160,1.95,398401.0,2156.75,5.443289046,16.17167434,0
161,1.48,243215.0,685.0,6.284768793,19.630501,0
162,1.2,85996.0,620.61,6.482523831,17.02977085,2
163,1.62,210691.0,3606.43,8.210921844,16.64629062,2
164,0.62,191695.0,2666.87,6.576624582,16.46591495,2
165,1.63,132444.0,2681.25,7.203845382,15.22718299,1
166,0.75,217222.0,1629.53,5.038144851,15.54719922,0
167,1.57,144853.0,2387.4,7.871893039,16.36190269,2
168,2.95,232850.0,3355.05,6.559037677,15.86033398,2
169,1.74,302827.0,1201.46,7.756368452,17.7283421,2
170,1.05,152327.0,2310.4,7.580606419,16.350701,2
171,2.03,314404.0,3036.81,6.764277757,15.67225705,2
172,1.43,387792.0,2485.06,4.934343502,16.23836559,1
173,1.58,155517.0,3579.66,7.043075768,16.96051373,2
174,1.43,271394.0,2199.43,6.899190254,16.13306333,2
175,2.08,276115.0,3811.31,5.459310427,18.38717147,2
176,1.0,321251.0,3535.06,6.95815052,18.44873385,2
177,0.46,392620.0,2809.66,4.013637878,16.49309784,2
178,1.37,362451.0,2526.26,6.762727516,16.40234463,2
179,1.28,398058.0,3008.49,6.705330316,16.45911332,2
180,1.49,218057.0,3612.17,7.490548352,16.0028028,1
181,1.62,273099.0,1858.36,7.375040214,16.7865341,2
182,1.38,398401.0,3037.47,7.633439475,17.48931742,2
183,1.26,245749.0,1137.2,4.941082915,16.19956122,2
184,2.0,299071.0,2960.24,6.851381345,18.41587702,2
185,1.99,168731.0,1461.19,5.203377437,16.30661104,2
186,2.11,250703.0,620.61,8.069341485,15.31745157,2
187,1.81,398401.0,2640.29,7.194065258,19.43197173,2
188,1.89,256137.0,1663.61,6.313832895,17.26517852,1
189,1.83,127057.0,3227.88,7.88885995,16.24835422,1
190,1.11,219497.0,1971.77,6.057122042,19.630501,2
191,2.55,178118.0,1434.11,6.015312919,16.78441833,1
192,0.96,267412.0,1931.96,5.546074064,17.73332882,0
193,1.64,252196.0,1536.07,7.122210751,16.53746316,1
194,0.41,376896.0,2175.95,6.036833531,15.41700491,2
195,1.14,223397.0,1229.02,6.608689961,16.55801676,2
196,1.99,398401.0,2059.95,6.558096598,18.24121762,1
197,0.9,254154.0,2487.87,7.090037943,14.48232371,2
198,1.5,287334.0,3578.68,7.001063184,14.09046429,2
199,1.29,219660.0,930.51,6.679561013,17.68011262,2
200,2.0,294659.0,2665.65,5.802504474,17.5300946,2
201,0.56,398401.0,2279.14,7.173714396,15.71054793,1
202,1.34,186231.0,2335.43,4.948346413,16.79330303,2
203,1.53,260791.0,2538.76,5.718815369,15.33498157,1
204,0.56,234772.0,620.61,5.543315324,15.16327635,2
205,2.11,398401.0,1482.14,6.114647795,17.55366036,1
206,2.28,266783.0,2906.56,6.805754292,16.71544398,0
207,2.04,217890.0,1414.35,5.814573351,16.89560651,1
208,3.0,398401.0,620.61,7.413734431,17.36543697,1
209,1.67,122397.0,2875.43,6.418965401,16.98411035,1
210,1.94,204982.0,2397.15,6.298137287,18.96705482,2
211,1.81,135294.0,1580.69,4.655346427,17.61104148,2
212,1.13,398401.0,1334.97,6.160580497,16.36820539,2
213,2.35,307037.0,3678.0,5.984349762,17.13698216,1
214,1.38,328811.0,2429.98,5.9771315,15.5338766,2
215,1.55,365621.0,2322.41,5.870161634,15.69866929,2
216,1.41,339663.0,2787.08,7.222169449,16.01565686,2
217,1.75,277675.0,1334.42,5.930793681,16.12163975,2
218,0.84,267685.0,3832.34,7.808519562,19.13834295,2
219,0.69,340930.0,3046.47,5.303905147,16.56756456,2
220,2.21,251642.0,2768.86,5.453688104,16.61946145,1
221,1.23,156677.0,2461.31,6.551894948,17.23817657,1
222,0.56,232599.0,2449.5,7.810560164,18.83208877,1
223,1.46,354554.0,932.41,5.586320047,18.36316357,2
224,1.35,370453.0,791.9,5.719509185,18.49206981,2
225,1.63,284973.0,1573.16,6.110824601,17.4905551,1
226,1.97,398401.0,2822.25,6.546181901,19.19318127,2
227,2.89,363941.0,3480.57,6.997885756,16.65275266,2
228,1.23,383477.0,2024.45,7.123473726,17.85875351,2
229,1.24,323548.0,3211.17,7.160177556,17.62042953,1
230,1.58,189772.0,1002.46,6.634199082,16.1317434,1
231,2.39,181196.0,1826.61,6.546499774,16.86201334,1
232,1.39,398401.0,2084.93,6.728233655,16.8308139,2
233,0.45,195174.0,1567.77,6.102971821,17.07761511,1
234,1.42,312169.0,1724.04,6.333037634,19.630501,2
235,1.41,188001.0,2582.29,6.157931602,17.19715599,2
236,1.73,368716.0,1208.93,6.768318065,15.78325383,0
237,1.46,340805.0,2375.33,7.439731618,16.59130252,1
238,1.95,340730.0,1153.37,5.913231354,16.98805655,1
239,2.13,336716.0,2966.87,7.456060204,18.53586506,2
240,1.79,191077.0,620.61,7.082747399,16.17101336,2
241,1.34,398401.0,2891.03,8.064372989,17.19130064,1
242,1.05,239166.0,1792.58,6.40557015,19.630501,2
243,1.59,303525.0,1432.53,6.442370892,16.8441272,2
244,3.42,281757.0,1695.26,7.877992471,18.52324152,1
245,1.16,326600.0,1668.71,5.61822403,17.14505202,1
246,2.25,381996.0,2234.56,7.523267116,17.1721248,2
247,1.31,294991.0,942.95,6.291235183,16.40155961,2
248,1.36,282750.0,620.61,6.165087067,16.55899574,1
249,1.44,229883.0,1920.42,6.920043783,17.04668351,1
250,1.1,269390.0,2871.82,6.553816268,19.630501,2
251,1.28,276264.0,3832.34,6.62576672,16.78533615,2
252,1.2,398401.0,2191.51,6.085353072,18.69924425,1
253,1.83,398401.0,3275.32,4.220252552,16.42960647,2
254,0.37,398401.0,699.45,5.032922297,14.9414399,2
255,1.37,394395.0,2043.66,6.686427003,15.97456998,2
256,0.56,294085.0,2661.64,4.041181947,15.04950869,1
257,1.33,294544.0,1759.26,6.249476074,16.8362816,2
258,1.44,324835.0,3112.33,7.588547925,17.58626495,2
259,1.64,249731.0,1774.09,7.290503009,16.43673462,2
260,1.93,320387.0,2130.09,3.555392857,17.8914069,2
261,0.32,310916.0,2761.3,5.819985904,19.18327159,2
262,0.82,311597.0,2782.47,7.608883644,17.58888102,2
263,1.96,324509.0,2994.66,6.148803855,16.7860193,2
264,2.28,147349.0,2061.3,5.915430671,16.90945675,2
265,1.09,363610.0,3042.5,6.373547034,16.602349,2
266,2.2,335862.0,2289.09,7.860573242,14.8394124,2
267,2.9,238541.0,2446.48,4.615674734,16.62761177,2
268,2.84,398401.0,2593.74,5.004046166,16.57552186,1
269,0.32,157194.0,3426.0,6.284730122,17.55227403,1
270,1.21,279241.0,3574.53,6.332334113,16.99676971,2
271,1.95,217045.0,1192.03,4.734585556,16.82945006,2
272,0.91,95981.0,3419.24,7.258940911,16.03882426,2
273,2.47,322771.0,2874.05,8.186525486,19.630501,1
274,1.96,144620.0,1642.79,7.45382905,16.50299692,2
275,1.44,252133.0,620.61,7.424762907,14.22198603,2
276,1.14,286234.0,3356.14,6.321928567,15.45632655,2
277,1.65,296523.0,1708.85,6.280384836,19.53068047,2
278,1.38,327063.0,3762.52,7.477293892,16.66567585,1
279,1.61,213776.0,2894.91,7.541995601,18.19587603,2
280,1.17,254362.0,1996.89,8.210921844,17.02193721,2
281,0.88,189737.0,2784.73,7.004016438,17.97391956,2
282,1.47,398401.0,2837.81,7.018241393,14.67619343,2
283,2.05,250628.0,2685.76,7.447337446,19.630501,1
284,1.52,384072.0,2013.43,5.763413782,15.83778688,2
285,1.32,394968.0,3526.34,6.155061534,17.9030058,2
286,1.31,345908.0,1896.52,5.26635244,15.48807843,2
287,1.57,309319.0,3540.67,6.581526739,17.65838175,0
288,1.55,391807.0,1478.78,5.814971801,18.63950135,1
289,1.31,240592.0,3686.17,4.340254535,17.56909852,1
290,2.22,248540.0,1900.61,8.210921844,16.49624257,2
291,1.42,192435.0,3570.8,5.717043784,17.1512116,2
292,1.54,245258.0,3654.34,7.818758323,16.03979096,2
293,1.74,292493.0,2225.56,4.93754037,18.46754258,1
294,0.32,309972.0,725.51,6.002940783,15.56704135,2
295,1.72,314496.0,3243.24,6.787142923,19.46251408,2
296,2.04,301089.0,3544.76,6.654229042,19.17378274,1
297,0.69,263095.0,3313.45,5.670809658,16.95472185,1
298,1.69,207147.0,1404.43,7.160046563,16.43602288,2
299,1.08,320152.0,2344.48,5.407219147,16.64762847,1
300,1.46,204200.0,1321.57,6.249417587,16.5224612,2
301,1.09,304678.0,1809.24,7.526713571,16.49550293,1
302,1.35,217930.0,1810.27,5.467713976,17.07720376,2
303,1.29,261287.0,2868.68,6.558470495,16.76310121,2
304,1.55,329181.0,3355.18,6.814199142,17.20884426,2
305,2.71,253737.0,3102.21,5.634148633,14.40348202,2
306,1.12,331986.0,1746.62,8.135195843,17.17957743,1
307,1.44,338739.0,2379.26,4.51661023,14.09046429,1
308,2.11,389383.0,1349.77,5.536659512,16.95660346,2
309,0.82,398401.0,626.2,4.256073405,16.80897453,2
310,1.62,222071.0,1794.82,8.210921844,17.36544917,2
311,1.17,175147.0,2162.26,6.402330135,16.95122565,2
312,1.73,398401.0,3539.14,6.182431744,17.32675718,1
313,2.35,271243.0,2842.59,6.081417546,17.71784409,2
314,2.12,279528.0,2825.86,7.798296771,19.630501,1
315,2.85,239126.0,3699.52,6.671432192,17.70688453,2
316,1.2,398401.0,1386.21,6.992716789,18.48165173,1
317,2.13,397133.0,3087.42,8.210921844,17.07782539,1
318,1.71,155218.0,816.56,6.692423747,16.4841373,2
319,1.2,398401.0,1658.94,5.80251249,15.5066049,2
320,2.02,168661.0,2827.96,7.358579298,18.01422512,2
321,1.81,322304.0,745.27,8.210921844,16.23625267,1
322,3.06,294603.0,2839.35,5.562212396,16.24009024,1
323,1.9,249243.0,2293.37,8.210921844,16.58478553,1
324,2.23,251263.0,3137.7,5.682922792,16.13992274,2
325,1.5,398401.0,2341.86,6.200092759,16.19493238,1
326,0.92,232528.0,2976.44,6.517966972,19.630501,2
327,1.28,171183.0,2928.13,7.512481016,18.11211754,1
328,1.18,335128.0,2270.89,7.100298719,16.88000813,2
329,0.32,180633.0,3204.44,6.279276398,15.79761477,1
330,1.2,223088.0,1813.11,6.899080259,15.91240087,2
331,2.06,172494.0,2914.91,5.429268557,16.57303562,1
332,0.52,371372.0,3776.95,6.747924191,16.19661252,2
333,1.31,398401.0,2501.51,4.589738518,15.97162111,1
334,2.16,328026.0,3797.15,7.630846577,16.56139039,2
335,2.07,374213.0,2574.95,6.083574249,16.7929629,2
336,1.45,271082.0,3004.18,6.21300979,15.59235797,2
337,1.3,248017.0,1821.41,6.051608535,17.39698625,1
338,1.79,295765.0,1685.14,4.811411427,14.80404429,2
339,1.77,321199.0,2953.11,6.698225013,16.94477607,1
340,1.61,370246.0,620.91,4.74075711,14.09046429,1
341,1.38,386469.0,1882.06,6.65112131,18.12818959,2
342,1.73,303694.0,2698.0,8.210921844,18.03696518,2
343,2.13,279157.0,2967.54,6.866463886,16.01701203,1
344,1.97,297967.0,2647.69,7.774990888,15.70497712,1
345,1.89,379729.0,1991.56,6.499523146,15.25244502,0
346,0.98,211905.0,2993.58,6.989565637,16.3124522,2
347,1.39,340465.0,1418.45,5.574725508,16.7868816,2
348,1.89,163243.0,2961.91,3.983818919,14.9906295,2
349,0.98,276363.0,2629.85,7.035001279,16.83667619,1
350,1.87,398401.0,1500.74,7.401483105,17.62550921,1
351,3.04,228682.0,2230.36,7.291840148,15.78051143,1
352,0.36,263906.0,2678.42,7.586377479,16.74078132,2
353,1.49,398401.0,3450.9,5.911319346,15.86162729,2
354,1.31,261388.0,1429.92,6.645914448,17.24185293,1
355,1.51,276456.0,2633.8,8.210921844,19.0688962,1
356,1.85,317472.0,3832.34,7.191833883,15.78604928,1
357,0.44,305706.0,2150.37,6.848951707,19.630501,2
358,1.57,398401.0,2081.63,7.173981107,17.03392373,2
359,2.3,345084.0,2287.16,6.388678987,17.18589549,2
