,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,1.76,239843.0,2262.18,5.069216768,15.44272237,1
1,2.0,209207.0,2311.12,4.770869277,16.39821455,2
2,2.39,151685.0,1435.71,4.595214626,15.24679407,2
3,1.68,267863.0,2703.91,6.57668404,16.56133875,1
4,0.4,398931.0,4766.07,6.285609436,17.34955563,0
5,1.26,177892.0,1748.63,6.246062319,17.97825948,1
6,0.94,370223.0,3602.46,3.744426175,16.50261386,1
7,1.97,242552.0,1163.88,4.856174546,16.72198475,1
8,2.56,219013.0,2224.63,4.851638293,14.63924452,2
9,2.21,128954.0,1192.25,4.293423801,14.52109545,2
10,2.88,120558.0,1304.51,6.602591048,16.34312167,1
11,0.61,240168.0,2677.78,7.531505008,17.26832527,0
12,1.67,273630.0,2292.08,6.670805042,16.91386566,1
13,0.94,369436.0,3466.59,6.293392089,17.1911092,0
14,0.91,258355.0,2704.37,6.237937724,17.69694765,1
15,1.41,356982.0,3665.51,5.070778714,15.29245685,1
16,0.77,154908.0,1653.77,6.36388548,17.28870401,1
17,0.69,434382.0,4213.87,5.673398446,16.63096743,0
18,2.06,224311.0,3629.2,5.828803219,16.21957823,1
19,1.27,257061.0,2694.3,6.682014964,17.53150284,0
20,2.1,251208.0,2434.43,3.361553351,15.09366996,1
21,2.42,232387.0,2098.86,3.654521112,15.52573642,2
22,2.37,254152.0,2335.68,4.405393821,15.73562371,2
23,1.38,381395.0,3669.09,4.793348052,16.02929671,1
24,3.02,246173.0,2688.07,4.09425359,15.93690486,2
25,1.86,229081.0,2033.71,4.658901684,16.27335788,1
26,1.37,173316.0,2600.06,7.224959766,18.44140719,0
27,2.4,123223.0,1158.97,3.580957568,15.14659974,2
28,1.64,243969.0,2416.78,6.263804691,17.50848797,1
29,2.49,127008.0,1352.86,4.116797324,15.34085772,2
30,1.0,243483.0,3359.38,4.679374344,17.19760253,1
31,2.57,253043.0,2395.77,4.491813199,16.32478956,2
32,2.72,97037.0,1217.47,4.606811351,15.08711475,2
33,2.74,151813.0,1281.74,4.687849764,15.10113344,2
34,1.06,290161.0,2624.57,6.520593411,18.09142616,0
35,1.7,115426.0,1761.22,5.587844753,17.53976744,1
36,1.4,245767.0,2489.87,6.780770192,17.9309244,0
37,1.13,266779.0,2610.33,6.901634659,16.89444116,1
38,1.96,261312.0,2193.62,4.436988674,15.4682022,1
39,3.0,381623.0,3529.54,5.50611267,16.80478831,2
40,1.09,393817.0,3669.21,4.329315094,16.28775045,1
41,0.92,266874.0,2217.88,6.228866158,17.16644213,1
42,1.04,128645.0,1361.04,6.039351378,16.63547535,1
43,1.43,434533.0,3931.3,7.033978387,17.45117653,1
44,2.8,311029.0,3179.84,4.60988278,14.61940194,2
45,2.27,334995.0,3253.58,4.436888911,15.61027221,2
46,2.17,259047.0,2289.46,4.530909962,16.71945835,1
47,1.66,391219.0,3543.14,4.287954357,14.35050725,1
48,0.89,382700.0,3575.74,5.807496769,17.80587466,0
49,2.12,370438.0,3139.6,4.420812062,16.11417135,2
50,3.11,174971.0,1748.71,4.38058075,15.36064666,2
51,1.14,162013.0,1634.63,5.739563924,16.7435344,1
52,2.21,117190.0,1892.36,3.951567838,15.54714319,2
53,0.81,251994.0,2361.1,6.414688211,17.14970988,1
54,1.04,296766.0,2757.78,6.476211965,18.86394199,0
55,2.75,149473.0,2208.22,5.428128892,16.98325377,2
56,2.7,129533.0,996.35,4.494274876,15.5491446,2
57,0.92,244458.0,2552.49,6.765600717,17.8451741,0
58,2.13,351502.0,3143.27,4.287093348,15.18425451,1
59,2.11,107218.0,1511.07,5.408236546,15.40945421,2
60,1.2,152303.0,1678.11,6.944799671,16.80466171,1
61,2.79,335269.0,3204.68,5.53680035,16.40765899,1
62,1.13,379544.0,3784.13,4.675885473,16.41001029,1
63,2.27,372570.0,3486.96,4.723855268,16.33159163,2
64,1.89,253714.0,2432.96,6.441869992,16.67836396,1
65,0.97,285930.0,2625.17,6.240818373,17.35570169,0
66,1.28,150566.0,1956.39,5.323729761,18.26676977,1
67,2.57,133473.0,996.35,4.73120015,16.09738734,2
68,2.55,244271.0,2076.86,4.372625179,15.46992674,2
69,0.62,378333.0,4024.46,6.170371113,17.21042984,0
70,2.1,260495.0,2096.81,3.720017779,16.05519976,2
71,1.61,261240.0,2457.07,6.075104049,16.90789088,1
72,1.18,255144.0,2582.11,6.686585594,16.84962469,1
73,0.94,175286.0,1705.0,6.987341485,18.35398142,1
74,1.65,96834.0,1815.04,5.896988097,17.09846024,1
75,0.85,262278.0,2630.65,6.616539132,17.6519654,0
76,1.59,261477.0,2664.21,5.670831414,17.44108161,1
77,1.55,110926.0,1399.75,6.40493351,19.630501,1
78,0.66,246306.0,2828.3,6.716608193,17.33304866,1
79,1.79,250156.0,2255.38,6.360983203,16.0660894,1
80,1.19,255696.0,2505.99,7.114687579,17.61461899,0
81,1.33,269313.0,2463.49,6.933991276,17.77869912,1
82,1.05,263944.0,2760.76,6.552098928,17.38573843,1
83,2.51,357106.0,3161.27,4.871733753,15.13571256,2
84,1.06,268741.0,2455.37,5.871520606,17.20435899,1
85,1.61,225650.0,2310.8,5.294878311,17.6640115,1
86,1.8,260115.0,2635.01,6.642899587,16.57368448,1
87,0.96,106978.0,1295.99,5.734389681,16.7667693,1
88,0.56,272067.0,3475.63,6.470481338,17.40223316,0
89,1.78,245864.0,2280.29,4.627534234,16.84249725,1
90,0.98,247781.0,2228.66,4.900553294,16.70696372,1
91,0.48,270727.0,2444.52,6.360897246,17.1772088,1
92,1.39,144862.0,1452.18,6.510135142,17.55167835,1
93,1.05,243782.0,2488.88,5.978164983,17.5132574,1
94,1.25,251475.0,2522.52,6.090084048,17.0380423,1
95,2.34,263234.0,2309.45,6.336133224,16.15622163,1
96,1.75,248112.0,2440.46,4.915461709,17.26858796,1
97,2.4,238735.0,2122.91,3.924834922,15.87067527,2
98,2.3,126256.0,1675.42,5.608742012,16.58288095,2
99,1.59,231141.0,2371.76,4.891550001,17.04692601,1
100,2.92,225935.0,2303.47,4.268994003,15.23054242,2
101,1.88,199507.0,2122.22,3.354675021,14.8983565,2
102,0.82,237972.0,2557.07,6.809630517,17.31762161,1
103,1.9,147405.0,1193.05,6.549838164,17.07438312,1
104,2.59,112719.0,1115.07,5.535265622,15.28471053,2
105,1.01,272402.0,2699.41,6.625883719,16.75213271,1
106,1.05,341391.0,3600.6,4.468361537,16.76079898,0
107,1.14,235160.0,3497.64,4.257448088,16.63839077,1
108,1.55,251131.0,2551.2,6.490009675,16.56230741,1
109,0.96,244509.0,2529.54,6.038172283,17.48127497,0
110,1.1,288449.0,2630.8,6.852672601,17.93566644,0
111,1.08,240435.0,2362.35,6.909857968,16.93988261,1
112,2.43,182575.0,1203.7,5.520265682,15.22931569,1
113,2.82,116858.0,1390.28,6.025772448,16.3138374,2
114,1.82,211027.0,2554.6,5.226781338,16.29885781,1
115,2.66,269080.0,2246.88,4.810872345,15.26794344,2
116,2.43,212888.0,3388.7,3.48293124,15.11371361,2
117,1.5,285089.0,2566.24,5.534275832,17.03104751,1
118,1.62,249450.0,2441.9,3.545822452,15.35320017,1
119,1.92,234916.0,2399.14,4.482884203,16.27005339,1
120,1.42,274041.0,2810.7,5.753684127,17.59883265,1
121,2.21,258880.0,2642.64,6.149545129,16.10700653,1
122,2.58,328294.0,3387.11,3.999503496,16.14357676,2
123,1.3,285292.0,2646.95,6.336971296,17.46620166,1
124,2.51,125244.0,1474.86,5.437776754,16.85651518,1
125,2.39,150211.0,1315.09,4.068453656,15.0184705,2
126,1.15,255039.0,2562.29,7.362462947,17.50902055,1
127,1.53,116810.0,2362.29,5.489075387,17.14241596,1
128,0.9,373105.0,3817.87,5.561827889,16.92691128,1
129,1.32,251105.0,2251.8,4.79287092,16.83649467,1
130,1.88,328952.0,3508.04,3.253768116,15.83035078,1
131,1.65,254784.0,2470.62,6.671599892,17.59669752,1
132,2.34,133827.0,1170.25,5.305920054,18.01520942,2
133,1.69,260659.0,2296.4,3.801054677,15.79908342,1
134,2.2,340063.0,3575.44,5.360154789,15.61534053,1
135,1.67,246541.0,2426.23,5.341903734,17.88810166,1
136,1.83,129546.0,1718.75,6.992718085,17.08595044,1
137,2.89,244383.0,2385.2,3.782179308,16.25455795,2
138,2.83,231515.0,3604.07,4.166239694,15.73475837,1
139,2.34,132744.0,1011.88,4.655578299,15.9204355,1
140,2.96,148754.0,1804.84,6.267221252,17.92100249,1
141,1.25,394631.0,3747.81,6.714224468,16.95810299,1
142,1.2,273639.0,2576.0,5.413769117,16.83288256,0
143,0.84,254022.0,2810.87,6.583008372,17.07496086,0
144,1.52,236642.0,2235.62,5.289691197,16.90947581,1
145,2.5,222854.0,2381.01,5.076334279,15.80011313,1
146,3.42,243142.0,3244.21,4.207288722,15.5330147,2
147,1.32,351055.0,3476.91,5.085742901,17.26287786,1
148,2.46,92791.0,1004.18,3.763584173,14.71032711,2
149,1.29,247366.0,2440.27,6.491291522,17.48392414,1
150,2.7,239420.0,2460.88,4.486068133,15.26488895,1
151,0.81,268756.0,2541.25,6.082307953,16.87918599,0
152,0.93,256954.0,2517.85,6.33117304,16.89927408,0
153,1.19,224319.0,3257.23,4.196621796,16.88086514,1
154,2.28,238445.0,2264.1,4.378677181,16.03680176,1
155,0.2,284085.0,3875.12,6.021019895,17.1128444,1
156,1.0,236233.0,2583.03,6.710911174,16.47874336,0
157,2.57,122979.0,1375.12,4.461810879,15.20732012,2
158,1.59,248441.0,2629.78,6.293016696,17.07724975,1
159,1.88,242595.0,2222.41,5.965749169,16.37039941,1
160,2.07,372787.0,3435.9,4.194352936,15.89168965,2
161,2.07,255547.0,2418.46,6.486836725,17.21500625,1
162,2.63,365717.0,3420.99,4.437414791,15.10219243,2
163,2.56,157108.0,1650.55,6.060661016,16.56870267,2
164,1.45,385125.0,3624.83,5.644242487,16.41658334,1
165,1.52,403263.0,3678.67,6.493532278,16.07402963,0
166,1.57,267798.0,2222.4,6.403393885,15.63443827,1
167,1.0,221173.0,2704.18,6.036152264,15.74297325,1
168,0.59,399964.0,5006.9,4.905861511,16.228581,0
169,0.72,117085.0,1724.73,6.40707702,18.25482896,1
170,2.13,242395.0,3239.94,3.885742104,15.33851636,1
171,1.22,253252.0,2751.37,6.517505982,17.64518982,0
172,2.58,106432.0,1352.66,6.351216851,16.74980337,2
173,2.16,115160.0,1329.81,3.838662746,14.80449584,2
174,0.2,169228.0,2548.97,8.014132162,18.44268281,0
175,1.31,245234.0,2712.05,5.842494325,16.2737176,1
176,1.3,171608.0,1393.43,6.530042804,17.97355084,0
177,2.22,425217.0,3390.47,4.657864905,14.35050725,2
178,1.34,159815.0,1930.54,6.779007678,16.9862298,1
179,2.51,441863.0,3209.3,3.999682683,15.214563,2
180,0.76,262299.0,3668.9,5.977754194,16.88328803,0
181,1.28,262510.0,3379.27,4.996554952,16.84483383,1
182,1.17,266521.0,2298.72,7.046218384,17.02893382,1
183,0.94,260273.0,2267.47,5.956452704,16.58858489,1
184,0.9,332842.0,3741.84,4.9961939,14.79703384,0
185,3.11,349265.0,3512.03,4.110558076,16.12227438,2
186,1.1,253905.0,2642.06,6.49908254,17.76990265,1
187,2.81,118352.0,1575.96,4.070686341,15.55706861,2
188,2.4,249577.0,2543.34,4.450361177,15.60044189,2
189,2.36,101009.0,1438.63,3.253768116,15.51777303,2
190,1.66,284143.0,2693.57,5.849254307,16.65465069,1
191,3.02,220910.0,2111.19,4.336754367,16.03980378,2
192,0.94,155959.0,2124.88,6.661153401,17.30583002,1
193,1.27,118796.0,1455.65,6.152491508,18.32474213,1
194,1.03,145881.0,1602.84,7.591907983,16.93906166,1
195,0.83,263685.0,2790.33,6.817845756,16.88936456,1
196,1.71,254587.0,2561.16,6.841396056,17.26010048,1
197,1.37,287786.0,2585.94,6.846827275,17.95616881,0
198,2.22,248935.0,2416.74,4.548632444,15.9626562,1
199,0.98,237449.0,2818.0,6.081385153,17.21254765,1
200,0.8,361488.0,4980.09,5.513648695,16.82885273,0
201,0.92,262194.0,2889.6,6.281219175,17.37735441,1
202,0.79,276886.0,2582.63,6.159117619,17.3028076,1
203,1.23,266835.0,2126.76,7.519171421,18.24391124,1
204,1.14,361530.0,3909.74,5.835583193,16.5371198,1
205,2.45,214103.0,3712.02,4.628756907,15.37506004,2
206,1.21,150442.0,1705.57,6.609381433,17.58644074,1
207,0.96,257276.0,2765.99,6.444267692,17.2753288,0
208,2.3,158032.0,1418.71,4.19495276,15.63539154,2
209,1.88,269589.0,2417.26,5.704689906,17.67710067,1
210,2.88,121352.0,1461.7,3.760457298,16.03401875,2
211,2.45,209621.0,2216.44,4.079269421,14.8162023,2
212,2.25,234775.0,3429.09,3.937205326,14.35050725,2
213,0.63,168631.0,2615.92,6.053178001,17.36450548,0
214,2.58,321429.0,3399.11,3.978012166,15.44711134,1
215,3.14,86691.0,2350.33,4.833358236,15.26932933,2
216,2.9,255727.0,2552.83,5.30385275,15.88394135,2
217,1.28,368291.0,3419.51,5.999951768,16.57908143,1
218,1.78,241621.0,2478.65,5.323505341,16.86676033,1
219,1.65,241018.0,3478.24,4.568746897,16.85378682,1
220,0.93,253191.0,2711.79,6.313923354,17.07513428,1
221,2.18,230234.0,2505.98,4.903902314,15.85073741,2
222,2.82,126937.0,1079.58,3.872837611,15.7262052,2
223,1.86,379969.0,3608.82,4.433081388,17.57821403,1
224,2.53,378769.0,3408.53,4.029776356,15.25905398,2
225,0.93,105692.0,1689.99,5.31719498,16.62313641,1
226,0.71,383032.0,4411.46,6.399832106,17.96162718,0
227,1.4,252937.0,2313.93,5.713598383,17.20131398,1
228,0.76,253020.0,2258.16,5.988695209,16.53190429,1
229,0.88,248537.0,2155.1,6.442074624,16.79050269,0
230,2.28,256706.0,2031.38,3.553454422,16.20286125,2
231,1.05,140722.0,2364.43,6.671832247,16.93920777,0
232,1.03,284732.0,2381.08,6.884009032,17.02772593,0
233,1.25,380876.0,3539.77,6.278583577,17.49323776,0
234,1.27,261489.0,2709.72,6.619403115,17.07443162,1
235,0.73,153552.0,2099.09,6.346710019,18.42715075,1
236,2.51,373006.0,3716.68,4.672399977,15.50048101,2
237,0.96,369832.0,3822.27,6.372095406,17.57135659,0
238,0.67,268704.0,2282.83,7.068472087,17.98803755,1
239,0.95,247655.0,2631.22,6.366694571,17.36985525,1
240,0.53,145738.0,1634.92,6.154882979,18.59844059,0
241,0.48,277266.0,2658.3,6.884701894,17.40847398,0
242,0.98,367394.0,3586.11,6.796730553,16.11714558,0
243,1.01,165232.0,1400.11,5.994080037,17.54246541,1
244,1.57,252688.0,2578.51,7.193923399,17.42793613,1
245,0.94,122365.0,1316.58,6.035538209,15.84847689,1
246,2.75,378656.0,3575.95,4.212990821,15.6079633,2
247,2.05,361513.0,3622.3,4.63911817,15.75944461,2
248,1.1,130317.0,1126.67,6.821085366,18.28066068,1
249,2.4,90576.0,1263.4,3.955999214,15.8688705,1
250,2.31,127690.0,1521.32,4.899550758,16.1024188,1
251,1.58,230527.0,2328.98,6.145500129,16.40790676,1
252,0.98,271201.0,2464.63,6.868789612,16.88226838,0
253,1.64,251760.0,2514.32,4.504970232,16.07152957,1
254,2.69,265974.0,2329.45,5.417642537,15.80999207,2
255,0.68,220139.0,2413.85,6.769596783,17.34094455,1
256,0.66,253650.0,2451.68,6.693434108,17.56934979,1
257,2.32,235404.0,2438.06,6.688509863,16.97415301,2
258,1.03,253761.0,2460.37,7.144122224,17.98161295,0
259,1.27,125898.0,1573.84,6.751135371,19.13706397,1
260,2.53,233232.0,2006.7,4.854371816,15.19154115,2
261,1.84,245332.0,2610.13,4.37241762,15.44532871,1
262,1.51,148640.0,1742.72,6.436236733,17.11754437,0
263,2.54,237396.0,2240.3,4.134274321,14.52820758,2
264,3.13,388053.0,3351.33,5.193782206,16.06346001,1
265,0.76,276614.0,2497.59,6.092355966,17.9378683,0
266,0.79,243562.0,2259.15,6.216044004,17.78765208,0
267,0.53,277597.0,2642.49,7.053292178,18.92329447,0
268,2.61,234927.0,2786.43,4.465910384,16.89958313,2
269,0.84,264760.0,2444.27,7.016177006,17.84154599,0
270,1.61,249660.0,2373.22,4.152816536,16.87546818,1
271,1.25,328265.0,3815.29,4.480290888,16.35345755,1
272,1.02,120506.0,3658.47,6.220457808,16.28908489,1
273,2.64,251096.0,2499.07,4.621377416,15.67036603,2
274,1.13,232800.0,2295.27,5.213525313,17.11924077,1
275,2.41,124028.0,1278.54,4.394858096,15.49582738,2
276,0.86,262784.0,2644.01,6.13534834,15.27895749,1
277,2.16,233702.0,2120.62,5.176233246,15.81889942,2
278,1.99,336238.0,3126.93,5.218076126,15.79308053,2
279,2.06,118971.0,1481.89,4.685075468,15.86346383,2
280,0.88,244936.0,2372.71,5.879606659,16.40933431,1
