,Yield (tons/acre),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
0,2.85,236985.0,1971.54,4.385871773,16.1950459,2
1,2.43,297362.0,1837.68,5.195678618,17.47668283,2
2,1.67,386900.0,3478.79,5.57408962,16.73840097,2
3,2.97,176763.0,2149.62,3.583324107,17.22576714,2
4,1.59,167866.0,2360.58,6.378334104,16.14403723,1
5,1.68,398401.0,1663.81,3.555392857,15.79597114,1
6,3.19,247487.0,2662.86,5.029538999,15.22608765,2
7,1.5,357275.0,2769.47,6.483550132,16.35927046,1
8,1.78,398401.0,753.23,3.555392857,16.19234045,1
9,0.53,132184.0,1588.89,4.313755346,16.22012554,2
10,1.61,310268.0,1190.39,5.763886843,16.71264524,1
11,2.28,253473.0,2497.1,3.953477582,16.12290149,1
12,3.02,398401.0,2424.68,4.384147779,17.95734269,2
13,2.31,385371.0,2682.65,3.908110688,16.21000539,1
14,2.41,378565.0,2813.56,6.14129877,16.82066255,1
15,3.13,177322.0,2456.12,4.519797144,16.52080338,1
16,3.42,326070.0,3297.34,4.759645386,14.09046429,0
17,2.93,153602.0,2312.64,6.460209801,14.78783579,1
18,1.94,255533.0,2055.97,3.555392857,17.50466852,1
19,2.65,363175.0,795.23,5.731439033,16.30952723,1
20,2.34,244041.0,2014.04,3.555392857,16.16571391,2
21,2.96,222576.0,3154.22,4.070989483,16.91163895,1
22,2.09,163097.0,3053.2,5.521544931,16.41620308,0
23,2.58,398401.0,1063.28,5.90379367,16.20587993,1
24,1.8,165058.0,2436.68,3.555392857,16.46010958,1
25,3.18,306093.0,3832.34,4.969778802,14.91319774,2
26,0.91,338638.0,620.61,3.893849408,14.89064168,1
27,1.75,187982.0,3021.78,5.087220618,15.08808404,1
28,2.77,254189.0,3235.01,5.425264428,16.49907539,2
29,3.16,117451.0,3346.93,6.468287246,16.65359277,1
30,1.33,245664.0,2192.82,6.328667018,16.71434865,1
31,2.16,388496.0,3396.3,5.647029762,16.44416027,1
32,3.42,336845.0,3003.58,3.555392857,16.15676656,1
33,1.73,196392.0,2409.59,4.760134641,16.48536363,1
34,2.44,293969.0,2971.32,5.778640844,14.22084051,1
35,1.1,398401.0,2201.74,4.099168631,16.75733345,1
36,1.59,393802.0,2366.81,5.017225828,16.512399,1
37,2.9,398401.0,3404.47,5.624066508,16.11938465,0
38,2.2,173113.0,1827.03,6.402240993,16.25658873,2
39,1.13,195928.0,1134.71,3.78223665,16.55043163,2
40,1.93,215197.0,620.61,6.189891605,18.2504152,1
