,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,1.01,390,238552.0,1365.78,6.150410655,16.55328426
1,1.07,835,362324.0,1416.09,2.923171505,16.34907529
2,1.62,736,262858.0,1541.23,0.33863112,13.49591654
3,1.91,790,248789.0,2092.48,6.887790515,14.40184543
4,1.85,770,354091.0,1105.95,5.314637922,13.14192901
5,2.51,798,261747.0,1988.62,1.084608895,15.68076987
6,2.32,1154,265034.0,2999.26,5.183118297,13.80237207
7,0.92,1142,238704.0,1630.5,7.786877511,16.02065169
8,0.74,815,408112.0,1651.31,0.502917117,15.96641217
9,1.28,503,147136.0,1611.43,3.012632486,17.02478433
10,2.06,411,341852.0,767.66,1.741587451,16.31877629
11,0.8,448,139319.0,685.46,6.558488987,17.43787216
12,0.79,796,130013.0,1401.99,2.918333877,15.66982128
13,1.76,377,266600.0,1351.75,5.752607889,16.55879974
14,2.09,383,140935.0,3521.99,3.773634432,17.97759043
15,0.97,436,350759.0,1841.39,7.301907193,18.1012598
16,2.75,395,145610.0,1109.96,6.393965088,13.99993651
17,1.61,1130,272428.0,1174.1,0.973419838,16.75818281
18,2.45,774,129724.0,1196.77,5.9406138,15.16072505
19,1.61,416,149096.0,1796.84,5.528073433,17.72380775
20,1.46,778,279479.0,3061.89,2.723600499,15.69606899
21,1.82,776,239594.0,959.43,0.540958518,15.20816312
22,1.11,1360,240029.0,1138.42,6.597277327,13.69442183
23,1.23,394,345954.0,1525.95,5.888809954,15.2417699
24,2.38,378,252917.0,3318.38,1.314550597,16.07466936
25,1.56,767,231443.0,3099.37,1.364077924,16.84327784
26,1.34,761,243587.0,1149.93,0.742430126,16.90151922
27,2.28,408,130833.0,4002.3,0.92582492,16.84497429
28,1.26,1044,248384.0,1477.34,2.718654874,15.18551782
29,1.95,378,251341.0,625.89,0.80799563,13.13947506
30,1.07,842,392258.0,1154.69,3.374390866,18.26750151
31,2.31,856,145432.0,2226.73,5.07470311,17.8992833
32,1.16,479,151121.0,743.52,7.109163047,14.02319379
33,2.28,810,235848.0,2149.01,6.085200593,15.7429001
34,2.63,1053,255656.0,995.75,3.576918028,14.73018947
35,1.59,423,135091.0,1378.74,6.472741567,16.13255518
36,1.45,756,134773.0,968.87,6.196941337,17.4761259
37,1.77,794,264452.0,1273.87,0.431278479,15.5044109
38,1.34,440,243041.0,2764.22,4.127765055,17.38331165
39,2.11,793,273942.0,1161.78,5.31880003,16.38430781
40,1.71,813,353794.0,2110.39,6.117772978,15.91778209
41,1.72,750,367415.0,1170.65,0.678235307,15.25665555
42,1.86,829,264541.0,3083.22,4.941580897,17.30899064
43,0.77,356,255413.0,1431.85,2.045408162,13.710317
44,1.1,816,255618.0,1273.86,6.290329542,14.60125159
45,2.38,787,359164.0,1777.61,0.561639882,15.51824284
46,2.54,423,127431.0,1528.25,6.282579936,18.25493795
47,0.86,413,236921.0,1205.37,7.507105441,16.3659676
48,1.96,784,153287.0,2212.83,3.117601652,17.50438023
49,0.76,436,251233.0,2423.7,0.522129158,12.62638821
50,1.69,442,155928.0,1037.54,6.57744176,17.27423246
51,1.21,809,269621.0,3341.83,1.387035727,13.43419531
52,0.63,320,219492.0,1068.16,4.226063613,16.03742324
53,2.04,801,382648.0,912.63,1.911507268,15.56419366
54,2.49,788,255665.0,3918.07,5.912389725,17.68576338
55,1.62,423,138214.0,2242.76,6.097807386,16.03829185
56,1.18,435,249364.0,1848.17,4.262201244,15.52399308
57,1.29,742,230665.0,1151.77,6.23455833,14.48080681
58,0.68,818,169953.0,2410.02,6.75853513,17.75522753
59,2.03,790,244485.0,1762.31,-0.319771991,11.2583727
60,0.63,428,250257.0,777.4,1.590419057,14.4505668
61,1.56,375,152563.0,592.9,6.234540663,18.01865201
62,2.26,428,362113.0,1800.72,6.112949293,12.83812632
63,2.38,776,241810.0,859.78,1.56840699,18.42153673
64,2.1,1056,126831.0,1777.45,7.240294556,12.7338475
65,2.64,1207,247837.0,3734.01,4.968813891,16.21296027
66,1.92,808,361440.0,1404.57,0.711631347,16.04895644
67,2.24,739,108166.0,1580.02,1.531442594,16.18019324
68,0.94,785,229747.0,1677.92,0.577131752,16.00855788
69,2.11,770,153346.0,1158.39,6.667779812,17.59220673
70,1.45,808,252933.0,1795.98,1.384016928,15.14894597
71,1.58,848,154233.0,2204.42,5.733020551,16.54709283
72,2.06,1070,139600.0,1396.27,1.498989994,16.27477989
73,1.48,1117,248901.0,1373.73,1.592955215,15.88014882
74,2.84,836,282976.0,1782.48,4.803446011,16.06313866
75,1.61,818,259969.0,3477.18,4.405562538,13.27576465
76,1.32,841,148552.0,1442.01,0.67589111,17.02265903
77,1.95,435,131486.0,2235.91,6.618375985,13.79921796
78,2.39,459,255346.0,762.57,3.625136253,16.29363543
79,1.63,787,134988.0,2383.58,6.166624578,17.56122054
80,1.52,758,261324.0,1315.11,1.041703869,15.09081196
81,1.39,745,127834.0,602.29,6.587768616,18.02383354
82,1.15,474,242303.0,1224.0,5.589871395,13.28212567
83,2.13,441,242658.0,586.86,3.724934442,17.91870854
84,1.39,427,377739.0,2701.9,1.641562441,14.7875334
85,0.91,387,135090.0,1358.19,6.448051471,15.54934996
86,1.15,748,244380.0,2159.57,0.246557633,15.42250569
87,1.48,408,253009.0,687.03,0.582042189,17.91809229
88,1.99,1206,357088.0,2073.15,5.573441403,14.34279223
89,2.7,405,112896.0,639.78,5.191381012,18.22753849
90,1.47,795,251444.0,1898.77,0.980787586,17.58316455
91,0.71,768,277813.0,2206.89,4.253719765,14.48603778
92,1.94,757,241870.0,1383.64,0.353688031,16.05109603
93,1.98,760,254545.0,1634.45,3.899415518,12.94627677
94,1.57,455,272025.0,1195.65,6.418983025,17.93920066
95,0.73,803,389031.0,3000.84,1.659184669,12.36448541
96,2.9,1079,247097.0,3721.07,4.720160881,15.99738011
97,1.48,793,340437.0,2936.93,1.207307553,16.63995873
98,1.7,361,119575.0,670.6,6.278434537,17.98118516
99,2.51,502,265490.0,1084.25,0.394575027,17.58371342
100,2.33,770,142316.0,804.77,6.597502039,16.09695969
101,2.49,1124,369428.0,1798.23,4.782252203,17.1627929
102,1.48,388,132493.0,1032.27,8.11715571,18.08379006
103,2.37,1040,98327.0,1799.93,1.430516046,13.22741548
104,2.66,776,266823.0,1390.71,2.577555332,13.4481448
105,1.31,1084,121333.0,3309.75,1.658659686,17.02278126
106,1.33,798,252956.0,1421.6,5.275817755,15.01173193
107,0.82,432,251836.0,1336.28,7.186572885,17.70370654
108,2.12,761,251268.0,737.98,0.794406272,16.04177155
109,1.51,828,370629.0,1686.23,3.222996682,15.88399978
110,1.69,813,233137.0,2164.45,0.710263819,15.25974761
111,1.26,779,253784.0,1292.68,2.124956981,15.13678627
112,1.03,814,148496.0,586.86,1.510522679,16.08337606
113,1.18,400,136682.0,716.75,5.783641379,17.44718688
114,0.95,464,114132.0,2573.4,1.943885081,14.03170592
115,1.02,384,240486.0,729.98,4.944188448,17.60634058
116,2.65,378,131151.0,3358.83,7.398713235,16.32458115
117,1.5,393,139460.0,1546.12,1.43708582,16.84499739
118,2.08,471,132138.0,1117.52,4.357519719,17.4348608
119,2.61,428,113235.0,1660.35,2.740314974,18.42924282
120,1.57,418,262782.0,2266.95,5.161356429,16.1082471
121,1.79,445,138904.0,1700.3,5.532757752,14.51365666
122,1.35,1364,258675.0,1243.26,0.191297032,17.07121847
123,1.9,776,247729.0,607.86,5.124435762,16.45955626
124,1.25,412,145167.0,1361.53,2.298623098,12.22739764
125,1.77,438,244296.0,2098.35,7.290518807,16.67012052
126,1.1,1305,140585.0,1865.99,2.210442666,13.9955447
127,1.15,385,122309.0,1127.82,1.35054167,14.29569154
128,2.17,802,365534.0,1276.09,5.089583268,12.12957268
129,1.12,765,238315.0,658.65,1.492393195,15.74590048
130,1.28,356,130503.0,1184.97,6.568142245,14.21711126
131,2.19,766,81855.0,1342.94,0.910349595,15.38746584
132,1.2,393,352506.0,2170.43,5.667531365,15.81147801
133,1.27,802,154618.0,1867.98,3.453320443,12.45393413
134,1.93,796,262461.0,2698.34,2.344238565,15.93779678
135,2.52,438,319355.0,854.96,1.710844451,15.38494929
136,1.22,750,237544.0,1006.35,2.68621115,18.50975214
137,1.59,823,146636.0,1946.58,4.977315087,13.4676094
138,1.6,401,134563.0,1721.03,2.634315111,16.01309281
139,2.4,459,124485.0,1463.84,1.354655478,17.7207255
140,0.94,787,248380.0,1991.81,1.308651872,16.38829123
141,1.37,817,127104.0,2284.84,7.324960588,16.84589665
142,2.65,798,362361.0,1714.71,6.118671792,17.29254843
143,2.24,732,127407.0,2185.83,0.246962101,16.32671165
144,0.67,827,258324.0,1754.43,4.867964402,16.07935767
145,1.35,775,211066.0,1384.64,6.334376048,17.3821262
146,1.33,1094,233456.0,3769.33,5.17066233,16.03311528
147,1.81,797,326461.0,1437.46,7.576654554,16.30487149
148,1.59,397,119055.0,1220.54,7.077938253,16.5484411
149,0.81,1148,359232.0,1731.66,3.89653242,15.18185191
150,1.92,420,128533.0,1617.66,5.140653114,14.33415039
151,2.22,850,252467.0,1771.56,4.101263747,15.46790657
