,Yield (tons/acre),Time Since Sown (Days),Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C)
0,1.62,438,239942.0,2285.74,4.674595944,13.87457812
1,2.34,787,266679.0,2423.56,2.32679014,16.08558436
2,0.77,844,253495.0,2882.62,1.127313744,11.42552651
3,2.25,1223,201895.0,2061.66,2.140474702,16.49138574
4,1.32,1210,127648.0,2315.07,4.630158486,14.81933449
5,0.69,448,382547.0,1252.95,5.060875622,16.98995053
6,2.68,1160,350704.0,1418.19,4.851414907,15.89239147
7,1.14,1478,249525.0,2053.45,6.035161062,16.24791118
8,1.07,811,245261.0,1800.58,6.570990112,16.43553395
9,0.71,484,126059.0,3181.04,4.460253015,12.25809143
10,0.79,441,364049.0,2347.43,0.676202089,15.92532317
11,1.29,831,357004.0,1621.05,1.885163664,15.49746082
12,1.3,1122,146572.0,3116.35,3.873220357,12.6120654
13,1.18,440,125079.0,865.95,2.333790188,17.70972045
14,1.43,1138,336852.0,1831.7,0.638668791,15.49938707
15,1.08,464,393415.0,1939.83,7.546515068,11.2583727
16,1.15,530,363536.0,1207.3,2.091894366,16.78557471
17,1.65,507,156432.0,2040.12,6.747615129,15.98887724
18,1.39,829,337780.0,1540.53,5.205843616,14.40411178
19,1.17,768,92881.0,1240.84,0.02120246,16.22347088
20,1.55,446,344278.0,1829.81,1.4181876,13.7067498
21,2.19,823,360319.0,2325.96,2.228926017,13.56280598
22,2.5,1178,243969.0,2247.66,1.347569628,14.89220832
23,0.86,1395,151710.0,1346.53,7.02846735,15.53983723
24,0.77,447,239804.0,1372.46,4.966055924,15.77606151
25,1.33,1150,355672.0,1237.68,5.663939319,16.75250298
26,1.57,1173,272397.0,2587.72,0.535389155,13.50168692
27,1.25,461,367224.0,1371.26,5.740710608,13.11339545
28,1.66,523,134061.0,1253.02,7.14747727,17.86055555
29,1.82,498,134752.0,2266.73,6.027837303,16.00227966
30,1.01,780,247317.0,2601.37,-0.10279612,12.06518536
31,1.81,466,134510.0,703.74,0.651386991,11.38436192
32,0.36,1201,150036.0,1226.62,2.745753183,18.06037688
33,1.14,1260,341502.0,1850.17,4.866149025,14.05457348
34,0.86,418,147716.0,871.26,6.579081074,13.28106674
35,1.15,480,362047.0,3020.66,6.046217921,17.02042672
36,1.65,1155,221976.0,2103.76,2.015531194,14.91190581
37,0.68,788,376422.0,2339.48,4.694763249,15.790716
38,1.13,442,339591.0,643.95,3.320029528,17.20348519
39,0.49,464,351470.0,586.86,5.109423129,14.50597008
40,2.85,389,358332.0,1857.05,5.490824021,15.49697963
41,2.73,767,344552.0,1728.8,1.601341422,11.92305065
42,2.12,1169,334110.0,3665.93,2.86077676,12.39382046
43,0.64,504,256103.0,2695.58,2.642269486,17.20473857
44,0.67,803,339594.0,1130.59,0.196248054,13.08259299
45,0.72,425,244383.0,3180.53,2.913332718,16.25447901
